,No Complaints,Really Royal,Dusty Country,Over Load,So You Sing,County Mist,Disney Cool
06-01-2023 13:37:30.838844,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:31.840815,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:32.811267,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:33.766032,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:34.839219,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:35.883349,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:36.908814,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:38.012944,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 29.0625)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:39.048476,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 27.363636363636363)","(17.0, 50.0, 29.0625)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 82.28571428571429)"
06-01-2023 13:37:40.088569,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:41.144187,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:42.155357,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:43.133300,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:44.112616,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:45.060567,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:46.065380,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:47.075529,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:48.109359,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:49.071044,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 55.0, 37.5)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:50.016896,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 80.0, 51.13636363636363)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:51.080593,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:52.229933,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:53.318870,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:54.327532,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:55.348099,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:56.296121,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:57.310548,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:58.286874,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 34.54545454545455)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:37:59.292769,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:00.362459,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:01.297210,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:02.293933,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:03.306333,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:04.339576,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:05.426719,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:06.482718,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:07.575846,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:08.659454,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 36.041666666666664)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:09.792736,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:10.926278,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:11.968732,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:13.049115,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:14.176326,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:15.144228,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:16.142309,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:17.195201,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:18.270153,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:19.397368,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:20.393077,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:21.337161,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:22.296430,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:23.300301,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:24.249601,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:25.211502,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:26.155620,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:27.137563,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:28.201473,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 38.5)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:29.222815,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.45454545454545)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:30.274809,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:31.277784,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:32.256310,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:33.271973,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:34.329673,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:35.410999,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:36.364124,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:37.425315,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:38.481010,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:39.559332,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:40.547461,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.172727272727272)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:41.498267,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:42.397229,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:43.324923,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:44.339161,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:45.506751,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:46.526539,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:47.549003,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:48.731713,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:49.753803,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:50.746677,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 6.0600000000000005)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:51.908737,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 40.22727272727273)","(17.0, 50.0, 32.75)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:53.021192,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:53.973794,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:54.945332,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:55.940192,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:56.888149,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:57.830738,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 33.125)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:58.817320,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:38:59.767031,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:00.756183,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:01.751331,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:02.782411,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:03.720952,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 36.730769230769226)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:04.643498,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 29.0625)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
06-01-2023 13:39:05.822322,"(3.3, 5.5, 3.7967741935483867)","(5.0, 12.0, 10.02)","(2.7, 4.2, 2.87)","(18.0, 60.0, 28.727272727272727)","(17.0, 50.0, 29.0625)","(3.5, 5.1, 3.722222222222222)","(31.0, 180.0, 104.0)"
