,Lektra Dish,Zambora Nut,Thai Time,My Maximus,Rock Me Mama,Impactus,Call Me Thor
10-01-2023 16:22:36.659585,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:37.852066,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:39.095269,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:40.427206,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:41.662103,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:42.732987,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:43.872285,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:45.045515,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:46.203846,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:47.428873,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:48.529417,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 43.61538461538461)","(8.5, 17.0, 13.314285714285713)","(14.0, 42.0, 25.125)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:49.593731,"(12.0, 34.0, 22.799999999999997)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.0, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:50.775951,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:51.898143,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:53.051551,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:54.178602,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:55.280308,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:56.654702,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:57.630137,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:58.715831,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.8070833333333334)","(21.0, 90.0, 57.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 31.615384615384617)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:22:59.712720,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:00.880552,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:02.200381,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:03.474813,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:04.606240,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:05.766060,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:06.924530,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:08.293365,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:09.549644,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 12.04)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:10.612458,"(12.0, 34.0, 20.875)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:11.830303,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.66, 1.7961764705882353)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 14.533333333333333)","(3.2, 5.2, 3.9692307692307693)"
10-01-2023 16:23:13.177508,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.66, 1.8871052631578948)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 4.007692307692308)"
10-01-2023 16:23:14.429839,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.66, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.3, 3.825)"
10-01-2023 16:23:15.666059,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:16.803512,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:18.063992,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:19.301769,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:20.340536,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:21.443238,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:22.668515,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:24.146198,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:25.406752,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:26.411046,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:27.588325,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:28.807894,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:29.979874,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:31.064227,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:32.088078,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:33.320491,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.875)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:34.589241,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.5)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:35.825573,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.5)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:36.932410,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.5)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:38.175038,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.9989473684210526)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.5)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:39.463670,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.8237037037037038)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.871428571428572)","(14.0, 42.0, 34.5)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:40.799021,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.64, 1.8237037037037038)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 18.666666666666668)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:41.962026,"(12.0, 34.0, 16.916666666666668)","(1.8, 2.62, 1.9631818181818181)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:23:43.275543,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.62, 1.9329411764705884)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:23:44.570927,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0947826086956525)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.8433333333333333)"
10-01-2023 16:23:45.739821,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0947826086956525)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:23:47.098525,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0947826086956525)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:23:48.408182,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0947826086956525)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:49.688374,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0947826086956525)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.77)"
10-01-2023 16:23:50.912759,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9963636363636363)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:23:52.263743,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.3666666666666667)"
10-01-2023 16:23:53.550767,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:23:54.749086,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.77)"
10-01-2023 16:23:55.880452,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.77)"
10-01-2023 16:23:56.946917,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:23:58.119505,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:23:59.256227,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:00.541271,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.8433333333333333)"
10-01-2023 16:24:01.795376,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:03.015310,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:04.215745,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:05.537048,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.77)"
10-01-2023 16:24:06.914846,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.163157894736842)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:08.105737,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9923076923076923)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:09.265656,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9923076923076923)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:10.456806,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9923076923076923)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:11.652261,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9923076923076923)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:12.811193,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9000000000000001)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:14.038857,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 1.9000000000000001)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:15.258929,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.6, 2.0273684210526315)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:16.644802,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.0273684210526315)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:18.065057,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.0273684210526315)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:19.342020,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.0273684210526315)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:20.729650,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 1.9788235294117649)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
10-01-2023 16:24:22.070197,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 1.9788235294117649)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:23.409642,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 1.8800000000000001)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:24.949791,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.033846153846154)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.7857142857142856)"
10-01-2023 16:24:26.313887,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 1.8981818181818182)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.825)"
10-01-2023 16:24:27.632641,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.08)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.77)"
10-01-2023 16:24:28.995377,"(12.0, 34.0, 22.61111111111111)","(1.8, 2.58, 2.08)","(21.0, 90.0, 65.0)","(8.5, 17.5, 9.7125)","(14.0, 42.0, 26.444444444444443)","(8.5, 17.5, 11.700000000000001)","(3.2, 5.2, 3.707142857142857)"
