,Ziggey,Star Lilly,Sunnie Beach,Rattlin Lilly,Novel Approach,Ryleeorielly,Ourcaribbeancruise,American Dutchess,Diamond Dance Nz,Octavia
233,"[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 9, 101052), 101.0, 390.0]"
234,"[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 10, 342013), 101.0, 390.0]"
235,"[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 11, 645083), 101.0, 390.0]"
236,"[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 12, 918838), 101.0, 390.0]"
237,"[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 14, 256320), 101.0, 390.0]"
238,"[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 15, 564935), 101.0, 390.0]"
239,"[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 16, 878835), 101.0, 390.0]"
240,"[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 18, 133782), 101.0, 390.0]"
241,"[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 19, 477422), 101.0, 390.0]"
242,"[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 20, 781826), 101.0, 390.0]"
243,"[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 22, 93359), 101.0, 390.0]"
244,"[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 23, 373969), 101.0, 390.0]"
245,"[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 24, 662792), 101.0, 390.0]"
246,"[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 25, 918956), 101.0, 390.0]"
247,"[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 27, 211896), 101.0, 390.0]"
248,"[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 28, 484814), 101.0, 390.0]"
249,"[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 29, 735894), 101.0, 390.0]"
250,"[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 30, 984671), 101.0, 390.0]"
251,"[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 32, 247808), 101.0, 390.0]"
252,"[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 33, 508755), 101.0, 390.0]"
253,"[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 34, 770115), 101.0, 390.0]"
254,"[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 36, 13686), 101.0, 390.0]"
255,"[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 37, 295371), 101.0, 390.0]"
256,"[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 38, 568622), 101.0, 390.0]"
257,"[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 39, 825185), 101.0, 390.0]"
258,"[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 41, 80855), 101.0, 390.0]"
259,"[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 42, 317801), 101.0, 390.0]"
260,"[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 43, 567064), 101.0, 390.0]"
261,"[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 44, 845076), 101.0, 390.0]"
262,"[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 46, 128196), 101.0, 390.0]"
263,"[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 47, 394436), 101.0, 390.0]"
264,"[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 32, 48, 670979), 101.0, 390.0]"
