,Cruising Cloe,Major Sentence,Pandorica,Zipping Diesel,Wichita Bale,Air Race Ace,Jaggers Lady,Irongate
04-01-2023 14:54:07.424456,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:08.610314,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:09.760359,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:10.877406,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:11.986370,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:13.098375,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:14.198018,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:15.236453,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:16.315713,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:17.375934,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:18.450629,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:19.584849,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:20.789593,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:21.960843,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:23.094689,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:24.250336,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:25.454674,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:26.675137,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:27.841412,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:28.999008,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:30.222532,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:31.401308,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:32.575673,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:33.686503,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:34.856688,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:36.025132,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:37.028320,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:38.119925,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:39.228386,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:40.272287,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:41.359731,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:42.465941,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:43.591921,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:44.633658,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:45.868292,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:47.120952,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:48.234076,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:49.401020,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:50.646780,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:51.861938,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:53.069001,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:54.316640,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:55.541503,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:56.780579,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:57.993435,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:54:59.136454,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:55:00.244978,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:55:01.625213,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:55:02.823426,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 48.2)","(8.0, 17.5, 11.454545454545455)","(4.4, 6.6, 5.16)","(11.0, 22.0, 21.294117647058826)","(8.0, 15.0, 12.375)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 63.0)"
04-01-2023 14:55:03.994425,"(3.2, 5.3, 3.989655172413793)","(31.0, 100.0, 60.5)","(8.0, 17.5, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.125)","(8.0, 15.0, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.57142857142857)"
04-01-2023 14:55:05.206779,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.125)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.57142857142857)"
04-01-2023 14:55:06.421695,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.125)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.57142857142857)"
04-01-2023 14:55:07.621327,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:08.813880,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:09.986187,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:11.147694,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:12.345920,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:13.536808,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:14.736207,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:15.933963,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:17.076012,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:18.311015,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:19.602444,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:20.834275,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:22.076991,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:23.538670,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:24.805010,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 61.5)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 68.625)"
04-01-2023 14:55:26.125118,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:27.333623,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:28.417491,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:29.470663,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:30.651260,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:31.666111,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:32.650761,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:33.725132,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 13.0)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:34.833404,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 12.0625)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:36.209537,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.5, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:37.291022,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 75.71428571428572)"
04-01-2023 14:55:38.532704,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:39.669269,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:40.791454,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:41.926700,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:43.108487,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:44.398138,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
04-01-2023 14:55:45.486692,"(3.2, 5.3, 3.989655172413793)","(31.0, 90.0, 44.90909090909091)","(8.0, 17.0, 13.142857142857142)","(4.4, 6.6, 5.16)","(11.0, 22.0, 19.25)","(8.0, 14.0, 12.615384615384617)","(2.8, 4.2, 2.9225000000000003)","(20.0, 85.0, 69.0)"
