,Black Power,Galloping Albi,Forcefully,Shanks Pony,Bel Air Storm,Burn Rate,Reloaded
05-01-2023 16:31:48.217662,"(17.0, 120.0, 62.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:49.203228,"(17.0, 120.0, 62.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:50.195552,"(17.0, 120.0, 62.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:51.174068,"(17.0, 120.0, 62.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:52.177407,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.0, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:53.221083,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:54.244016,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:55.301953,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:56.347760,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:57.316270,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:58.272238,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:31:59.232360,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:00.245951,"(17.0, 120.0, 56.5625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:01.274884,"(17.0, 120.0, 55.0)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:02.278847,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:03.250699,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:04.241177,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:05.326633,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:06.367876,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:07.341014,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:08.278823,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:09.260533,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:10.255489,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:11.221963,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:12.203299,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:13.174170,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:14.161070,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:15.206818,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:16.213144,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 28.1875)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:17.146243,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 31.75)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:18.104165,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 31.75)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:19.085894,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 31.75)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:20.098126,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 46.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:21.113774,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:22.077311,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:23.018867,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:24.053986,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:25.047611,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:26.074530,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:27.054281,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:27.960001,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:28.966038,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 41.25)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:29.955638,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:30.965905,"(17.0, 120.0, 62.5)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:31.966017,"(17.0, 120.0, 55.625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:32.960981,"(17.0, 120.0, 55.625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:33.948834,"(17.0, 120.0, 55.625)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:34.907807,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:35.910387,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:36.909810,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:37.827053,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:38.774768,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:39.733956,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 53.125)","(7.0, 14.0, 9.8)","(8.0, 15.5, 10.5)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:40.730121,"(17.0, 120.0, 55.9375)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:41.879407,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:42.870706,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:43.848880,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:44.794767,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:45.751692,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:46.821691,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.3125)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:47.990998,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:49.029447,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:49.972772,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:50.969362,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:51.994906,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:53.122578,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:54.221068,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:55.312563,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:56.338786,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:57.419656,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:58.566217,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:32:59.621101,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:00.679846,"(17.0, 120.0, 45.45454545454545)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:01.674544,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:02.729198,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.25, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:03.824315,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:04.910427,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:05.938045,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:06.893352,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:07.937615,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:08.954870,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:09.983821,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:11.050256,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.611111111111114)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:12.018309,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:13.020985,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:14.155857,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:15.215186,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:16.281206,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:17.419940,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:18.457952,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:19.551929,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:20.644718,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.888888888888886)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:21.797353,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.05555555555556)","(2.15, 3.35, 2.165744680851064)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:22.939809,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.05555555555556)","(2.15, 3.35, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
05-01-2023 16:33:24.024256,"(17.0, 120.0, 61.714285714285715)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2633333333333336)","(2.45, 3.6, 2.4908108108108107)"
