,Rock N Roll Doo Nz,Art Tutor,Sicario,A Gs White Socks Nz,Max Delight,Triple Eight Nz,Jilliby Sylvester,Rick Reilly Nz,Torrid Saint,Rackemup Tigerpie,Major Meister Nz,Bernie Winkle Nz
07-01-2023 19:52:07.990525,"(2.2, 99999, 99990)","(101.0, 170.0, 150.0)","(4.4, 6.4, 5.575)","(21.0, 99999, 99990)","(10.0, 15.0, 12.375)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 18.5, 17.928571428571427)","(101.0, 210.0, 150.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:09.489784,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.575)","(21.0, 99999, 99990)","(10.0, 15.0, 12.375)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 18.5, 17.928571428571427)","(101.0, 210.0, 150.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:10.884704,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.575)","(21.0, 99999, 99990)","(10.0, 15.0, 12.375)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 18.5, 17.928571428571427)","(101.0, 210.0, 150.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:12.237408,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.575)","(21.0, 99999, 99990)","(10.0, 15.0, 12.375)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 18.5, 17.928571428571427)","(101.0, 210.0, 150.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:13.675703,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.575)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 18.5, 18.181818181818183)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:15.141381,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.74)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.181818181818183)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:16.586532,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.6695652173913045)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.181818181818183)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:17.966345,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.6695652173913045)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.181818181818183)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:19.350582,"(2.2, 99999, 99990)","(101.0, 170.0, 160.0)","(4.4, 6.4, 5.6695652173913045)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.181818181818183)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:20.710161,"(2.2, 99999, 99990)","(101.0, 170.0, 132.5)","(4.4, 6.4, 5.4375)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 112.5)","(71.0, 99999, 99990)","(13.0, 19.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:22.138018,"(2.2, 99999, 99990)","(101.0, 170.0, 132.5)","(4.4, 6.4, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 19.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:23.567678,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:25.040204,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:26.510712,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:27.905715,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:29.349949,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:30.775870,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.05)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.083333333333332)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:32.252432,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.307692307692307)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:33.660005,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.307692307692307)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:35.035065,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.307692307692307)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:36.384711,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.307692307692307)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:37.771007,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:39.193711,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:40.583925,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:42.005937,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:43.493550,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:44.982148,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:46.435296,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.663157894736843)","(21.0, 99999, 99990)","(10.0, 15.0, 13.6875)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:47.818750,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:49.243533,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:50.579517,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 131.25)","(71.0, 99999, 99990)","(13.0, 20.0, 17.5)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:51.955131,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:53.429827,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:54.814670,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(19.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:56.259476,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(21.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:57.656674,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(21.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:52:59.127257,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.25)","(21.0, 99999, 99990)","(101.0, 150.0, 125.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.0)","(101.0, 210.0, 187.77777777777777)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:00.567051,"(2.2, 99999, 99990)","(101.0, 170.0, 161.25)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.0, 14.7)","(21.0, 99999, 99990)","(101.0, 150.0, 110.0)","(71.0, 99999, 99990)","(13.0, 20.0, 18.166666666666668)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:01.996230,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.525)","(21.0, 99999, 99990)","(10.0, 16.5, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 20.0, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:03.492321,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:04.886439,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:06.335710,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:07.792675,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:09.220378,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:10.591594,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.800000000000001)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.25)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:11.995660,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 19.5, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:13.396877,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:14.878325,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:16.259080,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 93.75)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:17.751026,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:19.225097,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:20.651152,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:22.083304,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:23.746602,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:25.317330,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:26.933318,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:28.437961,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:29.937698,"(2.2, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:31.520052,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:32.912709,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.816666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:34.359834,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:35.928259,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:37.457090,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:38.908780,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:40.406512,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.625)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:41.893255,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 15.5, 14.7)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:53:43.459365,"(2.2, 99999, 99990)","(101.0, 170.0, 155.0)","(4.4, 6.4, 5.7125)","(21.0, 99999, 99990)","(10.0, 16.5, 14.7)","(21.0, 99999, 99990)","(101.0, 150.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 17.75)","(101.0, 210.0, 176.66666666666669)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
