,Inner Light,Three Putt Par,Tobias,Georges Luck,Jens Sapphire,Sketchy In By,Angry Firestorm,Zsa Zsa Express
11-01-2023 11:33:08.037398,"(1.4, 1.64, 1.632)","(31.0, 55.0, 53.4)","(8.5, 11.5, 10.8)","(16.0, 22.0, 20.90909090909091)","(51.0, 100.0, 93.33333333333333)","(8.0, 10.5, 10.026470588235295)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.821428571428571)"
11-01-2023 11:33:09.045517,"(1.4, 1.64, 1.632)","(31.0, 55.0, 53.4)","(8.5, 11.5, 10.8)","(16.0, 22.0, 21.05263157894737)","(51.0, 100.0, 94.0)","(8.0, 10.5, 10.026470588235295)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.821428571428571)"
11-01-2023 11:33:10.168599,"(1.4, 1.64, 1.632)","(31.0, 55.0, 53.4)","(8.5, 11.5, 10.789473684210526)","(16.0, 22.0, 21.11111111111111)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.263157894736842)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.821428571428571)"
11-01-2023 11:33:11.195707,"(1.4, 1.64, 1.6355131964809384)","(31.0, 55.0, 53.35294117647059)","(8.5, 11.5, 10.789473684210526)","(16.0, 22.0, 21.11111111111111)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.411764705882353)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.827586206896552)"
11-01-2023 11:33:12.211859,"(1.4, 1.64, 1.6268888888888888)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.86046511627907)","(16.0, 22.0, 21.11111111111111)","(51.0, 100.0, 92.5)","(8.0, 10.5, 10.35)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.827586206896552)"
11-01-2023 11:33:13.275298,"(1.4, 1.64, 1.6268888888888888)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.86046511627907)","(16.0, 22.0, 21.294117647058822)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.353658536585366)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.705882352941176)"
11-01-2023 11:33:14.258627,"(1.4, 1.64, 1.6268888888888888)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.930555555555555)","(16.0, 22.0, 21.294117647058822)","(51.0, 100.0, 95.71428571428571)","(8.0, 10.5, 10.384615384615385)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.621621621621621)"
11-01-2023 11:33:15.304258,"(1.4, 1.64, 1.6268888888888888)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 10.897435897435898)","(16.0, 22.0, 21.294117647058822)","(51.0, 100.0, 96.25)","(8.0, 10.5, 10.454545454545455)","(14.0, 18.5, 18.03125)","(11.0, 16.0, 15.621621621621621)"
11-01-2023 11:33:16.301359,"(1.4, 1.65, 1.6474853801169589)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 10.897435897435898)","(16.0, 22.0, 21.294117647058822)","(51.0, 100.0, 96.25)","(8.0, 10.5, 10.454545454545455)","(14.0, 18.5, 17.833333333333332)","(11.0, 16.0, 15.32258064516129)"
11-01-2023 11:33:17.875278,"(1.4, 1.64, 1.635813953488372)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.790322580645162)","(16.0, 22.0, 21.076923076923077)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.46)","(14.0, 18.0, 17.6)","(11.0, 16.0, 15.3125)"
11-01-2023 11:33:19.095661,"(1.4, 1.64, 1.635813953488372)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.96551724137931)","(16.0, 22.0, 21.076923076923077)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.46)","(14.0, 18.5, 17.38888888888889)","(11.0, 16.0, 16.454545454545453)"
11-01-2023 11:33:20.217211,"(1.4, 1.64, 1.6335802469135803)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.0, 10.96551724137931)","(16.0, 22.0, 21.076923076923077)","(51.0, 100.0, 95.0)","(8.0, 10.5, 10.46)","(14.0, 17.5, 16.875)","(11.0, 17.0, 16.142857142857142)"
11-01-2023 11:33:21.333101,"(1.4, 1.64, 1.6335802469135803)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.897058823529411)","(16.0, 22.0, 21.076923076923077)","(51.0, 100.0, 92.77777777777777)","(8.0, 10.5, 10.625)","(14.0, 18.0, 17.4)","(11.0, 17.0, 16.076923076923077)"
11-01-2023 11:33:22.439248,"(1.4, 1.63, 1.6261797752808989)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.897058823529411)","(16.0, 22.0, 21.076923076923077)","(51.0, 95.0, 92.77777777777777)","(8.0, 11.0, 10.564516129032258)","(14.0, 17.5, 17.3)","(11.0, 17.0, 16.076923076923077)"
11-01-2023 11:33:23.436158,"(1.4, 1.63, 1.6261797752808989)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.897058823529411)","(16.0, 22.0, 21.076923076923077)","(51.0, 95.0, 92.14285714285714)","(8.0, 11.0, 10.633333333333333)","(14.0, 17.5, 17.36842105263158)","(11.0, 17.0, 16.11111111111111)"
11-01-2023 11:33:24.529009,"(1.4, 1.63, 1.6247692307692307)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.0, 10.897058823529411)","(16.0, 22.0, 20.941176470588236)","(51.0, 95.0, 92.77777777777777)","(8.0, 11.0, 10.857142857142858)","(14.0, 18.0, 17.217391304347824)","(11.0, 17.0, 16.11111111111111)"
11-01-2023 11:33:25.535659,"(1.4, 1.62, 1.6197315436241613)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.897058823529411)","(16.0, 22.0, 20.941176470588236)","(51.0, 95.0, 88.33333333333333)","(8.0, 11.0, 11.053191489361701)","(14.0, 18.0, 17.416666666666668)","(11.0, 17.0, 16.11111111111111)"
11-01-2023 11:33:26.547168,"(1.4, 1.62, 1.6190342679127727)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.8375)","(16.0, 22.0, 21.128205128205128)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.5, 11.242857142857144)","(14.0, 17.5, 17.36842105263158)","(11.0, 17.0, 16.583333333333332)"
11-01-2023 11:33:27.657941,"(1.4, 1.61, 1.6044117647058824)","(31.0, 55.0, 53.4)","(8.5, 11.0, 10.921875)","(16.0, 23.0, 22.285714285714285)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.0, 10.75925925925926)","(14.0, 18.0, 17.76923076923077)","(11.0, 17.5, 16.685185185185187)"
11-01-2023 11:33:28.738161,"(1.4, 1.6, 1.5966216216216218)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 10.885714285714286)","(16.0, 23.0, 21.952380952380953)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.0, 10.916666666666666)","(14.0, 18.0, 17.76923076923077)","(11.0, 17.5, 16.74390243902439)"
11-01-2023 11:33:29.852700,"(1.4, 1.61, 1.599906542056075)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 11.0)","(16.0, 23.0, 21.869565217391305)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.5, 11.083333333333334)","(14.0, 18.0, 17.53125)","(11.0, 17.5, 16.82608695652174)"
11-01-2023 11:33:30.997920,"(1.4, 1.6, 1.5981538461538463)","(31.0, 55.0, 53.4)","(8.5, 11.5, 11.0)","(16.0, 23.0, 21.869565217391305)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.5, 11.083333333333334)","(14.0, 18.0, 17.470588235294116)","(11.0, 17.5, 16.74390243902439)"
11-01-2023 11:33:32.074969,"(1.4, 1.6, 1.599607843137255)","(31.0, 55.0, 53.4)","(8.5, 11.5, 11.0)","(16.0, 23.0, 21.714285714285715)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.5, 10.903846153846153)","(14.0, 18.0, 17.470588235294116)","(11.0, 17.5, 16.63888888888889)"
11-01-2023 11:33:33.384008,"(1.4, 1.61, 1.606164383561644)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 11.2)","(16.0, 23.0, 20.56)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.0, 10.903846153846153)","(14.0, 18.0, 17.470588235294116)","(11.0, 17.5, 16.725)"
11-01-2023 11:33:34.579680,"(1.4, 1.61, 1.606164383561644)","(31.0, 55.0, 53.303030303030305)","(8.5, 11.5, 11.533333333333333)","(16.0, 21.0, 20.56)","(51.0, 90.0, 88.66666666666666)","(8.0, 11.0, 10.903846153846153)","(14.0, 18.0, 17.863636363636363)","(11.0, 17.5, 16.74390243902439)"
11-01-2023 11:33:35.712396,"(1.4, 1.61, 1.6036144578313254)","(31.0, 55.0, 53.4)","(8.5, 12.0, 11.534883720930232)","(16.0, 21.0, 20.56)","(51.0, 90.0, 88.33333333333334)","(8.0, 11.0, 10.916666666666666)","(14.0, 18.0, 17.863636363636363)","(11.0, 17.5, 16.63888888888889)"
11-01-2023 11:33:36.881093,"(1.4, 1.61, 1.6036144578313254)","(31.0, 55.0, 50.69230769230769)","(8.5, 12.0, 11.534883720930232)","(16.0, 21.0, 20.59259259259259)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.0, 11.283333333333333)","(14.0, 18.0, 17.842105263157894)","(11.0, 17.5, 16.74074074074074)"
11-01-2023 11:33:38.035142,"(1.4, 1.61, 1.6036144578313254)","(31.0, 55.0, 50.69230769230769)","(8.5, 12.0, 11.534883720930232)","(16.0, 21.0, 20.59259259259259)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.5, 11.305555555555555)","(14.0, 18.0, 17.65909090909091)","(11.0, 17.0, 16.74074074074074)"
11-01-2023 11:33:39.141509,"(1.4, 1.61, 1.6037037037037039)","(31.0, 55.0, 47.0)","(8.5, 12.0, 11.534883720930232)","(16.0, 21.0, 20.59259259259259)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.5, 11.333333333333334)","(14.0, 18.0, 17.65909090909091)","(11.0, 17.0, 16.78125)"
11-01-2023 11:33:40.269801,"(1.4, 1.61, 1.6033766233766236)","(31.0, 55.0, 49.6)","(8.5, 12.0, 11.48936170212766)","(16.0, 21.0, 20.59259259259259)","(51.0, 90.0, 88.0)","(8.0, 11.5, 11.3)","(14.0, 18.0, 17.608695652173914)","(11.0, 17.0, 16.78125)"
11-01-2023 11:33:41.375290,"(1.4, 1.61, 1.6033766233766236)","(31.0, 55.0, 47.8)","(8.5, 12.0, 11.574468085106384)","(16.0, 21.0, 20.733333333333334)","(51.0, 90.0, 88.0)","(8.0, 11.5, 11.21875)","(14.0, 18.0, 17.5)","(11.0, 17.0, 16.869565217391305)"
11-01-2023 11:33:42.479257,"(1.4, 1.61, 1.6016129032258066)","(31.0, 55.0, 46.69230769230769)","(8.5, 12.0, 11.724137931034482)","(16.0, 21.0, 20.733333333333334)","(51.0, 90.0, 88.0)","(8.0, 11.5, 11.38888888888889)","(14.0, 18.0, 17.925)","(11.0, 17.0, 16.559322033898304)"
11-01-2023 11:33:43.534865,"(1.4, 1.6, 1.5952380952380953)","(31.0, 55.0, 49.0)","(8.5, 12.0, 11.724137931034482)","(16.0, 21.0, 20.733333333333334)","(51.0, 90.0, 88.0)","(8.0, 11.5, 11.5)","(14.0, 18.0, 17.53125)","(11.0, 17.5, 16.5390625)"
11-01-2023 11:33:44.627037,"(1.4, 1.6, 1.5913157894736842)","(31.0, 55.0, 48.25)","(8.5, 12.0, 11.636363636363637)","(16.0, 21.0, 20.733333333333334)","(51.0, 90.0, 88.88888888888889)","(8.0, 12.0, 11.5)","(14.0, 18.0, 17.36842105263158)","(11.0, 17.5, 16.666666666666668)"
11-01-2023 11:33:45.686818,"(1.4, 1.59, 1.5836842105263158)","(31.0, 55.0, 49.857142857142854)","(8.5, 12.0, 11.586206896551724)","(16.0, 21.0, 20.733333333333334)","(51.0, 90.0, 88.88888888888889)","(8.0, 12.0, 11.421052631578947)","(14.0, 18.0, 17.6)","(11.0, 17.5, 16.653225806451612)"
11-01-2023 11:33:46.775583,"(1.4, 1.6, 1.587878787878788)","(31.0, 55.0, 46.69230769230769)","(8.5, 12.0, 11.548387096774194)","(16.0, 21.0, 20.6)","(51.0, 90.0, 84.44444444444444)","(8.0, 12.0, 11.296296296296296)","(14.0, 18.0, 17.410714285714285)","(11.0, 17.5, 16.639344262295083)"
11-01-2023 11:33:47.871825,"(1.4, 1.61, 1.6011363636363638)","(31.0, 50.0, 46.666666666666664)","(8.5, 11.5, 10.620689655172415)","(16.0, 21.0, 20.555555555555557)","(51.0, 90.0, 79.28571428571429)","(8.5, 11.5, 11.296296296296296)","(14.0, 18.0, 16.88235294117647)","(11.0, 17.5, 16.666666666666668)"
11-01-2023 11:33:48.889485,"(1.4, 1.61, 1.6055737704918034)","(31.0, 50.0, 46.875)","(8.5, 11.0, 10.620689655172415)","(16.0, 21.0, 20.555555555555557)","(51.0, 90.0, 79.28571428571429)","(8.5, 11.5, 11.375)","(14.0, 17.0, 16.95)","(11.0, 17.5, 16.23076923076923)"
11-01-2023 11:33:49.917951,"(1.4, 1.61, 1.603846153846154)","(31.0, 50.0, 44.705882352941174)","(8.5, 11.0, 10.607142857142858)","(16.0, 22.0, 21.428571428571427)","(51.0, 90.0, 79.28571428571429)","(8.5, 11.5, 11.380952380952381)","(14.0, 17.0, 17.25)","(11.0, 16.5, 16.441176470588236)"
11-01-2023 11:33:50.960319,"(1.4, 1.61, 1.605777777777778)","(31.0, 50.0, 45.714285714285715)","(8.5, 11.0, 10.59433962264151)","(16.0, 22.0, 21.428571428571427)","(51.0, 90.0, 80.0)","(8.5, 11.5, 11.380952380952381)","(14.0, 17.5, 17.22)","(11.0, 16.5, 16.441176470588236)"
11-01-2023 11:33:52.103396,"(1.4, 1.61, 1.6073426573426575)","(31.0, 48.0, 45.64705882352941)","(8.5, 11.0, 10.59433962264151)","(16.0, 22.0, 21.22222222222222)","(51.0, 90.0, 82.14285714285714)","(8.5, 11.5, 11.275)","(14.0, 17.5, 17.41176470588235)","(11.0, 16.5, 16.282608695652172)"
11-01-2023 11:33:53.238818,"(1.4, 1.61, 1.6065454545454547)","(31.0, 48.0, 44.72727272727273)","(8.5, 11.0, 10.586538461538462)","(16.0, 22.0, 21.25)","(51.0, 85.0, 87.5)","(8.5, 11.5, 11.289473684210526)","(14.0, 18.0, 17.65)","(11.0, 16.5, 16.44736842105263)"
11-01-2023 11:33:54.346343,"(1.4, 1.62, 1.611654676258993)","(31.0, 46.0, 45.333333333333336)","(8.5, 11.0, 10.53012048192771)","(16.0, 22.0, 21.1)","(51.0, 90.0, 86.25)","(8.5, 11.5, 11.66)","(14.0, 18.0, 18.625)","(11.0, 16.5, 16.444444444444443)"
11-01-2023 11:33:55.577691,"(1.4, 1.59, 1.585625)","(31.0, 50.0, 49.0)","(8.5, 11.0, 10.244897959183673)","(16.0, 22.0, 21.5)","(51.0, 90.0, 79.54545454545455)","(8.5, 12.5, 11.87719298245614)","(14.0, 19.0, 18.4)","(11.0, 17.0, 16.84259259259259)"
11-01-2023 11:33:56.832298,"(1.4, 1.6, 1.596751592356688)","(31.0, 50.0, 48.54545454545455)","(8.5, 11.0, 10.24)","(16.0, 22.0, 21.894736842105264)","(51.0, 85.0, 76.25)","(8.5, 12.0, 12.258620689655173)","(14.0, 18.5, 18.375)","(11.0, 17.0, 16.902173913043477)"
11-01-2023 11:33:57.996301,"(1.4, 1.6, 1.598425925925926)","(31.0, 55.0, 47.8)","(8.5, 11.0, 10.24)","(16.0, 22.0, 21.894736842105264)","(51.0, 85.0, 76.25)","(8.5, 12.5, 11.948979591836734)","(14.0, 18.5, 17.742424242424242)","(11.0, 17.0, 16.881818181818183)"
11-01-2023 11:33:59.131593,"(1.4, 1.6, 1.5966666666666667)","(31.0, 55.0, 45.57142857142857)","(8.5, 11.0, 10.220183486238533)","(16.0, 22.0, 21.894736842105264)","(51.0, 85.0, 76.25)","(8.5, 12.0, 11.948979591836734)","(14.0, 18.5, 17.72222222222222)","(11.0, 17.0, 16.885964912280702)"
11-01-2023 11:34:00.412676,"(1.4, 1.6, 1.5986538461538462)","(31.0, 55.0, 50.76923076923077)","(8.5, 11.0, 10.195652173913043)","(16.0, 22.0, 21.36)","(51.0, 85.0, 79.23076923076923)","(8.5, 12.0, 11.115384615384615)","(14.0, 18.5, 17.25)","(11.0, 17.0, 16.38888888888889)"
11-01-2023 11:34:01.565859,"(1.4, 1.62, 1.6128846153846155)","(31.0, 55.0, 50.76923076923077)","(8.5, 11.0, 10.195652173913043)","(16.0, 22.0, 20.25)","(51.0, 85.0, 82.63157894736842)","(8.5, 11.5, 11.095238095238095)","(14.0, 17.5, 17.125)","(11.0, 16.5, 15.9)"
11-01-2023 11:34:02.644468,"(1.4, 1.62, 1.6095081967213116)","(31.0, 55.0, 49.5)","(8.5, 11.0, 10.275510204081632)","(16.0, 22.0, 21.125)","(51.0, 85.0, 82.63157894736842)","(8.5, 11.5, 11.0)","(14.0, 17.5, 17.166666666666668)","(11.0, 16.0, 15.98)"
11-01-2023 11:34:03.725344,"(1.4, 1.62, 1.6111538461538462)","(31.0, 55.0, 49.5)","(8.5, 11.0, 10.280373831775702)","(16.0, 22.0, 21.416666666666668)","(51.0, 85.0, 82.63157894736842)","(8.5, 11.5, 11.011111111111111)","(14.0, 18.0, 17.181818181818183)","(11.0, 16.5, 15.913793103448276)"
11-01-2023 11:34:04.981595,"(1.4, 1.62, 1.6116000000000001)","(31.0, 55.0, 50.0)","(8.5, 11.0, 10.344262295081966)","(16.0, 22.0, 21.416666666666668)","(51.0, 85.0, 82.63157894736842)","(8.5, 11.5, 11.105263157894736)","(14.0, 18.0, 17.3)","(11.0, 16.5, 16.02173913043478)"
11-01-2023 11:34:06.313458,"(1.4, 1.63, 1.616969696969697)","(31.0, 55.0, 49.5)","(8.5, 11.0, 10.372093023255815)","(16.0, 22.0, 21.416666666666668)","(51.0, 85.0, 82.63157894736842)","(8.5, 11.5, 11.176470588235293)","(14.0, 17.5, 17.323529411764707)","(11.0, 16.5, 16.02173913043478)"
11-01-2023 11:34:07.551422,"(1.4, 1.63, 1.616969696969697)","(31.0, 55.0, 49.5)","(8.5, 11.0, 10.518987341772151)","(16.0, 22.0, 21.416666666666668)","(51.0, 85.0, 82.35294117647058)","(8.5, 11.5, 11.13888888888889)","(14.0, 17.5, 17.333333333333332)","(11.0, 16.5, 16.02173913043478)"
11-01-2023 11:34:08.736458,"(1.4, 1.63, 1.616969696969697)","(31.0, 55.0, 50.76923076923077)","(8.5, 11.0, 10.48235294117647)","(16.0, 22.0, 21.307692307692307)","(51.0, 85.0, 82.35294117647058)","(8.5, 11.5, 10.98936170212766)","(14.0, 17.5, 17.25)","(11.0, 16.5, 15.875)"
11-01-2023 11:34:10.075942,"(1.4, 1.64, 1.6549999999999998)","(31.0, 55.0, 48.57142857142857)","(8.5, 11.0, 10.33529411764706)","(16.0, 22.0, 21.181818181818183)","(51.0, 85.0, 82.35294117647058)","(8.5, 11.5, 10.98936170212766)","(14.0, 17.5, 17.25)","(11.0, 16.5, 15.863636363636363)"
11-01-2023 11:34:11.254091,"(1.4, 1.66, 1.6549999999999998)","(31.0, 55.0, 48.25)","(8.5, 10.5, 10.325)","(16.0, 22.0, 21.05263157894737)","(51.0, 85.0, 82.35294117647058)","(8.5, 11.5, 10.98936170212766)","(14.0, 17.5, 16.25)","(11.0, 16.5, 15.625)"
11-01-2023 11:34:12.468647,"(1.4, 1.66, 1.6527999999999998)","(31.0, 55.0, 48.25)","(8.5, 10.5, 10.25925925925926)","(16.0, 22.0, 21.217391304347828)","(51.0, 85.0, 82.35294117647058)","(8.5, 11.5, 10.98936170212766)","(14.0, 16.5, 16.166666666666668)","(11.0, 16.0, 15.647058823529411)"
11-01-2023 11:34:13.749150,"(1.4, 1.66, 1.654)","(31.0, 55.0, 48.25)","(8.5, 10.5, 10.864238410596027)","(16.0, 22.0, 21.05263157894737)","(51.0, 85.0, 83.67647058823529)","(8.5, 11.5, 11.666666666666666)","(14.0, 16.5, 17.446428571428573)","(11.0, 16.0, 14.576923076923077)"
11-01-2023 11:34:14.875371,"(1.4, 1.64, 1.6222222222222222)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.0, 11.214285714285714)","(16.0, 22.0, 21.05263157894737)","(51.0, 85.0, 83.67647058823529)","(8.5, 12.0, 11.542857142857143)","(14.0, 17.5, 17.30392156862745)","(11.0, 15.0, 14.193965517241379)"
11-01-2023 11:34:16.162867,"(1.4, 1.62, 1.6201694915254237)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.214285714285714)","(16.0, 22.0, 21.1)","(51.0, 85.0, 83.67647058823529)","(8.5, 12.0, 11.340909090909092)","(14.0, 17.5, 17.263636363636362)","(11.0, 14.5, 14.173728813559322)"
11-01-2023 11:34:17.365110,"(1.4, 1.63, 1.6201694915254237)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.214285714285714)","(16.0, 22.0, 20.941176470588236)","(51.0, 85.0, 83.67647058823529)","(8.5, 11.5, 11.08695652173913)","(14.0, 17.5, 17.307692307692307)","(11.0, 14.5, 14.141379310344828)"
11-01-2023 11:34:18.516973,"(1.4, 1.63, 1.6201694915254237)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.064285714285715)","(16.0, 22.0, 20.941176470588236)","(51.0, 85.0, 83.67647058823529)","(8.5, 11.5, 11.076923076923077)","(14.0, 17.5, 17.307692307692307)","(11.0, 14.5, 14.124087591240876)"
11-01-2023 11:34:19.625475,"(1.4, 1.63, 1.6172340425531915)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.064285714285715)","(16.0, 22.0, 21.548387096774192)","(51.0, 85.0, 84.0909090909091)","(8.5, 11.5, 11.172413793103448)","(14.0, 17.5, 17.1875)","(11.0, 14.5, 14.517241379310345)"
11-01-2023 11:34:20.680969,"(1.4, 1.62, 1.6178666666666668)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.07638888888889)","(16.0, 22.0, 21.548387096774192)","(51.0, 85.0, 84.0909090909091)","(8.5, 11.5, 11.2)","(14.0, 17.5, 17.23076923076923)","(11.0, 15.0, 14.335877862595419)"
11-01-2023 11:34:21.819493,"(1.4, 1.62, 1.6135922330097088)","(31.0, 55.0, 48.76923076923077)","(8.5, 11.5, 11.154639175257731)","(16.0, 22.0, 21.548387096774192)","(51.0, 85.0, 83.0)","(8.5, 11.5, 11.2)","(14.0, 17.5, 17.23076923076923)","(11.0, 15.0, 14.335877862595419)"
11-01-2023 11:34:22.879792,"(1.4, 1.62, 1.6137735849056605)","(31.0, 55.0, 51.47826086956522)","(8.5, 11.5, 11.161290322580646)","(16.0, 22.0, 21.548387096774192)","(51.0, 85.0, 93.0)","(8.5, 11.5, 11.421052631578947)","(14.0, 17.5, 17.305555555555557)","(11.0, 15.0, 14.35483870967742)"
11-01-2023 11:34:24.028812,"(1.4, 1.62, 1.6036781609195403)","(31.0, 55.0, 51.47826086956522)","(8.5, 11.5, 11.16304347826087)","(16.0, 22.0, 21.548387096774192)","(51.0, 120.0, 95.45454545454545)","(8.5, 11.5, 11.431818181818182)","(14.0, 17.5, 17.305555555555557)","(11.0, 15.0, 14.428571428571429)"
11-01-2023 11:34:25.525912,"(1.4, 1.62, 1.6146739130434784)","(31.0, 55.0, 51.47826086956522)","(8.5, 11.5, 11.161290322580646)","(16.0, 22.0, 21.454545454545453)","(51.0, 120.0, 95.45454545454545)","(8.5, 12.0, 11.395833333333334)","(14.0, 17.5, 17.115384615384617)","(11.0, 14.5, 14.375)"
11-01-2023 11:34:26.704869,"(1.4, 1.62, 1.6146739130434784)","(31.0, 55.0, 52.63157894736842)","(8.5, 11.5, 11.176470588235293)","(16.0, 22.0, 20.8)","(51.0, 120.0, 95.45454545454545)","(8.5, 12.0, 11.395833333333334)","(14.0, 17.5, 17.1875)","(11.0, 14.5, 14.392857142857142)"
11-01-2023 11:34:27.866858,"(1.4, 1.61, 1.6070967741935485)","(31.0, 55.0, 50.0)","(8.5, 11.5, 11.241758241758241)","(16.0, 22.0, 21.363636363636363)","(51.0, 120.0, 83.07692307692308)","(8.5, 12.0, 11.609375)","(14.0, 17.5, 17.363636363636363)","(11.0, 14.5, 14.567415730337078)"
11-01-2023 11:34:28.981873,"(1.4, 1.6, 1.5916407355021218)","(31.0, 55.0, 49.166666666666664)","(8.5, 11.5, 11.241758241758241)","(16.0, 22.0, 21.533333333333335)","(51.0, 120.0, 83.07692307692308)","(8.5, 12.0, 11.671052631578947)","(14.0, 17.5, 17.363636363636363)","(11.0, 15.0, 14.5625)"
11-01-2023 11:34:30.066599,"(1.4, 1.59, 1.58568)","(31.0, 55.0, 50.625)","(8.5, 11.5, 11.241758241758241)","(16.0, 22.0, 21.90909090909091)","(51.0, 120.0, 105.0)","(8.5, 12.0, 11.571428571428571)","(14.0, 17.5, 17.443396226415093)","(11.0, 15.0, 14.693181818181818)"
11-01-2023 11:34:31.254903,"(1.4, 1.59, 1.5857303370786517)","(31.0, 50.0, 48.31578947368421)","(8.5, 11.5, 11.353260869565217)","(16.0, 22.0, 21.28985507246377)","(51.0, 120.0, 82.5)","(8.5, 12.0, 11.479166666666666)","(14.0, 17.5, 17.64516129032258)","(11.0, 15.0, 14.71484375)"
11-01-2023 11:34:32.458505,"(1.4, 1.6, 1.5826939970717424)","(31.0, 50.0, 48.333333333333336)","(8.5, 11.5, 11.353260869565217)","(16.0, 23.0, 21.273972602739725)","(51.0, 120.0, 82.5)","(8.5, 11.5, 11.481481481481481)","(14.0, 18.0, 17.64516129032258)","(11.0, 15.0, 14.71484375)"
11-01-2023 11:34:33.581760,"(1.4, 1.6, 1.5901512605042019)","(31.0, 50.0, 48.333333333333336)","(8.5, 11.5, 11.359375)","(16.0, 23.0, 21.273972602739725)","(51.0, 120.0, 82.5)","(8.5, 11.5, 11.481481481481481)","(14.0, 18.0, 17.64516129032258)","(11.0, 15.0, 15.275)"
11-01-2023 11:34:34.866711,"(1.4, 1.6, 1.5901512605042019)","(31.0, 50.0, 48.333333333333336)","(8.5, 11.5, 11.353260869565217)","(16.0, 23.0, 21.273972602739725)","(51.0, 120.0, 82.5)","(8.5, 11.5, 11.481481481481481)","(14.0, 18.0, 17.685714285714287)","(11.0, 15.5, 15.275)"
11-01-2023 11:34:35.982239,"(1.4, 1.59, 1.5827941176470588)","(31.0, 50.0, 48.333333333333336)","(8.5, 11.5, 11.38)","(16.0, 23.0, 21.22222222222222)","(51.0, 120.0, 93.0)","(8.5, 11.5, 11.214876033057852)","(14.0, 18.0, 17.90909090909091)","(11.0, 15.5, 15.46078431372549)"
11-01-2023 11:34:37.171669,"(1.4, 1.6, 1.5815408320493067)","(31.0, 50.0, 9998.5)","(8.5, 11.5, 9998.5)","(16.0, 23.0, 9998.5)","(51.0, 120.0, 9998.5)","(8.5, 12.0, 9998.5)","(14.0, 18.0, 9998.5)","(11.0, 15.5, 9998.5)"
11-01-2023 11:34:38.265126,"(1.4, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(16.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 11:34:39.407671,"(1.4, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(16.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
