,Joe Gem,Black Eyed Peas,After Hours,Lucretia Ann,Dr Jaylen,Aston Director,Madalia Patch,Billy Bob Jordan
11-01-2023 20:01:49.571466,"(1.5, 1.6, 1.5550000000000002)","(31.0, 55.0, 38.714285714285715)","(8.5, 21.0, 19.94736842105263)","(20.0, 60.0, 51.1578947368421)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:51.177380,"(1.5, 1.6, 1.5550000000000002)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:52.665309,"(1.5, 1.6, 1.5733333333333335)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:54.530896,"(1.5, 1.59, 1.5733333333333335)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:55.844026,"(1.5, 1.59, 1.5733333333333335)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:57.343874,"(1.5, 1.59, 1.5733333333333335)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.975)","(8.0, 13.0, 12.8)"
11-01-2023 20:01:58.772873,"(1.5, 1.59, 1.580769230769231)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 52.69565217391305)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.666666666666666)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:00.278421,"(1.5, 1.6, 1.580769230769231)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 53.68421052631579)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 10.38888888888889)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:01.713124,"(1.5, 1.6, 1.5821428571428573)","(31.0, 55.0, 38.714285714285715)","(9.0, 21.0, 19.94736842105263)","(21.0, 60.0, 53.68421052631579)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 9.595238095238095)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:03.070185,"(1.5, 1.6, 1.5666666666666667)","(31.0, 55.0, 45.5)","(9.0, 21.0, 19.088235294117645)","(21.0, 60.0, 57.0)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:04.357686,"(1.5, 1.62, 1.5950000000000002)","(31.0, 55.0, 44.5)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.0)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:05.910634,"(1.5, 1.62, 1.5953846153846154)","(31.0, 55.0, 44.5)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.0)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:07.324430,"(1.5, 1.62, 1.5984615384615386)","(31.0, 55.0, 44.5)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.0)","(8.5, 17.0, 16.375)","(20.0, 30.0, 27.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:08.798233,"(1.5, 1.62, 1.5844444444444445)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.0)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:10.370017,"(1.5, 1.62, 1.6054545454545455)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.23076923076923)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:12.837383,"(1.5, 1.62, 1.6054545454545455)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.088235294117645)","(21.0, 60.0, 57.23076923076923)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:14.411802,"(1.5, 1.62, 1.6054545454545455)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.125)","(21.0, 60.0, 63.45454545454545)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:16.496867,"(1.5, 1.62, 1.6031578947368421)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.22222222222222)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:18.221981,"(1.5, 1.62, 1.6031578947368421)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.588235294117645)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 16.375)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.8)"
11-01-2023 20:02:19.862728,"(1.5, 1.62, 1.5921739130434784)","(31.0, 55.0, 45.2)","(9.0, 20.0, 19.147058823529413)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 14.25)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.563157894736841)","(8.0, 13.0, 11.25)"
11-01-2023 20:02:21.275672,"(1.5, 1.6, 1.59375)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.147058823529413)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 14.6)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.5, 12.125)"
11-01-2023 20:02:22.708351,"(1.5, 1.61, 1.6045454545454547)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.588235294117645)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:24.117067,"(1.5, 1.61, 1.6025)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.588235294117645)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.214285714285714)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:25.539366,"(1.5, 1.61, 1.6025)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.588235294117645)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:27.025863,"(1.5, 1.61, 1.6045454545454547)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 14.6)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:28.403112,"(1.5, 1.61, 1.6025)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:29.830091,"(1.5, 1.61, 1.6025)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:31.230126,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 14.6)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:32.589838,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:33.961232,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:35.285689,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:36.691106,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.416666666666668)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 9.394736842105264)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:38.059352,"(1.5, 1.61, 1.6033333333333335)","(31.0, 55.0, 46.0)","(9.0, 20.0, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 11.5, 10.285714285714285)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:39.425007,"(1.5, 1.61, 1.6044444444444446)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 10.125)","(8.0, 13.0, 12.23913043478261)"
11-01-2023 20:02:40.805045,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 10.175)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:42.166935,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 14.6)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.719999999999999)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:43.587037,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.85)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:44.908639,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.23913043478261)"
11-01-2023 20:02:46.191369,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.23913043478261)"
11-01-2023 20:02:47.630578,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.125)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:48.992516,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 17.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.125)"
11-01-2023 20:02:50.368102,"(1.5, 1.61, 1.605)","(31.0, 55.0, 46.0)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.23913043478261)"
11-01-2023 20:02:51.738025,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.23913043478261)"
11-01-2023 20:02:53.179818,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.270833333333334)"
11-01-2023 20:02:54.563799,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.270833333333334)"
11-01-2023 20:02:56.088086,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.270833333333334)"
11-01-2023 20:02:57.529888,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.0)"
11-01-2023 20:02:59.190909,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.0)"
11-01-2023 20:03:00.733629,"(1.5, 1.61, 1.605)","(31.0, 55.0, 45.2)","(9.0, 19.5, 19.0)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.459999999999999)","(8.0, 13.0, 12.263157894736842)"
11-01-2023 20:03:02.235650,"(1.5, 1.61, 1.583913043478261)","(31.0, 55.0, 46.230769230769226)","(9.0, 19.5, 19.083333333333332)","(21.0, 65.0, 62.16666666666667)","(8.5, 16.0, 14.384615384615385)","(20.0, 30.0, 27.5)","(7.0, 10.5, 9.608571428571429)","(8.0, 13.0, 12.416666666666666)"
11-01-2023 20:03:03.606738,"(1.5, 1.61, 1.583913043478261)","(31.0, 55.0, 43.6)","(9.0, 19.5, 19.3125)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.608571428571429)","(8.0, 13.0, 12.333333333333334)"
11-01-2023 20:03:04.987687,"(1.5, 1.61, 1.583913043478261)","(31.0, 55.0, 46.85714285714286)","(9.0, 19.5, 19.3125)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 27.5)","(7.0, 10.5, 9.633333333333333)","(8.0, 13.0, 12.217391304347826)"
11-01-2023 20:03:06.361203,"(1.5, 1.61, 1.583913043478261)","(31.0, 55.0, 46.85714285714286)","(9.0, 19.5, 19.3125)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 15.5625)","(20.0, 30.0, 28.5)","(7.0, 10.5, 9.633333333333333)","(8.0, 13.0, 12.076923076923077)"
11-01-2023 20:03:07.715854,"(1.5, 1.61, 1.5905555555555557)","(31.0, 55.0, 46.85714285714286)","(9.0, 19.5, 19.3125)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 14.384615384615385)","(20.0, 30.0, 27.5)","(7.0, 10.5, 9.608571428571429)","(8.0, 13.0, 11.8)"
11-01-2023 20:03:09.103819,"(1.5, 1.61, 1.5983333333333334)","(31.0, 55.0, 46.85714285714286)","(9.0, 19.5, 19.3125)","(21.0, 65.0, 63.45454545454545)","(8.5, 16.0, 14.25)","(20.0, 30.0, 27.5)","(7.0, 10.5, 9.608571428571429)","(8.0, 13.0, 11.8)"
11-01-2023 20:03:10.487295,"(1.5, 1.61, 1.56)","(31.0, 55.0, 48.666666666666664)","(9.0, 19.5, 21.314814814814817)","(21.0, 65.0, 68.0)","(8.5, 16.0, 14.541666666666668)","(20.0, 30.0, 39.875)","(7.0, 10.5, 9.720833333333333)","(8.0, 13.0, 11.578947368421053)"
11-01-2023 20:03:11.856541,"(1.5, 1.61, 1.5433333333333334)","(31.0, 55.0, 50.75)","(9.0, 23.0, 20.3125)","(21.0, 70.0, 68.53333333333333)","(8.5, 16.0, 15.545454545454545)","(20.0, 42.0, 35.333333333333336)","(7.0, 10.5, 9.855172413793104)","(8.0, 13.0, 11.578947368421053)"
11-01-2023 20:03:13.233752,"(1.5, 1.61, 1.5394117647058825)","(31.0, 55.0, 50.75)","(9.0, 22.0, 21.2)","(21.0, 70.0, 68.53333333333333)","(8.5, 16.5, 15.545454545454545)","(20.0, 40.0, 34.75)","(7.0, 10.5, 9.855172413793104)","(8.0, 13.0, 11.59375)"
11-01-2023 20:03:14.562106,"(1.5, 1.61, 1.544375)","(31.0, 55.0, 51.470588235294116)","(9.0, 22.0, 19.375)","(21.0, 70.0, 68.0)","(8.5, 16.5, 15.545454545454545)","(20.0, 40.0, 35.333333333333336)","(7.0, 10.5, 9.855172413793104)","(8.0, 13.0, 11.6)"
11-01-2023 20:03:15.872156,"(1.5, 1.61, 1.546842105263158)","(31.0, 55.0, 51.470588235294116)","(9.0, 22.0, 19.375)","(21.0, 70.0, 68.33333333333334)","(8.5, 16.5, 14.75)","(20.0, 40.0, 33.0)","(7.0, 10.5, 9.855172413793104)","(8.0, 14.5, 11.8125)"
11-01-2023 20:03:17.189006,"(1.5, 1.61, 1.544375)","(31.0, 55.0, 51.53333333333333)","(9.0, 22.0, 19.375)","(21.0, 70.0, 68.33333333333334)","(8.5, 16.5, 14.625)","(20.0, 40.0, 33.0)","(7.0, 10.5, 9.855172413793104)","(8.0, 14.0, 11.708333333333334)"
11-01-2023 20:03:18.577202,"(1.5, 1.61, 1.544375)","(31.0, 55.0, 51.53333333333333)","(9.0, 22.0, 19.375)","(21.0, 70.0, 68.33333333333334)","(8.5, 16.5, 15.0)","(20.0, 40.0, 33.0)","(7.0, 10.5, 9.855172413793104)","(8.0, 14.0, 11.575757575757576)"
11-01-2023 20:03:19.901490,"(1.5, 1.61, 1.5429166666666667)","(31.0, 55.0, 53.0)","(9.0, 22.0, 21.0)","(21.0, 70.0, 65.71428571428572)","(8.5, 16.5, 15.25)","(20.0, 40.0, 32.46153846153846)","(7.0, 10.5, 10.876923076923077)","(8.0, 14.0, 11.596153846153847)"
11-01-2023 20:03:21.266050,"(1.5, 1.53, 1.4725)","(31.0, 55.0, 53.0)","(9.0, 26.0, 20.8)","(21.0, 70.0, 61.458333333333336)","(8.5, 16.5, 15.4)","(20.0, 40.0, 28.625)","(7.0, 11.0, 10.65)","(8.0, 14.0, 12.055555555555555)"
11-01-2023 20:03:22.590668,"(1.5, 1.52, 1.51)","(31.0, 55.0, 53.0)","(9.0, 26.0, 20.666666666666668)","(21.0, 75.0, 62.0)","(8.5, 19.0, 15.88888888888889)","(20.0, 40.0, 30.666666666666668)","(7.0, 11.5, 11.42)","(8.0, 14.0, 12.551724137931034)"
11-01-2023 20:03:24.001439,"(1.5, 1.52, 1.5096551724137932)","(31.0, 55.0, 53.0)","(9.0, 26.0, 21.862068965517242)","(21.0, 75.0, 61.458333333333336)","(8.5, 19.0, 15.96551724137931)","(20.0, 40.0, 30.4)","(7.0, 12.5, 10.722222222222221)","(8.0, 14.0, 12.25)"
11-01-2023 20:03:25.329205,"(1.5, 1.52, 1.502857142857143)","(31.0, 55.0, 53.0)","(9.0, 26.0, 21.862068965517242)","(21.0, 75.0, 61.458333333333336)","(8.5, 19.0, 16.076923076923077)","(20.0, 40.0, 30.4)","(7.0, 12.5, 11.444444444444445)","(8.0, 14.0, 12.41025641025641)"
11-01-2023 20:03:26.735342,"(1.5, 1.52, 1.4854545454545454)","(31.0, 55.0, 53.0)","(9.0, 26.0, 22.129032258064516)","(21.0, 75.0, 61.458333333333336)","(8.5, 19.0, 15.96551724137931)","(20.0, 40.0, 30.4)","(7.0, 12.5, 11.142857142857142)","(8.5, 14.0, 12.523809523809524)"
11-01-2023 20:03:28.220083,"(1.5, 1.52, 1.4854545454545454)","(31.0, 55.0, 53.0)","(9.0, 26.0, 22.129032258064516)","(21.0, 75.0, 61.458333333333336)","(8.5, 19.0, 15.96551724137931)","(20.0, 40.0, 30.4)","(7.0, 12.5, 11.142857142857142)","(8.5, 14.0, 12.324324324324325)"
11-01-2023 20:03:29.688666,"(1.45, 1.52, 1.490909090909091)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.363636363636363)","(21.0, 75.0, 61.458333333333336)","(9.0, 19.0, 15.96551724137931)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.5, 11.142857142857142)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:31.162560,"(1.45, 1.52, 1.4933333333333334)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.363636363636363)","(21.0, 75.0, 61.458333333333336)","(9.0, 19.0, 15.96551724137931)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.5, 11.403846153846153)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:32.478079,"(1.45, 1.52, 1.4933333333333334)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.470588235294116)","(21.0, 75.0, 61.458333333333336)","(9.0, 19.0, 16.066666666666666)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.5, 11.944444444444445)","(8.5, 14.0, 12.41025641025641)"
11-01-2023 20:03:33.781142,"(1.45, 1.52, 1.4979310344827585)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.470588235294116)","(21.0, 75.0, 58.75)","(9.0, 19.0, 16.066666666666666)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:35.055436,"(1.45, 1.52, 1.4979310344827585)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.470588235294116)","(21.0, 75.0, 62.0)","(9.0, 19.0, 15.615384615384615)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:36.388118,"(1.45, 1.52, 1.4979310344827585)","(31.0, 55.0, 53.0)","(10.0, 26.0, 22.8)","(21.0, 75.0, 62.0)","(9.0, 19.0, 16.066666666666666)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.372093023255815)"
11-01-2023 20:03:37.778629,"(1.45, 1.52, 1.4979310344827585)","(31.0, 55.0, 53.0)","(10.0, 23.0, 22.8)","(21.0, 75.0, 62.0)","(9.0, 19.0, 16.23076923076923)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.372093023255815)"
11-01-2023 20:03:39.113410,"(1.45, 1.52, 1.4979310344827585)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 62.0)","(9.0, 19.0, 16.23076923076923)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.157894736842104)"
11-01-2023 20:03:40.485265,"(1.45, 1.52, 1.5072)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 62.0)","(9.0, 19.0, 16.75)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.157894736842104)"
11-01-2023 20:03:41.790920,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 62.0)","(9.0, 18.5, 15.823529411764707)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.41025641025641)"
11-01-2023 20:03:43.089405,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 61.31578947368421)","(9.0, 18.5, 16.333333333333332)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.41025641025641)"
11-01-2023 20:03:44.361483,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 61.31578947368421)","(9.0, 18.5, 15.903225806451612)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:45.976613,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 49.5)","(10.0, 23.0, 21.75)","(21.0, 75.0, 61.31578947368421)","(9.0, 18.5, 15.903225806451612)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:47.444169,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 61.31578947368421)","(9.0, 18.5, 15.903225806451612)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.176470588235293)"
11-01-2023 20:03:48.818819,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 61.666666666666664)","(9.0, 18.5, 15.903225806451612)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.372093023255815)"
11-01-2023 20:03:50.139190,"(1.45, 1.52, 1.5157894736842106)","(31.0, 55.0, 53.0)","(10.0, 23.0, 21.75)","(21.0, 75.0, 63.57142857142857)","(9.0, 18.5, 15.903225806451612)","(20.0, 40.0, 30.476190476190474)","(7.0, 12.0, 11.944444444444445)","(8.5, 14.0, 12.41025641025641)"
