,Werina Express,Herculean Zeal,Slick Town,Dont Tell Helen,Darryls Girl,Book Of Love,Rochill Amy,Bernie Boom
11-01-2023 14:53:56.702398,"(2.9, 5.2, 3.228846153846154)","(20.0, 48.0, 26.625)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 75.0, 40.642857142857146)","(14.0, 34.0, 21.6)"
11-01-2023 14:53:57.855222,"(2.9, 5.2, 3.95)","(20.0, 48.0, 26.625)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 75.0, 40.642857142857146)","(14.0, 34.0, 21.6)"
11-01-2023 14:53:59.013117,"(2.9, 5.2, 3.4758620689655175)","(20.0, 48.0, 26.625)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 75.0, 40.642857142857146)","(14.0, 34.0, 21.6)"
11-01-2023 14:54:00.209666,"(2.9, 5.2, 3.95)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 75.0, 40.642857142857146)","(14.0, 34.0, 21.6)"
11-01-2023 14:54:01.461158,"(2.9, 5.2, 3.95)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 75.0, 46.0)","(14.0, 34.0, 21.6)"
11-01-2023 14:54:02.707793,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:03.836520,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:04.921070,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:06.073606,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:07.124848,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.757142857142857)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 21.6)"
11-01-2023 14:54:08.155086,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:09.168001,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:10.287173,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:11.429195,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:12.536629,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:13.641758,"(2.9, 5.2, 4.5055555555555555)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:14.731287,"(2.9, 5.2, 4.515068493150685)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:15.781182,"(2.9, 5.2, 4.515068493150685)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:16.829476,"(2.9, 5.2, 4.515068493150685)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:17.942058,"(2.9, 5.2, 4.515068493150685)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:19.088809,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:20.193555,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:21.325213,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:22.501149,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:23.703550,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:24.881321,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.4)"
11-01-2023 14:54:26.084213,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:27.359122,"(2.9, 5.2, 3.325)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.2)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:28.624931,"(2.9, 5.2, 4.310576923076923)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 5.757142857142857)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:29.726894,"(2.9, 5.2, 3.8363636363636364)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 4.5600000000000005)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:30.810152,"(2.9, 5.2, 3.8363636363636364)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 4.5600000000000005)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:31.894583,"(2.9, 5.2, 3.8363636363636364)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.781818181818181)","(4.4, 6.0, 4.472727272727273)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 22.0)"
11-01-2023 14:54:32.960794,"(2.9, 5.2, 3.8363636363636364)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 6.0, 5.821052631578947)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:34.282861,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:35.460367,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:36.702590,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.452)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:38.083103,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:39.361976,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.35)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.0)"
11-01-2023 14:54:40.751740,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.09090909090909)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 24.333333333333332)"
11-01-2023 14:54:41.926927,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.09090909090909)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 29.166666666666664)"
11-01-2023 14:54:43.101550,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.09090909090909)","(2.8, 3.5, 3.15)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.857142857142858)","(21.0, 50.0, 39.642857142857146)","(31.0, 70.0, 46.0)","(14.0, 34.0, 29.166666666666664)"
11-01-2023 14:54:44.277739,"(2.9, 5.2, 4.5181818181818185)","(20.0, 48.0, 22.09090909090909)","(2.8, 3.5, 3.4325)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 4.91)","(21.0, 50.0, 32.5)","(31.0, 70.0, 46.0)","(14.0, 34.0, 29.166666666666664)"
11-01-2023 14:54:45.498408,"(2.9, 5.2, 4.528358208955224)","(20.0, 48.0, 21.535714285714285)","(2.8, 3.5, 3.4325)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.0, 5.42)","(21.0, 50.0, 27.5)","(31.0, 70.0, 43.333333333333336)","(15.0, 34.0, 32.294117647058826)"
11-01-2023 14:54:46.518003,"(2.9, 5.2, 4.528358208955224)","(20.0, 48.0, 21.875)","(2.8, 3.5, 3.4257142857142857)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.42)","(21.0, 50.0, 39.61538461538461)","(31.0, 70.0, 43.0)","(15.0, 34.0, 30.88888888888889)"
11-01-2023 14:54:47.535155,"(2.9, 5.2, 3.829032258064516)","(20.0, 48.0, 28.40625)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.409615384615385)","(21.0, 50.0, 40.0)","(31.0, 70.0, 43.0)","(15.0, 34.0, 31.11111111111111)"
11-01-2023 14:54:48.585945,"(2.9, 5.1, 4.14)","(20.0, 48.0, 28.40625)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.409615384615385)","(21.0, 50.0, 41.333333333333336)","(31.0, 70.0, 43.0)","(15.0, 34.0, 31.636363636363637)"
11-01-2023 14:54:49.672013,"(2.9, 5.1, 4.033333333333333)","(20.0, 48.0, 28.40625)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 70.0, 43.0)","(15.0, 34.0, 31.636363636363637)"
11-01-2023 14:54:50.810906,"(2.9, 5.0, 3.891304347826087)","(20.0, 48.0, 28.40625)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 70.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:52.097455,"(2.9, 5.0, 3.891304347826087)","(20.0, 46.0, 30.541666666666668)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:53.315108,"(2.9, 5.0, 3.891304347826087)","(20.0, 46.0, 34.22222222222222)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:54.527646,"(2.9, 5.0, 3.891304347826087)","(20.0, 46.0, 33.111111111111114)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:55.721894,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 33.111111111111114)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:56.930857,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 27.15625)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:58.230293,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.246774193548387)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.7)"
11-01-2023 14:54:59.454619,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.9, 5.488888888888889)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:00.501397,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.488888888888889)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:01.642855,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.488888888888889)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:02.855038,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:04.021461,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 25.333333333333336)","(2.8, 3.5, 3.448)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:05.234526,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 30.482758620689655)","(2.8, 3.5, 3.413333333333333)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:06.396241,"(2.9, 4.9, 3.85)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.4257142857142857)","(5.5, 9.6, 7.933333333333333)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:07.523251,"(2.9, 4.9, 4.0600000000000005)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.4285714285714284)","(5.5, 9.6, 8.6)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:08.618749,"(2.9, 4.9, 3.85)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.375)","(5.5, 9.6, 8.6)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:10.047326,"(2.9, 4.9, 3.85)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.375)","(5.5, 9.6, 9.27741935483871)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.470588235294116)"
11-01-2023 14:55:11.194505,"(2.9, 4.9, 3.85)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.375)","(5.5, 9.6, 9.27741935483871)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.0)"
11-01-2023 14:55:12.351214,"(2.9, 4.9, 3.85)","(20.0, 44.0, 30.758620689655174)","(2.8, 3.5, 3.09375)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:13.454548,"(2.9, 4.9, 3.85)","(20.0, 44.0, 26.72)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:14.608967,"(2.9, 4.9, 3.85)","(20.0, 44.0, 28.4)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:15.707294,"(2.9, 4.9, 3.85)","(20.0, 44.0, 28.4)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.324528301886793)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:16.838942,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.307407407407407)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:17.981532,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.316363636363636)","(21.0, 50.0, 41.333333333333336)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:19.026350,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.316363636363636)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:20.074395,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.316363636363636)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:21.199777,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.088235294117647)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.316363636363636)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:22.229562,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.5, 3.0576923076923075)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.316363636363636)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:23.329615,"(2.9, 4.9, 3.85)","(20.0, 42.0, 31.0)","(2.8, 3.45, 3.1125)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.183783783783784)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:24.440783,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 31.0)","(2.8, 3.45, 3.16875)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:25.573150,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 31.0)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:26.757297,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 31.0)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:27.911183,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 31.0)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:29.033831,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 31.0)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:30.255737,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 30.266666666666666)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:31.599850,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 30.266666666666666)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 4.755)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
11-01-2023 14:55:32.788982,"(2.9, 4.9, 4.158823529411765)","(20.0, 42.0, 30.266666666666666)","(2.8, 3.4, 3.08)","(5.5, 9.6, 9.005405405405405)","(4.4, 5.8, 5.202857142857143)","(21.0, 50.0, 42.35294117647059)","(31.0, 65.0, 44.166666666666664)","(15.0, 34.0, 32.8)"
