,Rocking Tiff,Jordie Dee,Courtney Katarina,Dougs Cino,Stylish Heaven,Tell Us We Dream,Beaudacious,Woody Nightshade,Lorne Beach,Valbarann
214,"[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 39, 369362), 19.0, 30.0]"
215,"[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 40, 607752), 19.0, 30.0]"
216,"[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 41, 838094), 19.0, 30.0]"
217,"[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 43, 75115), 19.0, 30.0]"
218,"[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 44, 356423), 19.0, 30.0]"
219,"[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 45, 587924), 19.0, 30.0]"
220,"[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 46, 828471), 19.0, 30.0]"
221,"[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 48, 73770), 19.0, 30.0]"
222,"[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 49, 310890), 19.0, 30.0]"
223,"[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 50, 541776), 19.0, 30.0]"
224,"[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 51, 781773), 19.0, 30.0]"
225,"[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 53, 22364), 19.0, 30.0]"
226,"[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 54, 268196), 19.0, 30.0]"
227,"[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 55, 536935), 19.0, 30.0]"
228,"[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 56, 773500), 19.0, 30.0]"
229,"[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 58, 20149), 19.0, 30.0]"
230,"[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 55, 59, 274001), 19.0, 30.0]"
231,"[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 0, 523926), 19.0, 30.0]"
232,"[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 1, 754476), 19.0, 30.0]"
233,"[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 2, 992866), 19.0, 30.0]"
234,"[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 4, 228627), 19.0, 30.0]"
235,"[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 5, 471878), 19.0, 30.0]"
236,"[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 6, 714609), 19.0, 30.0]"
237,"[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 7, 958621), 19.0, 30.0]"
238,"[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 9, 191397), 19.0, 30.0]"
239,"[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 10, 418081), 19.0, 30.0]"
240,"[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 11, 667593), 19.0, 30.0]"
241,"[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 12, 910302), 19.0, 30.0]"
242,"[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 14, 188347), 19.0, 30.0]"
243,"[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 15, 441384), 19.0, 30.0]"
244,"[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 16, 691365), 19.0, 30.0]"
245,"[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 1.6, 2.26]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 56, 17, 939006), 19.0, 30.0]"
