,Know Grizzles,Opawa Anita,Goldstar Carlito,Centurion,Humbling,Opawa Chrissy
12-01-2023 15:18:37.687439,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:38.608360,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:39.613164,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:40.582861,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:41.514175,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:42.567038,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:43.535857,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:44.477969,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:45.549514,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:46.604436,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:47.546318,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:48.560538,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:49.555441,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:50.531573,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:51.466423,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:52.400500,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:53.362474,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:54.375490,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.699999999999999)"
12-01-2023 15:18:55.359554,"(6.0, 17.0, 15.879999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 9.2, 7.433333333333334)"
12-01-2023 15:18:56.292553,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:18:57.244435,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:18:58.275783,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:18:59.297194,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:00.270133,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:01.224656,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:02.264377,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:03.314623,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:04.229634,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:05.192511,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:06.171801,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:07.115568,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:08.044896,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:08.996510,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:09.915980,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:10.850101,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:11.763819,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:12.744577,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:13.711653,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:14.759367,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:15.801466,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:16.724587,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:17.655814,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:18.905510,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:20.071513,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:21.111679,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:22.206131,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:23.218003,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:24.177538,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:25.202741,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:26.186997,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:27.119374,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 9.96)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:28.074494,"(6.0, 17.5, 16.33)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:29.092572,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:30.078164,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:31.017607,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:31.999958,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:32.967753,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:33.844498,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:34.859552,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:35.865157,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:36.774820,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:37.642782,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:38.616886,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:39.538338,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:40.368393,"(6.0, 17.5, 16.395238095238096)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:41.375951,"(6.0, 16.5, 15.49047619047619)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.6, 7.3)"
12-01-2023 15:19:42.360648,"(6.0, 16.5, 15.49047619047619)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.6, 7.433333333333334)"
12-01-2023 15:19:43.231315,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:44.226918,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:45.241171,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:46.247465,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:47.203962,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:48.190917,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:49.191395,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:50.137510,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:51.117384,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:52.083276,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:52.972962,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:53.914532,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:54.797966,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:55.655044,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 7.433333333333334)"
12-01-2023 15:19:56.719016,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:19:57.729821,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:19:58.585746,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:19:59.494404,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:00.452468,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:01.470515,"(6.0, 17.0, 15.942857142857143)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:02.376650,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:03.348050,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:04.364184,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:05.349640,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:06.293500,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:07.252479,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:08.184417,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:09.187792,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:10.172858,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:11.172922,"(6.0, 17.0, 15.9)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:12.191249,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:13.190537,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:14.231441,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:15.268946,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:16.318054,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:17.367238,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
12-01-2023 15:20:18.467125,"(6.0, 17.0, 15.889999999999999)","(6.5, 11.0, 10.314285714285713)","(2.7, 4.3, 3.5813333333333333)","(4.6, 7.4, 5.788888888888889)","(5.5, 13.0, 11.125)","(5.0, 8.8, 6.457142857142857)"
