,Hooded Monkey,In The Orange,Magic Eyeliner,Bang On Blue,Elanga,Gunai Rumours,Kintsugi,Bok Choy
12-01-2023 08:07:04.404817,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:05.616287,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:06.760005,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:07.883341,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:09.010693,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:10.056192,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:11.131900,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:12.229705,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:13.362646,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:14.491205,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.399999999999999)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:15.642666,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.666666666666668)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.4)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:16.788689,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.666666666666668)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 6.8, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:17.934318,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:19.096073,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:20.302558,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:21.442057,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:22.559159,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:23.627180,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:24.715373,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:25.784822,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:26.921746,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:28.004021,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:29.172142,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:30.364132,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:31.513006,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:32.705124,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:33.866105,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:35.063005,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:36.264855,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:37.412643,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:38.614169,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:39.804460,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:41.015889,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:42.224310,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.666666666666666)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.7)"
12-01-2023 08:07:43.403768,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 18.0, 9.5)","(2.25, 2.38, 2.3372602739726025)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 14.0, 7.575)"
12-01-2023 08:07:44.632949,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.38, 2.745)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:45.841193,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.94, 2.35)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:46.989801,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.92, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:48.144546,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:49.198255,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:50.203087,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:51.276240,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:52.406959,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:53.603648,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:54.722976,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:55.833980,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:56.912856,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.715)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:58.048342,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.9, 2.34)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:07:59.226799,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.88, 2.685)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:00.457705,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.685)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:01.580829,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.685)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:02.752652,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.685)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:03.891434,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.685)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:05.073819,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.3000000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:06.234830,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.31)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:07.462831,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.86, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:08.532762,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:09.604471,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:10.663480,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 17.0, 9.5)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:11.738337,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:12.789645,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:13.815594,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:15.100439,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:16.224837,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:17.303208,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:18.465244,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:19.611877,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:20.690359,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:21.824794,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:23.022899,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:24.190102,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:25.303271,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.33)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:26.443320,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.84, 2.3014285714285716)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:27.553121,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.82, 2.3014285714285716)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:28.712867,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.82, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:29.833934,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 13.133333333333333)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:31.006122,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:32.130729,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:33.311092,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:34.391545,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:35.574596,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:36.781810,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:37.978561,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:39.093023,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:40.262990,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
12-01-2023 08:08:41.398638,"(20.0, 60.0, 34.0625)","(7.0, 14.0, 8.0)","(8.0, 23.0, 19.755555555555556)","(8.0, 16.5, 9.416666666666666)","(2.25, 2.8, 2.3200000000000003)","(21.0, 70.0, 41.66666666666667)","(4.0, 7.2, 5.6)","(7.0, 13.0, 7.575)"
