,Slingshot Yo Yo,Magic Avenue,Rockstar Fender,Bali Lava,Serious Unit,Sacred Park,Zipping Loretta
46,"[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 702812), 9.0, 19.5]"
47,"[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 823372), 9.0, 19.5]"
48,"[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 967291), 9.0, 19.5]"
49,"[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 97521), 9.0, 19.5]"
50,"[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 1, 234158), 9.0, 19.5]"
51,"[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 2, 386295), 9.0, 19.5]"
52,"[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 3, 540167), 9.0, 19.5]"
53,"[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 4, 722877), 9.0, 19.5]"
54,"[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 5, 877269), 9.0, 19.5]"
55,"[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 7, 4837), 9.0, 19.5]"
56,"[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 16, 54, 8, 156522), 9.0, 19.5]"
57,"[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 9, 297371), 9.0, 19.5]"
58,"[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 10, 413944), 9.0, 19.5]"
59,"[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 11, 538220), 9.0, 19.5]"
60,"[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 12, 656034), 9.0, 19.5]"
61,"[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 13, 777955), 9.0, 19.5]"
62,"[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 14, 886226), 9.0, 19.5]"
63,"[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 16, 9223), 9.0, 19.5]"
64,"[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 17, 126285), 9.0, 19.5]"
65,"[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 18, 245983), 9.0, 19.5]"
66,"[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 19, 364305), 9.0, 19.5]"
67,"[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 20, 489080), 9.0, 19.5]"
68,"[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 21, 637565), 9.0, 19.5]"
69,"[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 22, 767166), 9.0, 19.5]"
70,"[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 23, 879967), 9.0, 19.5]"
71,"[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 24, 995361), 9.0, 19.5]"
72,"[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 26, 113949), 9.0, 19.5]"
73,"[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 27, 227470), 9.0, 19.5]"
74,"[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 28, 337799), 9.0, 19.5]"
75,"[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 29, 456144), 9.0, 19.5]"
76,"[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 30, 578398), 9.0, 19.5]"
77,"[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 31, 718193), 9.0, 19.5]"
78,"[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 32, 850138), 9.0, 19.5]"
79,"[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 33, 970737), 9.0, 19.5]"
80,"[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 35, 90876), 9.0, 19.5]"
81,"[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 36, 217820), 9.0, 19.5]"
82,"[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 37, 338971), 9.0, 19.5]"
83,"[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 38, 459063), 9.0, 19.5]"
84,"[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 39, 591084), 9.0, 19.5]"
85,"[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 40, 722825), 9.0, 19.5]"
86,"[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 41, 845746), 9.0, 19.5]"
87,"[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 42, 980007), 9.0, 19.5]"
88,"[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 44, 103660), 9.0, 19.5]"
89,"[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 45, 216973), 9.0, 19.5]"
90,"[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 46, 339416), 9.0, 19.5]"
91,"[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 2.25, 3.4]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 2.25, 3.2]","[datetime.datetime(2022, 11, 28, 16, 54, 47, 465854), 9.0, 19.5]"
