,Golden Bullet,Super Fab,Jeanie Cargo,Arrogant Suzy,Elsie Bay,Lieutenant Dan,Hit It Benny,Kaidee Dixie
05-01-2023 14:45:17.803490,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.4375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:18.877850,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.4375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:20.004161,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.875)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:21.126667,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:22.179883,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:23.224239,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:24.370537,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:25.408044,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:26.525027,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:27.644029,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:28.715352,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:29.812711,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:30.943410,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:32.032129,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:33.088959,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:34.240034,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:35.391677,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:36.419387,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:37.584033,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:38.726859,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:39.817140,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:40.916470,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 18.96666666666667)"
05-01-2023 14:45:42.034973,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 34.0, 28.3)"
05-01-2023 14:45:43.067654,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:44.102051,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:45.182683,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:46.306529,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:47.378428,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:48.479810,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:49.598620,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:50.715408,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:51.758783,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.375)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:52.902032,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:54.002444,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:55.115992,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:56.290561,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:57.451793,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:58.563439,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 506.66666666666663)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:45:59.641795,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 505.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:00.828402,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 505.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:01.940393,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 505.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:02.963108,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:04.062930,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:05.265915,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:06.493303,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:07.714742,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:08.937099,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:10.048359,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:11.118020,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:12.216496,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:13.309029,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 45.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:14.430625,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 49.785714285714285)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:15.634458,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 49.785714285714285)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:16.920637,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:18.026106,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:19.096006,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:20.201154,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:21.278676,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:22.354908,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:23.509167,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:24.714079,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:25.825463,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:26.926558,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:28.099419,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:29.158550,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.0)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:30.261529,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.5625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:31.424694,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.5625)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:32.621627,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:33.818735,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:34.948936,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:36.082640,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:37.217297,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:38.286681,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:39.352262,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:40.559963,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:41.787277,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:43.038117,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:44.302124,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:45.414447,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 46.25)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:46.594394,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:47.576691,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:48.671430,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:49.859884,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:51.020323,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:52.183589,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
05-01-2023 14:46:53.331197,"(1.28, 1.75, 1.3644144144144146)","(16.0, 55.0, 50.75)","(4.8, 8.4, 4.871428571428571)","(91.0, 590.0, 492.0)","(21.0, 85.0, 46.25)","(15.0, 42.0, 27.555555555555557)","(21.0, 85.0, 46.25)","(13.0, 32.0, 28.3)"
