,Willows Pride,Amendola,Shes Got Moves,Locked On Scotch,Replication,Teddy Box,Princess Penny,Special Thunder
07-01-2023 19:32:21.055664,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:22.238469,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:23.428559,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:24.537985,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:25.626150,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:26.679973,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:27.796552,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:28.949199,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:30.073304,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:31.163665,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:32.320416,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:33.489939,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:34.576318,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:35.582301,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:36.648485,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:37.779420,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:38.852220,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:39.941195,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:40.987513,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:42.083312,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:43.270338,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:44.392248,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:45.509119,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:46.740903,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:47.978335,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:49.205368,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:50.365998,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:51.540881,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:52.742992,"(21.0, 80.0, 49.5)","(4.2, 7.2, 6.873913043478261)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:53.914040,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:55.011891,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:56.167162,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:57.319476,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:58.487493,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:32:59.556166,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:33:00.709903,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:33:01.985389,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:33:03.178419,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:33:04.320538,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 71.5)"
07-01-2023 19:33:05.414347,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:06.596848,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:07.754711,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:08.960921,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:10.227485,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.033333333333333)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:11.378670,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 10.137500000000001)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:12.560427,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:13.657871,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:14.722894,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.088888888888889)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:15.812600,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:16.989647,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:18.070644,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:19.187906,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:20.337327,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:21.483327,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:22.657397,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:23.694638,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:24.904443,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:26.118369,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:27.255112,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:28.351657,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:29.480190,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:30.674044,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:31.790707,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:32.905708,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:34.095700,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:35.219031,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.070909090909091)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:36.445158,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:37.471210,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:38.586348,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:39.781252,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 57.85714285714286)","(8.5, 18.5, 11.766666666666667)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 55.333333333333336)"
07-01-2023 19:33:40.856349,"(21.0, 80.0, 49.5)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 10.137500000000001)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:41.966218,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 13.258333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:43.135981,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 13.258333333333333)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:44.301703,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:45.462088,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:46.709773,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:48.188171,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:49.506659,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:50.869372,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 15.72857142857143)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:52.109575,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 18.5, 12.366666666666667)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
07-01-2023 19:33:53.435684,"(21.0, 80.0, 36.0)","(4.2, 7.0, 6.695652173913043)","(9.0, 19.5, 12.366666666666667)","(1.95, 2.88, 2.036842105263158)","(31.0, 130.0, 60.18181818181818)","(8.5, 18.5, 15.133333333333333)","(4.6, 7.8, 5.413636363636363)","(21.0, 120.0, 42.0)"
