,Pocket Rox,Komachi,Dance Of Thunder,Hot Seat,Numpty,Bronski,Nerrivik,Rogers Day,Strawberry Moon,Fiji,More Than Discreet,Sheeza Tilly,Masina
06-01-2023 15:24:03.897164,"(18.0, 22.0, 21.294871794871796)","(3.9, 4.5, 4.416129032258064)","(6.5, 8.4, 8.153846153846153)","(71.0, 160.0, 140.0)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 112.5)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.9, 4.768421052631579)","(10.0, 13.5, 12.357142857142858)","(31.0, 40.0, 34.72727272727273)","(20.0, 36.0, 34.125)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:24:05.560033,"(18.0, 22.0, 20.444444444444443)","(3.9, 4.5, 4.455172413793104)","(6.5, 8.4, 8.32)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.0, 6.933333333333334)","(61.0, 120.0, 112.5)","(26.0, 36.0, 35.625)","(12.0, 16.0, 15.785714285714286)","(3.7, 4.8, 4.707692307692308)","(10.0, 13.0, 12.666666666666666)","(31.0, 36.0, 34.5)","(20.0, 36.0, 32.06896551724138)","(101.0, 300.0, 270.5882352941176)"
06-01-2023 15:24:07.258463,"(18.0, 22.0, 20.9)","(3.9, 4.5, 4.455172413793104)","(6.5, 8.4, 8.399999999999999)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.0, 6.9818181818181815)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.0, 15.863636363636363)","(3.7, 4.8, 4.676)","(10.0, 13.0, 12.4)","(31.0, 36.0, 34.5)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:08.957519,"(18.0, 22.0, 20.9)","(3.9, 4.5, 4.455172413793104)","(6.5, 8.6, 8.399999999999999)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 6.9818181818181815)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.0, 15.863636363636363)","(3.7, 4.7, 4.676)","(10.0, 13.0, 12.5)","(31.0, 36.0, 34.5)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:10.674061,"(18.0, 22.0, 20.571428571428573)","(3.9, 4.5, 4.455172413793104)","(6.5, 8.6, 8.3)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 7.066666666666666)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.0, 15.722222222222221)","(3.7, 4.7, 4.676)","(10.0, 13.0, 12.5)","(31.0, 36.0, 34.5)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:12.468920,"(18.0, 21.0, 20.157894736842106)","(3.9, 4.5, 4.455172413793104)","(6.5, 8.6, 8.388235294117647)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 7.125925925925926)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.676)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.333333333333336)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:14.232695,"(18.0, 22.0, 20.653846153846153)","(3.9, 4.5, 4.453658536585366)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 7.125925925925926)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.676)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:15.976148,"(18.0, 22.0, 21.0)","(3.9, 4.5, 4.447222222222223)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 7.125925925925926)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.664)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:17.678356,"(18.0, 22.0, 21.285714285714285)","(3.9, 4.5, 4.447222222222223)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.2, 7.125925925925926)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.664)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:19.411961,"(18.0, 22.0, 21.285714285714285)","(3.9, 4.5, 4.447222222222223)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 123.63636363636364)","(6.0, 7.2, 7.1375)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.664)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:21.134454,"(18.0, 22.0, 20.75)","(3.9, 4.5, 4.447222222222223)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 123.63636363636364)","(6.0, 7.2, 7.1375)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.857142857142854)","(12.0, 16.5, 15.722222222222221)","(3.7, 4.7, 4.65)","(10.0, 13.0, 12.333333333333334)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:22.833421,"(18.0, 22.0, 19.75)","(3.9, 4.5, 4.357575757575757)","(6.5, 8.6, 8.443478260869565)","(71.0, 160.0, 123.63636363636364)","(6.0, 7.2, 7.368421052631579)","(61.0, 120.0, 93.75)","(26.0, 36.0, 35.92307692307692)","(12.0, 16.5, 15.722222222222221)","(3.8, 4.7, 4.578260869565217)","(10.0, 13.0, 12.142857142857142)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:24.587393,"(18.0, 22.0, 20.2)","(3.9, 4.4, 4.317073170731708)","(6.5, 8.6, 8.333333333333332)","(71.0, 160.0, 123.63636363636364)","(6.0, 7.6, 7.377777777777777)","(61.0, 120.0, 93.75)","(26.0, 36.0, 37.142857142857146)","(12.0, 16.5, 15.743243243243244)","(3.8, 4.6, 4.65)","(10.0, 13.0, 12.11111111111111)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 31.928571428571427)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:26.272868,"(18.0, 22.0, 20.2)","(3.9, 4.4, 4.317073170731708)","(6.5, 8.6, 8.333333333333332)","(71.0, 160.0, 123.63636363636364)","(6.0, 7.6, 7.428571428571429)","(61.0, 120.0, 87.5)","(26.0, 38.0, 35.833333333333336)","(12.0, 16.5, 15.743243243243244)","(3.8, 4.7, 4.65)","(10.0, 13.0, 12.1)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.32258064516129)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:28.224184,"(18.0, 22.0, 20.615384615384617)","(3.9, 4.4, 4.3604651162790695)","(6.5, 8.6, 8.45)","(71.0, 160.0, 125.0)","(6.0, 7.6, 7.371428571428572)","(61.0, 100.0, 89.28571428571429)","(26.0, 36.0, 37.52)","(12.0, 16.5, 15.817073170731707)","(3.8, 4.7, 4.716666666666667)","(10.0, 12.5, 12.055555555555555)","(31.0, 36.0, 34.30769230769231)","(20.0, 36.0, 32.88)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:30.040936,"(18.0, 22.0, 20.615384615384617)","(3.9, 4.4, 4.3604651162790695)","(6.5, 8.6, 8.45)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.4, 7.371428571428572)","(61.0, 100.0, 89.28571428571429)","(26.0, 38.0, 37.03448275862069)","(12.0, 16.5, 15.722222222222221)","(3.8, 4.8, 4.694736842105263)","(10.0, 12.5, 12.214285714285714)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:32.241551,"(18.0, 22.0, 20.666666666666668)","(3.9, 4.4, 4.3604651162790695)","(6.5, 8.6, 8.45)","(71.0, 160.0, 125.71428571428571)","(6.0, 7.4, 7.371428571428572)","(61.0, 100.0, 87.5)","(26.0, 38.0, 37.03448275862069)","(12.0, 15.5, 15.375)","(3.8, 4.8, 4.752380952380952)","(10.0, 12.5, 12.214285714285714)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:34.447967,"(18.0, 21.0, 20.666666666666668)","(3.9, 4.4, 4.3604651162790695)","(6.5, 8.6, 8.45)","(71.0, 160.0, 130.0)","(6.0, 7.4, 7.371428571428572)","(61.0, 100.0, 88.0)","(26.0, 38.0, 39.73913043478261)","(12.0, 15.5, 15.363636363636363)","(3.8, 4.8, 4.725581395348837)","(10.0, 12.5, 12.333333333333334)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:36.224349,"(17.0, 21.0, 20.666666666666668)","(3.9, 4.4, 4.3812500000000005)","(6.5, 8.6, 8.45)","(71.0, 160.0, 130.0)","(6.0, 7.4, 7.555555555555555)","(61.0, 100.0, 88.0)","(26.0, 40.0, 39.73913043478261)","(12.0, 15.5, 15.8)","(3.8, 4.8, 4.741935483870968)","(10.0, 12.5, 12.1)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:37.996390,"(17.0, 21.0, 20.571428571428573)","(3.9, 4.4, 4.3812500000000005)","(6.5, 8.6, 8.5)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.555555555555555)","(61.0, 100.0, 87.5)","(26.0, 40.0, 39.73913043478261)","(12.0, 16.0, 15.8)","(3.8, 4.8, 4.751724137931034)","(10.0, 12.5, 12.1)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:39.765952,"(17.0, 22.0, 20.571428571428573)","(3.9, 4.4, 4.3812500000000005)","(6.5, 8.6, 8.5)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.555555555555555)","(61.0, 100.0, 87.5)","(26.0, 40.0, 39.73913043478261)","(12.0, 16.0, 15.8)","(3.8, 4.8, 4.763157894736842)","(10.0, 12.5, 12.1)","(31.0, 36.0, 34.42857142857143)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:41.500176,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.4, 4.45483870967742)","(6.5, 8.6, 8.5)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 39.857142857142854)","(12.0, 16.0, 15.88888888888889)","(3.8, 4.8, 4.746153846153846)","(10.0, 12.5, 12.318181818181818)","(31.0, 36.0, 35.18518518518518)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:43.217119,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.4222222222222225)","(6.5, 8.6, 8.5)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 38.666666666666664)","(12.0, 16.0, 15.692307692307692)","(3.8, 4.8, 4.66)","(10.0, 12.5, 11.5)","(31.0, 36.0, 35.18518518518518)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:45.079134,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.4222222222222225)","(6.5, 8.6, 8.5)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 39.0)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.66)","(10.0, 12.0, 11.375)","(31.0, 36.0, 35.241379310344826)","(20.0, 36.0, 32.53333333333333)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:46.745613,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.4222222222222225)","(6.5, 8.6, 8.485714285714286)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 39.0)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.683333333333333)","(10.0, 12.0, 11.4)","(31.0, 36.0, 34.77777777777778)","(20.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:48.376354,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.460509554140128)","(6.5, 8.6, 8.485714285714286)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 39.5)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.683333333333333)","(10.0, 12.0, 11.4)","(31.0, 36.0, 35.333333333333336)","(20.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:49.969723,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.460509554140128)","(6.5, 8.6, 8.485714285714286)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 39.5)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.728205128205128)","(10.0, 12.0, 11.4)","(31.0, 36.0, 35.333333333333336)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:51.489728,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.460509554140128)","(6.5, 8.6, 8.495652173913044)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 42.0, 39.111111111111114)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.733333333333333)","(10.0, 12.0, 10.883333333333333)","(31.0, 36.0, 35.333333333333336)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:53.086094,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.456521739130435)","(6.5, 8.6, 8.12463768115942)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 38.333333333333336)","(12.0, 16.0, 15.470588235294118)","(3.8, 4.8, 4.742857142857143)","(10.0, 11.0, 11.384615384615385)","(31.0, 36.0, 35.333333333333336)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:54.649689,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.456521739130435)","(6.5, 8.2, 8.275)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 38.18181818181818)","(12.0, 16.0, 15.571428571428571)","(3.8, 4.8, 4.742857142857143)","(10.0, 11.5, 11.454545454545455)","(31.0, 36.0, 36.10526315789474)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:56.209130,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.456521739130435)","(6.5, 8.4, 8.275)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 38.18181818181818)","(12.0, 16.0, 15.571428571428571)","(3.8, 4.8, 4.742857142857143)","(10.0, 12.0, 11.428571428571429)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:57.742046,"(17.0, 22.0, 20.823529411764707)","(3.9, 4.5, 4.456521739130435)","(6.5, 8.4, 8.275)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 38.18181818181818)","(12.0, 16.0, 15.75)","(3.8, 4.8, 4.742857142857143)","(10.0, 12.0, 11.428571428571429)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:24:59.305405,"(17.0, 22.0, 21.09090909090909)","(3.9, 4.5, 4.456521739130435)","(6.5, 8.4, 8.275)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 38.18181818181818)","(12.0, 16.0, 15.666666666666666)","(3.8, 4.8, 4.742857142857143)","(10.0, 12.0, 11.428571428571429)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:00.817788,"(17.0, 22.0, 20.666666666666668)","(3.9, 4.5, 4.455128205128205)","(6.5, 8.4, 8.19)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 40.0, 37.714285714285715)","(12.0, 16.0, 15.666666666666666)","(3.8, 4.8, 4.742857142857143)","(10.0, 12.0, 11.394736842105264)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:02.309521,"(17.0, 22.0, 20.625)","(3.9, 4.5, 4.455128205128205)","(6.5, 8.2, 8.36)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.482352941176471)","(61.0, 100.0, 87.5)","(26.0, 38.0, 37.714285714285715)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.8, 4.733333333333333)","(10.0, 12.0, 11.342857142857143)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:03.802116,"(17.0, 22.0, 20.625)","(3.9, 4.5, 4.455128205128205)","(6.5, 8.4, 8.36)","(71.0, 160.0, 130.0)","(6.0, 7.6, 7.5512195121951216)","(61.0, 100.0, 91.0)","(26.0, 38.0, 37.714285714285715)","(12.0, 16.0, 15.621212121212121)","(3.8, 4.8, 4.703448275862069)","(10.0, 12.0, 11.342857142857143)","(31.0, 38.0, 34.72727272727273)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 278.2608695652174)"
06-01-2023 15:25:05.270765,"(17.0, 22.0, 20.366666666666667)","(3.9, 4.5, 4.468032786885246)","(6.5, 8.4, 8.17674418604651)","(71.0, 160.0, 150.0)","(6.0, 7.6, 7.5512195121951216)","(61.0, 100.0, 95.71428571428571)","(26.0, 38.0, 37.714285714285715)","(12.0, 16.5, 15.637931034482758)","(3.8, 4.8, 4.703448275862069)","(10.0, 12.0, 11.289473684210526)","(31.0, 38.0, 35.0)","(21.0, 36.0, 33.111111111111114)","(101.0, 300.0, 278.2608695652174)"
06-01-2023 15:25:06.726339,"(17.0, 21.0, 20.40625)","(3.9, 4.5, 4.466037735849056)","(6.5, 8.2, 8.299999999999999)","(71.0, 160.0, 151.8181818181818)","(6.0, 7.6, 7.5512195121951216)","(61.0, 100.0, 96.66666666666667)","(26.0, 38.0, 38.666666666666664)","(12.0, 16.5, 15.637931034482758)","(3.8, 4.8, 4.6877192982456135)","(10.0, 11.5, 11.352941176470589)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.523809523809526)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:08.255614,"(17.0, 21.0, 20.40625)","(3.9, 4.5, 4.464356435643564)","(6.5, 8.6, 8.299999999999999)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.55)","(61.0, 100.0, 96.66666666666667)","(26.0, 40.0, 38.666666666666664)","(12.0, 16.5, 15.716216216216216)","(3.8, 4.8, 4.683333333333333)","(10.0, 11.5, 11.352941176470589)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.523809523809526)","(101.0, 300.0, 278.2608695652174)"
06-01-2023 15:25:09.733439,"(17.0, 21.0, 20.40625)","(3.9, 4.5, 4.464356435643564)","(6.5, 8.6, 8.299999999999999)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.556521739130434)","(61.0, 100.0, 96.66666666666667)","(26.0, 40.0, 38.666666666666664)","(12.0, 16.5, 15.666666666666666)","(3.8, 4.8, 4.683333333333333)","(10.0, 11.5, 11.352941176470589)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.523809523809526)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:11.309875,"(17.0, 21.0, 20.40625)","(3.9, 4.5, 4.464356435643564)","(6.5, 8.6, 8.504)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.556521739130434)","(61.0, 100.0, 96.66666666666667)","(26.0, 40.0, 38.8)","(12.0, 16.5, 15.666666666666666)","(3.8, 4.8, 4.67719298245614)","(10.0, 11.5, 11.352941176470589)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.523809523809526)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:12.868996,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.5, 4.4625)","(6.5, 8.6, 8.646153846153847)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.556521739130434)","(61.0, 100.0, 96.66666666666667)","(26.0, 40.0, 38.8)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.8, 4.647826086956521)","(10.0, 11.5, 11.285714285714286)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.523809523809526)","(101.0, 300.0, 278.2608695652174)"
06-01-2023 15:25:14.392013,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.5, 4.492121212121212)","(6.5, 8.8, 8.646153846153847)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.5375)","(61.0, 100.0, 97.5)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.647826086956521)","(10.0, 11.5, 11.090909090909092)","(31.0, 36.0, 35.0)","(21.0, 36.0, 33.5)","(101.0, 300.0, 278.2608695652174)"
06-01-2023 15:25:15.856180,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.6, 4.492121212121212)","(6.5, 8.8, 8.744827586206897)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.5375)","(61.0, 100.0, 98.0)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.655555555555556)","(10.0, 11.5, 11.090909090909092)","(31.0, 36.0, 35.0)","(21.0, 34.0, 33.333333333333336)","(101.0, 300.0, 272.22222222222223)"
06-01-2023 15:25:17.383646,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.6, 4.492121212121212)","(6.5, 8.8, 8.741176470588234)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.555555555555555)","(61.0, 100.0, 97.5)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.64054054054054)","(10.0, 11.5, 11.047619047619047)","(31.0, 36.0, 34.36363636363637)","(21.0, 34.0, 33.42857142857143)","(101.0, 300.0, 263.6363636363636)"
06-01-2023 15:25:18.847190,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.6, 4.4887500000000005)","(6.5, 9.0, 8.77142857142857)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.555555555555555)","(61.0, 100.0, 97.5)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.636231884057971)","(10.0, 11.5, 11.047619047619047)","(31.0, 36.0, 34.36363636363637)","(21.0, 34.0, 32.94736842105263)","(101.0, 300.0, 263.6363636363636)"
06-01-2023 15:25:20.329152,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.6, 4.4887500000000005)","(6.5, 9.0, 8.77142857142857)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.55)","(61.0, 100.0, 97.5)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.645)","(10.0, 11.5, 11.047619047619047)","(31.0, 36.0, 34.36363636363637)","(21.0, 34.0, 32.94736842105263)","(101.0, 300.0, 263.6363636363636)"
06-01-2023 15:25:21.832938,"(17.0, 21.0, 20.276785714285715)","(3.9, 4.6, 4.4887500000000005)","(6.5, 9.0, 8.784615384615384)","(71.0, 170.0, 151.8181818181818)","(6.0, 7.6, 7.55)","(61.0, 100.0, 93.63636363636364)","(26.0, 40.0, 37.6)","(12.0, 16.5, 15.647058823529411)","(3.8, 4.7, 4.645)","(10.0, 11.5, 11.047619047619047)","(31.0, 36.0, 34.36363636363637)","(21.0, 34.0, 32.94736842105263)","(101.0, 300.0, 263.6363636363636)"
06-01-2023 15:25:23.453555,"(17.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.485161290322581)","(6.5, 9.0, 9.100000000000001)","(71.0, 170.0, 122.5)","(6.0, 7.6, 7.523076923076923)","(61.0, 100.0, 91.6)","(26.0, 40.0, 42.46153846153846)","(12.0, 16.5, 15.833333333333334)","(3.8, 4.7, 4.642352941176471)","(10.0, 11.5, 10.88888888888889)","(31.0, 36.0, 33.23076923076923)","(21.0, 32.0, 31.555555555555557)","(101.0, 300.0, 259.375)"
06-01-2023 15:25:24.984455,"(17.0, 21.0, 20.153846153846153)","(3.9, 4.6, 4.485161290322581)","(6.5, 9.4, 8.933333333333334)","(71.0, 130.0, 122.5)","(6.0, 7.6, 7.523076923076923)","(61.0, 100.0, 91.6)","(26.0, 44.0, 41.333333333333336)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.642352941176471)","(10.0, 11.0, 10.88888888888889)","(31.0, 36.0, 33.0)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 259.375)"
06-01-2023 15:25:26.425802,"(17.0, 21.0, 20.153846153846153)","(3.9, 4.6, 4.485161290322581)","(6.5, 9.2, 8.933333333333334)","(71.0, 130.0, 115.0)","(6.0, 7.6, 7.5032258064516135)","(61.0, 100.0, 94.66666666666667)","(26.0, 44.0, 40.0)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.642352941176471)","(10.0, 11.0, 10.88888888888889)","(31.0, 36.0, 31.428571428571427)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 268.75)"
06-01-2023 15:25:27.917123,"(17.0, 21.0, 20.153846153846153)","(3.9, 4.6, 4.485161290322581)","(6.5, 9.2, 8.933333333333334)","(71.0, 130.0, 115.0)","(5.5, 7.8, 7.5032258064516135)","(61.0, 100.0, 95.71428571428571)","(26.0, 44.0, 40.0)","(12.0, 16.0, 15.833333333333334)","(3.8, 4.7, 4.6179487179487175)","(10.0, 11.0, 10.88888888888889)","(31.0, 32.0, 31.428571428571427)","(21.0, 32.0, 31.333333333333332)","(101.0, 300.0, 268.75)"
