,Fentons Rise,Not Afraid,Perfect Stranger,Bells Galore,Pumper
11-01-2023 13:17:13.323756,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.166666666666668)","(19.0, 34.0, 29.636363636363637)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:14.269749,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.166666666666668)","(19.0, 34.0, 29.636363636363637)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:15.164532,"(1.8, 2.14, 2.044)","(19.0, 32.0, 29.5)","(19.0, 34.0, 26.25)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:16.040864,"(1.8, 2.14, 2.044)","(19.0, 32.0, 29.5)","(19.0, 34.0, 26.25)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:16.867853,"(1.8, 2.14, 2.044)","(19.0, 32.0, 29.5)","(19.0, 34.0, 26.25)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:17.751320,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:18.603567,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:19.459509,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:20.403100,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:21.279836,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:22.142911,"(1.8, 2.14, 2.044)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:23.027335,"(1.8, 2.14, 2.06)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:23.965713,"(1.8, 2.12, 2.05)","(19.0, 32.0, 30.125)","(19.0, 34.0, 29.956521739130437)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:24.801652,"(1.8, 2.12, 2.1145161290322583)","(19.0, 32.0, 30.125)","(19.0, 34.0, 31.047619047619047)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:25.685468,"(1.8, 2.12, 2.1145161290322583)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:26.558201,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:27.344520,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:28.226936,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:29.161487,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:30.093952,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:30.914098,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:31.759443,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:32.639295,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:33.506580,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:34.337691,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:35.190852,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:36.127478,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:37.012633,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:37.835202,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:38.757385,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:39.596488,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:40.472148,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:41.318717,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:42.224506,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:43.081892,"(1.8, 2.12, 2.102238805970149)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:43.985138,"(1.8, 2.12, 2.1045454545454545)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:44.872996,"(1.8, 2.1, 2.0884615384615386)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:45.666865,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:46.580894,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:47.440802,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:48.241102,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:49.123346,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:50.009602,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:50.826425,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:51.632035,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:52.505160,"(1.8, 2.1, 2.084328358208955)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:53.395712,"(1.8, 2.04, 2.015853658536585)","(19.0, 32.0, 30.125)","(19.0, 34.0, 30.555555555555557)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:54.271199,"(1.8, 2.04, 1.966779661016949)","(19.0, 46.0, 33.22222222222222)","(19.0, 34.0, 29.384615384615383)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:55.126172,"(1.8, 2.04, 1.9628571428571429)","(19.0, 42.0, 36.3)","(19.0, 34.0, 29.384615384615383)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:55.935495,"(1.8, 2.02, 1.9606060606060605)","(19.0, 40.0, 36.22222222222222)","(19.0, 34.0, 29.384615384615383)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.24)"
11-01-2023 13:17:56.775682,"(1.8, 2.02, 1.9541176470588235)","(20.0, 38.0, 34.05263157894737)","(20.0, 34.0, 31.391304347826086)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.181818181818182)"
11-01-2023 13:17:57.637147,"(1.8, 2.02, 1.9541176470588235)","(20.0, 36.0, 33.0)","(20.0, 34.0, 31.391304347826086)","(2.8, 3.9, 3.4625)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:17:58.568218,"(1.8, 2.02, 1.9541176470588235)","(20.0, 36.0, 31.714285714285715)","(20.0, 34.0, 27.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:17:59.351740,"(1.8, 2.0, 1.829090909090909)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 30.94736842105263)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:00.153595,"(1.8, 2.0, 1.8113207547169812)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 30.94736842105263)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:01.055162,"(1.8, 1.99, 1.945)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 28.909090909090907)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:01.891411,"(1.8, 1.99, 1.9841935483870967)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 28.909090909090907)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:02.662521,"(1.8, 1.99, 1.9841935483870967)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 31.2)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:03.453614,"(1.8, 1.99, 1.9484615384615385)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 31.2)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.199999999999999)"
11-01-2023 13:18:04.307593,"(1.8, 1.99, 1.9484615384615385)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 28.22222222222222)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.157142857142857)"
11-01-2023 13:18:05.135499,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 31.304347826086957)","(20.0, 34.0, 28.22222222222222)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.157142857142857)"
11-01-2023 13:18:05.987675,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 32.0)","(20.0, 34.0, 28.22222222222222)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.2)"
11-01-2023 13:18:06.794041,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 32.18181818181818)","(20.0, 34.0, 29.2)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.2)"
11-01-2023 13:18:07.563986,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 32.18181818181818)","(20.0, 34.0, 29.11111111111111)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.2)"
11-01-2023 13:18:08.484295,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 32.57142857142857)","(20.0, 34.0, 29.11111111111111)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:09.484911,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.0)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:10.358090,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.0)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:11.205773,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.0)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:12.062680,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 29.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:12.858484,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 29.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:13.740244,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 29.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:14.604433,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 29.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:15.402755,"(1.8, 1.99, 1.9355813953488372)","(20.0, 36.0, 34.0)","(20.0, 34.0, 29.555555555555557)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:16.218582,"(1.8, 1.99, 1.9081481481481481)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:17.050729,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:17.907835,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.0)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:18.684676,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:19.476230,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:20.345063,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:21.353768,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:22.237384,"(1.8, 1.99, 1.9419565217391304)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:23.142652,"(1.8, 1.98, 1.9254545454545455)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:23.999848,"(1.8, 1.98, 1.9138235294117647)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:24.826695,"(1.8, 1.98, 1.9138235294117647)","(20.0, 36.0, 34.58823529411765)","(20.0, 34.0, 30.923076923076923)","(2.8, 3.9, 3.5)","(4.8, 7.8, 7.5)"
11-01-2023 13:18:25.771928,"(1.8, 2.06, 1.8920987654320987)","(20.0, 44.0, 37.63636363636364)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.35, 3.123529411764706)","(4.8, 8.6, 8.222222222222223)"
11-01-2023 13:18:26.696310,"(1.8, 2.06, 1.9019753086419753)","(20.0, 44.0, 30.42857142857143)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.35, 3.123529411764706)","(4.8, 8.4, 7.91)"
11-01-2023 13:18:27.605739,"(1.8, 2.06, 1.901779975278121)","(20.0, 44.0, 33.44444444444444)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.35, 3.123529411764706)","(4.8, 8.4, 7.9739130434782615)"
11-01-2023 13:18:28.496331,"(1.8, 2.04, 1.9408333333333332)","(20.0, 44.0, 35.36363636363636)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.35, 3.225)","(4.8, 8.4, 8.178947368421053)"
11-01-2023 13:18:29.473651,"(1.8, 2.02, 1.9075)","(20.0, 44.0, 35.36363636363636)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.339130434782609)","(4.8, 8.4, 8.178947368421053)"
11-01-2023 13:18:30.317270,"(1.8, 2.02, 1.9180000000000001)","(20.0, 44.0, 35.36363636363636)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.339130434782609)","(4.8, 8.4, 8.178947368421053)"
11-01-2023 13:18:31.109692,"(1.8, 2.02, 1.9180000000000001)","(20.0, 44.0, 34.526315789473685)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.2447368421052634)","(4.8, 8.4, 8.072727272727272)"
11-01-2023 13:18:31.933801,"(1.8, 2.02, 1.9019672131147543)","(20.0, 44.0, 34.526315789473685)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.2142857142857144)","(4.8, 8.4, 8.142857142857142)"
11-01-2023 13:18:32.775282,"(1.8, 2.02, 1.9264935064935065)","(20.0, 44.0, 34.526315789473685)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.15)","(4.8, 8.4, 7.933333333333334)"
11-01-2023 13:18:33.587732,"(1.8, 2.02, 1.9264935064935065)","(20.0, 44.0, 35.0)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.6, 3.15)","(4.8, 8.4, 7.933333333333334)"
11-01-2023 13:18:34.451417,"(1.8, 2.02, 1.9264935064935065)","(20.0, 44.0, 36.63636363636364)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.55, 3.1710526315789473)","(4.8, 8.4, 8.256)"
11-01-2023 13:18:35.354859,"(1.8, 2.02, 1.9264935064935065)","(20.0, 44.0, 36.63636363636364)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.55, 3.1613636363636366)","(4.8, 8.4, 8.256)"
11-01-2023 13:18:36.173323,"(1.8, 2.02, 1.9342857142857144)","(20.0, 44.0, 36.63636363636364)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.55, 3.1613636363636366)","(4.8, 8.4, 8.256)"
11-01-2023 13:18:36.962505,"(1.8, 2.02, 1.9342857142857144)","(20.0, 44.0, 36.63636363636364)","(20.0, 34.0, 32.57142857142857)","(2.8, 3.55, 3.1613636363636366)","(4.8, 8.4, 8.256)"
11-01-2023 13:18:37.852393,"(1.8, 2.04, 2.027857142857143)","(20.0, 44.0, 30.4)","(20.0, 55.0, 28.636363636363637)","(2.8, 3.1, 2.9623529411764706)","(4.8, 9.8, 8.01276595744681)"
11-01-2023 13:18:38.746579,"(1.8, 2.04, 1.9866666666666666)","(20.0, 44.0, 33.26315789473684)","(20.0, 55.0, 30.833333333333336)","(2.8, 3.1, 2.9623529411764706)","(4.8, 9.4, 8.942857142857143)"
11-01-2023 13:18:39.623138,"(1.8, 2.04, 2.0141935483870967)","(20.0, 44.0, 33.26315789473684)","(20.0, 55.0, 30.833333333333336)","(2.8, 3.1, 2.9623529411764706)","(4.8, 9.4, 8.84)"
11-01-2023 13:18:40.454540,"(1.8, 2.04, 1.9947945205479451)","(20.0, 44.0, 34.72727272727273)","(20.0, 55.0, 31.818181818181817)","(2.8, 3.1, 2.9623529411764706)","(4.8, 9.4, 8.84)"
11-01-2023 13:18:41.437790,"(1.8, 2.04, 1.9947945205479451)","(20.0, 42.0, 40.63636363636363)","(20.0, 55.0, 29.94736842105263)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.7)"
11-01-2023 13:18:42.436665,"(1.8, 2.04, 1.9466666666666665)","(20.0, 42.0, 40.63636363636363)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:43.239990,"(1.8, 2.04, 1.9966666666666666)","(20.0, 42.0, 37.714285714285715)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:44.112374,"(1.8, 2.04, 1.9966666666666666)","(20.0, 40.0, 34.64705882352941)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0076923076923077)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:45.047359,"(1.8, 2.04, 1.9966666666666666)","(20.0, 40.0, 37.0)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:45.942287,"(1.8, 2.04, 1.9966666666666666)","(20.0, 40.0, 35.66666666666667)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:46.904831,"(1.8, 2.04, 1.9966666666666666)","(20.0, 40.0, 35.66666666666667)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:47.785694,"(1.8, 2.04, 1.991111111111111)","(20.0, 40.0, 35.66666666666667)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:48.720705,"(1.8, 2.04, 1.9895833333333333)","(20.0, 40.0, 35.66666666666667)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:49.627001,"(1.8, 2.04, 2.0094444444444446)","(20.0, 38.0, 35.46153846153846)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.0888888888888886)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:50.560498,"(1.8, 2.04, 2.0094444444444446)","(20.0, 38.0, 33.875)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.1)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:51.450293,"(1.8, 2.04, 2.0094444444444446)","(20.0, 38.0, 33.111111111111114)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.1)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:52.251355,"(1.8, 2.04, 2.0094444444444446)","(20.0, 38.0, 33.111111111111114)","(20.0, 55.0, 31.78048780487805)","(2.8, 3.3, 3.123529411764706)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:53.106377,"(1.8, 2.04, 2.031090909090909)","(20.0, 38.0, 33.111111111111114)","(20.0, 55.0, 32.89473684210526)","(2.8, 2.92, 2.7989189189189188)","(4.8, 9.4, 8.063636363636364)"
11-01-2023 13:18:53.983056,"(1.8, 2.04, 2.0272727272727273)","(20.0, 38.0, 33.111111111111114)","(20.0, 50.0, 45.6)","(2.8, 2.92, 2.816216216216216)","(4.8, 9.4, 8.718918918918918)"
11-01-2023 13:18:54.884647,"(1.8, 2.04, 2.002666666666667)","(20.0, 38.0, 33.111111111111114)","(20.0, 50.0, 47.25)","(2.8, 3.05, 2.833529411764706)","(4.8, 9.4, 8.605405405405406)"
11-01-2023 13:18:55.734462,"(1.8, 2.06, 1.9738755980861244)","(20.0, 38.0, 33.111111111111114)","(20.0, 50.0, 47.25)","(2.8, 3.05, 2.833529411764706)","(4.8, 9.4, 8.546341463414635)"
11-01-2023 13:18:56.625428,"(1.8, 2.06, 1.9738755980861244)","(20.0, 38.0, 33.111111111111114)","(20.0, 50.0, 47.25)","(2.8, 3.05, 2.905238095238095)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:18:57.561285,"(1.8, 2.06, 1.9738755980861244)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 39.66666666666667)","(2.8, 3.05, 2.9284)","(4.8, 9.4, 8.535294117647059)"
11-01-2023 13:18:58.343210,"(1.8, 2.06, 1.9738755980861244)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 39.66666666666667)","(2.8, 3.05, 2.9284)","(4.8, 9.4, 8.535294117647059)"
11-01-2023 13:18:59.269592,"(1.8, 2.06, 1.9738755980861244)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 34.36363636363636)","(2.8, 3.05, 2.99775)","(4.8, 9.4, 8.535294117647059)"
11-01-2023 13:19:00.077659,"(1.8, 2.06, 1.981760391198044)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 33.18518518518518)","(2.8, 3.05, 3.01675)","(4.8, 9.4, 8.535294117647059)"
11-01-2023 13:19:00.877601,"(1.8, 2.06, 1.9921212121212122)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 33.18518518518518)","(2.8, 3.05, 3.01675)","(4.8, 9.4, 8.478947368421053)"
11-01-2023 13:19:01.810204,"(1.8, 2.06, 1.9921212121212122)","(20.0, 38.0, 33.111111111111114)","(20.0, 48.0, 33.18518518518518)","(2.8, 3.05, 3.0025)","(4.8, 9.4, 8.535294117647059)"
