,Soda Nemo,Ha Hanna,Inter Raven,Olive Bale,Cindys Pride,Run Topper,Hot Fudge,Prince Of Egypt
15-12-2022 13:53:19.435165,"(5.0, 13.0, 11.1)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:20.476953,"(5.0, 13.0, 11.1)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:21.510285,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:22.554858,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:23.660197,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:24.690688,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:25.735293,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:26.731761,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:27.814104,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:28.920138,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:30.045379,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:31.133939,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:32.181868,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:33.325754,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:34.424972,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:35.629918,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:36.915297,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:38.133348,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:39.396436,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:40.556352,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:41.733895,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 185.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 8.6)"
15-12-2022 13:53:42.920928,"(5.0, 13.0, 11.1)","(3.3, 7.2, 4.7)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.491666666666667)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 10.453846153846154)"
15-12-2022 13:53:44.034389,"(5.0, 13.0, 12.25)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.475)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 12.0, 10.936363636363636)"
15-12-2022 13:53:45.152591,"(5.0, 13.0, 12.25)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.25)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 10.466666666666667)"
15-12-2022 13:53:46.300465,"(5.0, 13.0, 11.15)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.25)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 9.06)"
15-12-2022 13:53:47.442905,"(5.0, 13.0, 11.15)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.454545454545453)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 9.06)"
15-12-2022 13:53:48.590909,"(5.0, 13.0, 11.15)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.5)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:49.766852,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:50.799891,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:51.868305,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:52.938922,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:54.032457,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:55.112682,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:56.187345,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:57.165937,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:58.167081,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:53:59.235464,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:00.338396,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:01.438525,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:02.690436,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:03.761610,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:04.803171,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:05.928124,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:06.951771,"(5.0, 13.0, 10.566666666666666)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:08.045954,"(5.0, 13.0, 11.8)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.25)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:09.089108,"(5.0, 13.0, 11.225)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.55)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:10.123323,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.9225)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:11.209714,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:12.310526,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:13.419686,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:14.581801,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:15.568909,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:16.632159,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:17.720755,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.133333333333333)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:18.827694,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:19.849752,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.475)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:20.875246,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:21.872175,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:22.954288,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:24.201662,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:25.288465,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:26.356745,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:27.463076,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 170.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:28.489632,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:29.531622,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.2)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:30.636667,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.454545454545453)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:31.689616,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.55)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:32.692706,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.275)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:33.745446,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 11.275)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:34.842333,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:35.967516,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:37.067253,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:38.114053,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 187.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:39.350944,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 17.48)","(6.5, 12.0, 10.0)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 184.0)","(11.0, 24.0, 18.555555555555557)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:40.575806,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.55)","(3.2, 4.4, 3.309090909090909)","(41.0, 330.0, 194.66666666666666)","(11.0, 24.0, 13.392857142857142)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:41.796942,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 13.392857142857142)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:43.046812,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.083333333333334)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:44.513318,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.083333333333334)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:45.719256,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.083333333333334)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:46.912699,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.083333333333334)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:48.209622,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.083333333333334)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:49.592501,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.181818181818182)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:50.772461,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.4, 3.309090909090909)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.181818181818182)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:52.010918,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.6, 3.3272727272727276)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.181818181818182)","(5.0, 11.5, 8.5)"
15-12-2022 13:54:53.339643,"(5.0, 13.0, 11.985714285714286)","(3.3, 7.2, 5.966666666666667)","(11.0, 27.0, 13.411764705882353)","(6.5, 12.0, 10.6)","(3.2, 4.6, 3.3272727272727276)","(41.0, 320.0, 194.66666666666666)","(11.0, 24.0, 12.181818181818182)","(5.0, 11.5, 8.5)"
