,Quincee Bale,Heffernan Bale,Rita Bale,Settlement Day,Tails Of Woe,Arts Inferno
07-01-2023 20:32:30.658377,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.94, 2.5176)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.199999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:31.651241,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:32.679073,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:33.647431,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:34.650831,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:35.676917,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:36.697324,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:37.637905,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:38.612906,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:39.765083,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.324999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.8)"
07-01-2023 20:32:40.872914,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.92, 2.8049999999999997)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.129999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 39.84615384615385)"
07-01-2023 20:32:41.995830,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.699999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 39.84615384615385)"
07-01-2023 20:32:43.059721,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.049999999999999)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 39.84615384615385)"
07-01-2023 20:32:44.339267,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.08)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 39.84615384615385)"
07-01-2023 20:32:45.501407,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.08)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:46.594574,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.08)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:47.535504,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.08)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:48.633352,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:49.687928,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:50.646916,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:51.656178,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:52.643921,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 42.36363636363636)"
07-01-2023 20:32:53.636507,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 30.8)"
07-01-2023 20:32:54.679410,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 37.55555555555556)"
07-01-2023 20:32:55.759383,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 37.55555555555556)"
07-01-2023 20:32:56.969612,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:32:58.071239,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.16)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:32:59.300979,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 8.1375)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:00.567317,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.2, 7.581818181818182)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:01.763027,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 7.581818181818182)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:02.712546,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 7.581818181818182)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:03.800697,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 7.581818181818182)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:04.956249,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 7.870588235294118)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:05.965274,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 7.870588235294118)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:06.951115,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:07.985862,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.775)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:09.147556,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.523)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:10.078271,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.523)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:11.247490,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.523)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:12.433976,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.88, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:13.472153,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:14.694029,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:15.914401,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:17.024361,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:18.141161,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:19.154194,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:20.288366,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:21.444077,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:22.482969,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.65)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:23.413942,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.2375)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:24.612128,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.173333333333333)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:25.920233,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.173333333333333)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:27.052890,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.2, 5.55)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:28.149117,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.0, 5.55)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:29.224512,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 6.0, 5.5)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:30.300440,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 5.9, 5.833333333333334)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:31.320849,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 5.9, 5.825)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:32.278423,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 5.9, 5.825)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:33.318323,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.745)","(5.5, 5.9, 5.61875)","(5.0, 8.4, 8.156756756756756)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:34.381198,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.6025)","(5.5, 5.9, 5.61875)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:35.256914,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.6025)","(5.5, 5.9, 5.61875)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:36.210051,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:37.221182,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:38.208641,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:39.210860,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:40.353510,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:41.606330,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:42.672881,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:43.701211,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(18.0, 46.0, 41.25)"
07-01-2023 20:33:44.950683,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:46.228155,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.177777777777777)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:47.566497,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.17142857142857)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:48.583939,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.17142857142857)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:49.662284,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:50.728383,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:51.783102,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:52.929744,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:54.120560,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:55.148813,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:56.194491,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 7.76)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:57.271808,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.4, 8.0)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:58.309341,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 7.822222222222222)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:33:59.361071,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.1)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:00.363354,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.1)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:01.438297,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.1)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:02.558431,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.314285714285713)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:03.614637,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.314285714285713)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:04.507597,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.314285714285713)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:05.516676,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.09090909090909)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:06.653384,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.075)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:07.671557,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.075)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:08.614985,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.075)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:09.676098,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.1)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:10.702920,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.17142857142857)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:11.716980,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.257142857142857)","(5.0, 8.6, 8.17142857142857)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:12.646418,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.15)","(5.0, 9.2, 8.799999999999999)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:13.656462,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.138461538461539)","(5.0, 9.2, 8.799999999999999)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:14.673835,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.138461538461539)","(5.0, 9.2, 8.799999999999999)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:15.684246,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.138461538461539)","(5.0, 9.2, 9.066666666666666)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:16.735095,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.9, 5.036734693877551)","(5.0, 9.2, 9.066666666666666)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 41.25)"
07-01-2023 20:34:17.669185,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.8, 5.177777777777778)","(5.0, 9.2, 9.066666666666666)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:18.623724,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:19.573013,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:20.553135,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:21.573234,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:22.655275,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:23.567146,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
