,Nockatunga,Aston Hayato,All Show,Charlie Brother,Craggy Island
09-01-2023 18:16:25.358232,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:26.278668,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:27.180832,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:28.071551,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:28.930409,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:29.843574,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:30.714388,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:31.613391,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:32.533565,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:33.522425,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:34.384800,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:35.197727,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:36.135414,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:37.063607,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:37.973338,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:38.897243,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:39.789445,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:40.664813,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:41.718296,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:42.737578,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:43.696539,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:44.581730,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:45.540364,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:46.459908,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:47.329501,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:48.193436,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:49.090421,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:50.038209,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:50.976208,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:51.876535,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:52.768498,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:53.715446,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:54.683110,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:55.681893,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:56.581859,"(5.0, 10.5, 7.1875)","(7.5, 17.0, 9.114285714285714)","(18.0, 55.0, 30.666666666666664)","(6.0, 9.8, 5.888888888888889)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:57.394317,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 27.625)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:58.272262,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:16:59.264196,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:00.164894,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:01.075848,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:01.940881,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:02.859186,"(5.0, 10.5, 7.1875)","(7.5, 15.0, 10.2)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:03.767353,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 8.757142857142856)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:04.698270,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 8.757142857142856)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:05.535818,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 8.757142857142856)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:06.505727,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 8.757142857142856)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:07.425046,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 8.757142857142856)","(18.0, 55.0, 28.454545454545453)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:08.327981,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:09.235189,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 10.0, 5.783333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:10.134082,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:10.980774,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:11.958930,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:12.903858,"(5.0, 10.5, 7.1875)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:13.845497,"(5.0, 11.0, 7.375)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:14.779582,"(5.0, 11.0, 7.375)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:15.625545,"(5.0, 11.0, 7.375)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:16.469293,"(5.0, 11.0, 7.375)","(7.5, 14.5, 10.033333333333333)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:17.400795,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.844444444444445)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:18.335864,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.844444444444445)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:19.255706,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.844444444444445)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:20.148461,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.844444444444445)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:21.040867,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.65)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:21.932492,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.4)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:22.839782,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.4)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:23.736801,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.4)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:24.596137,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:25.534846,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 8.040000000000001)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:26.440580,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 8.040000000000001)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:27.357911,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.342857142857143)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:28.258779,"(5.0, 11.0, 7.375)","(7.5, 14.5, 13.16)","(18.0, 50.0, 42.125)","(6.0, 9.8, 7.342857142857143)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:29.089213,"(5.0, 11.0, 7.833333333333333)","(7.5, 14.5, 13.16)","(18.0, 50.0, 47.375)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:29.963249,"(5.0, 11.0, 7.833333333333333)","(7.5, 14.5, 13.16)","(18.0, 50.0, 47.375)","(6.0, 9.8, 8.040000000000001)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:30.930036,"(5.0, 11.0, 7.833333333333333)","(7.5, 14.0, 8.488888888888889)","(18.0, 50.0, 47.375)","(6.0, 9.8, 7.342857142857143)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:31.861966,"(5.0, 11.0, 7.833333333333333)","(7.5, 14.0, 8.488888888888889)","(18.0, 50.0, 47.375)","(6.0, 9.8, 7.342857142857143)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:32.763124,"(5.0, 11.0, 7.0)","(7.5, 14.0, 12.285714285714285)","(18.0, 50.0, 47.375)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:33.623548,"(5.0, 11.0, 7.0)","(7.5, 14.0, 12.285714285714285)","(18.0, 50.0, 47.375)","(6.0, 9.8, 6.28)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:34.457961,"(5.0, 11.0, 7.0)","(7.5, 14.0, 12.285714285714285)","(18.0, 50.0, 47.375)","(6.0, 9.8, 8.040000000000001)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:35.381281,"(5.0, 11.0, 7.0)","(7.5, 14.0, 12.285714285714285)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.484615384615385)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:36.347141,"(5.0, 11.0, 7.0)","(7.5, 14.0, 11.68)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.484615384615385)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:37.271854,"(5.0, 11.0, 8.105263157894736)","(7.5, 14.0, 12.457142857142857)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.0375)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:38.161534,"(5.0, 11.0, 8.428571428571429)","(7.5, 14.0, 12.457142857142857)","(18.0, 50.0, 41.6)","(6.0, 9.8, 5.95)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:39.071214,"(5.0, 11.0, 8.428571428571429)","(7.5, 14.0, 12.457142857142857)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:39.931020,"(5.0, 11.0, 6.666666666666666)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:40.917023,"(5.0, 11.0, 6.666666666666666)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.484615384615385)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:41.991304,"(5.0, 11.0, 6.666666666666666)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.79)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:43.068012,"(5.0, 11.0, 6.666666666666666)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.127272727272727)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:44.050546,"(5.0, 11.0, 6.666666666666666)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.611111111111112)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:45.087933,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 12.266666666666667)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.592307692307693)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:46.184348,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 12.6)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.93)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:47.172790,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.5, 12.6)","(18.0, 50.0, 41.6)","(6.0, 9.8, 6.93)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:48.085779,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 41.6)","(6.0, 9.8, 7.233333333333334)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:49.028177,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.65)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:50.023026,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:50.938382,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:51.793819,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:52.670072,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.190909090909091)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:53.611441,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.190909090909091)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:54.575003,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.0)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:55.488934,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.0)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:56.369096,"(5.0, 11.0, 7.214285714285714)","(7.5, 16.0, 13.600000000000001)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.233333333333334)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:57.287401,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.063636363636364)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:58.206011,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:17:59.121111,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:00.027377,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:00.890544,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.233333333333334)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:01.867695,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:02.815114,"(5.0, 11.0, 7.214285714285714)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:03.763683,"(5.0, 11.5, 6.916666666666667)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.859999999999999)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:04.637895,"(5.0, 11.5, 8.11111111111111)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.190909090909091)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:05.489849,"(5.0, 11.5, 6.5)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.190909090909091)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:06.393630,"(5.0, 11.5, 6.5)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.190909090909091)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:07.400293,"(5.0, 11.5, 8.934782608695652)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.0)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:08.344417,"(5.0, 11.5, 8.934782608695652)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 7.0)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:09.239898,"(5.0, 11.5, 8.55)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:10.180895,"(5.0, 11.5, 8.55)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:11.046688,"(5.0, 11.5, 8.55)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:11.980863,"(5.0, 11.5, 8.147058823529411)","(7.5, 14.0, 10.533333333333333)","(18.0, 50.0, 32.0)","(6.0, 9.8, 6.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:12.920569,"(5.0, 11.5, 8.147058823529411)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.8, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:13.772685,"(5.0, 11.5, 6.833333333333334)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.6, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:14.664547,"(5.0, 11.5, 8.11111111111111)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.6, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:15.609383,"(5.0, 11.5, 7.357142857142858)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.6, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:16.579386,"(5.0, 11.5, 6.833333333333334)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.6, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:18:17.498209,"(5.0, 11.5, 6.833333333333334)","(7.5, 14.0, 9.555555555555555)","(18.0, 50.0, 32.0)","(6.0, 9.6, 8.233333333333333)","(1.45, 1.82, 1.7133333333333334)"
