,Tommy Fumble,Travers Mania,Speed Freak,Aussie Jake,Sunset Louie,Copper,Ballistic Ant,Travers Time
11-01-2023 21:39:46.537359,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.195294117647059)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:47.731581,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.195294117647059)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:48.890512,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.195294117647059)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:50.057421,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:51.214238,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:52.475819,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:53.687057,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:54.928344,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:56.146248,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:57.370939,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:58.526551,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:39:59.631425,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:00.697258,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:01.792407,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:02.978451,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:04.207679,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:05.309256,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:06.365952,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:07.418749,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:08.385149,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:09.337638,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:10.376771,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:11.492992,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:12.582456,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:13.737109,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:14.902772,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:15.960878,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:17.186162,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:18.360341,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:19.554864,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:20.608193,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:21.777269,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:22.879509,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:23.926922,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:24.958545,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:25.975007,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:26.967984,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:27.927732,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:28.873397,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:29.840305,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:30.811281,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:31.858967,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:33.059607,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:34.169365,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:35.364949,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:36.527598,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:37.637055,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:38.822902,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:40.018718,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:41.158610,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:42.320018,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:43.394367,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:44.544725,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:45.678871,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:46.711489,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:47.756688,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:48.743133,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:49.755376,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:50.803320,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:51.886373,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:52.988247,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:54.285945,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:55.487020,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:56.616611,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:57.865484,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:40:59.140013,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:00.366674,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:01.609254,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:02.852366,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:04.007155,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:05.172862,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:06.327880,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:07.502392,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:08.724675,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:09.950819,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:11.139116,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:12.257028,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:13.375288,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:14.448599,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:15.461371,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:16.530475,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.5276923076923077)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:17.606004,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.5276923076923077)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
11-01-2023 21:41:18.750203,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 27.318181818181817)","(13.0, 30.0, 22.291666666666668)","(21.0, 75.0, 43.888888888888886)","(6.5, 11.5, 10.263333333333334)","(2.15, 3.4, 2.5276923076923077)","(11.0, 24.0, 20.11111111111111)","(17.0, 50.0, 35.625)"
