,Aston General,Gyarados,Sugar Freak,Myola Pocket,Quinnley Bale,Scott To Burn,Extremely
07-01-2023 20:38:07.667136,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.325925925925926)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.682352941176471)"
07-01-2023 20:38:08.855241,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.325925925925926)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.682352941176471)"
07-01-2023 20:38:10.104350,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.325925925925926)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:11.282973,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.328571428571429)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:12.483338,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.328571428571429)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:13.686104,"(5.0, 9.8, 9.3)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.04)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:14.840765,"(5.0, 9.8, 9.57777777777778)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.25)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:16.041806,"(5.0, 9.8, 9.600000000000001)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.330769230769231)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:17.199972,"(5.0, 9.8, 9.694736842105264)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 6.330769230769231)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:18.291295,"(5.0, 9.8, 8.9)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:19.468173,"(5.0, 9.8, 8.9)","(6.5, 6.6, 6.425806451612903)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.9)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:20.714262,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.725)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.810344827586206)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:21.920478,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.725)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.810344827586206)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:23.052603,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.725)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.810344827586206)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:24.242515,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.725)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.810344827586206)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:25.426925,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.68)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 11.810344827586206)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.691304347826087)"
07-01-2023 20:38:26.669085,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.5, 12.181818181818182)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:28.102382,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 12.0)","(3.9, 4.7, 4.466666666666667)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:29.404229,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:30.666123,"(5.0, 9.8, 8.9)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.866666666666666)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:32.092044,"(5.0, 9.8, 9.661538461538463)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:33.342103,"(5.0, 9.8, 9.661538461538463)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:34.984612,"(5.0, 9.8, 9.661538461538463)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:36.368029,"(5.0, 9.8, 9.661538461538463)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:37.687329,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:38.944305,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:40.203005,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.42)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:41.300642,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:42.398547,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:43.546846,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:44.770694,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:45.920469,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:47.091683,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:48.376549,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:49.616399,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:50.854563,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:52.064306,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:53.331310,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:54.506627,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:55.714101,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:56.892207,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:57.954020,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:38:58.964741,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:39:00.056278,"(5.0, 9.8, 9.71)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.688888888888888)","(19.0, 42.0, 34.142857142857146)","(10.0, 14.0, 11.428571428571429)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.45)"
07-01-2023 20:39:01.197427,"(5.0, 9.8, 9.728000000000002)","(6.5, 6.8, 6.68)","(3.6, 6.4, 5.657142857142857)","(19.0, 42.0, 33.875)","(10.0, 14.0, 11.702127659574469)","(3.9, 4.7, 4.430769230769231)","(3.8, 4.7, 4.2625)"
07-01-2023 20:39:02.437292,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.657142857142857)","(19.0, 42.0, 33.875)","(10.0, 14.0, 12.527777777777779)","(3.9, 4.7, 4.2625)","(3.8, 4.7, 4.25)"
07-01-2023 20:39:03.722564,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.6, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 12.447368421052632)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.555555555555555)"
07-01-2023 20:39:04.908004,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.555555555555555)"
07-01-2023 20:39:05.949792,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.555555555555555)"
07-01-2023 20:39:06.957041,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.555555555555555)"
07-01-2023 20:39:08.049559,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:09.418746,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:10.628422,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:11.789770,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.44)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.6875)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:13.019218,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:14.216763,"(5.0, 9.8, 9.705263157894738)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:15.391981,"(5.0, 9.8, 9.693333333333333)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:16.492776,"(5.0, 9.8, 9.700000000000001)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:17.646164,"(5.0, 9.8, 9.723809523809525)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.2625)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:18.801677,"(5.0, 9.8, 9.723809523809525)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.48125)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:19.960991,"(5.0, 9.8, 9.723809523809525)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.381818181818182)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:21.126557,"(5.0, 9.8, 9.723809523809525)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.572916666666666)","(3.9, 4.7, 4.48125)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:22.185724,"(5.0, 9.8, 9.723809523809525)","(6.5, 6.8, 6.28)","(3.7, 6.4, 5.653333333333333)","(19.0, 42.0, 33.875)","(10.0, 13.5, 11.53191489361702)","(3.9, 4.7, 4.554166666666667)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:23.224770,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.699999999999999)","(3.7, 6.4, 5.632)","(19.0, 42.0, 34.15909090909091)","(10.0, 13.5, 11.61864406779661)","(3.9, 4.7, 4.554166666666667)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:24.348643,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.699999999999999)","(3.7, 6.4, 5.632)","(19.0, 42.0, 39.40909090909091)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.341666666666667)"
07-01-2023 20:39:25.495496,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.673684210526315)","(3.7, 6.4, 5.94)","(19.0, 40.0, 37.5)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.616666666666666)"
07-01-2023 20:39:26.588788,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.673684210526315)","(3.7, 6.2, 5.875609756097561)","(19.0, 38.0, 36.24)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.62258064516129)"
07-01-2023 20:39:27.618907,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.875609756097561)","(19.0, 38.0, 34.7)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.62258064516129)"
07-01-2023 20:39:28.729299,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.875609756097561)","(19.0, 38.0, 33.078947368421055)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:29.943381,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.875609756097561)","(19.0, 38.0, 33.078947368421055)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:31.154753,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.875609756097561)","(19.0, 38.0, 32.945945945945944)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:32.335777,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.801960784313725)","(19.0, 38.0, 31.680851063829788)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:33.487345,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.801960784313725)","(19.0, 38.0, 31.680851063829788)","(10.0, 13.5, 11.456521739130435)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:34.607646,"(5.0, 9.8, 9.736363636363638)","(6.5, 6.8, 6.6499999999999995)","(3.7, 6.2, 5.801960784313725)","(19.0, 38.0, 30.75609756097561)","(10.0, 13.5, 11.442857142857143)","(3.9, 4.7, 4.4638888888888895)","(3.8, 4.8, 4.7098360655737705)"
07-01-2023 20:39:35.757571,"(5.0, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.442857142857143)","(3.7, 4.7, 4.4638888888888895)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:36.841456,"(5.0, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.442857142857143)","(3.7, 4.7, 4.4638888888888895)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:37.876510,"(5.0, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.442857142857143)","(3.7, 4.7, 4.4638888888888895)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:38.955482,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 12.7)","(3.7, 4.7, 4.4638888888888895)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:40.062885,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.0, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:41.210441,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.6499999999999995)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:42.383383,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.801960784313725)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.7098360655737705)"
07-01-2023 20:39:43.564402,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:44.711334,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:45.848251,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:46.853027,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:48.028347,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:49.189429,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:50.346459,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:51.409060,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:52.494967,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:53.775288,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:54.978905,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:56.170284,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.827659574468085)","(20.0, 38.0, 30.85)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
