,Busters Choice,Gunfighter,Lee Haitch Oh,Uplink,Fort Jefferson,Silver Onyx,Skyforger,Electric Daisy,Secia,Firey Panz,Mean Girls
12-01-2023 15:00:18.474547,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 196.0)","(10.0, 13.5, 13.36)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.238)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.36363636363637)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:19.892644,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 196.0)","(10.0, 13.5, 13.36)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.238)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.36363636363637)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:21.311496,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:22.855616,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:24.307941,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:25.789596,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:27.307418,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:28.808896,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:30.252018,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:31.728454,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:33.187107,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:34.615792,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:36.113184,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:37.655454,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:39.136305,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:40.582982,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:42.001930,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:43.400347,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 39.333333333333336)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:44.841512,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:46.337353,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 35.45454545454545)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:47.808263,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.142857142857142)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 35.45454545454545)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:49.304742,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.163636363636364)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 5.98)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:50.778204,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.15)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:52.266696,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.15)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:53.709517,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 165.0)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.15)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:55.178423,"(101.0, 230.0, 214.28571428571428)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:56.597369,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:58.036020,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:00:59.517610,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:01.032706,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:02.463583,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:03.926851,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:05.447332,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:06.984291,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.365384615384615)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:08.487495,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:09.997071,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:11.576963,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:13.161993,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:14.745134,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:16.321723,"(101.0, 230.0, 196.66666666666669)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:17.863980,"(101.0, 230.0, 180.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.15)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:19.413220,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:21.052856,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 85.33333333333333)"
12-01-2023 15:01:22.642084,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 48.0)"
12-01-2023 15:01:24.495906,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 48.0)"
12-01-2023 15:01:26.191736,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.290909090909091)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 48.0)"
12-01-2023 15:01:27.799775,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.6125)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 48.0)"
12-01-2023 15:01:29.367260,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.590697674418605)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 48.0)"
12-01-2023 15:01:30.965212,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.23679012345679)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.1)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:32.501013,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1862500000000002)","(51.0, 230.0, 147.5)","(41.0, 50.0, 34.390243902439025)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:34.355261,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1862500000000002)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:36.014044,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:37.682278,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:39.361704,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.379310344827587)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:41.062958,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.15)","(3.9, 5.8, 5.107692307692308)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:42.643449,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.556097560975609)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:44.183850,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.556097560975609)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:45.622578,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.572727272727272)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 75.0)"
12-01-2023 15:01:46.976791,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.572727272727272)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 82.10526315789474)"
12-01-2023 15:01:48.425493,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.572727272727272)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 82.10526315789474)"
12-01-2023 15:01:49.934807,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.572727272727272)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 69.71428571428572)"
12-01-2023 15:01:51.451015,"(101.0, 230.0, 175.0)","(8.0, 14.0, 12.055555555555555)","(101.0, 230.0, 197.5)","(51.0, 230.0, 201.66666666666666)","(10.0, 13.5, 13.342105263157894)","(3.9, 5.8, 5.572727272727272)","(2.1, 2.28, 2.1966666666666668)","(51.0, 230.0, 147.5)","(41.0, 50.0, 36.08695652173913)","(4.8, 6.4, 6.12)","(31.0, 120.0, 69.71428571428572)"
