,Cesar Bessan,Hypocrite,Mac Kalhoun,Sunday Bowler,Haather,Pariah Conviction,Supertremendous,Divine Charm
07-01-2023 11:21:11.996310,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:13.248442,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:14.308410,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:15.422309,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:16.487651,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:17.637436,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:18.715170,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:19.778037,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:20.884043,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:22.064902,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:23.300453,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:24.547492,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:25.629560,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:26.686426,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:27.815324,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:28.927277,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:29.906338,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:30.920061,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:31.988167,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:33.039281,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:34.069223,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:35.064234,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:36.108323,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:37.166413,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:38.315302,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:39.388795,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:40.412015,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:41.480459,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:42.665629,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:43.772444,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:44.790687,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:45.949987,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:47.256030,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:48.533876,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:49.751662,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:50.846908,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:51.832696,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:52.919330,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:54.003343,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:55.152953,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:56.339067,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:57.572518,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:21:58.834263,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:00.018346,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:01.180717,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:02.346124,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:03.438910,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:04.528824,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:05.625908,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:06.870329,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:08.023728,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:09.199749,"(8.0, 12.0, 11.025)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.9, 1.8908333333333331)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:10.309581,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.9166666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:11.465906,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.91)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:12.632934,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.91)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:13.794220,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.91)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:14.926479,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.91)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:16.084356,"(8.0, 12.0, 11.505882352941176)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.914)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.25)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:17.132468,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.914)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:18.271381,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.97, 1.92)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:19.403913,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.96, 1.9249999999999998)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:20.590110,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.96, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:21.736076,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:22.865085,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:23.998336,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:25.161332,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:26.315276,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:27.436203,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9333333333333333)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:28.571054,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9249999999999998)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:29.564069,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9249999999999998)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:30.615396,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9249999999999998)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:31.806995,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:32.960570,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:34.121509,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:35.214338,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:36.222824,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:37.219328,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:38.283763,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:39.284866,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.9366666666666665)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(9.0, 17.0, 13.25)"
07-01-2023 11:22:40.320507,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:41.409580,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:42.531510,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:43.577442,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:44.585585,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:45.698299,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
07-01-2023 11:22:46.810707,"(8.0, 12.0, 9.899999999999999)","(17.0, 46.0, 29.333333333333336)","(1.8, 1.95, 1.93)","(51.0, 180.0, 140.0)","(6.0, 11.0, 10.040000000000001)","(4.6, 6.0, 5.4375)","(26.0, 65.0, 57.25)","(10.0, 17.0, 13.25)"
