,Almighty Mack,Octare Stride,Phantom Rex,Mt View Buck,Good Boy Colombo,Blazin Sushi,Jay Jay Lopez
15-12-2022 15:36:45.644348,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 38.46153846153847)","(41.0, 340.0, 187.0)","(41.0, 490.0, 268.0)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:46.614686,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 38.46153846153847)","(41.0, 340.0, 178.0)","(41.0, 490.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:47.531598,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:48.486903,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:49.417410,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:50.351768,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:51.310250,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:52.198660,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:53.119306,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:54.053656,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:54.977951,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:55.932369,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:56.861208,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:57.809162,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:58.714575,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:36:59.692281,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:00.619535,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:01.554924,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:02.545289,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:03.521597,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:04.531803,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:05.499028,"(2.7, 3.25, 3.226206896551724)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:06.446830,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:07.388751,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:08.279017,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.4, 4.647619047619048)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:09.206867,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:10.130801,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:11.125025,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:12.040449,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:12.978042,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:13.882745,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:14.812723,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:15.784308,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:16.792460,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:17.815982,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 48.0)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:18.835294,"(2.7, 3.25, 3.1637500000000003)","(3.8, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 306.9230769230769)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:19.866368,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 8.0, 3.5349999999999997)"
15-12-2022 15:37:20.822980,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 8.0, 3.9428571428571426)"
15-12-2022 15:37:21.809035,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:22.745606,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:23.703050,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:24.666717,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:25.608985,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:26.528845,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:27.436091,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:28.361992,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 470.0, 306.9230769230769)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:29.241510,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:30.139528,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:31.099972,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:32.063610,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:33.164144,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 3.7875)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:34.216734,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 4.222916666666666)","(4.2, 7.6, 4.685714285714286)","(21.0, 100.0, 42.94444444444444)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 3.9428571428571426)"
15-12-2022 15:37:35.231885,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 4.222916666666666)","(4.2, 7.6, 4.685714285714286)","(21.0, 95.0, 80.2)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:36.190149,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 4.222916666666666)","(4.2, 7.6, 4.685714285714286)","(21.0, 95.0, 80.2)","(41.0, 340.0, 178.0)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:37.154937,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 4.222916666666666)","(4.2, 7.6, 4.685714285714286)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 480.0, 335.3333333333333)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:38.092608,"(2.7, 3.25, 3.1637500000000003)","(3.9, 6.4, 4.222916666666666)","(4.2, 7.6, 4.685714285714286)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 480.0, 431.77777777777777)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:39.000470,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 4.43125)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:39.970121,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 4.43125)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:40.962096,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 4.43125)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:41.932133,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 4.43125)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:42.893536,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 4.43125)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:43.856421,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:44.808478,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:45.699795,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 80.2)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:46.609141,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 82.66666666666667)","(41.0, 340.0, 116.5)","(41.0, 500.0, 449.55555555555554)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:47.539235,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 82.66666666666667)","(41.0, 340.0, 116.5)","(41.0, 590.0, 318.0)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:48.498832,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 82.66666666666667)","(41.0, 340.0, 116.5)","(41.0, 590.0, 325.38461538461536)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:49.435414,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 82.66666666666667)","(41.0, 340.0, 116.5)","(41.0, 500.0, 325.38461538461536)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:50.414354,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 95.0, 82.66666666666667)","(41.0, 340.0, 116.5)","(41.0, 500.0, 325.38461538461536)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:51.389649,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 116.5)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:52.284622,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:53.220224,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:54.115175,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:55.058597,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:55.959034,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 277.5)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:56.945212,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 328.84615384615387)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:57.921730,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 45.61538461538461)","(41.0, 340.0, 149.71428571428572)","(41.0, 500.0, 328.84615384615387)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:37:59.078977,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 340.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:00.037883,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:01.034765,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:01.972882,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:02.923571,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:03.876902,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:04.852160,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:05.837141,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:06.797839,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 400.0, 222.0)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:07.718958,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:08.614765,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:09.508757,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:10.456436,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:11.371483,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 5.345454545454546)"
15-12-2022 15:38:12.285882,"(2.7, 3.25, 3.226206896551724)","(3.9, 7.4, 5.101612903225806)","(4.2, 8.6, 4.876190476190476)","(21.0, 85.0, 53.0)","(41.0, 360.0, 307.3333333333333)","(41.0, 500.0, 425.83333333333337)","(2.9, 7.8, 6.883333333333333)"
