,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:16:55.874340,"(13.0, 18.5, 17.3)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 27.0, 24.083333333333332)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:57.218033,"(13.0, 18.5, 17.3)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 27.0, 24.083333333333332)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:58.542671,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(13.0, 27.0, 22.25)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:16:59.817170,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(13.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:01.174924,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(13.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:02.510456,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(13.0, 27.0, 19.125)","(13.0, 21.0, 18.5)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:03.893429,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(14.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:05.279846,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(14.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:06.594424,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 900.0)","(21.0, 130.0, 120.54545454545455)","(13.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.9375)"
05-01-2023 14:17:07.977235,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:09.324541,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 19.125)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:10.731181,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.088636363636364)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 24.365384615384617)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:12.117720,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.088636363636364)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 24.365384615384617)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:13.443176,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.088636363636364)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 24.365384615384617)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:14.746850,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.088636363636364)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 24.365384615384617)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:16.103536,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.117647058823529)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 24.365384615384617)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:17:17.471883,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.3, 4.117647058823529)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 26.0, 22.458333333333336)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:18.830902,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.3, 4.117647058823529)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 26.0, 22.458333333333336)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:20.184310,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.3, 4.159090909090909)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:21.524931,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.3, 4.159090909090909)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:22.775950,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.3, 4.159090909090909)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.234814814814815)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:24.174581,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.3, 4.406666666666666)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2213333333333334)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:25.442924,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.2213333333333334)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:26.712506,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.29629629629629)","(13.0, 26.0, 24.3)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.3556410256410256)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:28.096715,"(13.0, 18.5, 17.3)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 24.629032258064516)","(13.0, 21.0, 19.333333333333332)","(2.0, 2.36, 2.3556410256410256)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:29.463369,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 26.0, 23.675)","(13.0, 21.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 9.4, 11.015384615384615)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:30.801756,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 23.675)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 11.5, 10.44)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:32.220574,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 23.675)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:33.475424,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 23.675)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:34.923805,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 23.675)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3567619047619046)","(7.5, 12.0, 10.44)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:36.340635,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 23.675)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3567619047619046)","(7.5, 12.0, 10.44)","(26.0, 65.0, 62.0)"
05-01-2023 14:17:37.657057,"(13.0, 18.5, 17.3)","(31.0, 230.0, 215.53846153846155)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 20.666666666666668)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3567619047619046)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:39.146535,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3567619047619046)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:40.495477,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3567619047619046)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:41.829183,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:43.189195,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.1, 4.7, 4.406666666666666)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(2.0, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:44.538551,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(1.95, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:45.894592,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(1.95, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:47.334190,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.2, 4.7, 4.581081081081081)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 120.0952380952381)","(13.0, 27.0, 22.413793103448278)","(13.0, 22.0, 20.0)","(1.95, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:17:49.040266,"(13.0, 18.5, 17.3)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 22.0, 20.0)","(1.9, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:50.577595,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 22.0, 20.0)","(1.9, 2.36, 2.3556410256410256)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:52.239017,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 24.0, 21.333333333333332)","(1.9, 2.34, 2.2305982905982904)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:53.840018,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 24.0, 21.333333333333332)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:55.420955,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 24.0, 21.333333333333332)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:56.894335,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.581081081081081)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.61111111111111)","(13.0, 24.0, 21.333333333333332)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:17:58.436151,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 19.58823529411765)","(13.0, 24.0, 21.333333333333332)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:17:59.846854,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 19.58823529411765)","(13.0, 24.0, 20.0)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:01.206891,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 19.58823529411765)","(13.0, 24.0, 20.0)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:02.683111,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 19.58823529411765)","(13.0, 24.0, 23.15)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:04.034040,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 20.0)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:05.377264,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 20.0)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:06.709541,"(13.0, 18.5, 17.3)","(31.0, 230.0, 217.46666666666667)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 122.0)","(13.0, 27.0, 20.0)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:08.210129,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 20.666666666666668)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:09.624547,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:10.916045,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:12.484748,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:14.083664,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:15.557705,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:17.103526,"(13.0, 18.5, 17.3)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.7, 4.455555555555556)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 19.176470588235293)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:18.754609,"(13.0, 18.5, 17.3)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.7, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 20.0)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.44)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:20.228911,"(13.0, 18.5, 17.3)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 20.0)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:21.851470,"(13.0, 18.5, 17.3)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 21.272727272727273)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:23.370817,"(13.0, 18.5, 17.3)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 21.272727272727273)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:24.893474,"(13.0, 18.5, 17.3)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 21.272727272727273)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:26.446655,"(13.0, 18.5, 17.166666666666668)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.427272727272727)","(51.0, 980.0, 892.3809523809524)","(21.0, 130.0, 121.33333333333333)","(13.0, 27.0, 21.272727272727273)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 61.7)"
05-01-2023 14:18:27.891151,"(13.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.405172413793103)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(13.0, 27.0, 21.272727272727273)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.818181818181818)","(26.0, 65.0, 58.4)"
05-01-2023 14:18:29.346754,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.405172413793103)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 27.0, 21.75)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 10.0)","(26.0, 65.0, 62.46153846153846)"
