,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:54:01.928413,"(18.0, 21.0, 21.333333333333332)","(11.0, 15.5, 14.875)","(9.0, 11.0, 10.772727272727273)","(11.0, 13.0, 12.73)","(8.0, 8.0, 7.858823529411765)","(4.6, 5.2, 5.092307692307692)","(21.0, 40.0, 37.68421052631579)","(9.0, 11.5, 11.318181818181818)","(10.0, 13.5, 12.428571428571429)","(17.0, 29.0, 26.46153846153846)","(17.0, 23.0, 22.333333333333332)","(6.5, 9.4, 9.3)","(101.0, 230.0, 220.0)"
06-01-2023 14:54:03.594232,"(18.0, 22.0, 21.2)","(11.0, 15.5, 14.875)","(9.0, 11.0, 10.652173913043478)","(11.0, 13.0, 12.73)","(8.0, 8.0, 7.858823529411765)","(4.6, 5.2, 5.092307692307692)","(21.0, 40.0, 37.68421052631579)","(9.0, 11.5, 11.318181818181818)","(10.0, 13.5, 13.324561403508772)","(17.0, 29.0, 26.46153846153846)","(17.0, 23.0, 22.76923076923077)","(6.5, 9.4, 9.266666666666666)","(101.0, 230.0, 220.0)"
06-01-2023 14:54:05.378550,"(18.0, 22.0, 20.84)","(11.0, 15.5, 15.352941176470589)","(9.0, 11.0, 10.75)","(11.0, 13.0, 12.466666666666667)","(8.0, 8.0, 7.861538461538461)","(4.6, 5.2, 5.154166666666667)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 27.625)","(17.0, 23.0, 22.3125)","(6.5, 9.6, 9.333333333333334)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:54:07.321146,"(18.0, 21.0, 20.566666666666666)","(11.0, 15.5, 15.352941176470589)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.466666666666667)","(8.0, 8.0, 7.861538461538461)","(4.6, 5.2, 5.159259259259259)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 27.625)","(17.0, 24.0, 22.3125)","(6.5, 9.6, 9.333333333333334)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:54:09.443305,"(18.0, 21.0, 20.566666666666666)","(11.0, 15.5, 15.36111111111111)","(9.0, 11.0, 10.675)","(11.0, 12.5, 12.466666666666667)","(8.0, 8.0, 7.861538461538461)","(4.6, 5.2, 5.159259259259259)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 24.0, 22.3125)","(6.5, 9.6, 9.35)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:54:11.390544,"(18.0, 21.0, 20.416666666666668)","(11.0, 15.5, 15.36111111111111)","(9.0, 11.0, 10.675)","(11.0, 12.5, 12.466666666666667)","(7.5, 8.0, 7.861538461538461)","(4.6, 5.2, 5.159259259259259)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.35)","(101.0, 230.0, 223.33333333333334)"
06-01-2023 14:54:13.112896,"(18.0, 21.0, 20.416666666666668)","(11.0, 15.5, 15.36111111111111)","(9.0, 11.0, 10.805555555555555)","(11.0, 12.5, 12.466666666666667)","(7.5, 8.0, 7.761290322580645)","(4.6, 5.2, 5.15)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.451851851851853)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:14.813203,"(18.0, 21.0, 19.94736842105263)","(11.0, 15.5, 15.857142857142858)","(9.0, 11.0, 10.666666666666666)","(11.0, 12.5, 12.466666666666667)","(7.5, 7.8, 7.761290322580645)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.327272727272726)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:16.496898,"(18.0, 20.0, 19.94736842105263)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.61111111111111)","(11.0, 12.5, 12.466666666666667)","(7.5, 7.8, 7.761290322580645)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.5)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:18.083323,"(18.0, 20.0, 19.886363636363637)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.61111111111111)","(11.0, 12.5, 12.411764705882353)","(7.5, 7.8, 7.761290322580645)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 25.8)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.5)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:19.778420,"(18.0, 20.0, 19.775)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.625)","(11.0, 12.5, 12.38888888888889)","(7.5, 7.8, 7.922580645161291)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 25.8)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.5)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:21.340115,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.625)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.0, 8.12)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 25.8)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.5)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:22.973110,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.12)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 25.8)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.428571428571429)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:24.626017,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.12)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.08695652173913)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.2)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:26.137844,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188235294117646)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.0)","(9.0, 11.5, 11.375)","(10.0, 13.5, 13.125)","(17.0, 29.0, 26.066666666666666)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.559999999999999)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:27.632939,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188235294117646)","(4.6, 5.2, 5.165625)","(21.0, 40.0, 38.0)","(9.0, 11.5, 11.375)","(10.0, 13.5, 12.545454545454545)","(17.0, 29.0, 26.714285714285715)","(17.0, 23.0, 22.692307692307693)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:29.111034,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.75)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188888888888888)","(4.6, 5.2, 5.162068965517242)","(21.0, 40.0, 38.0)","(9.0, 11.5, 11.375)","(10.0, 13.0, 12.5)","(17.0, 28.0, 26.714285714285715)","(17.0, 23.0, 22.333333333333332)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:30.655255,"(18.0, 20.0, 19.742857142857144)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.703703703703704)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188888888888888)","(4.6, 5.2, 5.162068965517242)","(21.0, 40.0, 37.04761904761905)","(9.0, 11.5, 11.375)","(10.0, 13.0, 12.6)","(17.0, 28.0, 26.714285714285715)","(17.0, 23.0, 22.333333333333332)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:32.190344,"(18.0, 20.0, 19.431818181818183)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.703703703703704)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188888888888888)","(4.6, 5.2, 5.162068965517242)","(21.0, 38.0, 37.04761904761905)","(9.0, 11.5, 11.375)","(10.0, 13.0, 12.4)","(17.0, 28.0, 26.714285714285715)","(17.0, 23.0, 22.6)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:33.697352,"(18.0, 19.5, 19.38)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.741935483870968)","(11.0, 12.5, 12.38888888888889)","(7.5, 8.2, 8.188888888888888)","(4.6, 5.2, 5.166153846153846)","(21.0, 38.0, 37.04761904761905)","(9.0, 11.5, 11.857142857142858)","(10.0, 13.0, 12.142857142857142)","(17.0, 28.0, 26.714285714285715)","(17.0, 23.0, 21.8)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:35.142303,"(18.0, 19.5, 19.38)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.741935483870968)","(11.0, 12.5, 12.411764705882353)","(7.5, 8.2, 8.188888888888888)","(4.6, 5.2, 5.166153846153846)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.875)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.5)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 226.0)"
06-01-2023 14:54:36.539399,"(18.0, 19.5, 19.38)","(11.0, 16.0, 15.857142857142858)","(9.0, 11.0, 10.741935483870968)","(11.0, 12.5, 12.411764705882353)","(7.5, 8.2, 8.323809523809524)","(4.6, 5.2, 5.166153846153846)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.75)","(10.0, 12.5, 12.333333333333334)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.5)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:38.004123,"(18.0, 19.5, 19.35)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.411764705882353)","(7.5, 8.4, 8.323809523809524)","(4.6, 5.2, 5.166153846153846)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.75)","(10.0, 13.0, 11.928571428571429)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.5)","(6.5, 9.6, 9.57948717948718)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:39.624893,"(18.0, 19.5, 19.35)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.411764705882353)","(7.5, 8.4, 8.408)","(4.6, 5.2, 5.162068965517242)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.866666666666667)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.741935483870968)","(6.5, 9.6, 9.57948717948718)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:41.104205,"(18.0, 19.5, 19.35)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.162068965517242)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.866666666666667)","(10.0, 13.0, 11.875)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.741935483870968)","(6.5, 9.6, 9.57037037037037)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:42.640444,"(18.0, 19.5, 19.369565217391305)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.866666666666667)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.692307692307693)","(6.5, 9.6, 9.563636363636363)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:44.148947,"(18.0, 19.5, 19.369565217391305)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.866666666666667)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.692307692307693)","(6.5, 9.6, 9.753846153846155)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:45.555447,"(18.0, 19.5, 19.369565217391305)","(11.0, 16.0, 14.8)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.636363636363637)","(6.5, 10.0, 9.709090909090909)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:47.047956,"(18.0, 19.5, 19.35)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.636363636363637)","(6.5, 10.0, 9.764285714285714)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:48.555657,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 26.714285714285715)","(17.0, 22.0, 21.692307692307693)","(6.5, 10.0, 9.764285714285714)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:50.105255,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.6, 5.2, 5.147619047619048)","(21.0, 38.0, 37.0)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.692307692307693)","(6.5, 10.0, 9.917241379310346)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:51.569973,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.621621621621621)","(11.0, 12.5, 12.451612903225806)","(7.5, 8.6, 8.434482758620689)","(4.4, 5.2, 5.147619047619048)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.692307692307693)","(6.5, 10.0, 9.917241379310346)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:52.994459,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.451612903225806)","(7.5, 8.6, 8.434482758620689)","(4.4, 5.2, 5.147619047619048)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.692307692307693)","(6.5, 10.0, 9.8)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:54.465009,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.434482758620689)","(4.4, 5.2, 5.146341463414634)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.8)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:55.944151,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.434782608695652)","(7.5, 8.6, 8.36)","(4.4, 5.2, 5.162068965517242)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.8)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:57.450935,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.434782608695652)","(7.0, 8.6, 8.36)","(4.4, 5.2, 5.162068965517242)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.972727272727273)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:54:59.100288,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.434782608695652)","(7.0, 8.6, 8.31764705882353)","(4.4, 5.2, 5.162068965517242)","(21.0, 38.0, 37.083333333333336)","(9.0, 12.0, 11.796296296296296)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.972727272727273)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:00.647990,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.674418604651162)","(11.0, 12.5, 12.434782608695652)","(7.0, 8.6, 8.31764705882353)","(4.4, 5.2, 5.162068965517242)","(21.0, 38.0, 37.857142857142854)","(9.0, 12.0, 11.676470588235293)","(10.0, 13.0, 12.25)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.972727272727273)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:02.179514,"(18.0, 19.5, 19.38888888888889)","(11.0, 16.0, 15.4)","(9.0, 11.0, 10.55813953488372)","(11.0, 12.5, 12.434782608695652)","(7.0, 8.6, 8.36)","(4.4, 5.2, 5.162068965517242)","(21.0, 38.0, 41.4)","(9.0, 12.0, 11.676470588235293)","(10.0, 13.0, 12.1)","(17.0, 28.0, 27.1)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 9.972727272727273)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:03.605695,"(18.0, 18.5, 18.375)","(11.0, 16.0, 14.5)","(9.0, 11.0, 9.933333333333334)","(11.0, 12.5, 12.217391304347826)","(7.0, 8.6, 8.194594594594594)","(4.4, 5.2, 5.176923076923076)","(21.0, 42.0, 41.4)","(9.0, 12.0, 11.666666666666666)","(10.0, 13.0, 12.241379310344827)","(17.0, 28.0, 27.41509433962264)","(17.0, 22.0, 21.61904761904762)","(6.5, 10.0, 10.478260869565217)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:04.907884,"(18.0, 19.0, 18.5)","(11.0, 14.5, 14.305555555555555)","(9.0, 10.0, 9.933333333333334)","(11.0, 12.5, 12.217391304347826)","(7.0, 8.6, 8.2)","(4.4, 5.3, 5.199999999999999)","(21.0, 42.0, 41.4)","(9.0, 12.0, 11.666666666666666)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.26086956521739)","(17.0, 22.0, 21.61904761904762)","(6.5, 11.0, 10.75)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:06.322223,"(18.0, 19.0, 18.5)","(11.0, 16.0, 14.821428571428571)","(9.0, 10.0, 9.933333333333334)","(11.0, 12.5, 12.217391304347826)","(7.0, 8.6, 8.2)","(4.4, 5.3, 5.302857142857143)","(21.0, 42.0, 41.4)","(9.0, 12.0, 11.11111111111111)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.555555555555557)","(17.0, 22.0, 20.243243243243242)","(6.5, 11.0, 10.571428571428571)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:07.722078,"(18.0, 18.5, 17.82)","(11.0, 16.0, 14.821428571428571)","(9.0, 10.0, 9.933333333333334)","(11.0, 12.5, 12.157894736842104)","(7.0, 8.6, 8.2)","(4.4, 5.4, 5.290909090909091)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.923076923076923)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.555555555555557)","(17.0, 21.0, 20.243243243243242)","(6.5, 11.0, 10.571428571428571)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:09.115682,"(18.0, 18.5, 17.82)","(11.0, 16.0, 14.875)","(9.0, 10.0, 9.892307692307693)","(11.0, 12.5, 12.228571428571428)","(7.0, 8.6, 8.2)","(4.4, 5.4, 5.286956521739131)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.7875)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.870967741935484)","(17.0, 21.0, 20.151515151515152)","(6.5, 11.0, 10.823529411764707)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:10.494719,"(18.0, 18.5, 17.82)","(11.0, 16.5, 14.875)","(9.0, 10.0, 9.937662337662337)","(11.0, 12.5, 12.228571428571428)","(7.0, 8.6, 8.2)","(4.4, 5.4, 5.286956521739131)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.909090909090908)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.870967741935484)","(17.0, 21.0, 19.90625)","(6.5, 11.0, 10.823529411764707)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:12.157094,"(18.0, 18.5, 17.82)","(11.0, 16.5, 14.875)","(9.0, 10.0, 9.937662337662337)","(11.0, 12.5, 12.228571428571428)","(7.0, 8.6, 8.2)","(4.4, 5.4, 5.286956521739131)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.904761904761905)","(10.0, 12.5, 12.241379310344827)","(17.0, 29.0, 26.870967741935484)","(17.0, 20.0, 19.90625)","(6.5, 11.0, 10.615384615384615)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:13.629335,"(18.0, 18.5, 17.82)","(11.0, 16.5, 14.875)","(9.0, 10.0, 9.937662337662337)","(11.0, 12.5, 12.216216216216216)","(7.0, 8.6, 8.2)","(4.4, 5.4, 5.307142857142858)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.814814814814815)","(10.0, 12.5, 12.205882352941176)","(17.0, 29.0, 26.870967741935484)","(17.0, 20.0, 19.90625)","(6.5, 11.0, 10.743589743589745)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:15.237136,"(18.0, 18.5, 18.318181818181817)","(11.0, 16.5, 14.9)","(9.0, 10.0, 9.946666666666667)","(11.0, 12.5, 12.23076923076923)","(7.0, 8.6, 8.409090909090908)","(4.4, 5.4, 5.361764705882353)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.814814814814815)","(10.0, 12.5, 12.205882352941176)","(17.0, 29.0, 27.2)","(17.0, 20.0, 19.75)","(6.5, 11.0, 10.479166666666666)","(101.0, 230.0, 227.14285714285714)"
06-01-2023 14:55:16.780463,"(18.0, 18.5, 18.318181818181817)","(11.0, 16.5, 15.875)","(9.0, 10.0, 10.088235294117647)","(11.0, 12.5, 12.23076923076923)","(7.0, 8.6, 8.466666666666667)","(4.4, 5.4, 5.3428571428571425)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.886363636363637)","(10.0, 12.5, 12.205882352941176)","(17.0, 28.0, 27.2)","(17.0, 19.5, 19.0)","(6.5, 11.0, 10.826086956521738)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:18.180456,"(18.0, 18.5, 18.166666666666668)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.068181818181818)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.6, 8.303225806451612)","(4.4, 5.4, 5.303448275862069)","(21.0, 42.0, 41.4)","(9.0, 11.0, 10.717948717948717)","(10.0, 12.5, 12.205882352941176)","(17.0, 28.0, 27.783783783783782)","(17.0, 19.5, 18.954545454545453)","(6.5, 11.0, 10.866666666666667)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:19.776521,"(18.0, 19.5, 18.125)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.068181818181818)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.6, 8.263414634146342)","(4.4, 5.4, 5.303448275862069)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.717948717948717)","(10.0, 12.5, 12.1)","(17.0, 28.0, 27.783783783783782)","(17.0, 19.5, 18.954545454545453)","(6.5, 11.0, 10.84)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:21.318779,"(18.0, 19.5, 18.125)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.068181818181818)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.6, 8.263414634146342)","(4.4, 5.4, 5.303448275862069)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.857894736842105)","(10.0, 12.5, 12.1)","(17.0, 28.0, 27.783783783783782)","(17.0, 19.5, 18.954545454545453)","(6.5, 11.0, 10.285714285714286)","(101.0, 230.0, 227.5)"
06-01-2023 14:55:22.809927,"(18.0, 19.5, 18.15)","(11.0, 16.5, 15.8)","(9.0, 10.5, 10.009615384615385)","(11.0, 12.5, 12.037037037037036)","(7.0, 8.6, 8.31304347826087)","(4.4, 5.4, 5.303448275862069)","(21.0, 42.0, 41.4)","(9.0, 11.5, 10.857894736842105)","(10.0, 12.5, 12.267441860465116)","(17.0, 28.0, 28.526315789473685)","(17.0, 19.5, 19.25)","(6.5, 10.5, 10.264705882352942)","(101.0, 230.0, 227.5)"
