,Levings,Brockton Bomber,Kingsbrae Beach,Flyaway Matty,Zeal Surprise,His Keen,Monkey Paw,Durwood
08-12-2022 14:00:42.887655,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:44.111688,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:45.393476,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:46.690126,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:48.129443,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:49.526075,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:50.943883,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:52.244544,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:53.588438,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 53.125)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:55.021190,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:56.905991,"(1.8, 2.16, 2.0646153846153847)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:58.249852,"(1.8, 2.16, 2.0364285714285715)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:00:59.655252,"(1.8, 2.14, 2.0364285714285715)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:00.995014,"(1.8, 2.14, 2.0364285714285715)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:02.386133,"(1.8, 2.14, 2.0364285714285715)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:03.699773,"(1.8, 2.14, 2.0364285714285715)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:05.127001,"(1.8, 2.14, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:06.442641,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:07.791545,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:09.326447,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:10.673425,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:12.202456,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:13.618438,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:15.061893,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:16.486346,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:17.879054,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:19.169252,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:20.467897,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 62.5)","(26.0, 80.0, 50.0)","(13.0, 30.0, 26.9)","(21.0, 65.0, 41.66666666666667)","(3.0, 4.9, 4.7250000000000005)","(4.6, 7.8, 7.4375)","(71.0, 580.0, 325.0)"
08-12-2022 14:01:21.833626,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 53.63636363636363)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 580.0, 362.5)"
08-12-2022 14:01:23.195088,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 53.63636363636363)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 670.0, 362.5)"
08-12-2022 14:01:24.489028,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 670.0, 512.5)"
08-12-2022 14:01:25.882459,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:27.215280,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:28.553768,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:29.917647,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:31.325221,"(1.8, 2.12, 2.036923076923077)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:32.699109,"(1.8, 2.12, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:34.015187,"(1.8, 2.1, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:35.317928,"(1.8, 2.1, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:36.690807,"(1.8, 2.1, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:38.054383,"(1.8, 2.1, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.7625)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:39.360131,"(1.8, 2.1, 2.0107142857142857)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.7625)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:40.658291,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.7625)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:41.967915,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 45.0)","(3.0, 4.9, 3.7625)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:43.423829,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 65.0, 54.625)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:44.794850,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:46.204501,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:47.930074,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 6.027777777777779)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:49.434898,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.865909090909091)","(4.6, 7.8, 5.8)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:50.968718,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.5187500000000003)","(4.6, 7.6, 7.0875)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:52.380401,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.5187500000000003)","(4.6, 7.4, 7.0875)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:53.925355,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.5187500000000003)","(4.6, 7.4, 7.0875)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:55.991512,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.4, 7.0875)","(71.0, 970.0, 512.5)"
08-12-2022 14:01:57.793369,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.4, 7.0875)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:00.034755,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:01.588310,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 53.125)","(26.0, 80.0, 52.5)","(13.0, 30.0, 26.9)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:03.329500,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:04.995154,"(1.8, 2.08, 2.0156)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:06.452179,"(1.8, 2.08, 2.1723880597014924)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:07.895655,"(1.8, 3.05, 2.563793103448276)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:09.313413,"(1.8, 3.0, 2.0353846153846153)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 54.625)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:10.717398,"(1.8, 2.96, 2.5933333333333333)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:12.124977,"(1.8, 2.96, 2.5933333333333333)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:13.487802,"(1.8, 2.96, 2.5933333333333333)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:14.871033,"(1.8, 2.92, 2.5666666666666664)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:16.207368,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:17.514359,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:18.865046,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:20.182873,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:21.519494,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.6, 7.262499999999999)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:22.983875,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.6, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:24.335002,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:25.710963,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:27.003401,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:28.295637,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:29.674338,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:31.064917,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:32.764000,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:34.073738,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:35.325457,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:36.598215,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:37.825827,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:39.053361,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 57.14285714285714)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:40.307689,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 54.46153846153847)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
08-12-2022 14:02:41.549397,"(1.8, 2.92, 2.0527272727272727)","(21.0, 100.0, 46.90909090909091)","(26.0, 80.0, 38.54545454545455)","(13.0, 30.0, 28.27777777777778)","(21.0, 60.0, 42.083333333333336)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 970.0, 512.5)"
