,Big Time Brielle,Check Me Out,Big Time May,Big Time Punga,Big Time Brynley,Big Time Dora
04-01-2023 09:43:03.927366,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:04.724228,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:05.556627,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:06.368616,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:07.187065,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:08.002675,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:08.833682,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:09.648402,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:10.464925,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:11.263604,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:12.079477,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:12.910328,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:13.710357,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:14.545961,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:15.355588,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:16.168730,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:16.970637,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:17.802368,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:18.617440,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:19.449908,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:20.264243,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:21.063408,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:21.911613,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:22.710789,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:23.536801,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:24.357448,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:25.172466,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:25.987430,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:26.803697,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:27.619406,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:28.418620,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:29.233912,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:30.049656,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:30.865659,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:31.680006,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:32.495495,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:33.310721,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:34.141396,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:34.957235,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:35.769504,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:36.592206,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:37.403737,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:38.220134,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:39.033869,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:39.833539,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:40.649926,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:41.468837,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:42.280095,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:43.095787,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:43.895040,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:44.724922,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:45.526224,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:46.327366,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:47.155708,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:47.972434,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:48.786712,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:49.586398,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:50.402579,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:51.217655,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:52.048849,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:52.848197,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:53.649944,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:54.464219,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:55.278757,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:56.094918,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:56.910007,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:57.709501,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:58.524999,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:43:59.340240,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:00.154131,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:00.955529,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:01.770353,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:02.586054,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:03.400900,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:04.217410,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:05.015422,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:05.831877,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:06.640970,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:07.447086,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:08.262606,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:09.078296,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:09.893454,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:10.691766,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:11.528510,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:12.334602,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:13.138391,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:13.939061,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:14.753838,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:15.569147,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:16.369591,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:17.185237,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:17.984931,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:18.799710,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:19.630586,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:20.430452,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:21.245410,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:22.060672,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:22.861386,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:23.675919,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:24.476067,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:25.275235,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:26.075871,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:26.890079,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:27.705014,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:28.490736,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:29.305686,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:30.112028,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:30.921658,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
04-01-2023 09:44:31.724328,"(9.0, 19.0, 18.0)","(8.0, 16.0, 13.75)","(12.0, 29.0, 26.866666666666667)","(3.5, 9.4, 7.0)","(1.95, 2.2, 2.1698924731182796)","(6.0, 12.0, 9.833333333333332)"
