,Bold Hunter,Kick On Command,Highground,Denims,Kaboom,Magic Palace,Gypsy Rozay,Motherlode
10-01-2023 15:30:14.929706,"(10.0, 27.0, 26.866666666666667)","(1.65, 1.68, 1.6719047619047618)","(3.0, 4.0, 3.9846153846153847)","(17.0, 36.0, 35.90909090909091)","(12.0, 17.5, 17.03125)","(71.0, 170.0, 150.0)","(31.0, 90.0, 75.83333333333333)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:16.030073,"(10.0, 27.0, 26.866666666666667)","(1.65, 1.68, 1.673795620437956)","(3.0, 4.0, 3.9695652173913043)","(17.0, 36.0, 35.90909090909091)","(12.0, 17.5, 17.045454545454547)","(71.0, 170.0, 150.0)","(31.0, 90.0, 75.6)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:17.227263,"(10.0, 27.0, 26.90909090909091)","(1.65, 1.68, 1.675438596491228)","(3.0, 4.0, 3.9660714285714285)","(17.0, 36.0, 35.925925925925924)","(12.0, 17.5, 17.045454545454547)","(71.0, 170.0, 150.0)","(31.0, 90.0, 75.6)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:18.424825,"(10.0, 27.0, 26.90909090909091)","(1.65, 1.68, 1.6759302325581396)","(3.0, 4.0, 3.978125)","(17.0, 36.0, 35.925925925925924)","(12.0, 17.5, 17.071428571428573)","(71.0, 170.0, 150.0)","(31.0, 90.0, 75.6)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:19.605613,"(10.0, 27.0, 26.894736842105264)","(1.65, 1.68, 1.6772992700729927)","(3.0, 4.0, 3.978125)","(17.0, 36.0, 35.925925925925924)","(12.0, 17.5, 17.071428571428573)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:20.759564,"(10.0, 27.0, 26.894736842105264)","(1.65, 1.68, 1.6764516129032256)","(3.0, 4.0, 3.9909090909090907)","(17.0, 36.0, 35.925925925925924)","(12.0, 17.5, 17.01282051282051)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:21.997547,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.68, 1.6772992700729927)","(3.0, 4.0, 3.9725)","(18.0, 36.0, 35.925925925925924)","(12.0, 17.5, 17.01282051282051)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:23.233766,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.69, 1.6800502512562814)","(3.0, 4.0, 3.9725)","(18.0, 36.0, 35.93333333333333)","(12.0, 17.0, 16.375)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:24.593024,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.69, 1.679216589861751)","(3.0, 4.0, 3.98)","(18.0, 36.0, 35.93333333333333)","(12.0, 17.0, 16.3)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:25.869891,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.69, 1.6800502512562814)","(3.0, 4.0, 3.98)","(18.0, 36.0, 35.93333333333333)","(12.0, 16.5, 16.3)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 170.76923076923077)"
10-01-2023 15:30:27.163874,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.69, 1.6800502512562814)","(3.0, 4.0, 3.98)","(18.0, 36.0, 35.77777777777778)","(12.0, 16.5, 16.3)","(71.0, 170.0, 150.0)","(31.0, 90.0, 78.0)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:28.498221,"(10.0, 27.0, 26.894736842105264)","(1.6, 1.69, 1.682578125)","(3.0, 4.0, 3.9875)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.3)","(71.0, 170.0, 150.0)","(31.0, 90.0, 79.8)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:29.765475,"(10.0, 27.0, 26.555555555555557)","(1.6, 1.69, 1.6857627118644067)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.3125)","(71.0, 170.0, 150.0)","(31.0, 90.0, 80.55555555555556)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:30.877372,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6857627118644067)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.3125)","(71.0, 170.0, 150.0)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:32.129536,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6857627118644067)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.263157894736842)","(71.0, 170.0, 150.0)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:33.315741,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6872477064220184)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.384615384615383)","(71.0, 170.0, 156.66666666666666)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:34.493070,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6872477064220184)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.384615384615383)","(71.0, 170.0, 145.0)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:35.684308,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6872477064220184)","(3.0, 4.0, 3.9571428571428573)","(18.0, 36.0, 33.6)","(12.0, 16.5, 16.384615384615383)","(71.0, 170.0, 155.0)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:36.915359,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6865289256198346)","(3.0, 4.0, 3.975)","(18.0, 36.0, 33.6)","(12.0, 16.5, 16.384615384615383)","(71.0, 160.0, 156.0)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:38.243013,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6865289256198346)","(3.0, 4.0, 3.9695652173913043)","(18.0, 36.0, 33.6)","(12.0, 16.5, 16.384615384615383)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 165.0)"
10-01-2023 15:30:39.474618,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6865289256198346)","(3.0, 4.0, 3.9695652173913043)","(18.0, 36.0, 33.6)","(12.0, 16.5, 16.384615384615383)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 180.0, 162.0)"
10-01-2023 15:30:40.736755,"(10.0, 27.0, 26.80952380952381)","(1.6, 1.69, 1.6865289256198346)","(3.0, 4.0, 3.9695652173913043)","(18.0, 36.0, 33.6)","(12.0, 16.5, 16.384615384615383)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:41.859439,"(10.0, 27.0, 26.764705882352942)","(1.6, 1.69, 1.6862162162162162)","(3.0, 4.0, 3.9875)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.425)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:43.107137,"(12.0, 27.0, 26.764705882352942)","(1.6, 1.69, 1.6862162162162162)","(3.0, 4.0, 3.995)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.425)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:44.409409,"(12.0, 27.0, 26.8)","(1.6, 1.69, 1.6855714285714285)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.428571428571427)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:45.640141,"(12.0, 27.0, 26.8)","(1.6, 1.69, 1.6825714285714286)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.428571428571427)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:46.802045,"(12.0, 27.0, 26.8)","(1.6, 1.69, 1.6825714285714286)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.428571428571427)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:48.130366,"(12.0, 27.0, 26.8)","(1.6, 1.69, 1.6887954110898662)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.428571428571427)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:49.434367,"(12.0, 27.0, 26.8)","(1.6, 1.69, 1.6868452380952381)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.428571428571427)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 162.0)"
10-01-2023 15:30:50.706042,"(12.0, 27.0, 26.846153846153847)","(1.6, 1.69, 1.6868452380952381)","(3.0, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(12.0, 16.5, 16.416666666666668)","(71.0, 180.0, 153.75)","(31.0, 90.0, 80.89285714285714)","(81.0, 210.0, 186.0)"
10-01-2023 15:30:51.927890,"(12.0, 27.0, 26.846153846153847)","(1.55, 1.69, 1.6868452380952381)","(3.1, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(13.0, 16.5, 16.416666666666668)","(71.0, 180.0, 153.75)","(41.0, 90.0, 80.89285714285714)","(81.0, 210.0, 190.0)"
10-01-2023 15:30:53.011290,"(12.0, 27.0, 26.81818181818182)","(1.55, 1.69, 1.6868452380952381)","(3.1, 4.0, 3.968)","(18.0, 36.0, 34.666666666666664)","(13.0, 16.5, 16.416666666666668)","(71.0, 180.0, 153.75)","(41.0, 90.0, 80.89285714285714)","(81.0, 210.0, 190.0)"
10-01-2023 15:30:54.276809,"(12.0, 27.0, 26.81818181818182)","(1.55, 1.69, 1.6868452380952381)","(3.1, 4.0, 3.98)","(18.0, 36.0, 34.666666666666664)","(13.0, 16.5, 16.80851063829787)","(71.0, 180.0, 163.33333333333334)","(41.0, 90.0, 82.6086956521739)","(81.0, 210.0, 198.0)"
10-01-2023 15:30:55.586867,"(12.0, 27.0, 25.8)","(1.55, 1.69, 1.686854599406528)","(3.1, 4.0, 3.98)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 16.80851063829787)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 83.70370370370371)","(81.0, 210.0, 198.0)"
10-01-2023 15:30:56.804004,"(12.0, 27.0, 25.8)","(1.55, 1.69, 1.686854599406528)","(3.1, 4.0, 3.9578947368421056)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 17.066666666666666)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 83.70370370370371)","(81.0, 210.0, 198.0)"
10-01-2023 15:30:57.980022,"(12.0, 27.0, 25.636363636363637)","(1.55, 1.69, 1.6844791666666665)","(3.1, 4.0, 3.9578947368421056)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 17.066666666666666)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 83.70370370370371)","(81.0, 210.0, 198.0)"
10-01-2023 15:30:59.130965,"(12.0, 27.0, 25.636363636363637)","(1.55, 1.68, 1.6785714285714286)","(3.1, 4.0, 3.966666666666667)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 17.066666666666666)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 83.70370370370371)","(81.0, 210.0, 198.0)"
10-01-2023 15:31:00.358004,"(12.0, 28.0, 25.419354838709676)","(1.55, 1.68, 1.6788888888888889)","(3.1, 4.0, 3.962)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 17.066666666666666)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 83.70370370370371)","(81.0, 210.0, 198.0)"
10-01-2023 15:31:01.695609,"(12.0, 28.0, 25.294117647058822)","(1.55, 1.68, 1.66390625)","(3.1, 4.0, 3.972857142857143)","(18.0, 36.0, 34.666666666666664)","(13.0, 18.0, 17.272727272727273)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 84.0)","(81.0, 210.0, 198.0)"
10-01-2023 15:31:02.998457,"(12.0, 27.0, 25.419354838709676)","(1.55, 1.67, 1.6632525951557093)","(3.1, 4.0, 3.9921052631578946)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.208333333333332)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 84.0)","(81.0, 210.0, 198.0)"
10-01-2023 15:31:04.319252,"(12.0, 28.0, 25.419354838709676)","(1.55, 1.67, 1.6665277777777776)","(3.1, 4.0, 4.08469387755102)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.208333333333332)","(71.0, 190.0, 163.33333333333334)","(41.0, 90.0, 84.0)","(81.0, 210.0, 198.0)"
10-01-2023 15:31:05.508278,"(12.0, 28.0, 26.90909090909091)","(1.55, 1.65, 1.6467105263157893)","(3.1, 4.1, 4.08469387755102)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 16.615942028985508)","(71.0, 190.0, 188.33333333333334)","(41.0, 90.0, 88.28571428571429)","(81.0, 210.0, 206.66666666666666)"
10-01-2023 15:31:06.756049,"(12.0, 28.0, 27.529411764705884)","(1.55, 1.65, 1.644453781512605)","(3.1, 4.2, 4.113888888888889)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.0, 16.615942028985508)","(71.0, 190.0, 188.33333333333334)","(41.0, 90.0, 88.28571428571429)","(81.0, 210.0, 227.05882352941177)"
10-01-2023 15:31:07.982582,"(12.0, 30.0, 28.666666666666668)","(1.55, 1.64, 1.6368842729970325)","(3.1, 4.2, 4.113888888888889)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.0, 16.615942028985508)","(71.0, 190.0, 186.66666666666666)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 227.05882352941177)"
10-01-2023 15:31:09.282054,"(12.0, 32.0, 30.666666666666668)","(1.55, 1.63, 1.6150761421319797)","(3.1, 4.2, 4.137037037037037)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.0, 17.25)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 227.05882352941177)"
10-01-2023 15:31:10.589035,"(12.0, 32.0, 30.90909090909091)","(1.55, 1.62, 1.6150761421319797)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.264705882352942)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 227.05882352941177)"
10-01-2023 15:31:11.861045,"(12.0, 32.0, 31.058823529411764)","(1.55, 1.62, 1.6151886792452832)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.264705882352942)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 227.05882352941177)"
10-01-2023 15:31:13.192083,"(12.0, 32.0, 31.272727272727273)","(1.55, 1.62, 1.6151886792452832)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.140625)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 206.66666666666666)"
10-01-2023 15:31:14.484745,"(12.0, 32.0, 30.88)","(1.55, 1.62, 1.6176923076923078)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.089285714285715)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 206.66666666666666)"
10-01-2023 15:31:15.714236,"(12.0, 32.0, 30.88)","(1.55, 1.62, 1.6168867924528303)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.136363636363637)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 206.66666666666666)"
10-01-2023 15:31:16.853066,"(12.0, 32.0, 30.666666666666668)","(1.55, 1.62, 1.618372093023256)","(3.1, 4.2, 4.14375)","(18.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.136363636363637)","(71.0, 190.0, 189.0)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 206.66666666666666)"
10-01-2023 15:31:18.070696,"(12.0, 32.0, 28.333333333333332)","(1.55, 1.62, 1.618372093023256)","(3.1, 4.2, 4.155555555555556)","(18.0, 36.0, 35.6)","(13.0, 17.5, 17.22093023255814)","(71.0, 190.0, 217.5)","(41.0, 90.0, 88.46153846153847)","(81.0, 230.0, 192.66666666666666)"
10-01-2023 15:31:19.253952,"(12.0, 32.0, 28.333333333333332)","(1.55, 1.62, 1.6138709677419356)","(3.1, 4.2, 4.1625)","(18.0, 36.0, 35.6)","(13.0, 17.5, 17.615384615384617)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.46153846153847)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:20.581187,"(12.0, 32.0, 31.157894736842106)","(1.55, 1.62, 1.6138709677419356)","(3.1, 4.2, 4.1625)","(18.0, 36.0, 33.5)","(13.0, 18.0, 17.605263157894736)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.46153846153847)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:22.231802,"(12.0, 32.0, 31.333333333333332)","(1.55, 1.62, 1.6087200000000001)","(3.1, 4.2, 4.193548387096774)","(18.0, 36.0, 33.5)","(13.0, 18.0, 17.605263157894736)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:23.641119,"(12.0, 32.0, 31.428571428571427)","(1.55, 1.62, 1.6089411764705883)","(3.1, 4.2, 4.155769230769231)","(18.0, 36.0, 33.5)","(13.0, 18.0, 17.821428571428573)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.28571428571429)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:25.069816,"(12.0, 32.0, 30.615384615384617)","(1.55, 1.62, 1.6088235294117648)","(3.1, 4.2, 4.166)","(18.0, 36.0, 34.25)","(13.0, 18.0, 18.103448275862068)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.55263157894737)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:26.388126,"(12.0, 32.0, 30.615384615384617)","(1.55, 1.61, 1.6078488372093025)","(3.1, 4.2, 4.173148148148148)","(18.0, 36.0, 34.25)","(13.0, 19.0, 18.103448275862068)","(71.0, 230.0, 217.5)","(41.0, 90.0, 88.55263157894737)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:27.744528,"(12.0, 32.0, 30.571428571428573)","(1.55, 1.61, 1.605483870967742)","(3.1, 4.2, 4.173148148148148)","(18.0, 36.0, 33.63636363636363)","(13.0, 19.0, 18.413793103448278)","(71.0, 230.0, 215.0)","(41.0, 90.0, 87.25)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:29.099427,"(12.0, 32.0, 30.4)","(1.55, 1.61, 1.6062500000000002)","(3.2, 4.2, 4.169791666666667)","(18.0, 34.0, 34.25)","(13.0, 19.0, 18.346153846153847)","(71.0, 230.0, 220.0)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:30.302755,"(12.0, 32.0, 30.4)","(1.55, 1.61, 1.6062500000000002)","(3.2, 4.2, 4.169791666666667)","(18.0, 36.0, 34.25)","(13.0, 19.0, 18.346153846153847)","(71.0, 230.0, 220.0)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:31.666365,"(12.0, 32.0, 29.25)","(1.55, 1.61, 1.6025)","(3.2, 4.3, 4.231404958677686)","(18.0, 34.0, 34.0)","(13.0, 18.5, 18.333333333333332)","(71.0, 230.0, 212.0)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:32.966053,"(12.0, 32.0, 29.46153846153846)","(1.55, 1.61, 1.6035864978902954)","(3.2, 4.3, 4.231404958677686)","(18.0, 36.0, 34.0)","(13.0, 18.5, 18.333333333333332)","(71.0, 230.0, 220.0)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:34.245648,"(12.0, 32.0, 30.482758620689655)","(1.55, 1.59, 1.5815524193548387)","(3.2, 4.4, 4.307766990291262)","(18.0, 36.0, 34.0)","(13.0, 18.5, 18.285714285714285)","(71.0, 230.0, 218.0)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:35.686782,"(12.0, 32.0, 31.8125)","(1.55, 1.59, 1.5808510638297872)","(3.2, 4.3, 4.2875)","(18.0, 36.0, 34.0)","(13.0, 18.5, 18.285714285714285)","(71.0, 230.0, 221.42857142857142)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:37.057458,"(12.0, 32.0, 31.7)","(1.55, 1.59, 1.5803640256959315)","(3.2, 4.3, 4.269298245614035)","(18.0, 36.0, 34.434782608695656)","(13.0, 18.5, 18.25)","(71.0, 230.0, 218.57142857142858)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:38.338574,"(12.0, 32.0, 31.7)","(1.55, 1.59, 1.5737755102040818)","(3.2, 4.3, 4.273)","(18.0, 36.0, 34.5)","(13.0, 18.5, 18.2)","(71.0, 220.0, 226.66666666666666)","(41.0, 90.0, 87.25)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:39.593234,"(12.0, 32.0, 31.85)","(1.55, 1.58, 1.5737755102040818)","(3.2, 4.3, 4.276490066225166)","(18.0, 36.0, 34.90909090909091)","(13.0, 19.0, 18.55263157894737)","(71.0, 230.0, 227.5)","(41.0, 90.0, 88.0)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:40.841351,"(12.0, 32.0, 31.130434782608695)","(1.55, 1.58, 1.5760729613733906)","(3.2, 4.3, 4.281625441696113)","(18.0, 36.0, 34.83870967741935)","(13.0, 19.0, 18.6046511627907)","(71.0, 230.0, 228.0)","(41.0, 90.0, 88.0)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:42.478725,"(12.0, 32.0, 30.945945945945947)","(1.55, 1.58, 1.5733110367892977)","(3.2, 4.3, 4.283730158730158)","(18.0, 36.0, 34.2)","(13.0, 19.0, 18.54054054054054)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:43.871613,"(12.0, 34.0, 33.111111111111114)","(1.55, 1.58, 1.5750000000000002)","(3.2, 4.3, 4.275094339622641)","(18.0, 36.0, 34.2)","(13.0, 19.0, 18.242424242424242)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:45.297798,"(12.0, 34.0, 33.08571428571429)","(1.55, 1.58, 1.58289592760181)","(3.2, 4.3, 4.2682692307692305)","(18.0, 36.0, 34.2)","(13.0, 18.5, 17.85)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:46.825372,"(12.0, 34.0, 32.869565217391305)","(1.55, 1.59, 1.5828310502283105)","(3.2, 4.3, 4.2682692307692305)","(18.0, 36.0, 34.2)","(13.0, 18.0, 17.674418604651162)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:48.364504,"(12.0, 36.0, 34.0)","(1.55, 1.59, 1.6036764705882354)","(3.2, 4.3, 4.180405405405406)","(18.0, 36.0, 34.3448275862069)","(13.0, 18.0, 17.63157894736842)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:49.789158,"(12.0, 34.0, 33.07692307692308)","(1.55, 1.61, 1.6018385650224216)","(3.2, 4.2, 4.171917808219178)","(18.0, 36.0, 34.3448275862069)","(13.0, 18.0, 17.741935483870968)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(81.0, 230.0, 212.85714285714286)"
10-01-2023 15:31:51.180399,"(12.0, 34.0, 32.90909090909091)","(1.55, 1.61, 1.6027200000000001)","(3.2, 4.2, 4.150746268656716)","(18.0, 36.0, 37.0)","(13.0, 18.0, 17.734375)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(81.0, 230.0, 218.75)"
10-01-2023 15:31:52.495138,"(12.0, 34.0, 32.90909090909091)","(1.55, 1.61, 1.6079338842975208)","(3.2, 4.2, 4.146341463414634)","(18.0, 38.0, 36.285714285714285)","(13.0, 18.0, 17.685185185185187)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:31:53.741048,"(13.0, 34.0, 32.90909090909091)","(1.55, 1.61, 1.60949481865285)","(3.2, 4.2, 4.167)","(19.0, 38.0, 36.2)","(13.0, 18.0, 17.75)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:31:54.978854,"(13.0, 34.0, 32.10526315789474)","(1.55, 1.61, 1.60949481865285)","(3.2, 4.2, 4.167)","(19.0, 38.0, 36.2)","(13.0, 18.0, 17.75)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:31:56.219017,"(13.0, 34.0, 32.10526315789474)","(1.55, 1.61, 1.6094690265486726)","(3.2, 4.2, 4.175376884422111)","(19.0, 38.0, 36.2)","(13.0, 18.0, 17.38235294117647)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:31:57.501095,"(13.0, 32.0, 31.25)","(1.55, 1.61, 1.6092484076433122)","(3.2, 4.2, 4.171428571428572)","(19.0, 38.0, 36.2)","(13.0, 17.5, 17.333333333333332)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:31:58.781209,"(13.0, 34.0, 32.5)","(1.55, 1.61, 1.6092484076433122)","(3.2, 4.2, 4.171428571428572)","(19.0, 38.0, 36.18181818181818)","(13.0, 18.0, 17.348837209302324)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
10-01-2023 15:32:00.095122,"(13.0, 34.0, 32.69565217391305)","(1.55, 1.62, 1.601881188118812)","(3.2, 4.2, 4.15036496350365)","(19.0, 38.0, 36.18181818181818)","(13.0, 18.0, 17.4)","(71.0, 230.0, 228.57142857142858)","(41.0, 90.0, 88.125)","(91.0, 230.0, 218.75)"
