,Pepper Spray,Barossa,Midnight Mojo,The Black Strat,Pure Rocket,Forgotten Vows,The Green Crusader,Exxel
10-01-2023 08:06:37.159709,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 10.5, 9.875)"
10-01-2023 08:06:38.212987,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 10.5, 9.875)"
10-01-2023 08:06:39.305397,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 10.5, 9.875)"
10-01-2023 08:06:40.297505,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 10.5, 10.625)"
10-01-2023 08:06:41.313055,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:42.323425,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(6.0, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:43.353242,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:44.411350,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:45.530236,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:46.566360,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:47.603044,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:48.629410,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:49.620875,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:50.590514,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:51.661165,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:52.721410,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:53.813892,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:54.933144,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:55.961193,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:56.955178,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:57.939151,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:58.933211,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:06:59.995016,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:01.043358,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:02.066846,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:03.115072,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:04.096408,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:05.106555,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:06.214288,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:07.244257,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:08.282321,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:09.295417,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.25)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:10.268622,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:11.234199,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:12.212605,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(5.5, 11.0, 7.0)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:13.187369,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.53571428571428)","(5.5, 11.0, 7.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:14.192089,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 176.0)","(5.5, 11.0, 7.666666666666666)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:15.218315,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.083333333333333)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:16.186378,"(3.2, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(18.0, 230.0, 214.60714285714286)","(5.5, 11.0, 7.777777777777778)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:17.225696,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 13.027777777777779)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:18.212059,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.25)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 14.0, 18.238095238095237)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:19.293839,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 8.5)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:20.276598,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 8.5)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:21.251824,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 7.722222222222221)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:22.210941,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 6.166666666666667)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:23.211695,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.166666666666667)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:24.218550,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.166666666666667)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:25.215928,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 8.0)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:26.202299,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.083333333333333)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:27.175395,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.25)","(5.5, 11.0, 7.375)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:28.152583,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.25)","(5.5, 11.0, 8.541666666666666)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:29.092859,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.25)","(5.5, 11.0, 8.1)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:30.086882,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:31.056733,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.67857142857142)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:32.082883,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.5)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:33.125081,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.46428571428572)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:34.166540,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:35.183852,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:36.159714,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:37.153326,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:38.099993,"(3.1, 4.4, 4.258333333333334)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:39.094831,"(3.1, 5.2, 4.925000000000001)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:40.056897,"(3.1, 5.1, 4.51875)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:41.057605,"(3.1, 5.1, 4.375)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:42.044188,"(3.1, 5.0, 4.325)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:43.010135,"(3.1, 5.0, 4.3)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:43.980514,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.5)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:44.997522,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.46428571428572)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:45.989072,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.46428571428572)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:46.996850,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:48.009855,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:49.065018,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:50.066617,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:51.050238,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.5)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:52.046404,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:53.012314,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:54.017945,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:55.023143,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:56.003112,"(3.1, 5.0, 4.825)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.46428571428572)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:56.979208,"(3.1, 5.0, 4.73)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:58.010680,"(3.1, 5.0, 4.73)","(2.5, 3.05, 2.658)","(17.0, 230.0, 175.75)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:58.977844,"(3.1, 5.0, 4.35)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:07:59.993888,"(3.1, 5.0, 4.8375)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 21.25)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:08:01.008549,"(3.1, 5.0, 4.8375)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.53571428571428)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:08:02.063524,"(3.1, 5.0, 4.8375)","(2.5, 3.05, 2.658)","(17.0, 230.0, 176.0)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
10-01-2023 08:08:03.099493,"(3.1, 5.0, 4.8375)","(2.5, 3.05, 2.658)","(17.0, 230.0, 214.60714285714286)","(5.5, 11.0, 6.25)","(12.0, 30.0, 28.055555555555557)","(26.0, 85.0, 43.66666666666667)","(10.0, 23.0, 14.272727272727273)","(6.0, 11.5, 10.625)"
