,Tri For Us,Big Screen,Megazone,Bold Success,Downforce,Hardly Ever,Sentimental Hero,Knot Secret,Hear Me Sing,Sketta
07-01-2023 17:35:00.965227,"(15.0, 22.0, 20.724137931034484)","(12.0, 18.5, 18.13095238095238)","(20.0, 27.0, 26.580645161290324)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.844827586206897)","(2.5, 2.84, 2.8295238095238093)","(3.7, 4.3, 4.241935483870968)","(5.0, 5.7, 5.650980392156863)","(26.0, 32.0, 31.11764705882353)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:02.510359,"(15.0, 21.0, 20.833333333333332)","(12.0, 18.5, 18.119565217391305)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.844827586206897)","(2.5, 2.84, 2.83)","(3.7, 4.3, 4.252091254752852)","(5.0, 5.7, 5.67035294117647)","(26.0, 32.0, 30.22222222222222)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:03.888323,"(15.0, 21.0, 20.833333333333332)","(12.0, 18.5, 18.119565217391305)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.844827586206897)","(2.5, 2.84, 2.8464788732394366)","(3.7, 4.3, 4.259243697478992)","(5.0, 5.7, 5.670678336980306)","(26.0, 32.0, 28.708333333333332)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:05.375351,"(15.0, 21.0, 20.96153846153846)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.523809523809526)","(2.5, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.259243697478992)","(5.0, 5.7, 5.665957446808511)","(26.0, 29.0, 28.63157894736842)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:06.828879,"(15.0, 21.0, 20.87719298245614)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.523809523809526)","(2.5, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.259243697478992)","(5.0, 5.7, 5.665957446808511)","(26.0, 29.0, 28.63157894736842)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:08.414873,"(15.0, 21.0, 20.87719298245614)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.523809523809526)","(2.5, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.259243697478992)","(5.0, 5.7, 5.664406779661017)","(26.0, 29.0, 28.63157894736842)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:10.075949,"(15.0, 21.0, 20.87719298245614)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.523809523809526)","(2.5, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.2676328502415455)","(5.0, 5.7, 5.663076923076924)","(26.0, 29.0, 28.63157894736842)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:11.389140,"(15.0, 21.0, 20.806451612903224)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.666666666666668)","(81.0, 130.0, 125.0)","(21.0, 28.0, 27.523809523809526)","(2.5, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.285365853658536)","(5.0, 5.7, 5.663076923076924)","(26.0, 29.0, 28.5)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:12.663053,"(15.0, 21.0, 20.806451612903224)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.580645161290324)","(71.0, 130.0, 125.0)","(21.0, 28.0, 27.5)","(2.6, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.290963855421687)","(5.0, 5.7, 5.663076923076924)","(26.0, 29.0, 28.38888888888889)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:13.910045,"(15.0, 21.0, 20.794871794871796)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.580645161290324)","(71.0, 130.0, 130.0)","(21.0, 28.0, 27.473684210526315)","(2.6, 2.86, 2.8464788732394366)","(3.7, 4.3, 4.291176470588235)","(5.0, 5.7, 5.663076923076924)","(26.0, 29.0, 28.708333333333332)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:15.360911,"(15.0, 21.0, 20.84)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.657894736842106)","(71.0, 150.0, 136.66666666666666)","(21.0, 28.0, 27.145833333333332)","(2.6, 2.86, 2.8337499999999998)","(3.7, 4.3, 4.291176470588235)","(5.0, 5.7, 5.663076923076924)","(26.0, 29.0, 28.72)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:16.736153,"(15.0, 21.0, 20.954545454545453)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 28.0, 26.74418604651163)","(2.6, 2.84, 2.8337499999999998)","(3.7, 4.3, 4.284239130434782)","(5.0, 5.7, 5.620754716981132)","(26.0, 29.0, 28.72)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:18.261930,"(15.0, 21.0, 20.962264150943398)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.8337499999999998)","(3.7, 4.3, 4.284239130434782)","(5.0, 5.7, 5.620754716981132)","(26.0, 29.0, 28.72)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:19.668025,"(15.0, 21.0, 20.962264150943398)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.8337499999999998)","(3.7, 4.3, 4.284239130434782)","(5.0, 5.7, 5.620754716981132)","(26.0, 29.0, 28.72)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:21.109327,"(15.0, 21.0, 20.962264150943398)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.829473684210526)","(3.7, 4.3, 4.287628865979381)","(5.0, 5.7, 5.6475)","(26.0, 29.0, 28.72)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:22.346472,"(15.0, 21.0, 20.962264150943398)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.837080291970803)","(3.7, 4.3, 4.287628865979381)","(5.0, 5.7, 5.6475)","(26.0, 29.0, 29.4)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:23.565391,"(15.0, 21.0, 20.962264150943398)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.837080291970803)","(3.7, 4.3, 4.287628865979381)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.4)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:24.794034,"(15.0, 21.0, 20.659574468085108)","(12.0, 18.5, 18.34020618556701)","(20.0, 27.0, 26.675)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.666666666666668)","(2.6, 2.84, 2.837080291970803)","(3.7, 4.3, 4.287628865979381)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.285714285714285)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 17:35:26.037716,"(15.0, 21.0, 20.659574468085108)","(12.0, 18.5, 18.415730337078653)","(20.0, 27.0, 26.580645161290324)","(71.0, 150.0, 130.0)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.837080291970803)","(3.7, 4.3, 4.287628865979381)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.666666666666668)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:27.274035,"(15.0, 21.0, 20.119565217391305)","(12.0, 18.5, 18.333333333333332)","(20.0, 27.0, 26.580645161290324)","(71.0, 150.0, 136.66666666666666)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.837080291970803)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.666666666666668)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:28.542488,"(15.0, 20.0, 19.80952380952381)","(12.0, 18.5, 18.333333333333332)","(20.0, 27.0, 26.580645161290324)","(71.0, 150.0, 136.66666666666666)","(21.0, 27.0, 26.694444444444443)","(2.6, 2.84, 2.837402597402597)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.6875)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:29.795396,"(15.0, 21.0, 20.36842105263158)","(12.0, 18.5, 18.234375)","(20.0, 27.0, 26.675)","(71.0, 150.0, 136.66666666666666)","(21.0, 27.0, 26.64516129032258)","(2.6, 2.84, 2.8356989247311826)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.6475)","(26.0, 30.0, 29.6875)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:31.045013,"(15.0, 21.0, 20.47826086956522)","(12.0, 18.5, 18.257142857142856)","(20.0, 27.0, 26.675)","(71.0, 150.0, 136.66666666666666)","(21.0, 27.0, 26.64516129032258)","(2.6, 2.84, 2.8168831168831168)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.688202247191011)","(26.0, 30.0, 29.6875)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:32.261734,"(15.0, 21.0, 20.47826086956522)","(12.0, 18.5, 18.257142857142856)","(20.0, 27.0, 26.675)","(71.0, 150.0, 136.66666666666666)","(21.0, 27.0, 26.64516129032258)","(2.6, 2.82, 2.8168831168831168)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.690721649484536)","(26.0, 30.0, 29.6875)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:33.444906,"(15.0, 21.0, 20.47826086956522)","(12.0, 18.5, 18.257142857142856)","(20.0, 27.0, 26.675)","(71.0, 150.0, 120.0)","(21.0, 27.0, 26.71794871794872)","(2.6, 2.82, 2.797795275590551)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.690625)","(26.0, 30.0, 30.555555555555557)","(51.0, 80.0, 74.44444444444444)"
07-01-2023 17:35:34.655761,"(15.0, 21.0, 20.36842105263158)","(12.0, 18.5, 18.257142857142856)","(20.0, 27.0, 26.675)","(71.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.71794871794872)","(2.6, 2.8, 2.7929142857142857)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.690625)","(26.0, 32.0, 30.761904761904763)","(51.0, 75.0, 73.80952380952381)"
07-01-2023 17:35:35.926696,"(15.0, 21.0, 20.39423076923077)","(12.0, 18.5, 18.25)","(20.0, 27.0, 26.675)","(71.0, 150.0, 113.07692307692308)","(21.0, 27.0, 26.71794871794872)","(2.6, 2.8, 2.789310344827586)","(3.7, 4.3, 4.294972067039106)","(5.0, 5.7, 5.690625)","(26.0, 32.0, 31.563636363636363)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:37.190835,"(15.0, 21.0, 20.39423076923077)","(12.0, 18.5, 18.25)","(20.0, 27.0, 26.675)","(71.0, 150.0, 113.07692307692308)","(21.0, 27.0, 26.71794871794872)","(2.6, 2.8, 2.752452830188679)","(3.7, 4.3, 4.337588652482269)","(5.0, 5.7, 5.691099476439791)","(26.0, 32.0, 31.91111111111111)","(51.0, 80.0, 73.80952380952381)"
07-01-2023 17:35:38.392216,"(15.0, 21.0, 20.39423076923077)","(12.0, 18.5, 18.15)","(20.0, 27.0, 26.692307692307693)","(71.0, 150.0, 113.07692307692308)","(21.0, 27.0, 26.736842105263158)","(2.6, 2.76, 2.7557219251336895)","(3.7, 4.4, 4.356923076923077)","(5.0, 5.7, 5.694054054054054)","(26.0, 32.0, 31.914893617021278)","(51.0, 80.0, 74.0909090909091)"
07-01-2023 17:35:39.588682,"(15.0, 21.0, 20.045454545454547)","(12.0, 18.5, 18.160714285714285)","(20.0, 27.0, 26.6)","(71.0, 150.0, 113.07692307692308)","(21.0, 27.0, 26.736842105263158)","(2.6, 2.76, 2.7549367088607593)","(3.7, 4.4, 4.356923076923077)","(5.0, 5.7, 5.694054054054054)","(26.0, 32.0, 31.636363636363637)","(51.0, 80.0, 74.0909090909091)"
07-01-2023 17:35:40.772076,"(15.0, 21.0, 20.045454545454547)","(12.0, 18.5, 18.160714285714285)","(20.0, 27.0, 26.6)","(71.0, 150.0, 125.0)","(21.0, 27.0, 26.736842105263158)","(2.6, 2.76, 2.7540298507462686)","(3.7, 4.4, 4.356923076923077)","(5.0, 5.7, 5.694054054054054)","(26.0, 32.0, 31.232876712328768)","(51.0, 80.0, 75.0)"
07-01-2023 17:35:41.993266,"(15.0, 21.0, 20.045454545454547)","(12.0, 18.5, 18.160714285714285)","(20.0, 27.0, 26.818181818181817)","(71.0, 140.0, 125.0)","(21.0, 27.0, 26.903225806451612)","(2.6, 2.76, 2.730757575757576)","(3.7, 4.4, 4.335632183908046)","(5.0, 5.7, 5.654803149606299)","(26.0, 32.0, 31.232876712328768)","(51.0, 80.0, 75.0)"
07-01-2023 17:35:43.163433,"(15.0, 21.0, 20.22222222222222)","(12.0, 18.5, 18.27906976744186)","(20.0, 27.0, 26.818181818181817)","(71.0, 140.0, 125.0)","(21.0, 28.0, 26.903225806451612)","(2.6, 2.74, 2.730757575757576)","(3.7, 4.4, 4.335632183908046)","(5.0, 5.8, 5.654803149606299)","(26.0, 32.0, 31.232876712328768)","(51.0, 80.0, 75.0)"
07-01-2023 17:35:44.331464,"(15.0, 21.0, 20.596153846153847)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.584269662921347)","(71.0, 140.0, 132.5)","(21.0, 28.0, 27.15)","(2.6, 2.74, 2.735604395604396)","(3.7, 4.4, 4.360283687943262)","(5.0, 5.8, 5.709236947791164)","(26.0, 32.0, 30.5)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:45.592963,"(15.0, 21.0, 20.596153846153847)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.6046511627907)","(71.0, 140.0, 132.5)","(21.0, 28.0, 27.07894736842105)","(2.6, 2.74, 2.735604395604396)","(3.7, 4.4, 4.360283687943262)","(5.0, 5.8, 5.709236947791164)","(26.0, 32.0, 30.25925925925926)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:46.823041,"(15.0, 21.0, 20.727272727272727)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.6046511627907)","(71.0, 140.0, 132.5)","(21.0, 28.0, 27.07894736842105)","(2.6, 2.74, 2.737391304347826)","(3.7, 4.4, 4.360283687943262)","(5.0, 5.8, 5.709236947791164)","(26.0, 32.0, 30.25925925925926)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:47.990238,"(15.0, 21.0, 20.727272727272727)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.6046511627907)","(71.0, 140.0, 132.5)","(21.0, 28.0, 26.985507246376812)","(2.6, 2.76, 2.7402272727272727)","(3.7, 4.4, 4.344047619047619)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.25925925925926)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:49.169650,"(15.0, 21.0, 20.64367816091954)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.6046511627907)","(71.0, 140.0, 132.5)","(21.0, 27.0, 26.717391304347824)","(2.6, 2.76, 2.77030303030303)","(3.7, 4.4, 4.344047619047619)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.25925925925926)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:50.678603,"(15.0, 21.0, 20.64367816091954)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.6046511627907)","(71.0, 140.0, 132.5)","(21.0, 27.0, 26.717391304347824)","(2.6, 2.78, 2.77030303030303)","(3.7, 4.4, 4.344047619047619)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.25925925925926)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:52.091530,"(15.0, 21.0, 20.64367816091954)","(12.0, 18.5, 18.387096774193548)","(20.0, 28.0, 26.681318681318682)","(71.0, 140.0, 132.5)","(21.0, 27.0, 26.682926829268293)","(2.6, 2.78, 2.768148148148148)","(3.7, 4.4, 4.353216374269006)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:53.542949,"(15.0, 21.0, 20.53846153846154)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 132.5)","(21.0, 27.0, 26.682926829268293)","(2.6, 2.78, 2.75265306122449)","(3.7, 4.4, 4.353216374269006)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:54.771816,"(15.0, 21.0, 20.53846153846154)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.25)","(21.0, 27.0, 26.682926829268293)","(2.6, 2.76, 2.75265306122449)","(3.7, 4.4, 4.357232704402516)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:55.930589,"(15.0, 21.0, 20.53846153846154)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.636363636363637)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.682926829268293)","(2.6, 2.76, 2.7557647058823527)","(3.7, 4.4, 4.375206611570248)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:57.042122,"(15.0, 21.0, 20.09090909090909)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.636363636363637)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.682926829268293)","(2.6, 2.76, 2.767906976744186)","(3.7, 4.4, 4.398913043478261)","(5.0, 5.7, 5.677235772357724)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 75.66666666666667)"
07-01-2023 17:35:58.141891,"(15.0, 20.0, 19.85)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.636363636363637)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.88888888888889)","(2.6, 2.78, 2.767906976744186)","(3.7, 4.4, 4.398913043478261)","(5.0, 5.7, 5.668840579710145)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 76.12903225806451)"
07-01-2023 17:35:59.259763,"(15.0, 21.0, 20.170212765957448)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.636363636363637)","(71.0, 140.0, 136.66666666666666)","(21.0, 28.0, 26.88888888888889)","(2.6, 2.78, 2.767906976744186)","(3.7, 4.4, 4.398913043478261)","(5.0, 5.7, 5.668840579710145)","(26.0, 32.0, 30.15686274509804)","(51.0, 80.0, 76.12903225806451)"
07-01-2023 17:36:00.475679,"(15.0, 21.0, 20.048780487804876)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.636363636363637)","(71.0, 140.0, 136.66666666666666)","(21.0, 28.0, 26.88888888888889)","(2.6, 2.78, 2.7643999999999997)","(3.7, 4.4, 4.399029126213593)","(5.0, 5.7, 5.668840579710145)","(26.0, 32.0, 31.104761904761904)","(51.0, 80.0, 76.12903225806451)"
07-01-2023 17:36:01.616099,"(15.0, 21.0, 20.048780487804876)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.66666666666666)","(21.0, 28.0, 26.88888888888889)","(2.6, 2.78, 2.7643999999999997)","(3.7, 4.4, 4.399029126213593)","(5.0, 5.7, 5.668840579710145)","(26.0, 32.0, 31.104761904761904)","(51.0, 80.0, 76.12903225806451)"
07-01-2023 17:36:02.723088,"(15.0, 21.0, 20.048780487804876)","(12.0, 18.5, 18.432692307692307)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.66666666666666)","(21.0, 28.0, 26.88888888888889)","(2.6, 2.78, 2.7643999999999997)","(3.7, 4.4, 4.399029126213593)","(5.0, 5.7, 5.668840579710145)","(26.0, 32.0, 31.104761904761904)","(51.0, 80.0, 76.12903225806451)"
07-01-2023 17:36:03.806870,"(15.0, 21.0, 20.58730158730159)","(12.0, 18.5, 18.46276595744681)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.509090909090908)","(2.6, 2.78, 2.765142857142857)","(3.7, 4.4, 4.350416666666667)","(5.0, 5.7, 5.6681967213114755)","(26.0, 32.0, 30.53125)","(51.0, 80.0, 77.77777777777777)"
07-01-2023 17:36:04.905455,"(15.0, 21.0, 20.643835616438356)","(12.0, 18.5, 18.46276595744681)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.424242424242426)","(2.6, 2.78, 2.7521518987341773)","(3.7, 4.4, 4.34965034965035)","(5.0, 5.7, 5.6681967213114755)","(26.0, 30.0, 29.55)","(51.0, 80.0, 77.89473684210526)"
07-01-2023 17:36:06.041608,"(15.0, 21.0, 20.783333333333335)","(12.0, 19.0, 18.764705882352942)","(20.0, 28.0, 26.55421686746988)","(71.0, 140.0, 136.66666666666666)","(21.0, 27.0, 26.424242424242426)","(2.6, 2.76, 2.7521518987341773)","(3.7, 4.4, 4.34965034965035)","(5.0, 5.7, 5.683534136546185)","(26.0, 30.0, 29.66)","(51.0, 80.0, 78.92857142857143)"
07-01-2023 17:36:07.298662,"(15.0, 22.0, 21.242424242424242)","(12.0, 20.0, 19.37037037037037)","(20.0, 28.0, 26.620689655172413)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.493333333333332)","(2.6, 2.74, 2.7270813397129188)","(3.7, 4.4, 4.329756097560976)","(5.0, 5.7, 5.6862876254180605)","(26.0, 32.0, 29.967741935483872)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:08.437880,"(15.0, 22.0, 21.107142857142858)","(12.0, 20.0, 19.344827586206897)","(20.0, 28.0, 26.620689655172413)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.458333333333332)","(2.6, 2.74, 2.727019230769231)","(3.7, 4.4, 4.329756097560976)","(5.0, 5.7, 5.6862876254180605)","(26.0, 32.0, 29.967741935483872)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:09.562960,"(15.0, 22.0, 21.1)","(12.0, 20.0, 19.321428571428573)","(20.0, 28.0, 26.620689655172413)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.458333333333332)","(2.6, 2.74, 2.727019230769231)","(3.7, 4.4, 4.329756097560976)","(5.0, 5.7, 5.639855072463768)","(26.0, 32.0, 30.17391304347826)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:10.684914,"(15.0, 22.0, 21.181818181818183)","(12.0, 20.0, 19.321428571428573)","(20.0, 28.0, 26.695652173913043)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.458333333333332)","(2.6, 2.74, 2.722804878048781)","(3.7, 4.4, 4.329756097560976)","(5.0, 5.7, 5.639855072463768)","(26.0, 32.0, 30.17391304347826)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:11.822551,"(15.0, 22.0, 21.181818181818183)","(12.0, 20.0, 19.321428571428573)","(20.0, 28.0, 26.695652173913043)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.434782608695652)","(2.6, 2.74, 2.723150684931507)","(3.7, 4.4, 4.3395744680851065)","(5.0, 5.7, 5.639855072463768)","(26.0, 32.0, 30.615384615384617)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:12.974237,"(15.0, 22.0, 21.181818181818183)","(12.0, 20.0, 19.321428571428573)","(20.0, 28.0, 26.762886597938145)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.434782608695652)","(2.6, 2.74, 2.715902777777778)","(3.7, 4.4, 4.341517857142857)","(5.0, 5.7, 5.640282685512367)","(26.0, 32.0, 30.615384615384617)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:14.083221,"(15.0, 21.0, 20.612903225806452)","(12.0, 20.0, 19.321428571428573)","(20.0, 28.0, 27.510204081632654)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.40909090909091)","(2.6, 2.72, 2.717769230769231)","(3.7, 4.4, 4.2842809364548495)","(5.0, 5.8, 5.717818181818182)","(26.0, 32.0, 30.615384615384617)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:15.225028,"(15.0, 21.0, 20.581632653061224)","(12.0, 20.0, 19.321428571428573)","(20.0, 27.0, 26.47826086956522)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.40909090909091)","(2.6, 2.72, 2.706388888888889)","(3.7, 4.3, 4.283904109589041)","(5.0, 5.8, 5.717818181818182)","(26.0, 32.0, 30.53488372093023)","(51.0, 80.0, 79.58333333333333)"
07-01-2023 17:36:16.357646,"(15.0, 21.0, 20.60952380952381)","(12.0, 20.0, 19.208333333333332)","(20.0, 27.0, 26.6)","(71.0, 140.0, 135.0)","(21.0, 27.0, 26.40909090909091)","(2.6, 2.72, 2.725479452054795)","(3.7, 4.3, 4.292608695652174)","(5.0, 5.8, 5.721116928446771)","(26.0, 32.0, 30.576271186440678)","(51.0, 80.0, 84.28571428571429)"
07-01-2023 17:36:17.472424,"(15.0, 21.0, 20.63063063063063)","(12.0, 20.0, 19.62)","(20.0, 27.0, 26.676470588235293)","(71.0, 130.0, 126.0)","(21.0, 27.0, 26.450704225352112)","(2.6, 2.74, 2.7317098445595858)","(3.7, 4.3, 4.280377358490566)","(5.0, 5.8, 5.721116928446771)","(26.0, 32.0, 30.576271186440678)","(51.0, 85.0, 84.28571428571429)"
07-01-2023 17:36:18.579272,"(15.0, 21.0, 20.614035087719298)","(12.0, 20.0, 19.62)","(20.0, 27.0, 26.676470588235293)","(81.0, 130.0, 126.0)","(21.0, 27.0, 26.450704225352112)","(2.5, 2.74, 2.7225)","(3.8, 4.3, 4.280377358490566)","(5.0, 5.8, 5.721116928446771)","(26.0, 32.0, 30.576271186440678)","(51.0, 85.0, 84.28571428571429)"
07-01-2023 17:36:19.695360,"(15.0, 21.0, 20.608695652173914)","(12.0, 20.0, 19.62)","(20.0, 27.0, 26.676470588235293)","(81.0, 130.0, 126.0)","(21.0, 27.0, 26.450704225352112)","(2.5, 2.74, 2.7225)","(3.8, 4.3, 4.274736842105263)","(5.0, 5.8, 5.715355805243446)","(26.0, 32.0, 30.44736842105263)","(51.0, 85.0, 83.66666666666667)"
07-01-2023 17:36:20.823060,"(15.0, 21.0, 20.458015267175572)","(12.0, 20.0, 19.604166666666668)","(20.0, 27.0, 26.676470588235293)","(81.0, 130.0, 126.0)","(21.0, 27.0, 26.450704225352112)","(2.5, 2.74, 2.73804347826087)","(3.8, 4.3, 4.274736842105263)","(5.0, 5.8, 5.715355805243446)","(26.0, 32.0, 30.44736842105263)","(51.0, 85.0, 83.66666666666667)"
