,Galloping Moon,Ozzies Risk,Mt View Hanna,Marionvale Gal,Jams Silver,Rio Sam,Mrs Jessup,Mt View Jett
1531,"[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 697366), 14.0, 21.0]"
1532,"[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 834577), 14.0, 21.0]"
1533,"[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 979359), 15.0, 21.0]"
1534,"[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 128218), 15.0, 21.0]"
1535,"[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 265624), 15.0, 21.0]"
1536,"[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 399942), 15.0, 22.0]"
1537,"[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 546483), 15.0, 22.0]"
1538,"[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 701542), 15.0, 22.0]"
1539,"[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 835642), 15.0, 22.0]"
1540,"[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 979792), 15.0, 22.0]"
1541,"[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 126576), 15.0, 22.0]"
1542,"[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 273930), 15.0, 22.0]"
1543,"[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 430495), 15.0, 22.0]"
1544,"[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 573207), 15.0, 21.0]"
1545,"[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 704573), 15.0, 20.0]"
1546,"[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 836580), 15.0, 21.0]"
1547,"[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 973830), 15.0, 21.0]"
1548,"[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 109658), 15.0, 21.0]"
1549,"[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 244684), 15.0, 21.0]"
1550,"[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 389591), 15.0, 21.0]"
1551,"[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 521607), 15.0, 21.0]"
1552,"[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 656321), 15.0, 21.0]"
1553,"[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 785243), 15.0, 21.0]"
1554,"[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 917145), 15.0, 21.0]"
1555,"[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 47016), 15.0, 21.0]"
1556,"[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 187516), 15.0, 21.0]"
1557,"[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 325975), 15.0, 22.0]"
1558,"[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 459063), 15.0, 22.0]"
1559,"[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 594281), 15.0, 22.0]"
1560,"[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 725445), 15.0, 22.0]"
1561,"[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 865510), 15.0, 22.0]"
1562,"[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 996422), 15.0, 22.0]"
1563,"[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 131469), 15.0, 22.0]"
1564,"[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 257218), 15.0, 22.0]"
1565,"[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 0, 386078), 15.0, 22.0]"
1566,"[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 523764), 15.0, 22.0]"
1567,"[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 660636), 15.0, 22.0]"
1568,"[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 794400), 15.0, 22.0]"
1569,"[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 954511), 15.0, 22.0]"
1570,"[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 2.5, 2.94]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 95129), 15.0, 22.0]"
