,Newtons Law,Bree Fury,Bermuda Sky,On The Deck,Uncle Bertie,Coal Island
226,"[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 40, 569346), 3.2, 5.4]"
227,"[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 41, 717233), 3.2, 5.4]"
228,"[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 42, 870556), 3.2, 5.4]"
229,"[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 43, 982188), 3.2, 5.4]"
230,"[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 45, 93637), 3.2, 5.4]"
231,"[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 46, 188813), 3.2, 5.4]"
232,"[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 47, 292046), 3.2, 5.4]"
233,"[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 48, 387586), 3.2, 5.4]"
234,"[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 49, 496212), 3.2, 5.4]"
235,"[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 50, 602777), 3.2, 5.4]"
236,"[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 51, 699354), 3.2, 5.4]"
237,"[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 52, 835166), 3.2, 5.4]"
238,"[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 53, 962147), 3.2, 5.4]"
239,"[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 55, 80964), 3.2, 5.4]"
240,"[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 56, 224525), 3.2, 5.4]"
241,"[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 57, 366894), 3.2, 5.4]"
242,"[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 58, 485463), 3.2, 5.4]"
243,"[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 8, 59, 604820), 3.2, 5.4]"
244,"[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 0, 737299), 3.2, 5.4]"
245,"[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 1, 857667), 3.2, 5.4]"
246,"[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 2, 970258), 3.2, 5.4]"
247,"[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 4, 103115), 3.2, 5.4]"
248,"[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 5, 249477), 3.2, 5.4]"
249,"[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 6, 382689), 3.2, 5.4]"
250,"[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 7, 528586), 3.2, 5.4]"
251,"[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 8, 641703), 3.2, 5.4]"
252,"[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 9, 741005), 3.2, 5.4]"
253,"[datetime.datetime(2022, 11, 28, 18, 9, 10, 852920), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 853922), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 853922), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 853922), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 853922), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 10, 853922), 3.2, 5.4]"
254,"[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 11, 961721), 3.2, 5.4]"
255,"[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 13, 78242), 3.2, 5.4]"
256,"[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 14, 180808), 3.2, 5.4]"
257,"[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 15, 279264), 3.2, 5.4]"
258,"[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 16, 387163), 3.2, 5.4]"
259,"[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 17, 489540), 3.2, 5.4]"
260,"[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 18, 594254), 3.2, 5.4]"
261,"[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 19, 688343), 3.2, 5.4]"
262,"[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 20, 780569), 3.2, 5.4]"
263,"[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 21, 883071), 3.2, 5.4]"
264,"[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 22, 978691), 3.2, 5.4]"
265,"[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 24, 81553), 3.2, 5.4]"
266,"[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 25, 179012), 3.2, 5.4]"
267,"[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 26, 282660), 3.2, 5.4]"
268,"[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 27, 389985), 3.2, 5.4]"
269,"[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 28, 500418), 3.2, 5.4]"
270,"[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 29, 622607), 3.2, 5.4]"
271,"[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 30, 747436), 3.2, 5.4]"
272,"[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 31, 858416), 3.2, 5.4]"
273,"[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 32, 957555), 3.2, 5.4]"
274,"[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 34, 63743), 3.2, 5.4]"
275,"[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 35, 177041), 3.2, 5.4]"
276,"[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 36, 275799), 3.2, 5.4]"
277,"[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 37, 389583), 3.2, 5.4]"
278,"[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 9, 38, 493977), 3.2, 5.4]"
279,"[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 2.9, 4.9]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 9, 39, 586330), 3.2, 5.4]"
