,Lizzie Lou,Winlock Tilly,Magic Avenue,Another Fay,Optimus Bruce,Pinned,My Luck Many,Tralee Wolf
11-01-2023 13:44:20.239195,"(9.0, 16.5, 13.457142857142857)","(7.0, 13.5, 9.618181818181819)","(4.2, 9.8, 8.3)","(61.0, 560.0, 192.5)","(18.0, 60.0, 27.6)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 20.5625)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:21.505514,"(9.0, 16.5, 13.457142857142857)","(7.0, 13.5, 9.618181818181819)","(4.2, 9.8, 8.920000000000002)","(61.0, 560.0, 192.5)","(18.0, 60.0, 27.6)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 20.5625)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:23.026375,"(9.0, 16.5, 13.05)","(7.0, 13.5, 9.23)","(4.2, 9.8, 8.940000000000001)","(61.0, 560.0, 192.5)","(18.0, 60.0, 27.6)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 20.5625)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:24.270687,"(9.0, 16.5, 13.05)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.940000000000001)","(61.0, 560.0, 192.5)","(18.0, 60.0, 26.5)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:25.534524,"(9.0, 16.5, 12.85)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.120000000000001)","(61.0, 560.0, 192.5)","(18.0, 44.0, 26.5)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:26.815573,"(9.0, 16.5, 13.05)","(7.0, 13.5, 10.215384615384615)","(4.2, 9.8, 9.106666666666667)","(61.0, 560.0, 192.5)","(18.0, 44.0, 26.5)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:28.153146,"(9.0, 16.5, 14.618181818181817)","(7.0, 13.5, 10.905882352941177)","(4.2, 9.8, 9.106666666666667)","(61.0, 560.0, 192.5)","(18.0, 44.0, 31.6)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:29.555594,"(9.0, 16.5, 14.618181818181817)","(7.0, 13.5, 9.09)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 80.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:30.723234,"(9.0, 16.5, 14.618181818181817)","(7.0, 13.5, 9.65)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:31.900344,"(9.0, 16.5, 13.62857142857143)","(7.0, 13.5, 9.65)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:33.115500,"(9.0, 16.0, 13.933333333333334)","(7.0, 13.5, 9.65)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:34.234185,"(9.0, 16.0, 14.057142857142857)","(7.0, 13.5, 9.09)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:35.401235,"(9.0, 16.0, 14.057142857142857)","(7.0, 13.5, 9.37)","(4.2, 9.8, 9.133333333333333)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:36.728063,"(9.0, 16.0, 13.8)","(7.0, 13.5, 9.872727272727273)","(4.2, 9.8, 8.927272727272728)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 22.863636363636363)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:38.064610,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.65)","(4.2, 9.8, 6.8625)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 29.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:39.440235,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.65)","(4.2, 9.8, 8.625)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:40.605656,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.65)","(4.2, 9.8, 8.625)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:41.736496,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.905882352941177)","(4.2, 9.8, 8.03076923076923)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:43.017109,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.618181818181819)","(4.2, 9.8, 8.476470588235294)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:44.201185,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.618181818181819)","(4.2, 9.8, 8.476470588235294)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:45.344339,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.476470588235294)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:46.401000,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.476470588235294)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:47.475179,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.215384615384615)","(4.2, 9.8, 8.184615384615384)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:48.534339,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.184615384615384)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:49.661864,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.745454545454546)","(4.2, 9.8, 7.237500000000001)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:50.742201,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.745454545454546)","(4.2, 9.8, 6.925000000000001)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:51.895149,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.51)","(4.2, 9.8, 7.050000000000001)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:53.135146,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.51)","(4.2, 9.8, 7.050000000000001)","(61.0, 560.0, 192.5)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:54.203308,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.09)","(4.2, 9.8, 7.355555555555556)","(61.0, 560.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:55.326228,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.215384615384615)","(4.2, 9.8, 8.184615384615384)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:56.356164,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 9.37)","(4.2, 9.8, 8.261538461538462)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:57.448382,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.216666666666667)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:58.554925,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.069230769230769)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:44:59.654081,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.069230769230769)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:00.710904,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.300000000000001)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:01.813879,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.223076923076924)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:03.112922,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.981818181818182)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:04.372410,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.981818181818182)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:05.614298,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.237500000000001)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:06.959563,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.362500000000001)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:08.143346,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.362500000000001)","(61.0, 470.0, 270.0)","(18.0, 48.0, 27.642857142857142)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:09.336700,"(9.0, 16.0, 12.333333333333334)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.633333333333333)","(61.0, 470.0, 241.42857142857144)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 24.875)","(21.0, 65.0, 53.41379310344828)"
11-01-2023 13:45:10.368385,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.633333333333333)","(61.0, 470.0, 241.42857142857144)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:11.501488,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.261538461538462)","(61.0, 470.0, 390.0)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:12.555135,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.362500000000001)","(61.0, 470.0, 390.0)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:13.676912,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.112500000000001)","(61.0, 470.0, 390.0)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:14.847682,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.112500000000001)","(61.0, 470.0, 390.0)","(18.0, 48.0, 30.1875)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:16.055161,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.261538461538462)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:17.199515,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.261538461538462)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:18.324937,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.033333333333335)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:19.489780,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.033333333333335)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:20.546588,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.033333333333335)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:21.693126,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.838461538461539)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:22.798313,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.838461538461539)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:24.045853,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.014285714285714)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:25.122200,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.014285714285714)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:26.259614,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.014285714285714)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:27.417284,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 470.0, 390.0)","(18.0, 48.0, 37.230769230769226)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:28.626877,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 470.0, 446.0)","(18.0, 48.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:29.806196,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:30.888871,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:32.021232,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:33.081768,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:34.090932,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:35.177929,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:36.225865,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:37.346629,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:38.501031,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:39.611071,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:40.728218,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:41.922013,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 7.077777777777778)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:43.043318,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.121428571428572)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:44.158831,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.121428571428572)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:45.182060,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 8.033333333333335)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:46.349074,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:47.476120,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:48.512749,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 540.0, 446.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:49.638529,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:50.746593,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:51.901877,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:53.058536,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:54.256185,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:55.401613,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:56.544604,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
11-01-2023 13:45:57.660605,"(9.0, 16.0, 12.04)","(7.0, 13.5, 10.746666666666666)","(4.2, 9.8, 6.911111111111111)","(61.0, 510.0, 422.0)","(18.0, 46.0, 36.0)","(1.6, 1.98, 1.7325)","(11.0, 28.0, 25.22222222222222)","(21.0, 65.0, 53.8)"
