,Winlock On Top,Aston Ulysses,High Expectation,Zipper Rogue,Pacific Hill,Metro Mike,Flashing Oscar
10-01-2023 19:20:51.704278,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3325)","(11.0, 32.0, 30.5)","(9.0, 16.5, 15.071428571428571)","(101.0, 630.0, 460.0)","(31.0, 85.0, 70.0)","(8.5, 21.0, 18.772727272727273)"
10-01-2023 19:20:52.814684,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.33)","(11.0, 32.0, 30.5)","(9.0, 16.5, 15.071428571428571)","(101.0, 630.0, 460.0)","(31.0, 85.0, 70.0)","(8.5, 21.0, 18.772727272727273)"
10-01-2023 19:20:53.877228,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.33)","(11.0, 32.0, 29.81818181818182)","(9.0, 16.5, 15.071428571428571)","(101.0, 630.0, 460.0)","(31.0, 85.0, 73.88888888888889)","(8.5, 21.0, 19.25)"
10-01-2023 19:20:54.908982,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3260606060606062)","(11.0, 32.0, 30.09090909090909)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 85.0, 77.3076923076923)","(8.5, 21.0, 19.055555555555557)"
10-01-2023 19:20:55.929005,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3232786885245902)","(11.0, 32.0, 29.428571428571427)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 85.0, 77.3076923076923)","(8.5, 21.0, 19.055555555555557)"
10-01-2023 19:20:56.882403,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3166666666666667)","(11.0, 32.0, 29.428571428571427)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 85.0, 77.3076923076923)","(8.5, 21.0, 19.055555555555557)"
10-01-2023 19:20:57.900984,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3163157894736843)","(11.0, 32.0, 29.428571428571427)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 85.0, 76.0)","(8.5, 21.0, 19.055555555555557)"
10-01-2023 19:20:58.968783,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3172527472527473)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 80.0, 76.0)","(8.5, 21.0, 19.055555555555557)"
10-01-2023 19:21:00.116386,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3172527472527473)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.625)","(101.0, 630.0, 460.0)","(31.0, 80.0, 77.5)","(8.5, 21.0, 19.25)"
10-01-2023 19:21:01.094215,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.37, 1.3187272727272727)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 80.0, 77.5)","(8.5, 21.0, 19.25)"
10-01-2023 19:21:02.097357,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.35, 1.3346153846153848)","(11.0, 32.0, 30.363636363636363)","(9.0, 16.5, 15.40625)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 19.714285714285715)"
10-01-2023 19:21:03.094272,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.33)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.227272727272727)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 20.166666666666668)"
10-01-2023 19:21:04.265235,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.326)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.375)","(101.0, 630.0, 560.0)","(31.0, 80.0, 77.22222222222223)","(8.5, 21.0, 20.0)"
10-01-2023 19:21:05.303604,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.3151724137931036)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.375)","(101.0, 630.0, 560.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 20.0)"
10-01-2023 19:21:06.329785,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.3151724137931036)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.75)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 20.0)"
10-01-2023 19:21:07.334687,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.3151724137931036)","(11.0, 32.0, 30.363636363636363)","(9.0, 16.5, 15.375)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 20.0)"
10-01-2023 19:21:08.505161,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.315)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.375)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 22.0, 20.0)"
10-01-2023 19:21:09.551882,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3161538461538462)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.375)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 22.0, 19.428571428571427)"
10-01-2023 19:21:10.607585,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3161538461538462)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.75)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 22.0, 19.375)"
10-01-2023 19:21:11.623506,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.315)","(11.0, 32.0, 29.75)","(9.0, 16.5, 15.75)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 22.0, 19.5)"
10-01-2023 19:21:12.594376,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.315)","(11.0, 32.0, 30.125)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 78.07692307692308)","(8.5, 21.0, 19.375)"
10-01-2023 19:21:13.659196,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3144444444444445)","(12.0, 34.0, 31.0)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.0)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:14.698147,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3114285714285714)","(12.0, 34.0, 29.5)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.66666666666666)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:15.725435,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3133333333333335)","(12.0, 34.0, 29.5)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.66666666666666)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:16.766063,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3158333333333334)","(12.0, 34.0, 29.0)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.66666666666666)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:17.844096,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3158333333333334)","(12.0, 34.0, 29.0)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.66666666666666)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:18.943962,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3158333333333334)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:20.055678,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.32, 1.3158333333333334)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.25)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:21.120854,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.333333333333332)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:22.173193,"(5.5, 13.0, 12.76923076923077)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.333333333333332)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.25)"
10-01-2023 19:21:23.229770,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.333333333333332)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:24.279170,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3138461538461539)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.333333333333332)","(101.0, 730.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:25.295892,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3166666666666667)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.2)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:26.308149,"(5.5, 13.0, 12.785714285714286)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:27.259237,"(5.5, 13.0, 12.785714285714286)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:28.303125,"(5.5, 13.0, 12.785714285714286)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:29.297206,"(5.5, 13.0, 12.785714285714286)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:30.393717,"(5.5, 13.0, 12.785714285714286)","(1.3, 1.33, 1.3125)","(12.0, 32.0, 30.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:31.361240,"(5.5, 13.0, 12.8125)","(1.3, 1.33, 1.310909090909091)","(12.0, 32.0, 28.666666666666668)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 75.38461538461539)","(9.0, 22.0, 19.214285714285715)"
10-01-2023 19:21:32.459126,"(5.5, 13.0, 12.8125)","(1.3, 1.33, 1.3124137931034483)","(12.0, 32.0, 28.666666666666668)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.3)"
10-01-2023 19:21:33.521459,"(5.5, 13.0, 12.8125)","(1.3, 1.33, 1.3124137931034483)","(12.0, 32.0, 28.666666666666668)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:34.584241,"(5.5, 13.0, 12.8125)","(1.3, 1.33, 1.3124137931034483)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:35.636710,"(5.5, 13.0, 12.8125)","(1.3, 1.33, 1.3096)","(12.0, 32.0, 29.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:36.659246,"(5.5, 13.0, 12.8125)","(1.3, 1.31, 1.3076923076923077)","(12.0, 40.0, 38.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:37.724845,"(5.5, 13.0, 12.8125)","(1.3, 1.31, 1.307)","(12.0, 40.0, 38.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:38.739206,"(5.5, 13.0, 12.625)","(1.3, 1.34, 1.3023931623931624)","(12.0, 40.0, 33.45454545454545)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:39.654157,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.3060714285714285)","(12.0, 40.0, 33.45454545454545)","(9.0, 16.5, 16.166666666666668)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:40.689589,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.3060714285714285)","(12.0, 40.0, 33.25)","(9.0, 16.5, 16.166666666666668)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:41.674822,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.310769230769231)","(12.0, 38.0, 33.38461538461539)","(9.0, 16.5, 16.166666666666668)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:42.724733,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.34, 1.310769230769231)","(12.0, 38.0, 33.0)","(9.0, 16.5, 16.166666666666668)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:43.722001,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3214285714285714)","(12.0, 38.0, 33.0)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 19.375)"
10-01-2023 19:21:44.795860,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3214285714285714)","(12.0, 38.0, 31.75)","(9.0, 16.5, 15.461538461538462)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.764705882352942)"
10-01-2023 19:21:45.845003,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.33, 1.3218181818181818)","(12.0, 38.0, 31.75)","(9.0, 16.5, 15.461538461538462)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.764705882352942)"
10-01-2023 19:21:46.949826,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3082608695652174)","(12.0, 38.0, 31.75)","(9.0, 16.5, 15.461538461538462)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.764705882352942)"
10-01-2023 19:21:47.934827,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3082608695652174)","(12.0, 38.0, 31.75)","(9.0, 16.5, 15.461538461538462)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.764705882352942)"
10-01-2023 19:21:48.891468,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3082608695652174)","(12.0, 38.0, 32.0)","(9.0, 16.5, 15.461538461538462)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.57894736842105)"
10-01-2023 19:21:49.889056,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3078947368421052)","(12.0, 32.0, 31.0)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.57894736842105)"
10-01-2023 19:21:50.892058,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3078947368421052)","(12.0, 32.0, 31.0)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.57894736842105)"
10-01-2023 19:21:51.862177,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.31, 1.3082608695652174)","(12.0, 32.0, 31.0)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.2)"
10-01-2023 19:21:52.927256,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3127272727272727)","(12.0, 32.0, 31.0)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.2)"
10-01-2023 19:21:53.989839,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3155555555555556)","(12.0, 32.0, 31.142857142857142)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:21:55.128927,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3155555555555556)","(12.0, 38.0, 30.666666666666668)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:21:56.185837,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3142857142857143)","(12.0, 38.0, 30.666666666666668)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 460.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:21:57.260080,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3142857142857143)","(12.0, 38.0, 30.666666666666668)","(9.0, 16.5, 15.545454545454545)","(101.0, 630.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:21:58.358752,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3146666666666667)","(12.0, 38.0, 30.5)","(9.0, 16.5, 15.545454545454545)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:21:59.359815,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3146666666666667)","(12.0, 38.0, 30.5)","(9.0, 16.5, 15.545454545454545)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:22:00.363620,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3146666666666667)","(12.0, 38.0, 30.727272727272727)","(9.0, 16.5, 15.545454545454545)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.384615384615383)"
10-01-2023 19:22:01.284493,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.3146666666666667)","(12.0, 38.0, 30.727272727272727)","(9.0, 16.5, 15.545454545454545)","(101.0, 730.0, 510.0)","(31.0, 80.0, 71.81818181818181)","(9.0, 22.0, 20.0)"
10-01-2023 19:22:02.259178,"(5.5, 13.0, 12.571428571428571)","(1.3, 1.32, 1.316)","(12.0, 38.0, 30.5)","(9.0, 16.5, 15.545454545454545)","(101.0, 730.0, 575.0)","(31.0, 80.0, 74.54545454545455)","(9.0, 22.0, 20.857142857142858)"
10-01-2023 19:22:03.266668,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.31, 1.3076190476190477)","(13.0, 38.0, 34.25)","(10.0, 16.5, 15.461538461538462)","(101.0, 730.0, 575.0)","(31.0, 80.0, 74.54545454545455)","(10.0, 22.0, 21.076923076923077)"
10-01-2023 19:22:04.294515,"(6.0, 13.0, 12.8125)","(1.28, 1.31, 1.3076190476190477)","(13.0, 38.0, 35.0)","(10.0, 16.5, 15.75)","(101.0, 730.0, 575.0)","(31.0, 80.0, 74.54545454545455)","(10.0, 22.0, 21.076923076923077)"
10-01-2023 19:22:05.429985,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.31, 1.3042105263157895)","(13.0, 36.0, 34.36363636363637)","(10.0, 16.5, 15.461538461538462)","(101.0, 730.0, 575.0)","(31.0, 80.0, 74.54545454545455)","(10.0, 22.0, 21.125)"
10-01-2023 19:22:06.568205,"(6.0, 13.0, 12.8125)","(1.28, 1.31, 1.303125)","(13.0, 38.0, 34.36363636363637)","(10.0, 16.5, 15.545454545454545)","(101.0, 730.0, 626.6666666666666)","(31.0, 80.0, 74.54545454545455)","(10.0, 22.0, 22.8)"
10-01-2023 19:22:07.575258,"(6.0, 13.0, 12.8125)","(1.28, 1.3, 1.2973076923076923)","(13.0, 38.0, 34.36363636363637)","(10.0, 16.5, 15.545454545454545)","(101.0, 730.0, 580.0)","(31.0, 80.0, 74.54545454545455)","(10.0, 23.0, 23.09090909090909)"
10-01-2023 19:22:08.536352,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.3, 1.2973076923076923)","(13.0, 38.0, 34.666666666666664)","(10.0, 16.5, 15.84375)","(101.0, 730.0, 580.0)","(31.0, 80.0, 71.81818181818181)","(10.0, 25.0, 23.09090909090909)"
10-01-2023 19:22:09.471462,"(6.0, 13.0, 12.571428571428571)","(1.28, 1.31, 1.3018750000000001)","(13.0, 38.0, 31.846153846153847)","(10.0, 16.5, 15.545454545454545)","(101.0, 630.0, 530.0)","(31.0, 80.0, 71.81818181818181)","(10.0, 25.0, 23.09090909090909)"
10-01-2023 19:22:10.429196,"(6.0, 13.0, 12.333333333333334)","(1.28, 1.31, 1.3018750000000001)","(13.0, 38.0, 35.14285714285714)","(10.0, 16.5, 15.461538461538462)","(101.0, 630.0, 530.0)","(31.0, 80.0, 71.81818181818181)","(10.0, 25.0, 23.09090909090909)"
10-01-2023 19:22:11.472343,"(6.0, 13.0, 12.571428571428571)","(1.28, 1.31, 1.3018750000000001)","(13.0, 38.0, 36.22222222222222)","(10.0, 16.5, 15.91304347826087)","(101.0, 630.0, 600.0)","(31.0, 80.0, 74.54545454545455)","(10.0, 25.0, 23.615384615384617)"
10-01-2023 19:22:12.476946,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.3, 1.2935294117647058)","(13.0, 38.0, 36.22222222222222)","(10.0, 16.5, 15.91304347826087)","(101.0, 630.0, 600.0)","(31.0, 80.0, 77.14285714285714)","(10.0, 25.0, 24.0)"
10-01-2023 19:22:13.583893,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.3, 1.2945)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.91304347826087)","(101.0, 630.0, 600.0)","(31.0, 80.0, 102.5)","(10.0, 25.0, 23.263157894736842)"
10-01-2023 19:22:14.645907,"(6.0, 13.0, 12.692307692307692)","(1.28, 1.3, 1.2945)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.91304347826087)","(101.0, 630.0, 600.0)","(31.0, 130.0, 98.33333333333333)","(10.0, 24.0, 23.217391304347824)"
10-01-2023 19:22:15.698741,"(6.0, 13.0, 12.8125)","(1.28, 1.3, 1.2937142857142858)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.91304347826087)","(101.0, 630.0, 600.0)","(31.0, 110.0, 89.0)","(10.0, 24.0, 23.23076923076923)"
10-01-2023 19:22:16.749427,"(6.0, 13.0, 12.833333333333334)","(1.28, 1.3, 1.2926666666666666)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.75)","(101.0, 630.0, 535.0)","(31.0, 110.0, 82.14285714285714)","(10.0, 24.0, 22.666666666666668)"
10-01-2023 19:22:17.675801,"(6.0, 13.0, 12.555555555555555)","(1.28, 1.3, 1.2952000000000001)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.75)","(101.0, 630.0, 535.0)","(31.0, 100.0, 83.33333333333333)","(10.0, 24.0, 22.571428571428573)"
10-01-2023 19:22:18.617522,"(6.0, 13.0, 12.625)","(1.28, 1.31, 1.3018750000000001)","(13.0, 38.0, 33.2)","(10.0, 16.5, 15.75)","(101.0, 630.0, 535.0)","(31.0, 100.0, 81.25)","(10.0, 24.0, 22.571428571428573)"
10-01-2023 19:22:19.594446,"(6.0, 13.0, 12.266666666666667)","(1.28, 1.31, 1.2984444444444445)","(13.0, 38.0, 33.2)","(10.0, 16.5, 16.033333333333335)","(101.0, 630.0, 535.0)","(31.0, 100.0, 91.81818181818181)","(10.0, 24.0, 23.285714285714285)"
10-01-2023 19:22:20.608750,"(6.0, 13.0, 12.65625)","(1.28, 1.3, 1.2978260869565217)","(13.0, 38.0, 36.22222222222222)","(10.0, 16.5, 15.1875)","(101.0, 630.0, 535.0)","(31.0, 100.0, 91.0)","(10.0, 24.0, 23.285714285714285)"
10-01-2023 19:22:21.618983,"(6.0, 13.0, 12.875)","(1.28, 1.3, 1.2888372093023257)","(13.0, 38.0, 36.4)","(10.0, 16.5, 15.1875)","(101.0, 630.0, 535.0)","(31.0, 100.0, 91.0)","(10.0, 24.0, 23.285714285714285)"
10-01-2023 19:22:22.615026,"(6.0, 13.0, 12.952380952380953)","(1.28, 1.3, 1.2888372093023257)","(13.0, 38.0, 36.13333333333333)","(10.0, 16.5, 15.285714285714286)","(101.0, 630.0, 535.0)","(31.0, 100.0, 91.0)","(10.0, 24.0, 23.285714285714285)"
10-01-2023 19:22:23.781861,"(6.0, 13.0, 12.931818181818182)","(1.28, 1.3, 1.2926666666666666)","(13.0, 38.0, 36.13333333333333)","(10.0, 16.5, 15.285714285714286)","(101.0, 630.0, 535.0)","(31.0, 100.0, 93.57142857142857)","(10.0, 24.0, 23.285714285714285)"
10-01-2023 19:22:24.891892,"(6.5, 13.0, 12.851851851851851)","(1.24, 1.3, 1.2926666666666666)","(14.0, 38.0, 36.13333333333333)","(10.0, 16.5, 15.51923076923077)","(101.0, 730.0, 590.0)","(31.0, 100.0, 89.0)","(10.0, 24.0, 21.5)"
10-01-2023 19:22:25.865949,"(6.5, 13.0, 12.931818181818182)","(1.24, 1.3, 1.2960606060606061)","(14.0, 38.0, 36.13333333333333)","(10.0, 16.5, 15.51923076923077)","(101.0, 730.0, 590.0)","(31.0, 100.0, 92.5)","(10.0, 23.0, 21.833333333333332)"
10-01-2023 19:22:26.832288,"(6.5, 13.0, 12.777777777777779)","(1.24, 1.3, 1.2976991150442478)","(14.0, 38.0, 36.166666666666664)","(10.0, 16.5, 15.285714285714286)","(101.0, 730.0, 590.0)","(31.0, 100.0, 85.0)","(10.0, 23.0, 21.833333333333332)"
10-01-2023 19:22:27.828113,"(6.5, 13.0, 12.777777777777779)","(1.24, 1.3, 1.2985185185185186)","(14.0, 38.0, 33.875)","(10.0, 16.5, 15.51923076923077)","(101.0, 730.0, 590.0)","(31.0, 95.0, 80.71428571428571)","(10.0, 23.0, 21.833333333333332)"
