,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:16:35.117084,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 7.975)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:36.309479,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 7.975)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:37.359285,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.4, 7.63)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 7.975)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:38.357700,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.4, 7.63)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 7.975)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:39.488335,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.63)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.1125)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:40.658874,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.969230769230769)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.1125)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:41.936834,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.969230769230769)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:43.133481,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.6000000000000005)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:44.439095,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.6000000000000005)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 13.833333333333332)"
15-12-2022 14:16:45.700822,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.889)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.5, 13.833333333333332)"
15-12-2022 14:16:46.809670,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.5, 13.833333333333332)"
15-12-2022 14:16:47.930136,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.5, 13.833333333333332)"
15-12-2022 14:16:48.955517,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.5, 13.833333333333332)"
15-12-2022 14:16:50.075082,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 13.833333333333332)"
15-12-2022 14:16:51.163043,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.8)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 18.5, 13.833333333333332)"
15-12-2022 14:16:52.287540,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.907692307692308)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 18.5, 13.833333333333332)"
15-12-2022 14:16:53.376568,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.907692307692308)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 18.5, 13.833333333333332)"
15-12-2022 14:16:54.522251,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.907692307692308)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 8.066666666666666)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 18.5, 15.0)"
15-12-2022 14:16:55.615633,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.907692307692308)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 7.433333333333334)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.0)"
15-12-2022 14:16:56.721901,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.4, 7.907692307692308)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 7.433333333333334)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.0)"
15-12-2022 14:16:57.726022,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.889)","(6.0, 8.4, 7.466666666666667)","(21.0, 55.0, 31.923076923076923)","(5.0, 8.6, 7.433333333333334)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.0)"
15-12-2022 14:16:58.812335,"(26.0, 75.0, 57.294117647058826)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.333333333333333)","(21.0, 55.0, 31.923076923076923)","(5.5, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 18.0, 15.0)"
15-12-2022 14:16:59.982878,"(26.0, 75.0, 57.294117647058826)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.333333333333333)","(21.0, 55.0, 31.923076923076923)","(5.5, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 18.0, 15.0)"
15-12-2022 14:17:01.135636,"(26.0, 75.0, 57.294117647058826)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.333333333333333)","(21.0, 55.0, 31.923076923076923)","(5.5, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.0)"
15-12-2022 14:17:02.275137,"(26.0, 75.0, 57.294117647058826)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.333333333333333)","(21.0, 55.0, 31.923076923076923)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.0)"
15-12-2022 14:17:03.310820,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.466666666666667)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 18.0, 15.318181818181818)"
15-12-2022 14:17:04.306640,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.466666666666667)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 17.5, 13.173913043478262)"
15-12-2022 14:17:05.430805,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.2)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 17.0, 13.173913043478262)"
15-12-2022 14:17:06.528257,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.2)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 17.0, 13.173913043478262)"
15-12-2022 14:17:07.679254,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.466666666666667)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 17.0, 13.173913043478262)"
15-12-2022 14:17:08.824792,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.466666666666667)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 17.0, 15.0)"
15-12-2022 14:17:10.012815,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:11.110569,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:12.177501,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:13.209891,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:14.270409,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:15.390462,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.8)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:16.436312,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.8)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:17.546884,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:18.547236,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.066666666666666)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:19.600206,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.715)","(6.0, 8.0, 7.441860465116279)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:20.693705,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 7.441860465116279)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:21.858815,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 6.764705882352941)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.581818181818182)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:23.017716,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 6.764705882352941)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:24.134786,"(26.0, 75.0, 56.1875)","(2.15, 3.15, 2.889)","(6.0, 8.0, 6.764705882352941)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:25.424463,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 32.5)","(5.5, 8.8, 8.085714285714285)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:26.674008,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.6, 8.085714285714285)","(31.0, 130.0, 87.64705882352942)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:27.745874,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.6, 8.221052631578948)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9399999999999995)","(10.0, 16.5, 14.416666666666668)"
15-12-2022 14:17:28.792470,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.6, 8.221052631578948)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 15.875)"
15-12-2022 14:17:29.827881,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.6, 8.221052631578948)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.5, 13.923076923076923)"
15-12-2022 14:17:30.885517,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.6, 8.633333333333335)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:31.984977,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.633333333333335)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.126666666666667)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:33.034859,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.633333333333335)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.126666666666667)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:34.132931,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.633333333333335)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.126666666666667)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:35.160750,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.715)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:36.275320,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:37.326580,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.128571428571429)","(10.0, 16.0, 13.923076923076923)"
15-12-2022 14:17:38.419344,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.128571428571429)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:39.513926,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:40.569609,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.9222222222222225)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:41.589542,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 8.0, 6.949999999999999)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:42.682054,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 7.8, 7.266666666666667)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:43.737201,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.5300000000000002)","(6.0, 7.8, 7.266666666666667)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:44.785484,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.15, 2.517272727272727)","(6.0, 7.8, 7.266666666666667)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.514285714285714)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 5.1571428571428575)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:45.863469,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.1, 2.4557142857142855)","(6.0, 7.8, 7.266666666666667)","(21.0, 55.0, 39.11764705882353)","(5.5, 8.8, 8.133333333333333)","(31.0, 130.0, 97.27272727272728)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:46.975405,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.1, 2.4557142857142855)","(6.0, 7.8, 7.236363636363636)","(21.0, 55.0, 33.25)","(5.5, 8.6, 8.133333333333333)","(31.0, 130.0, 66.0)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 14.125)"
15-12-2022 14:17:48.118060,"(26.0, 75.0, 60.666666666666664)","(2.15, 3.1, 2.4557142857142855)","(6.0, 8.0, 7.138461538461538)","(21.0, 55.0, 43.42857142857143)","(5.5, 8.6, 8.133333333333333)","(31.0, 130.0, 89.6)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.75)"
15-12-2022 14:17:49.233174,"(26.0, 70.0, 54.0)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 43.42857142857143)","(5.5, 8.6, 8.133333333333333)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 15.5, 13.75)"
15-12-2022 14:17:50.370262,"(26.0, 70.0, 55.0)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 43.42857142857143)","(5.5, 8.6, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 15.5, 13.75)"
15-12-2022 14:17:51.339571,"(26.0, 70.0, 55.0)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 43.42857142857143)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 15.5, 13.75)"
15-12-2022 14:17:52.348104,"(26.0, 70.0, 55.0)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.475)","(21.0, 50.0, 43.42857142857143)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:53.449209,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 44.5)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:54.531996,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.61)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 44.5)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:55.657824,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.6423529411764703)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 44.5)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:56.791839,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.646153846153846)","(6.0, 8.0, 7.475)","(21.0, 50.0, 44.5)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:57.897933,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.646153846153846)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:58.949332,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.646153846153846)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:17:59.966587,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.646153846153846)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 85.45454545454545)","(3.6, 5.5, 5.011111111111111)","(10.0, 16.0, 13.0)"
15-12-2022 14:18:01.069990,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.646153846153846)","(6.0, 8.0, 7.138461538461538)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 88.33333333333333)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
15-12-2022 14:18:02.072348,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.6999999999999997)","(6.0, 8.0, 7.475)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 88.33333333333333)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
15-12-2022 14:18:03.086153,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.6999999999999997)","(6.0, 8.0, 7.475)","(21.0, 50.0, 38.15384615384615)","(5.5, 9.0, 8.8)","(31.0, 120.0, 88.33333333333333)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
15-12-2022 14:18:04.180680,"(26.0, 70.0, 59.411764705882355)","(2.15, 3.05, 2.6999999999999997)","(6.0, 8.0, 7.475)","(21.0, 50.0, 41.44444444444444)","(5.5, 9.0, 8.8)","(31.0, 120.0, 88.33333333333333)","(3.6, 5.5, 4.966666666666667)","(10.0, 16.0, 13.0)"
