,Tiger Magic,Row Keeping,Polygon Monelli,Jumpy Keeping,Sudden Rain,Dark Light,Westdale Anarchy,Churro
07-01-2023 21:10:55.327377,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:10:56.539919,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:10:57.837490,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:10:58.984882,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:00.292003,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:01.552469,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:02.797354,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.1456842105263156)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:04.081228,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:05.301158,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:06.621094,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:07.815266,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:09.080925,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:10.240923,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:11.411341,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:12.544191,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:13.814918,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 172.0)"
07-01-2023 21:11:14.966688,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:16.100210,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:17.174080,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:18.287769,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:19.577552,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:20.792972,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:22.461079,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:23.791885,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:24.930995,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:26.082798,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:27.305405,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:28.513940,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:29.743838,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:30.970502,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:32.180833,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.0321052631578946)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:33.405738,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:34.668476,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:36.074802,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:37.363398,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:38.687055,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:39.961460,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.9908571428571429)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:41.251257,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:42.520616,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:43.827672,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 249.6)"
07-01-2023 21:11:45.064315,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:46.221327,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:47.396706,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:48.939314,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:50.152227,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:51.439587,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:52.596274,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:53.780405,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:55.210050,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:56.753190,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 175.0)"
07-01-2023 21:11:58.101000,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 169.0)"
07-01-2023 21:11:59.389948,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 169.0)"
07-01-2023 21:12:00.747857,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 169.0)"
07-01-2023 21:12:01.896681,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 2.330602409638554)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 169.0)"
07-01-2023 21:12:03.056987,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.593181818181818)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:04.374230,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.716326530612244)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:05.676344,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 5.716326530612244)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 55.625)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:06.971104,"(6.5, 12.5, 6.2)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:08.308985,"(6.5, 12.5, 8.3)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:09.913814,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 41.66666666666667)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.7856603773584905)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:11.257182,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.125)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 2.0005555555555556)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:12.698725,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 2.0005555555555556)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:14.063607,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:15.354128,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:16.699946,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:17.887548,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:19.085277,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:20.242129,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:21.351532,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 248.0)"
07-01-2023 21:12:22.573533,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:23.688709,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:24.996506,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:26.229082,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:27.364206,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:28.522795,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:29.744458,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:30.949122,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:32.138226,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:33.428649,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:34.829438,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:36.008348,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:37.215688,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:38.393334,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:39.565839,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
07-01-2023 21:12:40.708186,"(6.5, 12.5, 7.833333333333334)","(21.0, 70.0, 38.4375)","(20.0, 55.0, 33.611111111111114)","(4.0, 6.8, 4.427272727272727)","(1.75, 2.6, 1.8385714285714285)","(6.0, 10.0, 8.28)","(26.0, 110.0, 56.25)","(26.0, 300.0, 171.0)"
