,Wiradjuri Queen,Little Burrito,Gothika,Rupurt Keen,Jeanie Cargo,Greek Flame,Tralee Jay
12-01-2023 14:47:40.563877,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:41.472308,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:42.372831,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:43.454272,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:44.573566,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:45.509911,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:46.545919,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:47.670009,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:48.687657,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:49.777623,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:50.807394,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:51.861056,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:52.864943,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:53.821506,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:54.878275,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:55.932921,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:56.876052,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:57.868003,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:47:58.991525,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:48:00.026567,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:48:00.988708,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:48:02.169191,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:48:03.203999,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 40.0)","(8.0, 30.0, 13.8)"
12-01-2023 14:48:04.168500,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:05.215519,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:06.237998,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:07.184598,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:08.243718,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:09.297449,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:10.365039,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 558.3333333333334)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.71875)","(21.0, 70.0, 44.400000000000006)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:11.466380,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.5, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:12.476683,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:13.603660,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:14.667571,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:15.681083,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:16.645421,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:17.685946,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 35.09090909090909)","(8.0, 30.0, 20.742857142857144)"
12-01-2023 14:48:18.640537,"(3.2, 5.2, 3.64)","(5.0, 9.6, 6.457142857142857)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:19.605068,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:20.572246,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:21.618948,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:22.667524,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:23.667735,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:24.790966,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:25.898969,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:26.960242,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 27.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:28.029125,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 34.0)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:29.073791,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 70.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:30.123598,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:31.127819,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:32.159479,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:33.139689,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:34.193819,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:35.126711,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:36.051151,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:37.128760,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.905555555555556)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:38.178847,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.5, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:39.229972,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:40.223525,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:41.259920,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:42.202452,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:43.236414,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:44.248691,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:45.275416,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:46.204634,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:47.299712,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:48.329030,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.4621951219512197)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:49.365425,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:50.418181,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:51.481917,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:52.441641,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:53.430641,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:54.452852,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:55.437931,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:56.352428,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:57.333431,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 26.77777777777778)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:58.454066,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 65.0, 28.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:48:59.505850,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 28.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:00.461967,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 28.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:01.486595,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 28.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:02.563001,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 28.333333333333332)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:03.594541,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:04.591186,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:05.621271,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:06.670060,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:07.620228,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:08.605789,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:09.589046,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.335294117647059)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:10.601348,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.3435483870967744)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:11.591495,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.3435483870967744)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:12.585718,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.3435483870967744)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:13.559348,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.3435483870967744)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
12-01-2023 14:49:14.578294,"(3.2, 5.2, 3.64)","(5.0, 9.6, 5.933333333333334)","(91.0, 650.0, 588.8888888888889)","(3.3, 5.3, 3.861111111111111)","(3.2, 4.7, 3.3435483870967744)","(21.0, 60.0, 26.22222222222222)","(8.0, 30.0, 19.4)"
