,Clase Azul,Spearhead Joe,Izuku Bale,Earn The Fizz,Elite Patty,Miss Belle,Milski,Dr Carlson
07-12-2022 14:00:48.670924,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:50.002882,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:51.444670,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:52.851164,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:54.180881,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:55.527807,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:56.938283,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:58.322590,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:00:59.729427,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:01:01.257938,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:01:02.523268,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.333333333333333)"
07-12-2022 14:01:03.767249,"(10.0, 34.0, 28.666666666666664)","(4.6, 7.4, 7.130000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 1.9866666666666666)"
07-12-2022 14:01:04.974110,"(10.0, 34.0, 30.125)","(4.6, 7.4, 7.16)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.078888888888889)"
07-12-2022 14:01:06.083917,"(10.0, 34.0, 30.125)","(4.6, 7.4, 7.180000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.305)"
07-12-2022 14:01:07.281296,"(10.0, 34.0, 30.125)","(4.6, 7.4, 6.880000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:08.412399,"(10.0, 34.0, 30.125)","(4.6, 7.4, 7.207692307692309)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 390.0, 122.5)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:09.577668,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.207692307692309)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:10.767150,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.178571428571429)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:11.999371,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.178571428571429)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:13.243383,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.136363636363637)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.305)"
07-12-2022 14:01:14.479555,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.335)"
07-12-2022 14:01:15.659280,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.78, 1.9709523809523808)"
07-12-2022 14:01:16.917145,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:18.152366,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:19.387104,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:20.536530,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:21.670492,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:22.771295,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.130000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:23.905961,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.220000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.2785714285714285)"
07-12-2022 14:01:25.007796,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.220000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.192222222222222)"
07-12-2022 14:01:26.163963,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.220000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.192222222222222)"
07-12-2022 14:01:27.305757,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.220000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.192222222222222)"
07-12-2022 14:01:28.500174,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.533333333333333)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 95.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.192222222222222)"
07-12-2022 14:01:29.641119,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.6000000000000005)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 150.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.74, 2.1667441860465115)"
07-12-2022 14:01:30.765767,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.140000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 370.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.74, 1.9354838709677418)"
07-12-2022 14:01:31.919669,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.4)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.74, 2.0666666666666664)"
07-12-2022 14:01:33.072768,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.72, 2.29)"
07-12-2022 14:01:34.320111,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.29)"
07-12-2022 14:01:35.519448,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.2750000000000004)"
07-12-2022 14:01:36.677593,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.141666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.2750000000000004)"
07-12-2022 14:01:37.835070,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.800000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.2750000000000004)"
07-12-2022 14:01:39.077051,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.2750000000000004)"
07-12-2022 14:01:40.247087,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.145454545454546)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.2750000000000004)"
07-12-2022 14:01:41.419616,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.130000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.5)","(51.0, 380.0, 77.77777777777777)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 37.5)","(1.9, 2.7, 2.315)"
07-12-2022 14:01:42.581551,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.130000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.166666666666668)","(51.0, 380.0, 117.5)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 28.0)","(1.9, 2.78, 2.315)"
07-12-2022 14:01:43.732301,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.880000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.4, 8.5)","(51.0, 350.0, 180.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.78, 1.9511111111111112)"
07-12-2022 14:01:44.910949,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 9.2, 8.033333333333333)","(51.0, 320.0, 180.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 32.666666666666664)","(1.9, 2.76, 2.295)"
07-12-2022 14:01:46.019061,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 8.2, 7.366666666666666)","(51.0, 320.0, 180.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 32.666666666666664)","(1.9, 2.74, 2.3049999999999997)"
07-12-2022 14:01:47.064106,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 8.2, 7.366666666666666)","(51.0, 320.0, 180.0)","(6.0, 9.8, 7.800000000000001)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.315)"
07-12-2022 14:01:48.220045,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.141666666666667)","(19.0, 60.0, 36.25)","(5.5, 8.2, 7.190909090909091)","(51.0, 320.0, 180.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:49.467472,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.178571428571429)","(19.0, 60.0, 36.25)","(5.5, 9.8, 7.928571428571429)","(51.0, 320.0, 85.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:50.653269,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 310.0, 170.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:51.719904,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.192857142857143)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 300.0, 83.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:52.778424,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.466666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 300.0, 83.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:54.009257,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.130000000000001)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 300.0, 102.5)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:55.075176,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.15)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 290.0, 165.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:56.164042,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 7.17)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 290.0, 165.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:57.496246,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.666666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 290.0, 165.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4699999999999998)"
07-12-2022 14:01:58.703783,"(10.0, 34.0, 29.166666666666664)","(4.6, 7.4, 6.666666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 290.0, 105.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.7446153846153845)"
07-12-2022 14:02:00.116173,"(10.0, 34.0, 30.375)","(4.6, 7.4, 7.188888888888889)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 300.0, 85.0)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 1.968888888888889)"
07-12-2022 14:02:01.366232,"(10.0, 34.0, 29.5)","(4.6, 7.4, 7.17)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 400.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.4845161290322584)"
07-12-2022 14:02:02.480873,"(10.0, 34.0, 29.5)","(4.6, 7.4, 6.326666666666666)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.4845161290322584)"
07-12-2022 14:02:03.642290,"(10.0, 36.0, 30.0)","(4.6, 7.4, 6.42)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.4845161290322584)"
07-12-2022 14:02:04.797324,"(10.0, 36.0, 26.25)","(4.6, 7.4, 6.42)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.644347826086957)"
07-12-2022 14:02:05.964168,"(10.0, 36.0, 30.299999999999997)","(4.6, 7.4, 6.42)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.68, 2.3107317073170734)"
07-12-2022 14:02:07.176139,"(10.0, 36.0, 30.299999999999997)","(4.6, 7.4, 6.42)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.7, 2.3107317073170734)"
07-12-2022 14:02:08.304701,"(10.0, 36.0, 28.07142857142857)","(4.6, 7.4, 6.42)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.7, 2.3107317073170734)"
07-12-2022 14:02:09.487146,"(10.0, 36.0, 27.0)","(4.6, 7.4, 7.166666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.7, 2.5281481481481483)"
07-12-2022 14:02:10.626017,"(10.0, 36.0, 27.0)","(4.6, 7.4, 6.585714285714285)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.68, 2.625217391304348)"
07-12-2022 14:02:11.724668,"(10.0, 36.0, 27.0)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.66, 2.6166666666666667)"
07-12-2022 14:02:12.781022,"(10.0, 36.0, 27.0)","(4.6, 7.4, 6.592307692307692)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.66, 2.4033333333333333)"
07-12-2022 14:02:13.851851,"(10.0, 36.0, 28.5)","(4.6, 7.2, 6.988888888888889)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.66, 2.4833333333333334)"
07-12-2022 14:02:14.956831,"(10.0, 36.0, 28.5)","(4.6, 7.4, 7.166666666666667)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.1125)"
07-12-2022 14:02:16.017735,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.2)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.456666666666667)"
07-12-2022 14:02:17.193935,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.74, 1.952142857142857)"
07-12-2022 14:02:18.267730,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.76, 1.952142857142857)"
07-12-2022 14:02:19.371453,"(10.0, 36.0, 28.5)","(4.6, 7.6, 6.1)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.76, 2.132857142857143)"
07-12-2022 14:02:20.378523,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.585714285714285)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.74, 2.132857142857143)"
07-12-2022 14:02:21.452476,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.72, 1.9773684210526314)"
07-12-2022 14:02:22.476027,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.72, 1.9773684210526314)"
07-12-2022 14:02:23.570795,"(10.0, 36.0, 28.5)","(4.6, 7.4, 6.6692307692307695)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.72, 2.43)"
07-12-2022 14:02:24.635351,"(10.0, 36.0, 28.5)","(4.6, 7.6, 6.1)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.7, 2.4833333333333334)"
07-12-2022 14:02:25.720754,"(10.0, 36.0, 28.5)","(4.6, 7.6, 6.1)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4833333333333334)"
07-12-2022 14:02:26.822735,"(10.0, 36.0, 28.5)","(4.6, 7.6, 6.1)","(19.0, 60.0, 36.25)","(5.5, 9.6, 7.928571428571429)","(51.0, 390.0, 98.33333333333334)","(6.0, 9.8, 8.466666666666667)","(21.0, 60.0, 39.75)","(1.9, 2.78, 2.4833333333333334)"
