,Iggy Bigs,Avasarala,Judys Ms Officer,Keepmeinthe Moment,Marys Last Song,Rare Action Attack,Chrome Attack,Journeyist,Maureenlovesfrank
957,"[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 47, 541751), 5.0, 6.4]"
958,"[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 48, 692654), 5.0, 6.4]"
959,"[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 49, 837709), 5.0, 6.4]"
960,"[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 50, 985612), 5.0, 6.4]"
961,"[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 52, 136012), 5.0, 6.4]"
962,"[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 53, 310887), 5.0, 6.4]"
963,"[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 54, 461612), 5.0, 6.4]"
964,"[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 55, 619757), 5.0, 6.4]"
965,"[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 56, 777556), 5.0, 6.4]"
966,"[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 8, 57, 995381), 5.0, 6.4]"
967,"[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 8, 59, 150981), 5.0, 6.4]"
968,"[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 0, 312429), 5.0, 6.4]"
969,"[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 1, 452966), 5.0, 6.4]"
970,"[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 2, 616684), 5.0, 6.4]"
971,"[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 3, 762419), 5.0, 6.4]"
972,"[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 4, 922804), 5.0, 6.4]"
973,"[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 1.95, 2.32]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 6, 63082), 5.0, 6.4]"
974,"[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 7, 209896), 5.0, 6.4]"
975,"[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 8, 400833), 5.0, 6.4]"
976,"[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 9, 548351), 5.0, 6.4]"
977,"[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 10, 689664), 5.0, 6.4]"
978,"[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 11, 837958), 5.0, 6.4]"
979,"[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 12, 989858), 5.0, 6.4]"
980,"[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 14, 134006), 5.0, 6.4]"
981,"[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 15, 285857), 5.0, 6.4]"
982,"[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 16, 450106), 5.0, 6.4]"
983,"[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 17, 603956), 5.0, 6.4]"
984,"[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 18, 753817), 5.0, 6.4]"
985,"[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 19, 909588), 5.0, 6.4]"
986,"[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 21, 78454), 5.0, 6.4]"
987,"[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 22, 228050), 5.0, 6.4]"
988,"[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 23, 368822), 5.0, 6.4]"
989,"[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 9, 24, 516521), 5.0, 6.4]"
990,"[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 9, 25, 664485), 5.0, 6.4]"
991,"[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 9, 26, 803887), 5.0, 6.4]"
992,"[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 1.95, 2.34]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 9, 27, 944293), 5.0, 6.4]"
