,Goldstar Larson,Homebush Archie,Trousseau,Off Grid,Young Romeo,Made The Cut,Diamond Harmony
05-01-2023 13:34:55.645190,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 7.314285714285713)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:34:56.653294,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:34:57.711850,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:34:58.661571,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:34:59.617128,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:00.565476,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 7.184615384615384)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:01.514884,"(3.6, 5.1, 4.3954545454545455)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.857142857142858)","(5.0, 8.2, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:02.566327,"(3.6, 5.2, 4.21)","(21.0, 220.0, 101.19999999999999)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:03.527487,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:04.461399,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:05.465642,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:06.462568,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:07.389217,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:08.331437,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:09.253197,"(3.6, 5.2, 4.21)","(21.0, 220.0, 83.61538461538461)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:10.319363,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:11.366788,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:12.353825,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:13.405380,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:14.462037,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:15.440807,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.927272727272728)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:16.516261,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 7.415625)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:17.616044,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 7.415625)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:18.690954,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 7.415625)","(5.0, 8.4, 8.05)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:19.700265,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.2, 8.1)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:20.748179,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:21.762792,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:22.760392,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:23.827075,"(3.6, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:24.880316,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:25.860661,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:26.781269,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.6, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(4.8, 8.4, 6.487500000000001)","(5.0, 8.4, 7.0)","(6.5, 11.0, 10.0)"
05-01-2023 13:35:27.819802,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:28.817079,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:29.887142,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:30.910115,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:31.896023,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:32.904740,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.4, 6.487500000000001)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:34.004414,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:35.044847,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:36.108998,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:37.124373,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:38.090004,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:39.067938,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:40.114030,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.0)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:41.036971,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 5.571428571428571)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:42.017626,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 5.571428571428571)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:43.079577,"(3.7, 5.2, 4.21)","(21.0, 220.0, 93.35714285714286)","(4.8, 9.0, 8.16)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:44.168625,"(3.7, 5.2, 4.21)","(21.0, 220.0, 43.6)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:45.331466,"(3.7, 5.2, 4.21)","(21.0, 220.0, 43.6)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:46.506724,"(3.7, 5.2, 4.21)","(21.0, 220.0, 43.6)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:47.601007,"(3.7, 5.2, 4.21)","(21.0, 220.0, 43.6)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:48.634994,"(3.7, 5.2, 4.21)","(21.0, 220.0, 43.6)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:49.671564,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:50.646554,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:51.693580,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:52.736318,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:53.675674,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:54.671153,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:55.779943,"(3.7, 5.2, 4.21)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.1625)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:56.767576,"(3.7, 5.1, 4.583333333333333)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.235294117647059)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:57.818522,"(3.7, 5.1, 4.583333333333333)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.235294117647059)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:58.818957,"(3.7, 5.1, 4.583333333333333)","(21.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.235294117647059)","(6.0, 11.0, 10.0)"
05-01-2023 13:35:59.868809,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.235294117647059)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:00.943918,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 102.4)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.235294117647059)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:02.032392,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.565217391304348)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:03.072418,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.565217391304348)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:04.123351,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 5.742857142857143)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:05.132118,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 5.742857142857143)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:06.059680,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 6.945454545454545)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 5.742857142857143)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:07.112479,"(3.7, 5.1, 4.583333333333333)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:08.176762,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:09.107633,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:10.059986,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:11.098055,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:12.152315,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:13.192971,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 6.54)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:14.205095,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.800000000000001)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:15.145682,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 7.036363636363635)","(5.5, 8.4, 7.2)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:16.158595,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 8.2, 6.516666666666667)","(5.5, 8.4, 7.2)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:17.102154,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.4, 7.2)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:18.082007,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:19.085178,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:20.045311,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:21.088411,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:22.214697,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:23.331962,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:24.427280,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:25.559190,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:26.588970,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:27.646876,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:28.651666,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:29.614207,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:30.630277,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:31.635955,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:32.685288,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
05-01-2023 13:36:33.781513,"(3.7, 5.2, 4.21)","(26.0, 220.0, 94.64285714285714)","(4.8, 9.0, 8.58)","(4.4, 9.4, 8.65)","(5.0, 7.6, 6.516666666666667)","(5.5, 8.2, 7.199999999999999)","(6.0, 11.0, 10.0)"
