,Exit Parking,Gemma Brann,Invest Wisely,Magpie Miss,Back Moo Moo,Cash Ability,Kulu Zac
10-01-2023 18:35:15.665959,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:16.699095,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:17.624935,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:18.586387,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:19.513474,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:20.523366,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:21.498523,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:22.433947,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:23.436869,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:24.472921,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:25.540920,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:26.549155,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:27.562067,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:28.579222,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 42.599999999999994)"
10-01-2023 18:35:29.574158,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 40.266666666666666)"
10-01-2023 18:35:30.629179,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:31.708326,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:32.738930,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:33.719031,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:34.661036,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:35.646323,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:36.597534,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 11.326315789473684)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.266666666666666)"
10-01-2023 18:35:37.636965,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 36.875)"
10-01-2023 18:35:38.555911,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 36.875)"
10-01-2023 18:35:39.493266,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 60.0, 40.625)"
10-01-2023 18:35:40.471069,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:41.522873,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:42.579343,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:43.648768,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:44.683009,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:45.737817,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:46.787740,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:47.808116,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:48.843846,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:49.857944,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:50.841427,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:51.766364,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:52.732370,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:53.708398,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:54.649971,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:55.625779,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:56.543776,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:57.521957,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:58.563750,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:35:59.605791,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:00.596994,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:01.606734,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:02.596371,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:03.560770,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:04.594562,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:05.646900,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:06.649231,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:07.669170,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:08.684304,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:09.732570,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:10.805408,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:11.860560,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:12.825241,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:13.778828,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:14.742052,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:15.713171,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:16.728399,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:17.703988,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:18.681616,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:19.685940,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:20.731428,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:21.821690,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:22.803213,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:23.758118,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:24.736051,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:25.633783,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:26.654389,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:27.677469,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:28.689616,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:29.626405,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:30.606570,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:31.591555,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:32.611756,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:33.623485,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:34.619214,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:35.621621,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:36.574480,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:37.608823,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:38.667292,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:39.735581,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:40.726180,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:41.692105,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:42.656283,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:43.589589,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:44.585037,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
10-01-2023 18:36:45.533371,"(31.0, 240.0, 137.0)","(5.5, 11.0, 7.466666666666667)","(9.0, 18.5, 15.533333333333333)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.5, 9.861538461538462)","(1.9, 2.7, 2.1052173913043477)","(21.0, 70.0, 40.625)"
