,Fascinate Donald,Farmor Rowdy,Wishing,Ambrosia Tux,Cosmic Billy,Bodacious Star
08-01-2023 19:07:53.704749,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 24.214285714285715)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 18.5)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:54.706550,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 18.5)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:55.732672,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 18.676470588235293)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:56.704147,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 17.333333333333332)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:57.710956,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:58.717769,"(1.5, 1.72, 1.6628571428571428)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.072727272727272)"
08-01-2023 19:07:59.656373,"(1.5, 1.72, 1.68)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:00.526469,"(1.5, 1.72, 1.7175862068965517)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:01.541855,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:02.512549,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:03.441479,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:04.484802,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.354545454545455)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:05.493731,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:06.407510,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:07.353221,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:08.424521,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:09.422521,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.10909090909091)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:10.400059,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:11.455880,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:12.447010,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:13.362471,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:14.262193,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:15.249179,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(6.5, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:16.216890,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:17.164532,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:18.134494,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 4.8999999999999995)"
08-01-2023 19:08:19.032783,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.24)","(10.0, 20.0, 19.2)","(4.6, 5.3, 5.384615384615385)"
08-01-2023 19:08:20.002968,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 5.4, 5.4363636363636365)"
08-01-2023 19:08:20.899055,"(1.5, 1.72, 1.7178787878787878)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 5.6, 5.485714285714286)"
08-01-2023 19:08:21.814278,"(1.5, 1.72, 1.7163157894736842)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 5.7, 5.485714285714286)"
08-01-2023 19:08:22.842260,"(1.5, 1.72, 1.7163157894736842)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:23.846832,"(1.5, 1.72, 1.7163157894736842)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:25.049752,"(1.5, 1.72, 1.706)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.5)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:26.304575,"(1.5, 1.72, 1.68)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:27.333861,"(1.5, 1.72, 1.7164516129032257)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:28.319611,"(1.5, 1.72, 1.6977777777777778)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:29.362016,"(1.5, 1.72, 1.6977777777777778)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:30.459308,"(1.5, 1.72, 1.7141935483870967)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:31.438433,"(1.5, 1.72, 1.702222222222222)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 5.7, 5.550000000000001)"
08-01-2023 19:08:32.597887,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.884615384615383)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.0, 5.808695652173913)"
08-01-2023 19:08:33.846972,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.0, 5.808695652173913)"
08-01-2023 19:08:34.897181,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.0, 5.808695652173913)"
08-01-2023 19:08:36.029685,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.0, 5.826666666666666)"
08-01-2023 19:08:37.180811,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.828571428571428)"
08-01-2023 19:08:38.077439,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.857142857142857)"
08-01-2023 19:08:39.080090,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.857142857142857)"
08-01-2023 19:08:40.130699,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.833333333333333)"
08-01-2023 19:08:41.108328,"(1.5, 1.72, 1.6933333333333334)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.729411764705882)"
08-01-2023 19:08:41.974176,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.541176470588235)"
08-01-2023 19:08:42.921038,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.541176470588235)"
08-01-2023 19:08:43.909574,"(1.5, 1.72, 1.688)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.442105263157894)"
08-01-2023 19:08:44.797449,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 32.0)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.447058823529412)"
08-01-2023 19:08:45.740980,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 18.666666666666668)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:47.007556,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:48.039457,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:48.966690,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:50.230113,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:51.318170,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:52.288529,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:53.309739,"(1.5, 1.72, 1.712)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:54.511741,"(1.5, 1.72, 1.71)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:55.584065,"(1.5, 1.72, 1.71)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:56.479243,"(1.5, 1.72, 1.71)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:57.435230,"(1.5, 1.72, 1.71)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:58.353225,"(1.5, 1.72, 1.71)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:08:59.331737,"(1.5, 1.72, 1.6472727272727272)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.690909090909091)"
08-01-2023 19:09:00.355835,"(1.5, 1.72, 1.6472727272727272)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.193548387096774)","(10.0, 20.0, 19.2)","(4.6, 6.2, 5.577777777777778)"
08-01-2023 19:09:01.427980,"(1.5, 1.72, 1.6472727272727272)","(15.0, 25.0, 22.25)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.375)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.791666666666667)"
08-01-2023 19:09:02.601048,"(1.5, 1.72, 1.645)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.375)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.80625)"
08-01-2023 19:09:03.589461,"(1.5, 1.71, 1.6463636363636363)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.375)","(10.0, 20.0, 19.428571428571427)","(4.6, 6.2, 5.811111111111111)"
08-01-2023 19:09:04.609541,"(1.5, 1.71, 1.644375)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.375)","(10.0, 20.0, 19.692307692307693)","(4.6, 6.2, 5.85)"
08-01-2023 19:09:05.622074,"(1.5, 1.71, 1.644375)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.375)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.85)"
08-01-2023 19:09:06.589051,"(1.5, 1.7, 1.6427272727272726)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.0)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.85)"
08-01-2023 19:09:07.549064,"(1.5, 1.7, 1.6423999999999999)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.0)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.816)"
08-01-2023 19:09:08.580070,"(1.5, 1.7, 1.6423999999999999)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.816)"
08-01-2023 19:09:09.519646,"(1.5, 1.68, 1.6426666666666665)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.816)"
08-01-2023 19:09:10.522570,"(1.5, 1.68, 1.6426666666666665)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.845833333333333)"
08-01-2023 19:09:11.456622,"(1.5, 1.68, 1.6426666666666665)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.973333333333334)"
08-01-2023 19:09:12.312372,"(1.5, 1.68, 1.6426666666666665)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.973333333333334)"
08-01-2023 19:09:13.369737,"(1.5, 1.68, 1.6426666666666665)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 6.022222222222222)"
08-01-2023 19:09:14.395655,"(1.5, 1.68, 1.664782608695652)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.7555555555555555)"
08-01-2023 19:09:15.378415,"(1.5, 1.68, 1.664782608695652)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.84)"
08-01-2023 19:09:16.369546,"(1.5, 1.68, 1.6574193548387095)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.75)"
08-01-2023 19:09:17.392692,"(1.5, 1.68, 1.6704761904761904)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.428571428571429)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.84)"
08-01-2023 19:09:18.326698,"(1.5, 1.68, 1.6626923076923077)","(15.0, 25.0, 22.066666666666666)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.136363636363637)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.84)"
08-01-2023 19:09:19.236244,"(1.5, 1.68, 1.6704761904761904)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 32.266666666666666)","(7.0, 12.5, 10.735294117647058)","(10.0, 20.0, 19.666666666666668)","(4.6, 6.2, 5.75)"
08-01-2023 19:09:20.154095,"(1.5, 1.68, 1.6626923076923077)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.136363636363637)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.96)"
08-01-2023 19:09:21.114012,"(1.5, 1.68, 1.6626923076923077)","(15.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.532258064516128)","(10.0, 20.0, 19.384615384615387)","(4.6, 6.2, 5.96)"
08-01-2023 19:09:22.131259,"(1.5, 1.68, 1.6704761904761904)","(14.0, 25.0, 22.46153846153846)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.532258064516128)","(10.0, 20.0, 19.384615384615387)","(4.4, 6.2, 5.857142857142857)"
08-01-2023 19:09:23.056495,"(1.5, 1.68, 1.6626923076923077)","(14.0, 25.0, 23.565217391304348)","(18.0, 36.0, 30.90909090909091)","(7.0, 12.5, 11.532258064516128)","(10.0, 20.0, 19.384615384615387)","(4.4, 6.2, 5.857142857142857)"
08-01-2023 19:09:23.986804,"(1.5, 1.68, 1.6626923076923077)","(14.0, 25.0, 23.68)","(18.0, 36.0, 30.0)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.75)","(4.4, 6.2, 6.0588235294117645)"
08-01-2023 19:09:24.892275,"(1.5, 1.68, 1.6704761904761904)","(14.0, 25.0, 20.90909090909091)","(18.0, 36.0, 30.272727272727273)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.75)","(4.4, 6.2, 6.0588235294117645)"
08-01-2023 19:09:25.879744,"(1.5, 1.68, 1.6704761904761904)","(14.0, 25.0, 20.90909090909091)","(18.0, 36.0, 29.7)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.766666666666666)","(4.4, 6.2, 6.08)"
08-01-2023 19:09:26.736553,"(1.5, 1.68, 1.6704761904761904)","(14.0, 25.0, 21.25)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.766666666666666)","(4.4, 6.2, 6.08)"
08-01-2023 19:09:27.676013,"(1.5, 1.68, 1.6626923076923077)","(14.0, 25.0, 20.90909090909091)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.5625)","(4.4, 6.2, 6.08)"
08-01-2023 19:09:28.664892,"(1.5, 1.68, 1.677142857142857)","(14.0, 25.0, 20.5)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.766666666666666)","(4.4, 6.2, 6.08)"
08-01-2023 19:09:29.642354,"(1.5, 1.68, 1.677142857142857)","(14.0, 25.0, 20.5)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.911764705882353)","(10.0, 20.0, 19.766666666666666)","(4.4, 6.2, 6.08)"
08-01-2023 19:09:30.521211,"(1.5, 1.68, 1.6740983606557376)","(14.0, 25.0, 23.096153846153847)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.38888888888889)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.984)"
08-01-2023 19:09:31.525665,"(1.5, 1.68, 1.67027027027027)","(14.0, 25.0, 23.096153846153847)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.38888888888889)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.984)"
08-01-2023 19:09:32.480567,"(1.5, 1.68, 1.6772881355932203)","(14.0, 25.0, 23.854166666666664)","(18.0, 36.0, 30.857142857142858)","(7.0, 12.0, 11.441176470588236)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.942857142857143)"
08-01-2023 19:09:33.337130,"(1.5, 1.68, 1.674375)","(14.0, 25.0, 23.854166666666664)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.5, 11.441176470588236)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.942857142857143)"
08-01-2023 19:09:34.308323,"(1.5, 1.68, 1.6772881355932203)","(14.0, 25.0, 24.23611111111111)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.5, 11.441176470588236)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.890909090909091)"
08-01-2023 19:09:35.387642,"(1.5, 1.68, 1.674375)","(14.0, 25.0, 24.23611111111111)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.5, 11.441176470588236)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.890909090909091)"
08-01-2023 19:09:36.373182,"(1.5, 1.68, 1.6772881355932203)","(14.0, 25.0, 24.23611111111111)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.5, 11.092592592592592)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:37.375689,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.23611111111111)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.5, 10.970588235294118)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:38.422811,"(1.5, 1.68, 1.6707692307692308)","(14.0, 25.0, 24.23611111111111)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.970588235294118)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
