,Hot Milo,Homebush Altena,Homebush Noah,Homebush Reta,Senior Project,Goldstar Rio,Tane Mahuta,Know Beast
09-01-2023 11:24:30.231662,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:31.383620,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:32.527300,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:33.698338,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:34.857144,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:36.062037,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:37.219064,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:38.382542,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:39.609834,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:40.820570,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:42.062594,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:43.288517,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:44.430092,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:45.574402,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:46.656890,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:47.764551,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:48.790249,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:49.775841,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:50.729577,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:51.733379,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:52.833844,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:53.972369,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:55.126604,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:56.405440,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:57.550429,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:58.664536,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:24:59.905612,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:01.101592,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:02.295878,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:03.487882,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:04.706303,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:05.880778,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:07.098608,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:08.319593,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:09.515319,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:10.656012,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:11.805135,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:12.975653,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:14.079793,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:15.218811,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:16.267375,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:17.219343,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:18.242306,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:19.344267,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:20.478811,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:21.726901,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:22.925028,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:24.119707,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:25.358598,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:26.608506,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:27.862765,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:29.116037,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:30.369943,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:31.626744,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:32.841822,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:34.082539,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:35.283772,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:36.530745,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:37.785216,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:39.000211,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:40.220359,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:41.435849,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:42.620989,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:43.807987,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:45.003701,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:46.233338,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:47.403515,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:48.580824,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:49.757279,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:50.878825,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:51.999164,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:53.026247,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:54.104677,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:55.065430,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:56.105361,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:57.152307,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:58.252686,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:25:59.332868,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.523076923076923)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:26:00.545429,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 17.0, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:26:01.643301,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:26:02.863326,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
09-01-2023 11:26:03.994757,"(3.0, 4.2, 3.3373913043478263)","(5.0, 16.0, 13.577777777777778)","(21.0, 130.0, 58.964285714285715)","(8.0, 16.5, 15.1)","(2.2, 2.8, 2.7557142857142853)","(21.0, 140.0, 79.5)","(21.0, 170.0, 94.25)","(13.0, 65.0, 59.111111111111114)"
