,Titanium Power,Constant Flight,Snippy Fox,Much Much Better,Niffler,Munitions,Pizarro,Noble Soldier,Van Giz
07-01-2023 16:48:04.454115,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.0)","(9.0, 11.5, 11.331632653061224)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 19.0, 17.61764705882353)","(2.1, 2.34, 2.3278260869565215)","(10.0, 12.0, 11.38888888888889)","(10.0, 12.0, 11.880952380952381)"
07-01-2023 16:48:05.546440,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.41176470588235)","(9.0, 11.5, 11.331632653061224)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 19.0, 17.61764705882353)","(2.1, 2.34, 2.3278260869565215)","(10.0, 11.5, 11.38888888888889)","(10.0, 12.0, 11.6875)"
07-01-2023 16:48:06.781924,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.41176470588235)","(9.0, 11.5, 11.355704697986576)","(12.0, 14.5, 14.161417322834646)","(10.0, 12.5, 12.169902912621358)","(15.0, 19.0, 18.048780487804876)","(2.1, 2.34, 2.3259999999999996)","(10.0, 11.5, 11.426470588235293)","(10.0, 12.0, 11.788819875776397)"
07-01-2023 16:48:07.963493,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.41176470588235)","(9.0, 11.5, 11.355704697986576)","(12.0, 14.5, 14.161417322834646)","(10.0, 12.5, 12.169902912621358)","(15.0, 19.0, 18.025)","(2.1, 2.34, 2.332)","(10.0, 11.5, 11.426470588235293)","(10.0, 12.0, 11.78343949044586)"
07-01-2023 16:48:09.209797,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 11.5, 11.381294964028777)","(12.0, 14.5, 14.161417322834646)","(10.0, 12.5, 12.069620253164556)","(15.0, 19.0, 17.555555555555557)","(2.1, 2.34, 2.3776585365853657)","(10.0, 11.5, 11.412280701754385)","(10.0, 12.0, 11.78343949044586)"
07-01-2023 16:48:10.429095,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 11.5, 11.331632653061224)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 19.0, 17.555555555555557)","(2.1, 2.38, 2.377767441860465)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:11.565354,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 11.5, 11.69047619047619)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 19.0, 18.108695652173914)","(2.1, 2.38, 2.3784158415841583)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:12.855836,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 12.0, 11.69047619047619)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.38, 2.3784158415841583)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:14.072609,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 12.0, 11.69047619047619)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.38, 2.3787131367292225)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:15.254764,"(9.0, 11.5, 10.95679012345679)","(51.0, 95.0, 94.44444444444444)","(9.0, 12.0, 11.69047619047619)","(12.0, 14.5, 14.016853932584269)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.38, 2.38095952023988)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:16.491396,"(9.0, 11.5, 11.026881720430108)","(51.0, 95.0, 94.44444444444444)","(9.0, 12.0, 11.60204081632653)","(12.0, 14.5, 13.969135802469136)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.4, 2.35993690851735)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:17.784248,"(9.0, 11.5, 10.988372093023255)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.60204081632653)","(12.0, 14.5, 13.969135802469136)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.4, 2.359511158342189)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:19.058300,"(9.0, 11.5, 10.988372093023255)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.60204081632653)","(12.0, 14.5, 13.969135802469136)","(10.0, 12.5, 12.069620253164556)","(15.0, 18.5, 18.108695652173914)","(2.1, 2.4, 2.359076262083781)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:20.330429,"(9.0, 11.5, 10.988372093023255)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.713235294117647)","(12.0, 14.5, 13.969135802469136)","(10.0, 12.5, 12.156565656565657)","(15.0, 18.5, 17.243589743589745)","(2.1, 2.4, 2.361509433962264)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.709401709401709)"
07-01-2023 16:48:21.488795,"(9.0, 11.5, 10.653846153846153)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.713235294117647)","(12.0, 14.5, 13.969135802469136)","(11.0, 12.5, 12.069620253164556)","(15.0, 17.5, 17.243589743589745)","(2.1, 2.4, 2.380032626427406)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:22.617044,"(9.0, 11.5, 10.75)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.645454545454545)","(12.0, 14.5, 13.592307692307692)","(11.0, 12.5, 12.058441558441558)","(15.0, 17.5, 17.169642857142858)","(2.1, 2.4, 2.3815662650602407)","(10.0, 11.5, 11.352941176470589)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:23.736610,"(9.0, 11.5, 10.75)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.713235294117647)","(12.0, 14.0, 13.555555555555555)","(11.0, 12.5, 12.058441558441558)","(15.0, 17.5, 17.169642857142858)","(2.1, 2.4, 2.3812844036697247)","(10.0, 11.5, 11.341269841269842)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:24.875322,"(9.0, 11.5, 10.797872340425531)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.713235294117647)","(12.0, 14.0, 13.555555555555555)","(11.0, 12.5, 12.058441558441558)","(15.0, 17.5, 17.169642857142858)","(2.1, 2.4, 2.380384615384615)","(10.0, 11.5, 11.9)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:25.986430,"(9.0, 11.5, 10.797872340425531)","(51.0, 95.0, 94.47368421052632)","(9.0, 12.0, 11.713235294117647)","(12.0, 14.0, 13.555555555555555)","(11.0, 12.5, 12.058441558441558)","(15.0, 17.5, 17.169642857142858)","(2.1, 2.4, 2.3800651465798044)","(10.0, 12.0, 11.833333333333334)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:27.052694,"(9.0, 11.5, 10.797872340425531)","(51.0, 95.0, 94.47368421052632)","(9.0, 11.5, 11.246376811594203)","(12.0, 14.0, 13.555555555555555)","(11.0, 12.5, 12.173076923076923)","(15.0, 17.5, 17.169642857142858)","(2.1, 2.4, 2.37768115942029)","(10.0, 12.0, 11.833333333333334)","(10.0, 12.0, 11.542483660130719)"
07-01-2023 16:48:28.103429,"(9.0, 11.5, 10.797872340425531)","(51.0, 95.0, 94.44444444444444)","(9.0, 11.5, 11.246376811594203)","(12.0, 14.0, 13.584415584415584)","(11.0, 12.5, 12.173076923076923)","(14.0, 17.5, 17.169642857142858)","(2.1, 2.38, 2.37768115942029)","(10.0, 12.0, 11.833333333333334)","(10.0, 12.0, 11.551282051282051)"
07-01-2023 16:48:29.207483,"(9.0, 11.0, 10.625)","(51.0, 95.0, 94.44444444444444)","(9.0, 11.5, 11.246376811594203)","(12.0, 14.0, 13.672043010752688)","(11.0, 12.5, 12.18)","(14.0, 17.5, 17.17924528301887)","(2.1, 2.38, 2.381045751633987)","(10.0, 12.0, 10.72)","(10.0, 12.0, 11.64516129032258)"
07-01-2023 16:48:30.355948,"(9.0, 11.0, 10.671052631578947)","(51.0, 120.0, 107.88461538461539)","(9.0, 11.5, 11.257352941176471)","(12.0, 14.0, 13.672043010752688)","(11.0, 12.5, 12.18)","(14.0, 17.5, 17.17924528301887)","(2.1, 2.4, 2.3820433436532507)","(10.0, 11.0, 10.625)","(10.0, 12.0, 11.64516129032258)"
07-01-2023 16:48:31.535051,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 93.0)","(9.0, 11.5, 11.266666666666667)","(12.0, 14.0, 13.675531914893616)","(11.0, 12.5, 12.183168316831683)","(14.0, 17.5, 17.20175438596491)","(2.1, 2.4, 2.3811382113821136)","(10.0, 11.0, 10.586206896551724)","(10.0, 12.0, 11.64516129032258)"
07-01-2023 16:48:32.662763,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 92.72727272727273)","(9.0, 11.5, 11.266666666666667)","(12.0, 14.0, 13.556451612903226)","(11.0, 12.5, 12.279310344827586)","(14.0, 17.5, 17.20175438596491)","(2.1, 2.4, 2.3811382113821136)","(10.0, 11.0, 10.586206896551724)","(10.0, 12.0, 11.64516129032258)"
07-01-2023 16:48:33.812962,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 92.72727272727273)","(9.0, 11.5, 11.266666666666667)","(12.0, 14.0, 13.556451612903226)","(11.0, 12.5, 12.31437125748503)","(14.0, 17.5, 17.20175438596491)","(2.1, 2.4, 2.3812612612612614)","(10.0, 11.0, 10.612903225806452)","(10.0, 12.0, 11.746031746031745)"
07-01-2023 16:48:34.944949,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 92.72727272727273)","(9.0, 11.5, 11.266666666666667)","(12.0, 14.0, 13.556451612903226)","(11.0, 12.5, 12.31437125748503)","(14.0, 17.5, 17.20175438596491)","(2.1, 2.4, 2.3809578544061303)","(10.0, 11.0, 10.612903225806452)","(10.0, 12.0, 11.746031746031745)"
07-01-2023 16:48:36.133675,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 92.72727272727273)","(9.0, 11.5, 11.266666666666667)","(12.0, 14.0, 13.556451612903226)","(11.0, 12.5, 12.31437125748503)","(14.0, 17.5, 17.221311475409838)","(2.1, 2.4, 2.380996015936255)","(10.0, 11.0, 10.612903225806452)","(10.0, 12.0, 11.352380952380953)"
07-01-2023 16:48:37.839584,"(9.0, 11.0, 10.609375)","(51.0, 120.0, 102.35294117647058)","(9.0, 11.5, 11.324022346368714)","(12.0, 14.0, 13.615384615384615)","(11.0, 12.5, 12.36036036036036)","(14.0, 17.5, 17.221311475409838)","(2.1, 2.4, 2.382033898305085)","(10.0, 11.0, 10.8125)","(10.0, 12.0, 11.6)"
07-01-2023 16:48:39.134160,"(9.0, 11.0, 10.715909090909092)","(51.0, 120.0, 102.35294117647058)","(9.0, 11.5, 11.271739130434783)","(12.0, 14.0, 13.615384615384615)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.221311475409838)","(2.1, 2.4, 2.381711568938193)","(10.0, 11.0, 10.818181818181818)","(10.0, 12.0, 11.562962962962963)"
07-01-2023 16:48:40.856463,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 102.35294117647058)","(9.0, 11.5, 11.142045454545455)","(12.0, 14.0, 13.615384615384615)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.221311475409838)","(2.1, 2.4, 2.381711568938193)","(10.0, 11.0, 10.818181818181818)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:42.160081,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 103.33333333333333)","(9.0, 11.5, 11.617647058823529)","(12.0, 14.0, 13.615384615384615)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.221311475409838)","(2.1, 2.4, 2.381711568938193)","(10.0, 11.0, 10.647058823529411)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:43.563870,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.615384615384615)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.20175438596491)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.7)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:44.773280,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.5)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:46.027272,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:47.249988,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 103.33333333333334)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:48.427576,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 105.41666666666666)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:49.607573,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 105.41666666666666)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.327777777777778)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.609375)"
07-01-2023 16:48:50.842558,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 105.41666666666666)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.66875)","(11.0, 12.5, 12.31764705882353)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.381785123966942)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.6)"
07-01-2023 16:48:52.024062,"(9.0, 11.0, 10.744897959183673)","(51.0, 120.0, 105.41666666666666)","(9.0, 12.0, 11.617647058823529)","(12.0, 14.0, 13.658823529411764)","(11.0, 12.5, 12.31764705882353)","(14.0, 17.5, 17.18548387096774)","(2.1, 2.4, 2.3823)","(10.0, 11.0, 10.555555555555555)","(10.0, 12.0, 11.6)"
07-01-2023 16:48:53.273756,"(9.0, 11.0, 10.695121951219512)","(51.0, 120.0, 104.0909090909091)","(9.0, 11.5, 11.338709677419354)","(12.0, 14.0, 13.610738255033556)","(11.0, 12.5, 12.4060773480663)","(14.0, 17.5, 17.204545454545453)","(2.1, 2.38, 2.3647773279352227)","(10.0, 11.0, 10.846153846153847)","(10.0, 12.0, 11.620689655172415)"
07-01-2023 16:48:54.461055,"(9.0, 11.0, 10.695121951219512)","(51.0, 120.0, 104.0909090909091)","(9.0, 11.5, 11.416666666666666)","(12.0, 14.0, 13.610738255033556)","(11.0, 12.5, 12.4060773480663)","(14.0, 17.5, 17.204545454545453)","(2.1, 2.38, 2.3653125)","(10.0, 11.0, 10.781818181818181)","(10.0, 12.0, 11.620689655172415)"
07-01-2023 16:48:55.656014,"(9.0, 11.0, 10.695121951219512)","(51.0, 120.0, 92.72727272727273)","(9.0, 11.5, 11.416666666666666)","(12.0, 14.0, 13.607843137254902)","(11.0, 12.5, 12.410614525139664)","(14.0, 17.5, 17.208955223880597)","(2.1, 2.38, 2.365112781954887)","(10.0, 11.0, 10.538461538461538)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:48:57.088141,"(9.0, 11.0, 10.702380952380953)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.713603818615752)","(11.0, 12.5, 12.383211678832117)","(14.0, 17.5, 17.208955223880597)","(2.1, 2.38, 2.367157894736842)","(10.0, 11.0, 10.538461538461538)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:48:58.541252,"(9.0, 11.0, 10.702380952380953)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.551724137931034)","(12.0, 14.0, 13.713603818615752)","(11.0, 12.5, 12.383211678832117)","(14.0, 17.5, 17.208955223880597)","(2.1, 2.38, 2.367157894736842)","(10.0, 11.0, 10.653846153846153)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:48:59.947668,"(9.0, 11.0, 10.5)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.715328467153284)","(12.0, 14.0, 13.516129032258064)","(11.0, 12.5, 12.410614525139664)","(14.0, 17.5, 17.19047619047619)","(2.1, 2.38, 2.375)","(10.0, 11.5, 11.033333333333333)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:49:01.339578,"(9.0, 10.5, 10.462406015037594)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.715328467153284)","(12.0, 14.0, 13.516129032258064)","(11.0, 12.5, 12.477848101265822)","(14.0, 17.5, 17.208955223880597)","(2.1, 2.38, 2.3746511627906974)","(10.0, 11.5, 11.354166666666666)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:49:02.695916,"(9.0, 11.0, 10.803921568627452)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.516129032258064)","(11.0, 12.5, 12.470833333333333)","(14.0, 17.5, 17.137254901960784)","(2.1, 2.38, 2.3746511627906974)","(10.0, 11.5, 11.354166666666666)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:49:03.894085,"(9.0, 11.0, 10.803921568627452)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.516129032258064)","(11.0, 12.5, 12.4875)","(14.0, 17.5, 17.137254901960784)","(2.1, 2.38, 2.3746511627906974)","(10.0, 11.5, 11.354166666666666)","(10.0, 12.0, 11.629213483146067)"
07-01-2023 16:49:05.216575,"(9.0, 11.0, 10.803921568627452)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.620437956204379)","(11.0, 12.5, 12.4875)","(14.0, 17.5, 17.109375)","(2.1, 2.38, 2.376060606060606)","(10.0, 11.5, 11.337209302325581)","(10.0, 12.0, 11.868421052631579)"
07-01-2023 16:49:06.418375,"(9.0, 10.5, 10.427083333333334)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.620437956204379)","(11.0, 12.5, 12.486842105263158)","(14.0, 17.5, 17.109375)","(2.1, 2.38, 2.36695652173913)","(10.0, 11.5, 11.337209302325581)","(10.0, 12.0, 11.675)"
07-01-2023 16:49:07.665233,"(9.0, 10.5, 10.427083333333334)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.620437956204379)","(11.0, 12.5, 12.685567010309278)","(14.0, 17.5, 17.037037037037038)","(2.1, 2.4, 2.36695652173913)","(10.0, 11.5, 11.337209302325581)","(10.0, 12.0, 11.675)"
07-01-2023 16:49:08.867040,"(9.0, 10.5, 10.427083333333334)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.59375)","(12.0, 14.0, 13.620437956204379)","(11.0, 13.0, 12.685567010309278)","(14.0, 17.5, 17.037037037037038)","(2.1, 2.4, 2.36695652173913)","(10.0, 11.5, 11.337209302325581)","(10.0, 12.0, 11.675)"
07-01-2023 16:49:10.094382,"(9.0, 10.5, 10.427083333333334)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.576086956521738)","(12.0, 14.0, 13.620437956204379)","(11.0, 13.0, 12.815217391304348)","(14.0, 17.5, 17.037037037037038)","(2.1, 2.4, 2.36695652173913)","(10.0, 11.5, 11.362745098039216)","(10.0, 12.0, 11.675)"
07-01-2023 16:49:11.363659,"(9.0, 10.5, 10.427083333333334)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.576086956521738)","(12.0, 14.0, 13.620437956204379)","(11.0, 13.0, 12.737113402061855)","(14.0, 17.5, 17.037037037037038)","(2.1, 2.4, 2.36695652173913)","(10.0, 11.5, 11.362745098039216)","(10.0, 12.0, 11.675)"
07-01-2023 16:49:12.750484,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.576086956521738)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.0, 12.645833333333334)","(14.0, 17.5, 17.219101123595507)","(2.15, 2.4, 2.36695652173913)","(9.0, 11.5, 11.362745098039216)","(10.0, 12.0, 11.643835616438356)"
07-01-2023 16:49:14.010572,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.576086956521738)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.0, 12.645833333333334)","(14.0, 17.5, 17.219101123595507)","(2.15, 2.4, 2.36695652173913)","(9.0, 11.5, 11.362745098039216)","(10.0, 12.0, 11.346153846153847)"
07-01-2023 16:49:15.379245,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.0, 12.673076923076923)","(14.0, 17.5, 17.219101123595507)","(2.15, 2.4, 2.36695652173913)","(9.0, 11.5, 11.880952380952381)","(10.0, 11.5, 11.342105263157894)"
07-01-2023 16:49:16.713877,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.0, 12.905172413793103)","(14.0, 17.5, 17.219101123595507)","(2.15, 2.4, 2.364165029469548)","(9.0, 12.0, 11.833333333333334)","(10.0, 11.5, 11.3)"
07-01-2023 16:49:18.050449,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 12.905172413793103)","(14.0, 17.5, 16.666666666666668)","(2.15, 2.4, 2.364165029469548)","(9.0, 12.0, 11.833333333333334)","(10.0, 11.5, 11.3)"
07-01-2023 16:49:19.210553,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 13.003597122302159)","(14.0, 17.5, 16.666666666666668)","(2.15, 2.4, 2.364165029469548)","(9.0, 12.0, 11.833333333333334)","(10.0, 11.5, 11.3)"
07-01-2023 16:49:20.330162,"(9.0, 11.0, 10.966931216931217)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 13.003597122302159)","(14.0, 17.5, 16.666666666666668)","(2.15, 2.4, 2.364165029469548)","(9.0, 12.0, 11.833333333333334)","(10.0, 11.5, 11.359550561797754)"
07-01-2023 16:49:21.591936,"(9.0, 11.0, 10.967616580310882)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 13.003597122302159)","(14.0, 17.5, 16.666666666666668)","(2.15, 2.4, 2.36470066518847)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.337209302325581)"
07-01-2023 16:49:22.742708,"(9.0, 11.0, 10.969586374695863)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 13.036912751677852)","(14.0, 17.5, 16.66)","(2.15, 2.4, 2.3805797101449273)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.337209302325581)"
07-01-2023 16:49:23.912738,"(9.0, 11.0, 10.969586374695863)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.527272727272727)","(11.0, 13.5, 13.036912751677852)","(14.0, 17.0, 16.923694779116467)","(2.15, 2.4, 2.382228116710875)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.337209302325581)"
07-01-2023 16:49:25.003749,"(9.0, 11.0, 10.969586374695863)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.614814814814816)","(11.0, 13.5, 13.036912751677852)","(14.0, 17.0, 16.923694779116467)","(2.15, 2.4, 2.352678571428571)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.337209302325581)"
07-01-2023 16:49:26.112765,"(9.0, 11.0, 10.969586374695863)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.614814814814816)","(11.0, 13.5, 13.036912751677852)","(14.0, 17.0, 16.92050209205021)","(2.15, 2.36, 2.352678571428571)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.296296296296296)"
07-01-2023 16:49:27.274719,"(9.0, 11.0, 10.969586374695863)","(51.0, 120.0, 92.72727272727273)","(9.0, 12.0, 11.580645161290322)","(11.0, 14.0, 13.614814814814816)","(11.0, 13.5, 13.036912751677852)","(14.0, 17.0, 16.92050209205021)","(2.15, 2.36, 2.3529714285714283)","(9.0, 12.0, 11.526315789473685)","(10.0, 12.0, 11.278481012658228)"
