,Kingscroft,Elegantly Wasted,Craigs Cruisin,Borneo Brave,Diesel Flyer,Black Elegance,Lornas Creek
11-01-2023 14:01:15.171260,"(2.0, 3.1, 2.7072727272727275)","(16.0, 130.0, 67.0)","(101.0, 630.0, 410.0)","(1.65, 2.44, 1.996)","(15.0, 50.0, 24.0)","(41.0, 280.0, 170.0)","(31.0, 210.0, 152.5)"
11-01-2023 14:01:16.318342,"(2.0, 3.1, 2.7072727272727275)","(16.0, 120.0, 94.85714285714286)","(101.0, 630.0, 410.0)","(1.65, 2.44, 1.996)","(15.0, 50.0, 24.0)","(41.0, 290.0, 170.0)","(31.0, 210.0, 152.5)"
11-01-2023 14:01:17.505091,"(2.0, 3.1, 2.7072727272727275)","(16.0, 120.0, 94.85714285714286)","(101.0, 630.0, 483.3333333333333)","(1.65, 2.44, 1.996)","(15.0, 50.0, 24.0)","(41.0, 290.0, 190.0)","(31.0, 210.0, 171.66666666666669)"
11-01-2023 14:01:18.558512,"(2.0, 2.86, 2.2552)","(16.0, 120.0, 94.85714285714286)","(101.0, 630.0, 520.0)","(1.65, 2.44, 1.7971428571428572)","(15.0, 50.0, 24.0)","(41.0, 290.0, 204.28571428571428)","(31.0, 210.0, 171.66666666666669)"
11-01-2023 14:01:19.600252,"(2.0, 2.86, 2.2552)","(16.0, 120.0, 64.0)","(101.0, 630.0, 520.0)","(1.65, 2.44, 1.7971428571428572)","(15.0, 50.0, 24.0)","(41.0, 290.0, 206.0)","(31.0, 210.0, 173.33333333333331)"
11-01-2023 14:01:20.698763,"(2.0, 2.86, 2.088372093023256)","(16.0, 120.0, 65.33333333333333)","(101.0, 730.0, 465.0)","(1.65, 2.44, 1.7971428571428572)","(15.0, 50.0, 24.0)","(41.0, 290.0, 186.0)","(31.0, 210.0, 160.0)"
11-01-2023 14:01:21.785287,"(2.0, 2.86, 2.088372093023256)","(16.0, 120.0, 65.33333333333333)","(101.0, 730.0, 465.0)","(1.65, 2.44, 1.7971428571428572)","(15.0, 50.0, 24.0)","(41.0, 290.0, 186.0)","(31.0, 210.0, 175.0)"
11-01-2023 14:01:22.752932,"(2.0, 2.86, 2.088372093023256)","(16.0, 120.0, 65.33333333333333)","(101.0, 730.0, 465.0)","(1.65, 2.44, 1.7971428571428572)","(15.0, 50.0, 28.333333333333336)","(41.0, 290.0, 186.0)","(31.0, 240.0, 196.66666666666669)"
11-01-2023 14:01:23.677597,"(2.0, 2.86, 2.088372093023256)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 465.0)","(1.65, 2.44, 1.996)","(15.0, 65.0, 27.0)","(41.0, 290.0, 215.71428571428572)","(31.0, 240.0, 207.5)"
11-01-2023 14:01:24.637923,"(2.0, 2.86, 2.088372093023256)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 465.0)","(1.65, 2.44, 1.996)","(15.0, 65.0, 27.0)","(41.0, 290.0, 215.71428571428572)","(31.0, 240.0, 207.5)"
11-01-2023 14:01:25.717242,"(2.0, 2.84, 2.662222222222222)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 465.0)","(1.65, 2.44, 2.26)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 194.0)","(31.0, 240.0, 195.0)"
11-01-2023 14:01:26.751543,"(2.0, 2.84, 2.232)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 465.0)","(1.65, 2.4, 2.26)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 194.0)","(31.0, 270.0, 144.0)"
11-01-2023 14:01:27.763757,"(2.0, 2.84, 2.232)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 465.0)","(1.65, 2.4, 2.26)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 194.0)","(31.0, 240.0, 144.0)"
11-01-2023 14:01:28.903132,"(2.0, 2.84, 2.232)","(16.0, 120.0, 87.19999999999999)","(101.0, 730.0, 415.0)","(1.65, 2.4, 2.045)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 202.0)","(31.0, 240.0, 152.0)"
11-01-2023 14:01:30.021716,"(2.0, 2.84, 2.232)","(16.0, 120.0, 79.0)","(101.0, 630.0, 415.0)","(1.65, 2.4, 2.045)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 202.0)","(31.0, 240.0, 152.0)"
11-01-2023 14:01:31.126033,"(2.0, 2.84, 2.232)","(16.0, 120.0, 79.0)","(101.0, 630.0, 415.0)","(1.65, 2.4, 2.045)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:32.241884,"(2.0, 2.84, 2.232)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.4, 2.045)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:33.354632,"(2.0, 2.84, 2.232)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.4, 2.0885714285714285)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:34.386111,"(2.0, 2.84, 2.4699999999999998)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.38, 2.0885714285714285)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:35.549978,"(2.0, 2.84, 2.4699999999999998)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.38, 2.0885714285714285)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:36.795988,"(2.0, 2.84, 2.428888888888889)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.38, 2.0885714285714285)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 166.66666666666666)"
11-01-2023 14:01:37.878683,"(2.0, 2.84, 2.428888888888889)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.38, 2.03)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 240.0, 190.0)"
11-01-2023 14:01:38.880634,"(2.0, 2.84, 2.285)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:39.929125,"(2.0, 2.84, 2.1384615384615384)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:40.986798,"(2.0, 2.84, 2.1384615384615384)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 65.0, 25.416666666666668)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:41.961314,"(2.0, 2.84, 2.237241379310345)","(16.0, 110.0, 62.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 65.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:43.022273,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 50.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:44.080614,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 50.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:45.127242,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 50.0)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:46.316467,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 53.333333333333336)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:47.479543,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 55.0)","(101.0, 630.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 190.0)"
11-01-2023 14:01:48.744203,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 53.42857142857143)","(101.0, 730.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 187.14285714285714)"
11-01-2023 14:01:49.846828,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 53.42857142857143)","(101.0, 730.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 330.0, 187.14285714285714)"
11-01-2023 14:01:50.902995,"(2.0, 2.84, 2.137721518987342)","(16.0, 110.0, 53.42857142857143)","(101.0, 730.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 171.66666666666666)"
11-01-2023 14:01:51.967153,"(2.0, 2.84, 2.137721518987342)","(16.0, 100.0, 58.0)","(101.0, 730.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 171.66666666666666)"
11-01-2023 14:01:52.997339,"(2.0, 2.82, 2.2818181818181817)","(16.0, 95.0, 52.5)","(101.0, 730.0, 465.0)","(1.65, 2.36, 1.8239999999999998)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 180.0)"
11-01-2023 14:01:54.078582,"(2.0, 2.82, 2.2818181818181817)","(16.0, 90.0, 59.333333333333336)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7509090909090907)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 180.0)"
11-01-2023 14:01:55.135283,"(2.0, 2.82, 2.1416666666666666)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7509090909090907)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 201.42857142857144)"
11-01-2023 14:01:56.134992,"(2.0, 2.8, 2.697142857142857)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7509090909090907)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 201.42857142857144)"
11-01-2023 14:01:57.218067,"(2.0, 2.8, 2.2763636363636364)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7509090909090907)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 201.42857142857144)"
11-01-2023 14:01:58.354984,"(2.0, 2.8, 2.2763636363636364)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7509090909090907)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 330.0, 200.0)"
11-01-2023 14:01:59.430104,"(2.0, 2.8, 2.2763636363636364)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.36, 1.7441666666666666)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 320.0, 200.0)"
11-01-2023 14:02:00.467245,"(2.0, 2.8, 2.4)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.34, 1.7441666666666666)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 320.0, 200.0)"
11-01-2023 14:02:01.626889,"(2.0, 2.8, 2.16)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.32, 2.005)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 320.0, 200.0)"
11-01-2023 14:02:02.702594,"(2.0, 2.8, 2.16)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.32, 2.005)","(15.0, 55.0, 25.0)","(41.0, 290.0, 216.66666666666666)","(31.0, 320.0, 193.33333333333334)"
11-01-2023 14:02:03.790126,"(2.0, 2.8, 2.16)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.32, 2.005)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:05.175150,"(2.0, 2.8, 2.16)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.32, 1.78)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:06.288219,"(2.0, 2.8, 2.3269565217391306)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.32, 1.9749999999999999)","(15.0, 55.0, 25.0)","(41.0, 290.0, 215.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:07.455313,"(2.0, 2.8, 2.1976470588235295)","(16.0, 90.0, 53.2)","(101.0, 630.0, 415.0)","(1.65, 2.26, 1.9749999999999999)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:08.673597,"(2.0, 2.8, 2.1976470588235295)","(16.0, 90.0, 51.666666666666664)","(101.0, 630.0, 465.0)","(1.65, 2.26, 1.9749999999999999)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:09.848177,"(2.0, 2.8, 2.1976470588235295)","(16.0, 90.0, 57.666666666666664)","(101.0, 730.0, 465.0)","(1.65, 2.26, 1.9749999999999999)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:11.056900,"(2.0, 2.8, 2.1976470588235295)","(16.0, 85.0, 57.666666666666664)","(101.0, 730.0, 465.0)","(1.65, 2.26, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:12.221219,"(2.0, 2.8, 2.4054545454545453)","(16.0, 85.0, 57.666666666666664)","(101.0, 730.0, 465.0)","(1.65, 2.24, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:13.400941,"(2.0, 2.8, 2.4054545454545453)","(16.0, 85.0, 68.6)","(101.0, 730.0, 465.0)","(1.65, 2.24, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:14.470873,"(2.0, 2.8, 2.4054545454545453)","(16.0, 85.0, 68.6)","(101.0, 730.0, 465.0)","(1.65, 2.24, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:15.542274,"(2.0, 2.8, 2.4054545454545453)","(16.0, 85.0, 68.6)","(101.0, 730.0, 465.0)","(1.65, 2.24, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:16.678730,"(2.0, 2.8, 2.4054545454545453)","(16.0, 85.0, 68.6)","(101.0, 730.0, 465.0)","(1.65, 2.24, 1.8)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:17.846555,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 71.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:18.997492,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 71.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 55.0, 25.0)","(41.0, 290.0, 218.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:20.219819,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 71.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:21.474503,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 71.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 55.0, 25.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:22.632413,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 71.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 55.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:23.717681,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:24.873948,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:25.986633,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:27.112565,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:28.190239,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:29.343517,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:30.466579,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 730.0, 465.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:31.531934,"(2.0, 2.8, 2.4181818181818184)","(16.0, 80.0, 62.0)","(101.0, 99998, 5099.5)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:32.602653,"(2.0, 2.8, 2.6)","(16.0, 80.0, 62.0)","(101.0, 99998, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 193.33333333333334)"
11-01-2023 14:02:33.666216,"(2.0, 2.78, 2.49)","(16.0, 80.0, 62.0)","(101.0, 570.0, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 310.0, 190.0)"
11-01-2023 14:02:34.690417,"(2.0, 2.78, 2.49)","(16.0, 80.0, 62.0)","(101.0, 570.0, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:35.692219,"(2.0, 2.78, 2.49)","(16.0, 80.0, 62.0)","(101.0, 570.0, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:36.792536,"(2.0, 2.78, 2.49)","(16.0, 80.0, 62.0)","(101.0, 570.0, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:37.819835,"(2.0, 2.78, 2.49)","(16.0, 80.0, 62.0)","(101.0, 570.0, 385.0)","(1.65, 2.22, 1.796)","(15.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:39.196062,"(2.0, 2.78, 2.49)","(16.0, 80.0, 63.0)","(101.0, 570.0, 385.0)","(1.7, 2.22, 1.796)","(16.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:40.479113,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 570.0, 385.0)","(1.7, 2.22, 1.796)","(16.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:41.509010,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 570.0, 385.0)","(1.7, 2.22, 1.796)","(16.0, 50.0, 24.0)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:42.550625,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 570.0, 385.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 31.42857142857143)","(41.0, 290.0, 210.0)","(31.0, 290.0, 190.0)"
11-01-2023 14:02:43.515377,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 570.0, 385.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 202.0)","(31.0, 290.0, 196.0)"
11-01-2023 14:02:44.506356,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 218.0)","(31.0, 300.0, 196.0)"
11-01-2023 14:02:45.483467,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 218.0)","(31.0, 300.0, 196.0)"
11-01-2023 14:02:46.507057,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 226.0)","(31.0, 300.0, 196.0)"
11-01-2023 14:02:47.488682,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 226.0)","(31.0, 300.0, 196.0)"
11-01-2023 14:02:48.565865,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 300.0, 196.0)"
11-01-2023 14:02:49.573775,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 300.0, 255.0)"
11-01-2023 14:02:50.585090,"(2.0, 2.78, 2.49)","(17.0, 80.0, 63.0)","(101.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 340.0, 198.0)"
11-01-2023 14:02:51.723177,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 198.0)"
11-01-2023 14:02:52.760797,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 198.0)"
11-01-2023 14:02:53.908246,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 198.0)"
11-01-2023 14:02:54.994806,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 2.090588235294118)","(16.0, 50.0, 41.03448275862068)","(41.0, 290.0, 216.66666666666666)","(31.0, 310.0, 194.0)"
11-01-2023 14:02:56.065123,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 50.0, 47.78846153846153)","(41.0, 290.0, 216.66666666666666)","(31.0, 290.0, 194.0)"
11-01-2023 14:02:57.175694,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 55.0, 47.78846153846153)","(41.0, 290.0, 216.66666666666666)","(31.0, 290.0, 194.0)"
11-01-2023 14:02:58.312376,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 335.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 55.0, 47.78846153846153)","(41.0, 290.0, 216.66666666666666)","(31.0, 290.0, 194.0)"
11-01-2023 14:02:59.381461,"(2.0, 2.78, 2.49)","(18.0, 80.0, 63.0)","(91.0, 470.0, 385.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 55.0, 47.78846153846153)","(41.0, 290.0, 202.0)","(31.0, 290.0, 194.0)"
11-01-2023 14:03:00.494711,"(2.0, 2.78, 2.49)","(18.0, 80.0, 62.0)","(91.0, 570.0, 385.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 55.0, 44.6551724137931)","(41.0, 290.0, 210.0)","(31.0, 290.0, 194.0)"
11-01-2023 14:03:01.506057,"(2.0, 2.78, 2.49)","(18.0, 80.0, 62.0)","(91.0, 570.0, 385.0)","(1.7, 2.22, 1.9755555555555557)","(16.0, 55.0, 44.6551724137931)","(41.0, 290.0, 210.0)","(31.0, 290.0, 194.0)"
11-01-2023 14:03:02.528998,"(2.0, 2.78, 2.49)","(18.0, 80.0, 62.0)","(91.0, 570.0, 385.0)","(1.7, 2.22, 2.076)","(16.0, 55.0, 44.6551724137931)","(41.0, 290.0, 210.0)","(31.0, 290.0, 194.0)"
