,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 11:12:02.755995,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.85)","(19.0, 36.0, 35.333333333333336)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6303797468354433)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:03.907568,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.85)","(19.0, 36.0, 35.333333333333336)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6303797468354433)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:05.033437,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.85)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6303797468354433)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:06.146224,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.85)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6303797468354433)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:07.255106,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.863636363636363)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6303797468354433)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:08.338107,"(1.75, 2.06, 2.0434146341463415)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.863636363636363)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.88888888888889)","(20.0, 38.0, 37.05882352941177)","(3.0, 3.75, 3.6366666666666667)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:09.473691,"(1.75, 2.12, 2.090909090909091)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.863636363636363)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.875)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.7, 3.6234375)","(26.0, 70.0, 61.33333333333333)"
16-12-2022 11:12:10.605863,"(1.75, 2.14, 2.0525)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 63.5)"
16-12-2022 11:12:11.678575,"(1.75, 2.12, 2.0780000000000003)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:12.765283,"(1.75, 2.1, 2.0820689655172413)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:13.856346,"(1.75, 2.1, 2.0820689655172413)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:14.942213,"(1.75, 2.1, 2.0820689655172413)","(31.0, 80.0, 70.0)","(81.0, 240.0, 230.0)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 34.0)","(7.5, 11.0, 10.875)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 52.76923076923077)"
16-12-2022 11:12:16.056443,"(1.75, 2.1, 2.0878260869565217)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 33.333333333333336)","(7.5, 11.0, 10.875)","(20.0, 38.0, 36.76923076923077)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 53.66666666666667)"
16-12-2022 11:12:17.202609,"(1.75, 2.1, 2.0820689655172413)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 33.333333333333336)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.93333333333333)","(3.0, 3.75, 3.6234375)","(26.0, 70.0, 53.66666666666667)"
16-12-2022 11:12:18.298860,"(1.75, 2.1, 2.0820689655172413)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 33.333333333333336)","(7.5, 11.0, 10.78048780487805)","(20.0, 38.0, 37.111111111111114)","(3.0, 3.75, 3.622916666666667)","(26.0, 70.0, 61.16666666666667)"
16-12-2022 11:12:19.379283,"(1.75, 2.08, 2.0700000000000003)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 19.9)","(19.0, 36.0, 33.333333333333336)","(7.5, 11.0, 10.756756756756756)","(20.0, 38.0, 36.93333333333333)","(3.0, 3.75, 3.677777777777778)","(26.0, 65.0, 61.16666666666667)"
16-12-2022 11:12:20.478508,"(1.75, 2.1, 2.0860714285714286)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 20.0, 21.071428571428573)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.875)","(21.0, 38.0, 39.42857142857143)","(3.0, 3.7, 3.61)","(26.0, 65.0, 58.0)"
16-12-2022 11:12:21.619207,"(1.75, 2.1, 2.049714285714286)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.846153846153847)","(21.0, 42.0, 40.285714285714285)","(3.0, 3.7, 3.686666666666667)","(26.0, 65.0, 58.0)"
16-12-2022 11:12:22.728406,"(1.75, 2.1, 2.054871794871795)","(31.0, 80.0, 70.0)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 22.205882352941178)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.846153846153847)","(21.0, 42.0, 40.0)","(3.0, 3.7, 3.686666666666667)","(26.0, 65.0, 58.0)"
16-12-2022 11:12:23.829616,"(1.75, 2.1, 2.0648)","(31.0, 70.0, 67.5)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.8)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.846153846153847)","(21.0, 42.0, 40.0)","(3.0, 3.7, 3.686666666666667)","(26.0, 65.0, 58.0)"
16-12-2022 11:12:24.918565,"(1.75, 2.1, 2.0648)","(31.0, 70.0, 67.5)","(81.0, 240.0, 234.11764705882354)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.8)","(19.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.875)","(21.0, 42.0, 40.5)","(3.0, 3.7, 3.637931034482759)","(26.0, 65.0, 58.0)"
16-12-2022 11:12:26.028863,"(1.75, 2.1, 2.063943661971831)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.5)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.875)","(21.0, 42.0, 40.5)","(3.0, 3.7, 3.631818181818182)","(26.0, 65.0, 57.0)"
16-12-2022 11:12:27.126906,"(1.75, 2.06, 2.059)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.5)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.833333333333334)","(21.0, 42.0, 40.0)","(3.0, 3.7, 3.6793478260869565)","(26.0, 70.0, 57.0)"
16-12-2022 11:12:28.233870,"(1.75, 2.06, 2.0595454545454546)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 20.75)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.735294117647058)","(21.0, 42.0, 40.5)","(3.0, 3.75, 3.6636363636363636)","(26.0, 70.0, 58.0)"
16-12-2022 11:12:29.388969,"(1.75, 2.1, 2.089071038251366)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.735294117647058)","(21.0, 42.0, 39.375)","(3.0, 3.75, 3.6636363636363636)","(26.0, 65.0, 57.0)"
16-12-2022 11:12:30.493978,"(1.75, 2.1, 2.0888082901554403)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.96153846153846)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.785714285714286)","(21.0, 42.0, 39.0)","(3.0, 3.75, 3.680357142857143)","(26.0, 70.0, 52.666666666666664)"
16-12-2022 11:12:31.565794,"(1.75, 2.1, 2.070909090909091)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.807692307692308)","(21.0, 42.0, 39.666666666666664)","(3.0, 3.75, 3.666176470588235)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:32.701577,"(1.75, 2.1, 2.0631818181818184)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.96153846153846)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 10.807692307692308)","(21.0, 42.0, 37.333333333333336)","(3.0, 3.75, 3.680357142857143)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:33.815609,"(1.75, 2.1, 2.070909090909091)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.0, 11.166666666666666)","(21.0, 42.0, 39.333333333333336)","(3.0, 3.75, 3.666176470588235)","(26.0, 70.0, 62.0)"
16-12-2022 11:12:34.904588,"(1.75, 2.1, 2.0631818181818184)","(31.0, 70.0, 67.5)","(81.0, 240.0, 225.71428571428572)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.96153846153846)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.071428571428571)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.680357142857143)","(26.0, 70.0, 61.875)"
16-12-2022 11:12:36.006736,"(1.75, 2.1, 2.064878048780488)","(31.0, 70.0, 67.5)","(81.0, 240.0, 233.75)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.166666666666666)","(21.0, 42.0, 38.18181818181818)","(3.0, 3.75, 3.666176470588235)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:37.101208,"(1.75, 2.1, 2.059615384615385)","(31.0, 70.0, 67.5)","(81.0, 240.0, 233.75)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.071428571428571)","(21.0, 42.0, 38.18181818181818)","(3.0, 3.75, 3.666176470588235)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:38.203383,"(1.75, 2.08, 2.057)","(31.0, 70.0, 67.5)","(81.0, 240.0, 233.75)","(41.0, 230.0, 109.16666666666667)","(12.0, 23.0, 21.071428571428573)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.071428571428571)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.680357142857143)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:39.284484,"(1.75, 2.08, 2.057)","(31.0, 80.0, 72.5)","(81.0, 240.0, 233.75)","(41.0, 230.0, 123.33333333333334)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.166666666666666)","(21.0, 42.0, 38.18181818181818)","(3.0, 3.75, 3.666176470588235)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:40.432223,"(1.75, 2.08, 2.0416666666666665)","(31.0, 80.0, 72.5)","(81.0, 240.0, 233.75)","(41.0, 200.0, 104.16666666666667)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.166666666666666)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.666176470588235)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:41.521763,"(1.75, 2.08, 2.0416666666666665)","(31.0, 80.0, 68.75)","(81.0, 240.0, 233.75)","(41.0, 200.0, 101.42857142857143)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.214285714285714)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.6893617021276595)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:42.604540,"(1.75, 2.08, 2.0416666666666665)","(31.0, 80.0, 68.75)","(81.0, 240.0, 233.75)","(41.0, 200.0, 137.5)","(12.0, 23.0, 21.0)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.214285714285714)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.6893617021276595)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:43.710539,"(1.75, 2.08, 2.0416666666666665)","(31.0, 80.0, 68.75)","(81.0, 240.0, 233.75)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.0)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.214285714285714)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.6893617021276595)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:44.822101,"(1.75, 2.08, 2.0416666666666665)","(31.0, 80.0, 68.75)","(81.0, 240.0, 233.75)","(41.0, 190.0, 137.5)","(12.0, 23.0, 20.23076923076923)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.214285714285714)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.6893617021276595)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:45.955526,"(1.75, 2.08, 2.057)","(31.0, 80.0, 72.5)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 137.5)","(12.0, 23.0, 19.884615384615383)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.166666666666666)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.702439024390244)","(26.0, 65.0, 61.875)"
16-12-2022 11:12:47.048942,"(1.75, 2.08, 2.057)","(31.0, 80.0, 75.0)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 137.5)","(12.0, 23.0, 19.4)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.166666666666666)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.702439024390244)","(26.0, 65.0, 63.333333333333336)"
16-12-2022 11:12:48.151036,"(1.75, 2.08, 2.057)","(31.0, 80.0, 75.0)","(81.0, 240.0, 228.88888888888889)","(41.0, 190.0, 137.5)","(12.0, 23.0, 20.23076923076923)","(21.0, 36.0, 34.666666666666664)","(7.5, 11.5, 11.306451612903226)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.75, 3.664)","(26.0, 70.0, 63.214285714285715)"
16-12-2022 11:12:49.228703,"(1.75, 2.1, 2.0631818181818184)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 19.884615384615383)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.277777777777779)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.7, 3.6925000000000003)","(26.0, 65.0, 63.77777777777778)"
16-12-2022 11:12:50.340561,"(1.75, 2.1, 2.0805405405405404)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 19.4)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.26)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.7, 3.6925000000000003)","(26.0, 70.0, 63.77777777777778)"
16-12-2022 11:12:51.445609,"(1.75, 2.08, 2.0595121951219513)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 19.4)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.26)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.7, 3.6925000000000003)","(26.0, 70.0, 57.0)"
16-12-2022 11:12:52.560526,"(1.75, 2.08, 2.061797752808989)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 20.428571428571427)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.888888888888886)","(3.0, 3.7, 3.694)","(26.0, 70.0, 57.0)"
16-12-2022 11:12:53.651297,"(1.75, 2.08, 2.0638)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.2)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.694)","(26.0, 70.0, 58.0)"
16-12-2022 11:12:54.747189,"(1.75, 2.08, 2.0638)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 20.6)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.26)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.695945945945946)","(26.0, 70.0, 50.666666666666664)"
16-12-2022 11:12:55.843463,"(1.75, 2.08, 2.061797752808989)","(31.0, 80.0, 75.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 20.6)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.6964285714285716)","(26.0, 60.0, 50.666666666666664)"
16-12-2022 11:12:56.980792,"(1.75, 2.08, 2.0638)","(31.0, 80.0, 75.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.6964285714285716)","(26.0, 60.0, 49.333333333333336)"
16-12-2022 11:12:58.153675,"(1.75, 2.08, 2.070344827586207)","(31.0, 80.0, 75.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.6964285714285716)","(26.0, 60.0, 49.333333333333336)"
16-12-2022 11:12:59.256734,"(1.75, 2.08, 2.072142857142857)","(31.0, 80.0, 75.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 38.5)","(3.0, 3.7, 3.6964285714285716)","(26.0, 60.0, 49.333333333333336)"
16-12-2022 11:13:00.352421,"(1.75, 2.08, 2.0691803278688523)","(31.0, 80.0, 75.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 60.0, 51.333333333333336)"
16-12-2022 11:13:01.425689,"(1.75, 2.08, 2.069)","(31.0, 80.0, 76.0)","(81.0, 240.0, 230.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 34.4)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 55.0, 50.666666666666664)"
16-12-2022 11:13:02.541900,"(1.75, 2.08, 2.069)","(31.0, 80.0, 76.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.293103448275861)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 55.0, 50.666666666666664)"
16-12-2022 11:13:03.643329,"(1.75, 2.08, 2.0656521739130436)","(31.0, 80.0, 76.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.105263157894736)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.458333333333334)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 55.0, 50.666666666666664)"
16-12-2022 11:13:04.731676,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 76.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.457446808510639)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 55.0, 50.666666666666664)"
16-12-2022 11:13:05.840478,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(12.0, 23.0, 21.285714285714285)","(21.0, 36.0, 33.6)","(7.5, 12.0, 11.382352941176471)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 55.0, 48.0)"
16-12-2022 11:13:06.921263,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.56)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.290697674418604)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 48.0)"
16-12-2022 11:13:08.029652,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 195.0)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.56)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.290697674418604)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 48.0)"
16-12-2022 11:13:09.116715,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.56)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.290697674418604)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 48.0)"
16-12-2022 11:13:10.222684,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 137.5)","(13.0, 23.0, 21.56)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.290697674418604)","(21.0, 42.0, 39.05263157894737)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 48.0)"
16-12-2022 11:13:11.354356,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 155.0)","(13.0, 23.0, 20.333333333333332)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.290697674418604)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 48.0)"
16-12-2022 11:13:12.457926,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.473684210526315)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.329268292682928)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 50.0, 46.0)"
16-12-2022 11:13:13.548896,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.81818181818182)","(21.0, 36.0, 33.6)","(7.5, 11.5, 11.5625)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 48.0, 45.0)"
16-12-2022 11:13:14.625980,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 232.30769230769232)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.81818181818182)","(21.0, 36.0, 33.6)","(7.5, 12.0, 11.5625)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 48.0, 45.0)"
16-12-2022 11:13:15.770915,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.81818181818182)","(21.0, 36.0, 33.6)","(7.5, 12.0, 11.5625)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 48.0, 45.0)"
16-12-2022 11:13:16.860531,"(1.75, 2.08, 2.0533333333333332)","(31.0, 80.0, 75.0)","(81.0, 240.0, 231.66666666666669)","(41.0, 190.0, 137.5)","(13.0, 23.0, 20.81818181818182)","(21.0, 36.0, 33.6)","(7.5, 12.0, 11.444444444444445)","(21.0, 42.0, 39.64705882352941)","(3.0, 3.7, 3.6964285714285716)","(26.0, 48.0, 45.0)"
