,Caveman,Paradiso Havana,Maniac Moo,Invictus Sharon,Fire Up Jazz,Lifes A Riot,Deeming Rate,Seriously Fly
09-01-2023 18:36:42.743052,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.08)","(10.0, 20.0, 18.642857142857142)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:44.066940,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.8095238095238095)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:45.371535,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8095238095238095)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:46.669760,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.9)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:47.984518,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.9)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:49.360057,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.9)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:50.684096,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7818181818181817)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:51.957363,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7818181818181817)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:53.247355,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7818181818181817)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:54.549521,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7818181818181817)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:55.874990,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7818181818181817)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:57.193811,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.7619047619047619)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:36:58.721369,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.9185185185185185)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:37:00.014758,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 112.11764705882354)"
09-01-2023 18:37:01.330334,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 200.0, 163.77777777777777)"
09-01-2023 18:37:02.652144,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 18.363636363636363)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:04.016131,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 180.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:05.391274,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 17.166666666666668)","(2.4, 3.95, 2.895714285714286)","(31.0, 320.0, 200.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:06.731943,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8)","(10.0, 20.0, 17.166666666666668)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:08.060739,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.1319148936170214)","(10.0, 20.0, 17.166666666666668)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:09.384226,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 163.77777777777777)"
09-01-2023 18:37:10.648256,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:11.988238,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:13.684775,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:15.405327,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:17.124659,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:19.208395,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:21.463863,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:23.385296,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:26.175596,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8666666666666667)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:27.975405,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8272727272727274)","(10.0, 20.0, 18.875)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:29.266660,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:30.599569,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 123.84615384615384)"
09-01-2023 18:37:31.903965,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 180.0, 124.66666666666667)"
09-01-2023 18:37:33.246389,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 200.0)","(26.0, 170.0, 124.66666666666667)"
09-01-2023 18:37:34.461673,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8782608695652174)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 193.84615384615384)","(26.0, 170.0, 124.66666666666667)"
09-01-2023 18:37:35.691305,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8782608695652174)","(10.0, 20.0, 18.866666666666667)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 253.33333333333334)","(26.0, 170.0, 124.66666666666667)"
09-01-2023 18:37:36.938401,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8782608695652174)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 280.0, 262.22222222222223)","(26.0, 170.0, 148.46153846153845)"
09-01-2023 18:37:38.341001,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8095238095238095)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 262.22222222222223)","(26.0, 220.0, 148.46153846153845)"
09-01-2023 18:37:39.675505,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8095238095238095)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 193.84615384615384)","(26.0, 220.0, 148.46153846153845)"
09-01-2023 18:37:41.269462,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 193.84615384615384)","(26.0, 220.0, 148.46153846153845)"
09-01-2023 18:37:42.584010,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 2.128888888888889)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 193.84615384615384)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:44.225424,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8476190476190477)","(10.0, 20.0, 18.4)","(2.4, 3.95, 2.895714285714286)","(31.0, 290.0, 165.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:45.733026,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.8476190476190477)","(10.0, 20.0, 16.8)","(2.4, 3.95, 2.966)","(31.0, 290.0, 221.8181818181818)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:47.130406,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.4, 1.932)","(10.0, 20.0, 17.333333333333332)","(2.4, 3.95, 2.966)","(31.0, 290.0, 221.8181818181818)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:48.474236,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.932)","(10.0, 20.0, 17.333333333333332)","(2.4, 3.95, 2.966)","(31.0, 290.0, 189.33333333333334)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:49.637698,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.3053333333333335)","(10.0, 20.0, 17.77777777777778)","(2.4, 3.95, 2.966)","(31.0, 320.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:50.996168,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.3053333333333335)","(10.0, 20.0, 16.833333333333332)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:52.217475,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.3053333333333335)","(10.0, 20.0, 18.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:53.466020,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.3053333333333335)","(10.0, 20.0, 18.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:54.657732,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.3053333333333335)","(10.0, 20.0, 18.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:55.937342,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.1799999999999997)","(10.0, 20.0, 18.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:57.647218,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.065714285714286)","(10.0, 20.0, 18.57142857142857)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:37:59.126871,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.932)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:38:00.711782,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:38:02.417131,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:38:03.922767,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:38:05.375912,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 105.0)"
09-01-2023 18:38:06.756326,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 220.0, 101.25)"
09-01-2023 18:38:08.064084,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 210.0, 97.5)"
09-01-2023 18:38:09.443246,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 17.0)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 200.0, 97.5)"
09-01-2023 18:38:10.683968,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.948)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 200.0, 97.5)"
09-01-2023 18:38:11.846238,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.956)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:13.274814,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.956)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 310.0, 280.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:14.731490,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.956)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 310.0, 170.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:16.252887,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.956)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 262.22222222222223)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:17.655137,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.956)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 290.0, 262.22222222222223)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:18.899326,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.115)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 290.0, 262.22222222222223)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:20.376994,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.307142857142857)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 290.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:21.751468,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.13)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:23.188396,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.115)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:24.608996,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.026666666666667)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:26.109393,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.307142857142857)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:27.633055,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.307142857142857)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:29.188166,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.307142857142857)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:30.838891,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:32.643751,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.13)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:34.040466,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.13)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:35.421233,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 77.0)"
09-01-2023 18:38:36.936196,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 200.0, 93.75)"
09-01-2023 18:38:38.308249,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 190.0, 93.75)"
09-01-2023 18:38:39.757318,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 190.0, 93.75)"
09-01-2023 18:38:41.261659,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 1.98)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.966)","(31.0, 300.0, 144.0)","(26.0, 190.0, 93.75)"
09-01-2023 18:38:42.692652,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.0942857142857143)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.895714285714286)","(31.0, 300.0, 144.0)","(26.0, 180.0, 144.0)"
09-01-2023 18:38:44.029325,"(41.0, 95.0, 61.875)","(18.0, 90.0, 79.57142857142857)","(31.0, 80.0, 71.66666666666667)","(1.65, 2.38, 2.0942857142857143)","(10.0, 20.0, 18.8)","(2.4, 3.95, 2.802)","(31.0, 300.0, 253.33333333333334)","(26.0, 180.0, 144.0)"
