,Lady Adele,Middle Child,Miss Illuminate,Pants On Fire,Sockastar,Bella Tesoro,Cannoli,Harper Rae,Hear Me Out,Lady Shalaa,Thida,Two Gets You Five
10-01-2023 13:30:55.008134,"(101.0, 160.0, 158.23529411764707)","(17.0, 22.0, 21.68807339449541)","(7.0, 7.8, 7.708730158730159)","(41.0, 55.0, 52.27272727272727)","(41.0, 60.0, 59.21052631578947)","(101.0, 180.0, 178.57142857142858)","(2.9, 3.45, 3.414754098360656)","(3.8, 4.3, 4.250736842105264)","(31.0, 46.0, 44.21568627450981)","(13.0, 16.0, 15.666666666666666)","(6.0, 6.6, 6.385567010309279)","(101.0, 130.0, 126.28571428571429)"
10-01-2023 13:30:56.416732,"(101.0, 160.0, 158.23529411764707)","(17.0, 22.0, 21.68807339449541)","(7.0, 7.8, 7.709448818897638)","(41.0, 55.0, 52.27272727272727)","(41.0, 60.0, 59.21052631578947)","(101.0, 180.0, 178.57142857142858)","(2.9, 3.45, 3.415182186234818)","(3.8, 4.3, 4.251059322033898)","(31.0, 46.0, 44.23300970873787)","(13.0, 16.0, 15.544444444444444)","(6.0, 6.4, 6.381818181818182)","(101.0, 130.0, 126.28571428571429)"
10-01-2023 13:30:57.952645,"(101.0, 160.0, 168.88888888888889)","(17.0, 22.0, 21.694444444444443)","(7.0, 7.8, 7.709448818897638)","(41.0, 55.0, 52.27272727272727)","(41.0, 60.0, 59.21052631578947)","(101.0, 180.0, 179.56521739130434)","(2.9, 3.45, 3.412931034482759)","(3.8, 4.3, 4.257109004739337)","(31.0, 46.0, 44.23300970873787)","(13.0, 16.0, 15.544444444444444)","(6.0, 6.4, 6.3623529411764705)","(101.0, 130.0, 126.38888888888889)"
10-01-2023 13:30:59.313353,"(101.0, 180.0, 168.88888888888889)","(17.0, 22.0, 21.710526315789473)","(7.0, 7.8, 7.69589905362776)","(41.0, 55.0, 52.4468085106383)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 179.56521739130434)","(2.9, 3.45, 3.4182656826568265)","(3.8, 4.3, 4.2601321585903085)","(31.0, 46.0, 44.283018867924525)","(14.0, 16.0, 15.62037037037037)","(6.0, 6.4, 6.366666666666667)","(101.0, 130.0, 126.48648648648648)"
10-01-2023 13:31:00.743008,"(101.0, 170.0, 166.36363636363637)","(17.0, 22.0, 21.710526315789473)","(7.0, 7.8, 7.69589905362776)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 179.7872340425532)","(2.9, 3.45, 3.4216171617161715)","(3.8, 4.3, 4.259777777777778)","(31.0, 46.0, 44.31481481481482)","(14.0, 16.0, 15.78448275862069)","(6.0, 6.4, 6.373658536585366)","(101.0, 130.0, 134.28571428571428)"
10-01-2023 13:31:02.159088,"(101.0, 170.0, 165.83333333333334)","(17.0, 22.0, 21.722689075630253)","(7.0, 7.8, 7.699999999999999)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 179.7872340425532)","(2.9, 3.45, 3.4216171617161715)","(3.8, 4.3, 4.259777777777778)","(31.0, 46.0, 44.31481481481482)","(13.0, 16.0, 15.971428571428572)","(6.0, 6.4, 6.373399014778325)","(101.0, 140.0, 132.0)"
10-01-2023 13:31:03.494683,"(101.0, 170.0, 165.83333333333334)","(17.0, 22.0, 21.86868686868687)","(7.0, 7.8, 7.7009009009009)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 179.7872340425532)","(2.9, 3.45, 3.4146090534979425)","(3.8, 4.3, 4.224809160305344)","(31.0, 46.0, 44.31481481481482)","(13.0, 16.0, 16.10377358490566)","(6.0, 6.4, 6.373399014778325)","(101.0, 140.0, 132.5)"
10-01-2023 13:31:04.949239,"(101.0, 170.0, 165.83333333333334)","(17.0, 22.0, 21.86868686868687)","(7.0, 7.8, 7.858796296296296)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 179.7872340425532)","(2.9, 3.45, 3.41600790513834)","(3.8, 4.3, 4.263855421686746)","(31.0, 46.0, 44.357894736842105)","(13.0, 16.5, 15.919117647058824)","(6.0, 6.4, 6.359447004608295)","(101.0, 140.0, 132.5)"
10-01-2023 13:31:06.543442,"(101.0, 170.0, 165.83333333333334)","(17.0, 22.0, 21.86868686868687)","(7.0, 8.0, 7.860047281323877)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 181.72413793103448)","(2.9, 3.45, 3.423659305993691)","(3.8, 4.3, 4.183180428134556)","(31.0, 46.0, 44.470588235294116)","(14.0, 16.0, 15.919117647058824)","(6.0, 6.4, 6.358490566037736)","(101.0, 140.0, 132.5)"
10-01-2023 13:31:08.089960,"(101.0, 170.0, 165.83333333333334)","(17.0, 22.0, 21.96629213483146)","(7.0, 8.0, 7.860047281323877)","(41.0, 55.0, 52.55102040816327)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 182.94117647058823)","(2.9, 3.45, 3.422935779816514)","(3.8, 4.2, 4.183294301327089)","(31.0, 46.0, 44.30434782608695)","(14.0, 16.0, 15.851851851851851)","(6.0, 6.4, 6.358490566037736)","(101.0, 140.0, 132.5)"
10-01-2023 13:31:09.561080,"(101.0, 170.0, 166.66666666666666)","(17.0, 22.0, 21.96629213483146)","(7.0, 8.0, 7.860047281323877)","(41.0, 55.0, 52.64705882352941)","(41.0, 60.0, 59.31818181818182)","(101.0, 190.0, 183.14285714285714)","(2.9, 3.45, 3.427260981912145)","(3.8, 4.2, 4.183614088820827)","(31.0, 46.0, 43.32231404958678)","(13.0, 16.0, 15.863636363636363)","(6.0, 6.4, 6.3614035087719305)","(101.0, 140.0, 134.0)"
10-01-2023 13:31:11.107652,"(101.0, 170.0, 167.3684210526316)","(17.0, 23.0, 22.642857142857142)","(7.0, 8.0, 7.864220183486238)","(41.0, 55.0, 52.64705882352941)","(41.0, 60.0, 59.31818181818182)","(101.0, 190.0, 183.14285714285714)","(2.9, 3.45, 3.4279264214046825)","(3.8, 4.2, 4.183614088820827)","(31.0, 46.0, 43.32231404958678)","(13.0, 16.0, 15.944444444444445)","(6.0, 6.4, 6.3949238578680205)","(101.0, 140.0, 134.0)"
10-01-2023 13:31:12.625244,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.65811965811966)","(7.0, 8.0, 7.86815144766147)","(41.0, 55.0, 52.735849056603776)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.33333333333334)","(3.0, 3.45, 3.436694386694387)","(3.8, 4.2, 4.1838612368024135)","(31.0, 46.0, 43.36585365853659)","(13.0, 16.0, 15.95)","(6.0, 6.4, 6.380952380952381)","(101.0, 140.0, 134.19354838709677)"
10-01-2023 13:31:14.158648,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.65811965811966)","(7.0, 8.0, 7.86815144766147)","(41.0, 55.0, 52.735849056603776)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.33333333333334)","(3.0, 3.45, 3.4425301204819276)","(3.8, 4.2, 4.185802469135803)","(31.0, 46.0, 43.36585365853659)","(13.0, 16.0, 15.95)","(6.0, 6.4, 6.358918918918919)","(101.0, 140.0, 135.9090909090909)"
10-01-2023 13:31:15.669319,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.652173913043477)","(7.0, 8.0, 7.756164383561644)","(41.0, 55.0, 53.07692307692308)","(41.0, 60.0, 59.30232558139535)","(101.0, 190.0, 183.33333333333334)","(3.0, 3.45, 3.4430957683741648)","(3.8, 4.2, 4.160115911485774)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.0, 16.15909090909091)","(6.0, 6.4, 6.343722943722944)","(101.0, 140.0, 137.3684210526316)"
10-01-2023 13:31:17.135610,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.686274509803923)","(7.0, 7.8, 7.748251748251748)","(41.0, 55.0, 52.719298245614034)","(41.0, 60.0, 59.30232558139535)","(101.0, 190.0, 183.51351351351352)","(3.0, 3.45, 3.436666666666667)","(3.8, 4.2, 4.185500747384156)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 16.26086956521739)","(6.0, 6.4, 6.36116504854369)","(101.0, 140.0, 137.3684210526316)"
10-01-2023 13:31:18.556432,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.686274509803923)","(7.0, 7.8, 7.750335570469798)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.02173913043478)","(101.0, 190.0, 183.51351351351352)","(3.0, 3.45, 3.43562091503268)","(3.8, 4.2, 4.235930735930736)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 16.133333333333333)","(6.0, 6.4, 6.332539682539683)","(101.0, 140.0, 137.77777777777777)"
10-01-2023 13:31:20.090277,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.750335570469798)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.02173913043478)","(101.0, 190.0, 182.85714285714286)","(3.0, 3.45, 3.43562091503268)","(3.8, 4.3, 4.237387387387387)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 16.238095238095237)","(6.0, 6.4, 6.313142857142857)","(101.0, 140.0, 142.72727272727272)"
10-01-2023 13:31:21.584736,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.7539568345323735)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.02173913043478)","(101.0, 190.0, 182.85714285714286)","(3.0, 3.45, 3.437328767123288)","(3.8, 4.3, 4.247447447447447)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 16.30701754385965)","(6.0, 6.4, 6.3752808988764045)","(101.0, 150.0, 145.55555555555554)"
10-01-2023 13:31:23.108211,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.7539568345323735)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.02173913043478)","(101.0, 190.0, 182.85714285714286)","(3.0, 3.45, 3.4340625)","(3.8, 4.3, 4.247447447447447)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 16.265625)","(6.0, 6.6, 6.369565217391305)","(101.0, 150.0, 145.55555555555554)"
10-01-2023 13:31:24.581531,"(101.0, 170.0, 167.43589743589743)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.760975609756097)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.625)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4452736318407964)","(3.8, 4.3, 4.188177339901478)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.5, 15.941441441441441)","(6.0, 6.4, 6.350877192982456)","(101.0, 150.0, 145.55555555555554)"
10-01-2023 13:31:26.126843,"(101.0, 170.0, 168.0)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.760975609756097)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.625)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4456140350877194)","(3.8, 4.2, 4.187915407854985)","(31.0, 46.0, 43.42857142857143)","(13.0, 16.0, 15.941441441441441)","(6.0, 6.4, 6.347727272727273)","(101.0, 150.0, 145.55555555555554)"
10-01-2023 13:31:27.618035,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.760975609756097)","(41.0, 55.0, 52.540983606557376)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4467866323907455)","(3.8, 4.2, 4.188405797101449)","(31.0, 46.0, 43.31386861313869)","(13.0, 16.0, 15.941441441441441)","(6.0, 6.4, 6.287323943661972)","(101.0, 150.0, 145.55555555555554)"
10-01-2023 13:31:29.075900,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.760975609756097)","(41.0, 55.0, 52.45762711864407)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4468434343434344)","(3.8, 4.2, 4.188405797101449)","(31.0, 46.0, 43.31386861313869)","(13.0, 16.0, 16.340425531914892)","(6.0, 6.4, 6.210285714285715)","(101.0, 150.0, 146.66666666666666)"
10-01-2023 13:31:30.529449,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.659574468085108)","(7.0, 7.8, 7.766137566137566)","(41.0, 55.0, 52.45762711864407)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4468434343434344)","(3.8, 4.2, 4.188405797101449)","(31.0, 46.0, 43.35251798561151)","(13.0, 16.5, 16.340425531914892)","(6.0, 6.4, 6.201197604790419)","(101.0, 150.0, 152.22222222222223)"
10-01-2023 13:31:31.959136,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.61904761904762)","(7.0, 7.8, 7.766137566137566)","(41.0, 55.0, 52.45762711864407)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.4481818181818182)","(3.8, 4.2, 4.188405797101449)","(31.0, 46.0, 43.35251798561151)","(13.0, 16.5, 16.327272727272728)","(6.0, 6.4, 6.1925)","(101.0, 160.0, 152.22222222222223)"
10-01-2023 13:31:33.335974,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.61904761904762)","(7.0, 7.8, 7.554545454545455)","(41.0, 55.0, 52.45762711864407)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.45, 3.46639566395664)","(3.8, 4.2, 4.188405797101449)","(31.0, 46.0, 44.351351351351354)","(14.0, 16.5, 16.32075471698113)","(6.0, 6.4, 6.323809523809524)","(101.0, 160.0, 152.22222222222223)"
10-01-2023 13:31:34.831423,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.61904761904762)","(7.0, 7.6, 7.583549783549783)","(41.0, 55.0, 52.41379310344828)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.5, 3.4585284280936457)","(3.8, 4.2, 4.189482909728309)","(31.0, 46.0, 44.351351351351354)","(14.0, 16.5, 16.32075471698113)","(6.0, 6.4, 6.321951219512195)","(101.0, 160.0, 152.22222222222223)"
10-01-2023 13:31:36.309443,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.61904761904762)","(7.0, 7.6, 7.5827586206896544)","(41.0, 55.0, 52.41379310344828)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.5, 3.4634218289085545)","(3.8, 4.2, 4.189482909728309)","(31.0, 46.0, 44.351351351351354)","(14.0, 16.5, 16.32075471698113)","(5.5, 6.4, 6.334959349593496)","(101.0, 160.0, 152.22222222222223)"
10-01-2023 13:31:37.751159,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.61904761904762)","(7.0, 7.6, 7.5827586206896544)","(41.0, 55.0, 52.41379310344828)","(41.0, 60.0, 59.61538461538461)","(101.0, 190.0, 182.5)","(3.0, 3.5, 3.4630952380952382)","(3.8, 4.2, 4.189464442493415)","(31.0, 46.0, 43.22727272727273)","(14.0, 16.5, 16.23611111111111)","(5.5, 6.4, 6.334959349593496)","(101.0, 160.0, 152.22222222222223)"
10-01-2023 13:31:39.184492,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.5)","(7.0, 7.6, 7.583478260869565)","(41.0, 55.0, 52.41379310344828)","(41.0, 60.0, 59.63414634146341)","(101.0, 190.0, 182.5)","(3.0, 3.5, 3.464527027027027)","(3.8, 4.2, 4.189266547406082)","(31.0, 46.0, 43.584158415841586)","(14.0, 17.0, 16.23076923076923)","(5.5, 6.4, 6.334959349593496)","(101.0, 160.0, 157.27272727272728)"
10-01-2023 13:31:40.568596,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.17391304347826)","(7.0, 7.6, 7.742635658914728)","(41.0, 55.0, 52.295081967213115)","(41.0, 60.0, 59.31818181818182)","(101.0, 190.0, 182.5)","(3.0, 3.5, 3.458)","(3.8, 4.2, 4.18599827139153)","(31.0, 46.0, 43.584158415841586)","(14.0, 17.0, 16.357142857142858)","(5.5, 6.4, 6.358851674641149)","(101.0, 160.0, 151.33333333333334)"
10-01-2023 13:31:41.957124,"(101.0, 190.0, 185.0)","(17.0, 23.0, 22.17391304347826)","(7.0, 7.8, 7.742635658914728)","(41.0, 55.0, 52.295081967213115)","(41.0, 60.0, 59.31818181818182)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.458)","(3.8, 4.2, 4.185949696444059)","(31.0, 46.0, 43.53846153846154)","(14.0, 16.5, 16.32051282051282)","(5.5, 6.4, 6.326717557251909)","(101.0, 170.0, 146.66666666666666)"
10-01-2023 13:31:43.455259,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.866666666666667)","(7.0, 7.8, 7.736296296296296)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.34782608695652)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.458)","(3.8, 4.2, 4.2651666666666666)","(31.0, 46.0, 43.53846153846154)","(14.0, 16.5, 16.15)","(6.0, 6.4, 6.221138211382114)","(101.0, 170.0, 146.66666666666666)"
10-01-2023 13:31:44.943796,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.847826086956523)","(7.0, 8.0, 7.909473684210527)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.34782608695652)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.457692307692308)","(3.8, 4.3, 4.267681895093062)","(31.0, 46.0, 43.53846153846154)","(14.0, 16.5, 16.15)","(6.0, 6.4, 6.221138211382114)","(101.0, 170.0, 148.46153846153845)"
10-01-2023 13:31:46.423340,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.847826086956523)","(7.0, 8.0, 7.909473684210527)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.34782608695652)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.4597122302158274)","(3.8, 4.3, 4.267681895093062)","(31.0, 46.0, 43.702127659574465)","(14.0, 16.5, 16.15)","(6.0, 6.4, 6.221848739495798)","(101.0, 170.0, 148.46153846153845)"
10-01-2023 13:31:47.856286,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.696428571428573)","(7.0, 8.0, 7.909473684210527)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.456849315068493)","(3.8, 4.3, 4.267681895093062)","(31.0, 46.0, 43.57303370786517)","(14.0, 16.5, 16.15)","(6.0, 6.4, 6.219672131147541)","(101.0, 170.0, 148.46153846153845)"
10-01-2023 13:31:49.272891,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.696428571428573)","(7.0, 8.0, 7.909473684210527)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.5, 3.440987654320988)","(3.8, 4.3, 4.267627118644068)","(31.0, 46.0, 43.57303370786517)","(14.0, 16.5, 16.185185185185187)","(6.0, 6.4, 6.272413793103449)","(101.0, 170.0, 143.95348837209303)"
10-01-2023 13:31:50.767387,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.696428571428573)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.441309823677582)","(3.8, 4.3, 4.267627118644068)","(31.0, 46.0, 43.57303370786517)","(14.0, 17.0, 16.17910447761194)","(6.0, 6.4, 6.272413793103449)","(101.0, 170.0, 143.95348837209303)"
10-01-2023 13:31:52.285816,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.805555555555557)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.441198979591837)","(3.8, 4.3, 4.268627450980392)","(31.0, 46.0, 43.57303370786517)","(14.0, 17.0, 16.17910447761194)","(6.0, 6.4, 6.261386138613862)","(101.0, 170.0, 144.54545454545453)"
10-01-2023 13:31:53.814064,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.805555555555557)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.4406801007556678)","(3.8, 4.3, 4.268627450980392)","(31.0, 46.0, 43.57303370786517)","(14.0, 17.0, 16.17910447761194)","(6.0, 6.4, 6.265454545454546)","(101.0, 170.0, 144.54545454545453)"
10-01-2023 13:31:55.229160,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.805555555555557)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.440577889447236)","(3.8, 4.3, 4.268627450980392)","(31.0, 46.0, 43.75)","(14.0, 17.0, 16.17910447761194)","(6.0, 6.4, 6.265454545454546)","(101.0, 170.0, 144.54545454545453)"
10-01-2023 13:31:56.787703,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.805555555555557)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.4490881458966567)","(3.8, 4.3, 4.267230632235084)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.201680672268907)","(6.0, 6.4, 6.267924528301887)","(101.0, 170.0, 144.54545454545453)"
10-01-2023 13:31:58.270841,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.753246753246753)","(7.0, 8.0, 7.913043478260869)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 183.47826086956522)","(3.0, 3.45, 3.4498507462686567)","(3.8, 4.3, 4.267230632235084)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.201680672268907)","(6.0, 6.4, 6.2620000000000005)","(101.0, 170.0, 142.54901960784315)"
10-01-2023 13:31:59.731163,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.865671641791046)","(7.0, 8.0, 7.9)","(41.0, 55.0, 52.20338983050848)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 182.6829268292683)","(3.0, 3.45, 3.4395316804407714)","(3.8, 4.3, 4.267354260089686)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.201680672268907)","(6.0, 6.4, 6.303703703703704)","(101.0, 170.0, 142.54901960784315)"
10-01-2023 13:32:01.225742,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.839285714285715)","(7.0, 8.0, 7.935593220338983)","(41.0, 55.0, 52.672413793103445)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.4382352941176473)","(3.8, 4.3, 4.269021739130435)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.244897959183675)","(6.0, 6.4, 6.303703703703704)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 13:32:02.735519,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.839285714285715)","(7.0, 8.0, 7.979775280898876)","(41.0, 55.0, 52.672413793103445)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.437741935483871)","(3.8, 4.3, 4.2560975609756095)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.244897959183675)","(6.0, 6.4, 6.303703703703704)","(101.0, 170.0, 150.8)"
10-01-2023 13:32:04.649744,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.839285714285715)","(7.0, 8.2, 7.979775280898876)","(41.0, 55.0, 51.44859813084112)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.437741935483871)","(3.8, 4.3, 4.2560975609756095)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.244897959183675)","(6.0, 6.4, 6.2094786729857825)","(101.0, 170.0, 150.8)"
10-01-2023 13:32:06.372835,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.839285714285715)","(7.0, 8.2, 7.979775280898876)","(41.0, 55.0, 52.672413793103445)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.4373333333333336)","(3.8, 4.3, 4.2560975609756095)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.244897959183675)","(6.0, 6.4, 6.26)","(101.0, 170.0, 150.8)"
10-01-2023 13:32:08.054068,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.839285714285715)","(7.0, 8.2, 7.915942028985508)","(41.0, 55.0, 52.672413793103445)","(41.0, 60.0, 59.26829268292683)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.4412225705329154)","(3.8, 4.3, 4.198618490967056)","(31.0, 44.0, 43.743589743589745)","(14.0, 17.0, 16.244897959183675)","(6.0, 6.4, 6.213333333333334)","(101.0, 170.0, 147.5)"
10-01-2023 13:32:09.633315,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.852459016393443)","(7.0, 8.0, 8.023255813953488)","(41.0, 55.0, 52.94642857142857)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 181.72413793103448)","(3.0, 3.45, 3.458490566037736)","(3.7, 4.2, 4.1944499504459865)","(31.0, 44.0, 43.84615384615385)","(14.0, 17.0, 16.372340425531913)","(6.0, 6.4, 6.23121387283237)","(101.0, 170.0, 151.53846153846155)"
10-01-2023 13:32:11.030882,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.852459016393443)","(7.0, 8.2, 8.055172413793104)","(41.0, 55.0, 52.94642857142857)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 182.08333333333334)","(3.0, 3.5, 3.458490566037736)","(3.7, 4.2, 4.194676806083651)","(31.0, 44.0, 43.84615384615385)","(14.0, 16.5, 16.357142857142858)","(6.0, 6.4, 6.136170212765958)","(101.0, 170.0, 151.53846153846155)"
10-01-2023 13:32:12.546468,"(101.0, 190.0, 185.0)","(17.0, 22.0, 21.852459016393443)","(7.0, 8.2, 8.055172413793104)","(41.0, 55.0, 52.94642857142857)","(41.0, 60.0, 59.285714285714285)","(101.0, 190.0, 182.08333333333334)","(3.0, 3.5, 3.458490566037736)","(3.7, 4.2, 4.189453860640302)","(31.0, 44.0, 43.8235294117647)","(14.0, 16.5, 16.34090909090909)","(6.0, 6.2, 6.120833333333334)","(101.0, 170.0, 151.53846153846155)"
