,Dr Zeppelin,Old Stables,Vitality Blast,Dr Valor,Ozzies Risk,Sapphire Speed,Akina Lad,Mileena
11-01-2023 18:06:25.668242,"(18.0, 36.0, 33.2)","(1.3, 1.53, 1.4925)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:26.740514,"(18.0, 36.0, 25.11111111111111)","(1.3, 1.53, 1.5057352941176472)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:27.941497,"(18.0, 36.0, 25.294117647058822)","(1.3, 1.52, 1.50875)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:29.125864,"(18.0, 36.0, 25.294117647058822)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:30.418883,"(18.0, 36.0, 25.294117647058822)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:31.650575,"(18.0, 36.0, 25.294117647058822)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:32.929736,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:34.177315,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:35.336335,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.5)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:36.458694,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.5)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:37.545116,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:38.638812,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 396.66666666666663)"
11-01-2023 18:06:39.762484,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4933333333333334)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.428571428571427)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:40.961791,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4925)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.59090909090909)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:42.106424,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4558333333333333)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.59090909090909)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:43.373089,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4563636363636363)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.73913043478261)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 13.833333333333334)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:44.631741,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.52, 1.4894117647058824)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 14.25)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:45.844312,"(18.0, 36.0, 27.333333333333336)","(1.3, 1.51, 1.4894117647058824)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.77777777777778)","(9.0, 15.5, 14.25)","(71.0, 520.0, 396.66666666666663)"
11-01-2023 18:06:47.100610,"(18.0, 32.0, 30.875)","(1.3, 1.51, 1.496)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 520.0, 370.0)"
11-01-2023 18:06:48.403585,"(18.0, 32.0, 30.875)","(1.3, 1.5, 1.4823529411764707)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:49.761342,"(18.0, 32.0, 26.15)","(1.3, 1.5, 1.488)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:51.078292,"(18.0, 32.0, 23.58823529411765)","(1.3, 1.5, 1.4872222222222222)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:52.373627,"(18.0, 32.0, 24.63157894736842)","(1.3, 1.49, 1.4957142857142858)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:53.901726,"(18.0, 32.0, 24.941176470588236)","(1.3, 1.5, 1.48875)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:55.111289,"(18.0, 32.0, 24.941176470588236)","(1.3, 1.5, 1.4810526315789474)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 315.0)"
11-01-2023 18:06:56.332495,"(18.0, 32.0, 26.285714285714285)","(1.3, 1.5, 1.4810526315789474)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:57.554462,"(18.0, 32.0, 26.285714285714285)","(1.3, 1.5, 1.4810526315789474)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 370.0)"
11-01-2023 18:06:58.869133,"(18.0, 32.0, 26.285714285714285)","(1.3, 1.5, 1.47)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 373.33333333333337)"
11-01-2023 18:07:00.138654,"(18.0, 32.0, 26.285714285714285)","(1.3, 1.5, 1.47)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.4)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 40.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 373.33333333333337)"
11-01-2023 18:07:01.355666,"(18.0, 32.0, 26.285714285714285)","(1.3, 1.49, 1.480625)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 27.0)","(10.0, 42.0, 40.8)","(31.0, 44.0, 42.0)","(9.0, 15.5, 14.5)","(71.0, 480.0, 330.0)"
11-01-2023 18:07:02.522589,"(18.0, 32.0, 26.352941176470587)","(1.3, 1.49, 1.480625)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 27.0)","(10.0, 42.0, 40.57142857142857)","(31.0, 44.0, 42.46153846153846)","(9.0, 15.5, 14.323529411764707)","(71.0, 480.0, 402.5)"
11-01-2023 18:07:03.638116,"(18.0, 32.0, 25.6)","(1.3, 1.49, 1.4825)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 27.0)","(10.0, 42.0, 39.333333333333336)","(31.0, 44.0, 42.46153846153846)","(9.0, 15.5, 14.25)","(71.0, 480.0, 376.66666666666663)"
11-01-2023 18:07:04.754665,"(18.0, 32.0, 25.6)","(1.3, 1.49, 1.480625)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 27.692307692307693)","(10.0, 42.0, 40.57142857142857)","(31.0, 44.0, 42.57142857142857)","(9.0, 15.5, 14.547619047619047)","(71.0, 480.0, 405.0)"
11-01-2023 18:07:05.835150,"(18.0, 32.0, 27.2)","(1.3, 1.49, 1.470952380952381)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 27.692307692307693)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.57142857142857)","(9.0, 15.5, 14.323529411764707)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:06.965228,"(18.0, 32.0, 25.41176470588235)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.888888888888886)","(31.0, 44.0, 42.769230769230774)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:08.136935,"(18.0, 32.0, 27.36842105263158)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.57142857142857)","(31.0, 44.0, 40.0)","(9.0, 15.5, 13.833333333333334)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:09.198170,"(18.0, 32.0, 26.238095238095237)","(1.3, 1.49, 1.4726086956521738)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.57142857142857)","(31.0, 44.0, 42.22222222222222)","(9.0, 15.5, 14.323529411764707)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:10.307979,"(18.0, 32.0, 25.8125)","(1.3, 1.49, 1.486875)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.888888888888886)","(31.0, 44.0, 40.0)","(9.0, 15.5, 15.214285714285714)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:11.519840,"(18.0, 32.0, 27.285714285714285)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.0)","(31.0, 44.0, 42.22222222222222)","(9.0, 15.5, 15.25)","(71.0, 480.0, 380.0)"
11-01-2023 18:07:12.732734,"(18.0, 32.0, 25.8125)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.22222222222222)","(9.0, 15.5, 15.363636363636363)","(71.0, 480.0, 345.0)"
11-01-2023 18:07:13.963285,"(18.0, 32.0, 25.8125)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.888888888888886)","(31.0, 44.0, 40.0)","(9.0, 15.5, 15.363636363636363)","(71.0, 480.0, 345.0)"
11-01-2023 18:07:15.185960,"(18.0, 32.0, 27.285714285714285)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.22222222222222)","(9.0, 15.5, 15.375)","(71.0, 480.0, 406.0)"
11-01-2023 18:07:16.425822,"(18.0, 32.0, 25.8125)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.54545454545455)","(9.0, 15.5, 15.125)","(71.0, 530.0, 393.33333333333337)"
11-01-2023 18:07:17.611102,"(18.0, 32.0, 25.8125)","(1.3, 1.49, 1.4861538461538462)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.888888888888886)","(31.0, 44.0, 41.333333333333336)","(9.0, 15.5, 15.375)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:18.658757,"(18.0, 32.0, 27.285714285714285)","(1.3, 1.49, 1.4864285714285714)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 41.333333333333336)","(9.0, 15.5, 15.363636363636363)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:19.684100,"(18.0, 32.0, 25.8125)","(1.3, 1.52, 1.5018181818181817)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.54545454545455)","(9.0, 15.5, 15.3125)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:20.753237,"(18.0, 32.0, 25.8125)","(1.3, 1.52, 1.4546666666666666)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.57142857142857)","(31.0, 44.0, 41.333333333333336)","(9.0, 15.5, 15.3125)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:21.863945,"(18.0, 32.0, 27.285714285714285)","(1.3, 1.52, 1.4535)","(5.5, 8.0, 7.885714285714285)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.54545454545455)","(9.0, 15.5, 15.0)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:23.040464,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.4535)","(5.5, 8.0, 7.933333333333334)","(20.0, 30.0, 26.896551724137932)","(10.0, 42.0, 40.888888888888886)","(31.0, 44.0, 41.333333333333336)","(9.0, 15.5, 15.363636363636363)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:24.223718,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.51, 1.5045454545454546)","(5.5, 8.0, 7.781818181818181)","(20.0, 30.0, 26.41025641025641)","(10.0, 42.0, 35.0)","(31.0, 44.0, 41.333333333333336)","(9.0, 15.5, 15.0)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:25.410481,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.51, 1.48)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 33.333333333333336)","(31.0, 44.0, 39.42857142857143)","(9.0, 15.5, 14.46875)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:26.547309,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.51, 1.474)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 33.333333333333336)","(31.0, 44.0, 39.42857142857143)","(9.0, 15.5, 13.928571428571429)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:27.631601,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.51, 1.4785714285714286)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 35.0)","(31.0, 44.0, 38.0)","(9.0, 15.5, 14.342105263157894)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:28.679806,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.51, 1.4785714285714286)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 35.0)","(31.0, 44.0, 39.42857142857143)","(9.0, 15.5, 13.972222222222221)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:29.683450,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.51, 1.474)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 35.714285714285715)","(31.0, 44.0, 38.0)","(9.0, 15.5, 13.882352941176471)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:30.677559,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.51, 1.474)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 35.714285714285715)","(31.0, 44.0, 38.0)","(9.0, 15.5, 14.25)","(71.0, 480.0, 393.33333333333337)"
11-01-2023 18:07:31.724521,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.51, 1.4875)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.41025641025641)","(10.0, 40.0, 35.0)","(31.0, 44.0, 39.42857142857143)","(9.0, 15.5, 14.25)","(71.0, 480.0, 420.0)"
11-01-2023 18:07:32.790119,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.53, 1.4965116279069768)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.74418604651163)","(10.0, 40.0, 35.0)","(31.0, 44.0, 37.142857142857146)","(9.0, 15.5, 14.25)","(71.0, 520.0, 355.0)"
11-01-2023 18:07:34.031600,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.53, 1.4684)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.74418604651163)","(10.0, 40.0, 35.0)","(31.0, 44.0, 41.25)","(9.0, 15.5, 14.25)","(71.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:35.204847,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.53, 1.4684)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.74418604651163)","(12.0, 40.0, 33.333333333333336)","(26.0, 42.0, 41.333333333333336)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:36.259143,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.53, 1.4684)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.74418604651163)","(12.0, 40.0, 35.55555555555556)","(26.0, 42.0, 40.4)","(10.0, 15.5, 14.25)","(61.0, 480.0, 355.0)"
11-01-2023 18:07:37.373377,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.4689999999999999)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.333333333333336)","(26.0, 42.0, 40.4)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:38.463995,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.4689999999999999)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.8235294117647)","(26.0, 42.0, 40.4)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:39.605184,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.4835714285714285)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.23076923076923)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 480.0, 355.0)"
11-01-2023 18:07:40.693788,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.4727777777777777)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.23076923076923)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:41.816417,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.4727777777777777)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.8235294117647)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:42.927957,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.48)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.23076923076923)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 480.0, 396.66666666666663)"
11-01-2023 18:07:44.115652,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.475)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.13333333333333)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 480.0, 180.0)"
11-01-2023 18:07:45.263760,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.48)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.8235294117647)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 230.0, 188.33333333333334)"
11-01-2023 18:07:46.394113,"(18.0, 32.0, 24.73076923076923)","(1.3, 1.52, 1.4995454545454545)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.8235294117647)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 230.0, 188.33333333333334)"
11-01-2023 18:07:47.536320,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.4975)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.23076923076923)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 195.3846153846154)"
11-01-2023 18:07:48.603365,"(18.0, 32.0, 25.903225806451612)","(1.3, 1.52, 1.5158333333333334)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.13333333333333)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:49.619679,"(18.0, 32.0, 24.551724137931036)","(1.3, 1.52, 1.5158333333333334)","(5.5, 8.0, 7.68)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.92307692307692)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:50.632288,"(18.0, 32.0, 25.647058823529413)","(1.3, 1.52, 1.5158333333333334)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 35.368421052631575)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:51.715361,"(18.0, 32.0, 24.551724137931036)","(1.3, 1.52, 1.5158333333333334)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 33.23076923076923)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:52.861218,"(18.0, 32.0, 25.647058823529413)","(1.3, 1.52, 1.5158333333333334)","(5.5, 8.0, 7.733333333333333)","(20.0, 30.0, 26.956521739130434)","(12.0, 40.0, 34.8235294117647)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.25)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:54.043428,"(18.0, 32.0, 24.551724137931036)","(1.3, 1.52, 1.475)","(5.5, 8.0, 7.866666666666666)","(20.0, 30.0, 26.144578313253014)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 14.19047619047619)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:55.206652,"(18.0, 32.0, 24.451612903225808)","(1.3, 1.52, 1.4569999999999999)","(5.5, 8.0, 7.866666666666666)","(20.0, 30.0, 26.144578313253014)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 13.294117647058824)","(61.0, 220.0, 206.66666666666669)"
11-01-2023 18:07:56.330998,"(18.0, 32.0, 25.5)","(1.3, 1.52, 1.4569999999999999)","(5.5, 8.0, 7.866666666666666)","(20.0, 30.0, 26.144578313253014)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 13.795454545454545)","(61.0, 220.0, 212.72727272727272)"
11-01-2023 18:07:57.482150,"(18.0, 32.0, 24.451612903225808)","(1.3, 1.52, 1.5066666666666666)","(5.5, 8.0, 7.766666666666667)","(20.0, 30.0, 26.144578313253014)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 13.294117647058824)","(61.0, 220.0, 212.72727272727272)"
11-01-2023 18:07:58.840454,"(18.0, 32.0, 24.451612903225808)","(1.3, 1.52, 1.4957692307692307)","(5.5, 8.0, 7.766666666666667)","(20.0, 30.0, 26.144578313253014)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 13.294117647058824)","(61.0, 220.0, 212.72727272727272)"
11-01-2023 18:08:00.065646,"(18.0, 32.0, 25.5)","(1.3, 1.52, 1.5066666666666666)","(5.5, 8.0, 7.766666666666667)","(20.0, 30.0, 25.223880597014926)","(12.0, 40.0, 36.333333333333336)","(26.0, 42.0, 37.84)","(10.0, 15.5, 13.294117647058824)","(61.0, 220.0, 212.72727272727272)"
