,Hes A Battler,Papa Surf,Walkinthepark,The Witch,Explosive Lass,Pegau,Zivjeli,Rushann,Boasting,Lucikhan,Keve
12-01-2023 11:08:25.275220,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:26.814895,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:28.323658,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:29.734692,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:31.087120,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:32.426922,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:33.845682,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:35.331141,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:36.804361,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:38.240955,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:39.693231,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:08:41.128581,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:08:42.567401,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:08:43.988480,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:08:45.362391,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.711111111111111)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:46.726182,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:48.085934,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:49.566323,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:51.099979,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:52.533171,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:54.034387,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:55.773373,"(9.0, 17.0, 11.45)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.723076923076922)","(5.5, 13.5, 10.05)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:57.391997,"(9.0, 17.0, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 13.5, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:08:59.009944,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:00.645347,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:02.173524,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:03.602463,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:05.036828,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:06.615124,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:08.205842,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:10.019552,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 6.9818181818181815)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:11.606642,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.0, 7.8999999999999995)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:13.020185,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.8999999999999995)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:14.350471,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.8999999999999995)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:15.755026,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:17.177840,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:18.598486,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:20.160260,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:21.616556,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:23.081027,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:24.534585,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.184615384615385)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:26.116302,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:27.597940,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:29.035675,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:30.502302,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:31.986736,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:33.460826,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:34.845041,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 152.66666666666666)"
12-01-2023 11:09:36.180148,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:37.504372,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:38.929445,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:40.330740,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:41.709903,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.566666666666666)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:43.104151,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 8.8, 7.5375)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:44.455886,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 7.5375)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:45.797092,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:47.241543,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 130.6153846153846)"
12-01-2023 11:09:48.640411,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:50.029417,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:51.376687,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:52.770477,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
12-01-2023 11:09:54.169651,"(9.0, 15.5, 11.566666666666666)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.927272727272728)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 9.771428571428572)","(10.0, 22.0, 10.8)","(41.0, 180.0, 131.33333333333331)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.2, 6.138461538461539)","(21.0, 32.0, 29.0)","(41.0, 210.0, 64.28571428571428)"
