,Allegro Tori,Big Time Polo,Check Me Out,Allegro Barrel,Big Time Slay,Adobe Underworld,Big Time Ring,Highview Moose
11-01-2023 13:22:14.372948,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:15.575862,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:16.614508,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:17.684960,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:18.731116,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:19.827552,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:20.890454,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:21.919131,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:23.097541,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:24.240239,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:25.328826,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:26.469199,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:27.607135,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:28.734810,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:29.858024,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:30.968849,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 16.333333333333336)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:32.153702,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.0, 15.0)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:33.348268,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 18.5, 15.0)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:34.546320,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 13.238095238095237)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:35.683789,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 13.238095238095237)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:36.788079,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 14.05)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:37.991858,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:39.236840,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:40.418627,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:41.567426,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:42.787421,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:43.986553,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:45.203081,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:46.394024,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:47.599458,"(8.5, 18.5, 16.792307692307695)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:48.774647,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:49.976524,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:51.232394,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:52.450097,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 23.31111111111111)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:53.592435,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 25.0, 22.30909090909091)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:54.848368,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 22.30909090909091)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:56.097285,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 22.30909090909091)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.5625)"
11-01-2023 13:22:57.257370,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 22.30909090909091)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:22:58.410220,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:22:59.638018,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:00.895498,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:02.107826,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:03.460336,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:04.779127,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:06.033639,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:07.340150,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 93.5)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:08.589473,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 18.228571428571428)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:09.905961,"(8.5, 18.5, 17.21764705882353)","(6.5, 14.0, 12.311111111111112)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 32.64285714285714)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 27.88888888888889)"
11-01-2023 13:23:11.127190,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:12.377118,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:13.691328,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:14.958469,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:16.185819,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:17.364145,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:18.625378,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:19.979835,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:21.214847,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:22.432688,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:23.669191,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:24.935933,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:26.239316,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:27.474029,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:28.666790,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:29.853695,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:31.082342,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:32.374003,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:33.584013,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:34.737443,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
11-01-2023 13:23:35.957433,"(8.5, 18.5, 17.21764705882353)","(6.5, 13.5, 12.6125)","(11.0, 27.0, 23.076923076923077)","(14.0, 36.0, 30.125)","(1.55, 2.44, 2.198)","(18.0, 170.0, 84.72222222222223)","(8.5, 19.0, 17.560000000000002)","(12.0, 30.0, 26.2)"
