,Ozarch,Sequoia Chieftain,Think Im Ready,Tiger For Life,Baguio,Bantamweight,Baby Run,Princess Pollyanna,Calathiel,Carlie Eksplodes,Reg N Kath,Social Dame
12-01-2023 12:54:09.544096,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.40909090909091)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.0)","(14.0, 22.0, 21.75)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:11.098261,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.4375)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.0)","(14.0, 22.0, 21.75)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:12.532725,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.4375)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.0)","(14.0, 22.0, 21.75)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:13.981872,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 27.333333333333332)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:15.479334,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:16.913221,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 29.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:18.818473,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.57142857142857)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:20.453466,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.57142857142857)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:22.336542,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.57142857142857)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:23.903325,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 29.0, 28.57142857142857)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:25.525116,"(6.5, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(10.0, 10.5, 10.309090909090909)","(3.0, 4.0, 3.9944444444444445)","(8.0, 11.5, 11.444444444444445)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 29.0, 27.5)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:27.100212,"(7.0, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9944444444444445)","(8.5, 11.5, 11.444444444444445)","(12.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(26.0, 28.0, 27.5)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:28.721674,"(7.0, 8.6, 8.221052631578948)","(6.0, 7.6, 7.217391304347826)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9944444444444445)","(8.5, 11.5, 11.444444444444445)","(12.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.923076923076923)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:30.311669,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 11.4)","(12.0, 22.0, 21.333333333333332)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:31.876645,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 11.4)","(12.0, 22.0, 21.333333333333332)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:33.381721,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 11.4)","(12.0, 22.0, 21.333333333333332)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:34.986232,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 11.4)","(12.0, 22.0, 21.333333333333332)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:36.545589,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 11.4)","(12.0, 22.0, 21.333333333333332)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:37.978733,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.5, 10.933333333333334)","(12.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:39.459206,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.309090909090909)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.0, 10.933333333333334)","(12.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:40.955306,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.36)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.0, 10.933333333333334)","(12.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:42.519165,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(9.0, 10.5, 10.36)","(3.2, 4.0, 3.9941176470588236)","(8.5, 11.0, 10.933333333333334)","(12.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(26.0, 28.0, 26.6)","(15.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:44.322938,"(7.0, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.36)","(3.0, 4.0, 3.9941176470588236)","(8.0, 11.0, 10.933333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:45.923767,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.857142857142858)","(3.0, 4.0, 3.9941176470588236)","(8.0, 11.0, 11.7)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.375)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:48.164658,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.799999999999999)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.375)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:50.966287,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.314705882352941)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:54.118323,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.314705882352941)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:56.006868,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.303125)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:57.771003,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.303125)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:54:59.475112,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.303125)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.5625)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.6)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:01.121135,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.363636363636363)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:02.886853,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:04.653998,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:06.434925,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:08.180825,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:09.965278,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 10.176923076923076)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 26.571428571428573)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:11.580860,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.594117647058823)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.0)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:13.302724,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.594117647058823)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.333333333333334)","(10.0, 22.0, 21.25)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.352941176470587)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:14.732663,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.76)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.761904761904763)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.352941176470587)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:16.013241,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.0, 9.76)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.761904761904763)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.352941176470587)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:17.372890,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.0, 9.76)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.761904761904763)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 24.470588235294116)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:18.802061,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.0, 9.594117647058823)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.8)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 25.857142857142858)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:20.321709,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.594117647058823)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.8)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.5)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:21.854510,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.594117647058823)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.8)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.5)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:23.346558,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.7125)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.761904761904763)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.5)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:24.733227,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.7125)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.6875)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.450909090909091)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.5)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:26.061268,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 10.5, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:27.478361,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:28.890776,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:30.314962,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:31.704727,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:33.008512,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:34.466809,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:35.983996,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 9.896)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:37.253334,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 10.048275862068966)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:38.649758,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 10.048275862068966)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
12-01-2023 12:55:40.026534,"(6.5, 8.6, 8.2625)","(6.0, 7.6, 7.220689655172414)","(10.0, 11.0, 10.048275862068966)","(3.0, 4.0, 3.9833333333333334)","(8.0, 12.0, 11.578947368421053)","(10.0, 22.0, 21.307692307692307)","(5.5, 6.6, 6.4845070422535205)","(81.0, 130.0, 107.5)","(31.0, 28.0, 27.666666666666668)","(14.0, 22.0, 21.77777777777778)","(41.0, 85.0, 81.0)","(91.0, 230.0, 221.42857142857142)"
