,Get Carter,Divas Boy,Deemed A Liar,Shanti,Top Shelf Toby,Side Tracked
10-01-2023 16:26:20.827376,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:21.990282,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:23.159508,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:24.577725,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:26.052453,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:27.319308,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:29.018672,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:30.857467,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:32.145607,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:33.348759,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:34.637482,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:35.787131,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:36.967126,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:38.253130,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:39.405712,"(4.4, 8.2, 6.352)","(21.0, 70.0, 47.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:40.551770,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 155.33333333333334)","(101.0, 830.0, 711.6666666666666)"
10-01-2023 16:26:41.736157,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:43.096409,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:44.292958,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:45.566381,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:46.736534,"(4.4, 8.2, 6.352)","(21.0, 70.0, 34.36363636363636)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:47.984178,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:49.121303,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:50.206780,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:51.270980,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:52.539717,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:53.952208,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:55.423789,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:56.702727,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:57.955094,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:26:59.315101,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:00.580612,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:01.850516,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:03.243057,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:04.442439,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:05.658581,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:06.920855,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:08.063810,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:09.255496,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:10.493714,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:12.136438,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:13.985100,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:15.586000,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:16.845321,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:17.981987,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:19.167304,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:20.511166,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:21.975786,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:23.099213,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:24.312302,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 751.1111111111111)"
10-01-2023 16:27:25.502292,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 759.0)"
10-01-2023 16:27:26.592818,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 759.0)"
10-01-2023 16:27:27.607181,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 759.0)"
10-01-2023 16:27:28.783017,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.27272727272727)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 750.0)"
10-01-2023 16:27:29.974366,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:31.087245,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:32.213149,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:33.437346,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:34.852460,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:36.048976,"(4.4, 8.2, 6.352)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:37.101486,"(4.4, 8.2, 5.564705882352941)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 669.0)"
10-01-2023 16:27:38.349055,"(4.4, 8.2, 5.729411764705882)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:39.615187,"(4.4, 8.2, 5.729411764705882)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:40.768633,"(4.4, 8.2, 5.564705882352941)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:41.964651,"(4.4, 8.2, 5.788888888888889)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:43.224076,"(4.4, 8.2, 5.788888888888889)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:44.316110,"(4.4, 8.2, 5.729411764705882)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:45.451576,"(4.4, 8.2, 5.729411764705882)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:46.584060,"(4.4, 8.2, 5.729411764705882)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:47.880777,"(4.4, 8.2, 5.944444444444445)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:49.076406,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:50.252034,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:51.425769,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:27:52.651353,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 750.0)"
10-01-2023 16:27:53.848496,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:55.001395,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:56.291031,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:57.879111,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:27:59.151702,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:00.784669,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:02.052201,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 759.0)"
10-01-2023 16:28:03.104651,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 669.0)"
10-01-2023 16:28:04.206428,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:05.403616,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:06.554315,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:07.682980,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:08.894626,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:10.145405,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:11.419948,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:12.604214,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:13.817365,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:15.015690,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:16.235386,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 669.0)"
10-01-2023 16:28:17.443916,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 759.0)"
10-01-2023 16:28:18.655334,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 750.0)"
10-01-2023 16:28:19.832391,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 742.2222222222222)"
10-01-2023 16:28:21.060609,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:22.398192,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:23.743917,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:24.905479,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 759.0)"
10-01-2023 16:28:26.045695,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 830.0, 750.0)"
10-01-2023 16:28:27.204383,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
10-01-2023 16:28:28.479639,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.4983333333333333)","(3.6, 6.0, 4.842105263157895)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 750.0)"
