,Berdibek,Bonny Ezra,Aleas,Chalk Stream,First In Line,Shes The Gift,Military Mission,Criminal Code,Global Ausbred,Mission Phoenix,Lady Redwood
07-01-2023 14:53:19.080580,"(14.0, 16.5, 15.582417582417582)","(8.0, 9.4, 9.382608695652173)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 78.75)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.520833333333333)","(31.0, 38.0, 36.73267326732673)","(5.5, 6.6, 6.524183006535948)","(6.5, 7.2, 7.196992481203008)","(101.0, 170.0, 158.46153846153845)"
07-01-2023 14:53:20.419936,"(14.0, 16.5, 15.64795918367347)","(8.0, 9.4, 9.382608695652173)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 78.75)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.4875)","(31.0, 38.0, 36.73267326732673)","(5.5, 6.6, 6.5275)","(6.5, 7.2, 7.196992481203008)","(101.0, 170.0, 158.46153846153845)"
07-01-2023 14:53:21.708519,"(14.0, 16.5, 15.651041666666666)","(8.0, 9.4, 9.382608695652173)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 78.75)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.8, 7.49248291571754)","(31.0, 38.0, 36.73267326732673)","(5.5, 6.6, 6.5275)","(6.5, 7.2, 7.196992481203008)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:23.461261,"(14.0, 16.5, 15.651041666666666)","(8.0, 9.0, 8.917307692307693)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.8, 7.49248291571754)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.2, 7.196992481203008)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:24.780155,"(14.0, 16.5, 15.651041666666666)","(8.0, 9.0, 9.311111111111112)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.8, 7.49248291571754)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.2, 7.196992481203008)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:26.173572,"(14.0, 16.5, 15.651041666666666)","(8.0, 9.6, 9.311111111111112)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.8, 7.589949748743718)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.2, 7.182300884955753)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:27.441273,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.426666666666666)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.590867579908675)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.182300884955753)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:28.771376,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.426666666666666)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.590867579908675)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.145736434108527)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:30.206395,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.426666666666666)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.145736434108527)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:31.444927,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.426666666666666)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.145736434108527)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:32.671755,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.847101449275362)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 38.0, 36.69387755102041)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.145736434108527)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:33.897537,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 38.0, 35.97014925373134)","(5.5, 6.6, 6.525161290322581)","(6.5, 7.4, 7.145736434108527)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:35.101962,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.383597122302159)","(6.5, 7.4, 7.167375886524823)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:36.337568,"(14.0, 16.5, 15.791891891891892)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.4, 6.387923416789397)","(6.5, 7.4, 7.313953488372094)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:37.550705,"(14.0, 16.5, 15.791891891891892)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.852442996742671)","(11.0, 13.5, 13.483870967741936)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.4, 6.387923416789397)","(6.5, 7.4, 7.313953488372094)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:38.736818,"(14.0, 16.5, 15.772222222222222)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.833333333333334)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.525842696629214)","(6.5, 7.4, 7.23956043956044)","(101.0, 170.0, 161.1764705882353)"
07-01-2023 14:53:39.969254,"(14.0, 16.5, 15.720238095238095)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.8365217391304345)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.525842696629214)","(6.5, 7.4, 7.23956043956044)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:41.592239,"(14.0, 16.5, 15.720238095238095)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.8365217391304345)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.525842696629214)","(6.5, 7.4, 7.138853503184714)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:42.962209,"(14.0, 16.5, 15.720238095238095)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.8365217391304345)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.535294117647059)","(6.5, 7.2, 7.146961325966851)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:44.452437,"(14.0, 16.5, 15.720238095238095)","(8.0, 9.6, 9.405)","(5.0, 5.9, 5.751408450704226)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.59074074074074)","(31.0, 36.0, 35.97014925373134)","(5.5, 6.6, 6.535294117647059)","(6.5, 7.2, 7.146961325966851)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:45.951565,"(14.0, 16.5, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.742659279778393)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.97222222222222)","(5.5, 6.6, 6.535294117647059)","(6.5, 7.2, 7.27244094488189)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:47.668697,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.7349056603773585)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.95744680851064)","(5.5, 6.6, 6.535294117647059)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:49.279942,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.95744680851064)","(5.5, 6.6, 6.517948717948718)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:50.661670,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 79.11764705882354)","(8.0, 9.6, 9.268085106382978)","(6.5, 7.6, 7.591304347826086)","(31.0, 36.0, 35.95744680851064)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 161.66666666666666)"
07-01-2023 14:53:52.063277,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.483333333333333)","(61.0, 85.0, 88.125)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585074626865671)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 157.5)"
07-01-2023 14:53:53.677052,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.483333333333333)","(61.0, 90.0, 88.125)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585074626865671)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 157.5)"
07-01-2023 14:53:55.104921,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.488235294117647)","(61.0, 90.0, 88.125)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585074626865671)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.277310924369748)","(101.0, 170.0, 160.625)"
07-01-2023 14:53:56.652844,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.488235294117647)","(61.0, 90.0, 88.125)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585074626865671)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.30952380952381)","(101.0, 170.0, 157.5)"
07-01-2023 14:53:58.020475,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.733653846153846)","(11.0, 13.5, 13.488235294117647)","(61.0, 90.0, 88.125)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.587421383647799)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.30952380952381)","(101.0, 170.0, 157.5)"
07-01-2023 14:53:59.489161,"(14.0, 16.0, 15.9375)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.734626038781164)","(11.0, 13.5, 13.48360655737705)","(61.0, 90.0, 91.875)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585815602836879)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.292957746478874)","(101.0, 170.0, 160.625)"
07-01-2023 14:54:01.098474,"(14.0, 16.0, 15.605421686746988)","(8.0, 9.6, 9.405)","(5.0, 5.8, 5.71719298245614)","(11.0, 13.5, 13.48360655737705)","(61.0, 95.0, 91.875)","(8.0, 9.6, 9.572727272727272)","(6.5, 7.6, 7.585815602836879)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 7.284848484848485)","(101.0, 170.0, 157.5)"
07-01-2023 14:54:02.653661,"(14.0, 16.5, 16.31492537313433)","(8.0, 9.6, 9.58388429752066)","(5.0, 5.8, 5.7284848484848485)","(11.0, 13.5, 13.366459627329192)","(61.0, 95.0, 89.78260869565217)","(8.0, 9.6, 9.475)","(6.5, 7.6, 7.585815602836879)","(31.0, 36.0, 35.964285714285715)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.4, 6.929896907216495)","(101.0, 170.0, 157.5)"
07-01-2023 14:54:04.066254,"(14.0, 16.5, 16.31492537313433)","(8.0, 9.6, 9.58388429752066)","(5.0, 5.8, 5.735342465753424)","(11.0, 14.0, 13.614754098360656)","(61.0, 95.0, 87.72727272727273)","(8.0, 9.6, 9.329411764705883)","(6.5, 7.6, 7.587096774193548)","(31.0, 36.0, 35.95348837209302)","(5.5, 6.6, 6.508661417322835)","(6.5, 7.0, 6.670247933884297)","(101.0, 170.0, 170.625)"
07-01-2023 14:54:05.534894,"(14.0, 16.5, 16.337060702875398)","(8.0, 9.6, 9.523076923076923)","(5.0, 5.8, 5.732378223495702)","(11.0, 14.0, 13.614754098360656)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 36.0, 36.19672131147541)","(5.5, 6.6, 6.515966386554622)","(6.5, 6.8, 6.673895582329317)","(101.0, 210.0, 155.0)"
07-01-2023 14:54:07.076490,"(14.0, 16.5, 16.337060702875398)","(8.0, 9.6, 9.523076923076923)","(5.0, 5.8, 5.732378223495702)","(11.0, 14.0, 13.614754098360656)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 36.19672131147541)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.688038277511962)","(101.0, 180.0, 155.0)"
07-01-2023 14:54:08.540938,"(14.0, 16.5, 16.355524079320112)","(8.0, 9.6, 9.523076923076923)","(5.0, 5.8, 5.732378223495702)","(11.0, 14.0, 13.614754098360656)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 36.19672131147541)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.688038277511962)","(101.0, 180.0, 155.0)"
07-01-2023 14:54:10.000035,"(14.0, 16.5, 16.355524079320112)","(8.0, 9.6, 9.523076923076923)","(5.0, 5.8, 5.732378223495702)","(11.0, 14.0, 13.614754098360656)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 37.27058823529412)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.688038277511962)","(101.0, 180.0, 155.0)"
07-01-2023 14:54:11.482655,"(14.0, 16.5, 16.243718592964825)","(8.0, 9.6, 9.523076923076923)","(5.0, 5.8, 5.732378223495702)","(11.0, 14.0, 13.614754098360656)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 37.27058823529412)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.688038277511962)","(101.0, 180.0, 155.0)"
07-01-2023 14:54:13.024509,"(14.0, 16.5, 16.38235294117647)","(8.0, 9.6, 9.670454545454545)","(5.0, 5.8, 5.741246290801187)","(11.0, 14.0, 13.53)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.357142857142858)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 37.135802469135804)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.714285714285714)","(101.0, 180.0, 155.0)"
07-01-2023 14:54:14.490346,"(14.0, 16.0, 15.947058823529412)","(8.0, 9.8, 9.68125)","(5.0, 5.8, 5.741246290801187)","(11.0, 14.0, 13.53)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.355555555555556)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 37.135802469135804)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.714285714285714)","(101.0, 180.0, 168.46153846153845)"
07-01-2023 14:54:15.935636,"(14.0, 16.5, 15.947058823529412)","(8.0, 9.8, 9.72)","(5.0, 5.8, 5.741246290801187)","(11.0, 14.0, 13.53)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.4, 9.585915492957746)","(6.5, 7.6, 7.588165680473373)","(31.0, 40.0, 37.135802469135804)","(5.5, 6.6, 6.511740890688259)","(6.5, 6.8, 6.756390977443608)","(101.0, 180.0, 168.46153846153845)"
07-01-2023 14:54:17.334467,"(14.0, 16.5, 15.947058823529412)","(8.0, 9.8, 9.583333333333334)","(5.0, 5.8, 5.741246290801187)","(11.0, 14.0, 13.53)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.6, 9.617751479289941)","(6.5, 7.6, 7.590566037735849)","(31.0, 40.0, 37.135802469135804)","(5.5, 6.6, 6.50954356846473)","(6.5, 6.8, 6.829213483146067)","(101.0, 180.0, 171.1764705882353)"
07-01-2023 14:54:18.806207,"(14.0, 16.5, 15.947058823529412)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.8, 5.711210762331839)","(11.0, 14.0, 13.480662983425415)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.8, 9.63076923076923)","(6.5, 7.6, 7.590566037735849)","(31.0, 40.0, 37.135802469135804)","(5.5, 6.6, 6.518918918918919)","(6.5, 7.0, 6.829213483146067)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:20.227626,"(14.0, 16.5, 15.933734939759036)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.8, 5.614999999999999)","(11.0, 14.0, 13.480662983425415)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.8, 9.634146341463415)","(6.5, 7.6, 7.590566037735849)","(31.0, 40.0, 37.30232558139535)","(5.5, 6.6, 6.518918918918919)","(6.5, 7.0, 6.829213483146067)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:21.543296,"(14.0, 16.5, 15.933734939759036)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.7, 5.549050632911392)","(11.0, 14.0, 13.480662983425415)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.8, 9.634146341463415)","(6.5, 7.6, 7.590566037735849)","(31.0, 40.0, 37.30232558139535)","(5.5, 6.6, 6.518918918918919)","(6.5, 7.0, 6.8821705426356585)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:22.863143,"(14.0, 16.5, 15.933734939759036)","(8.0, 9.6, 9.544444444444444)","(5.0, 5.6, 5.549050632911392)","(11.0, 14.0, 13.63716814159292)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.8, 9.634146341463415)","(6.5, 7.6, 7.590825688073394)","(31.0, 40.0, 37.30232558139535)","(5.5, 6.6, 6.469565217391304)","(6.5, 7.0, 6.892198581560284)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:24.283696,"(14.0, 16.5, 16.3825)","(8.0, 9.6, 9.561538461538461)","(5.0, 5.6, 5.681699346405229)","(11.0, 14.0, 13.63716814159292)","(61.0, 90.0, 87.72727272727273)","(8.0, 9.8, 9.697058823529412)","(6.5, 7.6, 7.590825688073394)","(31.0, 40.0, 37.30232558139535)","(5.5, 6.6, 6.4252427184466026)","(6.5, 7.0, 6.8821705426356585)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:25.676052,"(14.0, 16.5, 16.4147465437788)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.691286307053942)","(11.0, 14.0, 13.534090909090908)","(61.0, 90.0, 87.72727272727273)","(8.0, 10.0, 9.8352)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 37.30232558139535)","(5.5, 6.6, 6.462595419847329)","(6.5, 7.0, 6.8821705426356585)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:27.114760,"(14.0, 16.5, 16.4147465437788)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.691286307053942)","(11.0, 14.0, 13.172)","(61.0, 90.0, 87.72727272727273)","(8.0, 10.0, 9.832520325203253)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 37.422222222222224)","(5.5, 6.6, 6.438129496402878)","(6.5, 7.0, 6.8821705426356585)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:28.596582,"(14.0, 16.5, 16.4421768707483)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.598039215686274)","(11.0, 13.5, 12.844696969696969)","(61.0, 90.0, 87.72727272727273)","(8.0, 10.0, 9.82325581395349)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 37.422222222222224)","(5.5, 6.6, 6.4369565217391305)","(6.5, 7.0, 6.918279569892473)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:30.174735,"(14.0, 16.5, 16.4421768707483)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.598039215686274)","(11.0, 13.0, 12.799347471451876)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 37.422222222222224)","(5.5, 6.6, 6.4369565217391305)","(6.5, 7.0, 7.189423076923077)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:31.657476,"(14.0, 16.5, 16.4421768707483)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.638888888888889)","(11.0, 13.0, 12.840425531914894)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 37.422222222222224)","(5.5, 6.6, 6.419277108433735)","(6.5, 7.4, 7.177777777777778)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:33.151586,"(14.0, 16.5, 16.4421768707483)","(8.0, 9.8, 9.561538461538461)","(5.0, 5.7, 5.604615384615385)","(11.0, 13.0, 13.059055118110237)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 37.82857142857143)","(5.5, 6.6, 6.410126582278481)","(6.5, 7.2, 7.177777777777778)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:34.592523,"(14.0, 17.5, 16.87857142857143)","(8.0, 9.8, 9.5375)","(5.0, 5.7, 5.604615384615385)","(11.0, 13.5, 13.055147058823529)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 38.8)","(5.5, 6.6, 6.410126582278481)","(6.5, 7.2, 7.177777777777778)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:36.088293,"(14.0, 17.5, 16.9468085106383)","(8.0, 9.6, 9.5375)","(5.0, 5.7, 5.623456790123457)","(11.0, 13.5, 13.055147058823529)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 38.2)","(5.5, 6.6, 6.397527047913447)","(6.5, 7.2, 7.177777777777778)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:37.483521,"(14.0, 17.0, 16.9468085106383)","(8.0, 9.6, 9.5375)","(5.0, 5.7, 5.623456790123457)","(11.0, 13.5, 12.79656862745098)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.590196078431372)","(31.0, 40.0, 39.5)","(5.5, 6.4, 6.391616766467067)","(6.5, 7.2, 7.173913043478261)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:39.250761,"(14.0, 17.0, 16.947916666666668)","(8.0, 9.6, 9.5375)","(5.0, 5.7, 5.623456790123457)","(11.0, 13.0, 12.837254901960785)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 39.63636363636363)","(5.5, 6.4, 6.391616766467067)","(6.5, 7.4, 7.173913043478261)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:40.909186,"(14.0, 17.0, 16.947916666666668)","(8.0, 9.6, 9.5375)","(5.0, 5.7, 5.606060606060606)","(11.0, 13.0, 12.856846473029046)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.877911646586346)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 39.63636363636363)","(5.5, 6.4, 6.390666666666667)","(6.5, 7.4, 7.268613138686131)","(101.0, 180.0, 171.66666666666666)"
07-01-2023 14:54:42.511058,"(14.0, 17.0, 16.947916666666668)","(8.0, 9.6, 9.558333333333334)","(5.0, 5.7, 5.606060606060606)","(11.0, 13.0, 12.853813559322035)","(61.0, 90.0, 86.15384615384616)","(8.0, 10.0, 9.796638655462186)","(6.5, 7.6, 7.59099099099099)","(31.0, 40.0, 39.63636363636363)","(5.5, 6.4, 6.384516129032258)","(6.5, 7.4, 7.3591836734693885)","(101.0, 180.0, 171.66666666666666)"
