,Feel The Reign,Wilshire Boulevard,Overpowering,Cemetery Bay,Thomas Heights,Ultimate Force,Dennis,Sahara Tiger,Van Mara Nz
928,"[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 640436), 4.6, 99999]"
929,"[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 862550), 4.6, 99999]"
930,"[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 76847), 4.6, 99999]"
931,"[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 285901), 4.6, 99999]"
932,"[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 1, 497836), 4.6, 99999]"
933,"[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 722488), 4.6, 99999]"
934,"[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 941056), 4.6, 99999]"
935,"[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 150326), 4.6, 99999]"
936,"[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 361096), 4.6, 99999]"
937,"[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 581970), 4.6, 99999]"
938,"[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 796875), 4.6, 99999]"
939,"[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 10, 40490), 4.6, 99999]"
940,"[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 300176), 4.6, 99999]"
941,"[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 535851), 4.6, 99999]"
942,"[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 751479), 4.6, 99999]"
943,"[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 965536), 4.6, 99999]"
944,"[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 178183), 4.6, 99999]"
945,"[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 393422), 4.6, 99999]"
946,"[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 18, 610815), 4.6, 99999]"
947,"[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 831383), 4.6, 99999]"
948,"[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 57371), 4.6, 99999]"
949,"[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 287871), 4.6, 99999]"
950,"[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 510894), 4.6, 99999]"
951,"[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 740664), 4.6, 99999]"
952,"[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 963574), 4.6, 99999]"
953,"[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 171329), 4.6, 99999]"
954,"[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 394743), 4.6, 99999]"
955,"[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 608615), 4.6, 99999]"
956,"[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 30, 821961), 4.6, 99999]"
957,"[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 32, 34698), 4.6, 99999]"
958,"[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 33, 247610), 4.6, 99999]"
959,"[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 34, 484785), 4.6, 99999]"
960,"[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 35, 710509), 4.6, 99999]"
961,"[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 36, 918197), 4.6, 99999]"
962,"[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 38, 135817), 4.6, 99999]"
963,"[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 1.6, 2.04]","[datetime.datetime(2022, 11, 28, 19, 23, 39, 362874), 4.6, 99999]"
