,Masie Jane,Zipping Cutie,Flyaway Becky,Lenny Boy,Chip Rock,Tralee Beth,Jasper Kimetto,Light Duties
05-01-2023 14:15:28.180772,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 54.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 32.5)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 4.483333333333333)","(5.0, 7.8, 7.55)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:29.248072,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 54.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 32.5)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 4.483333333333333)","(5.0, 7.8, 7.55)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:30.490362,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 54.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 4.516666666666667)","(5.0, 7.8, 7.55)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:31.769306,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 54.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 4.1187499999999995)","(5.0, 7.8, 7.55)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:33.062153,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 54.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.55)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:34.368193,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 53.0)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.6)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:35.766812,"(2.5, 3.05, 3.0236842105263158)","(41.0, 65.0, 53.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.6)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:37.062800,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 53.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.6)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:38.326501,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 53.14285714285714)","(10.0, 20.0, 18.676470588235293)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.975)","(5.0, 7.8, 7.6)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:39.529097,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 16.785714285714285)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 6.966666666666667)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:40.933378,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.081818181818182)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:42.147301,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 28.0)","(6.5, 9.4, 8.65)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:43.346627,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 28.0)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:44.566071,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.11764705882353)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:45.737925,"(2.5, 3.05, 3.0236842105263158)","(41.0, 60.0, 54.0)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:46.905626,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 53.166666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.3)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:48.041021,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 53.166666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.3)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:49.123706,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 50.875)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.3)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:50.234347,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 46.75)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.3)","(14.0, 21.0, 19.0)"
05-01-2023 14:15:51.362343,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 46.75)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.6, 3.977777777777778)","(5.0, 7.8, 7.3)","(14.0, 21.0, 19.545454545454547)"
05-01-2023 14:15:52.511812,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.5, 4.05)","(5.0, 7.8, 7.415384615384616)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:53.681084,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.5, 4.05)","(5.0, 7.8, 7.415384615384616)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:54.896988,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.5, 4.316666666666667)","(5.0, 7.8, 7.4)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:56.084518,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.095652173913043)","(3.1, 4.4, 4.066666666666666)","(5.0, 7.8, 7.4)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:57.227609,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 3.9657894736842105)","(5.0, 7.8, 7.4)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:58.556731,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 3.9657894736842105)","(5.0, 7.8, 7.4)","(14.0, 21.0, 20.076923076923077)"
05-01-2023 14:15:59.848347,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 3.9657894736842105)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:01.050149,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 3.9657894736842105)","(5.0, 7.8, 7.4)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:02.531812,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 3.9657894736842105)","(5.0, 7.8, 7.130434782608695)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:03.854467,"(2.5, 3.05, 3.0236842105263158)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.4, 4.011111111111111)","(5.0, 7.6, 7.130434782608695)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:04.994771,"(2.5, 3.05, 3.0329629629629626)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 26.894736842105264)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 4.005263157894737)","(5.0, 7.6, 7.130434782608695)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:06.201181,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.0)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 4.005263157894737)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:07.454812,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.0)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.199999999999999)","(14.0, 21.0, 19.90909090909091)"
05-01-2023 14:16:08.702152,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:09.937046,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:11.171620,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:12.342401,"(2.5, 3.05, 2.86625)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:13.424142,"(2.5, 3.1, 2.9699999999999998)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:14.478191,"(2.5, 3.1, 3.004)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.2)","(14.0, 21.0, 19.8)"
05-01-2023 14:16:15.593233,"(2.5, 3.05, 2.951481481481481)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:16.818706,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.9375)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.52)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:18.086413,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 22.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.6, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:19.466315,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9499999999999997)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:20.730235,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:21.881227,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.163636363636363)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:23.070142,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:24.198817,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:25.452021,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 21.0, 17.5625)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:26.582959,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 21.0, 17.5625)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.176470588235294)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:27.788048,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 21.0, 17.5625)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:29.028793,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 21.0, 17.5625)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:30.200207,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 21.0, 17.125)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:31.368777,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 22.0, 17.125)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:32.479885,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:33.562342,"(2.5, 3.0, 2.97375)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:34.687545,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:35.838842,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 27.4)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.270588235294118)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:37.041298,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 34.0, 29.666666666666668)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.3, 3.948780487804878)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:38.217268,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 3.9476190476190474)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:39.386713,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.3, 4.066666666666666)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:40.396631,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.25)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:41.454132,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.015384615384615)","(5.0, 7.6, 7.333333333333333)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:42.769486,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.015384615384615)","(5.0, 7.6, 7.2)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:43.868697,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:45.089649,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:46.323375,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:47.472706,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:48.587336,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:49.698717,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.454545454545454)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:50.830475,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:51.996284,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.399999999999999)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:53.151693,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:54.319104,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:55.520336,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:56.661368,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.2)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:57.802262,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:16:58.939237,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:00.044223,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 4.025)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:01.234999,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 3.9958333333333336)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:02.378302,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 3.9958333333333336)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:03.498437,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 9.108333333333334)","(3.1, 4.2, 3.9958333333333336)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:04.545045,"(2.5, 3.0, 2.958)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.1875)","(21.0, 32.0, 27.333333333333332)","(6.5, 9.4, 8.938461538461539)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:05.666624,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 20.0, 17.68181818181818)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:06.746025,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
