,Kanji Length,Smiling Sapphire,Wild Harmony,Dolly Jay,Twisted Bliss,Senna Forever,Lektra Rodney,Orson Delight
09-01-2023 11:23:16.670503,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 9.714285714285715)"
09-01-2023 11:23:17.762971,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 9.714285714285715)"
09-01-2023 11:23:18.820645,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 9.714285714285715)"
09-01-2023 11:23:19.814866,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:20.785300,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:21.823549,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:22.859897,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:23.984634,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:25.102760,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.138461538461538)"
09-01-2023 11:23:26.236240,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 12.5, 8.446153846153846)"
09-01-2023 11:23:27.439092,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 8.446153846153846)"
09-01-2023 11:23:28.630904,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:29.751744,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:30.914497,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:32.066973,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:33.209577,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:34.399855,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:35.545511,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:36.712740,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:37.851493,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:38.999470,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:40.135850,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:41.236806,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:42.305805,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:43.370158,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:44.373887,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:45.363434,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:46.438281,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:47.540230,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:48.673985,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:49.870877,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:51.012127,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:52.146242,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:53.302403,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:54.482680,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:55.643113,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:56.806149,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:57.954940,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:23:59.156138,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:00.379158,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:01.589444,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:02.792486,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:03.997547,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:05.227654,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:06.455039,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:07.661144,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:08.852031,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:10.047017,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:11.214713,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:12.382722,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:13.564733,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:14.741127,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:15.925376,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:17.117149,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:18.308285,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:19.492083,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:20.672909,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:21.855429,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:23.052020,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:24.195677,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:25.371504,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:26.596023,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:27.744197,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:28.871460,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:29.962625,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:31.032483,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:32.080676,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:33.073836,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:34.061718,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:35.172657,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:36.302017,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:37.421414,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:38.561541,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:39.750720,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:40.955086,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:42.210598,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:43.478556,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:44.615868,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 19.57142857142857)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:45.780399,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 21.05263157894737)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:46.888816,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 21.05263157894737)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:48.035634,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:49.167301,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:50.250294,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:51.382839,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 9.95)"
09-01-2023 11:24:52.602884,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.29)"
09-01-2023 11:24:53.778327,"(3.4, 5.6, 4.388461538461538)","(7.0, 12.5, 10.3625)","(11.0, 25.0, 15.9375)","(71.0, 580.0, 505.0)","(15.0, 44.0, 25.25)","(2.45, 3.45, 2.6333333333333333)","(6.5, 12.5, 7.775)","(6.5, 13.5, 7.29)"
