,Go Gigi Go,Obsession Agogo,Runnin Riot,Joey Mac,Wild Aces Agogo,Rebel May Road,Worry Less,My Names Nipper
04-01-2023 13:50:22.819900,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.538461538461538)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 9.666666666666666)","(4.2, 5.9, 5.25)","(4.4, 7.8, 6.579487179487179)"
04-01-2023 13:50:24.061473,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.538461538461538)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 9.666666666666666)","(4.2, 5.9, 5.25)","(4.4, 7.8, 6.579487179487179)"
04-01-2023 13:50:25.316920,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 14.5)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 9.666666666666666)","(4.2, 5.9, 5.25)","(4.4, 7.8, 6.579487179487179)"
04-01-2023 13:50:26.525978,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 14.5)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 10.333333333333334)","(4.2, 5.9, 5.25)","(4.4, 7.8, 6.579487179487179)"
04-01-2023 13:50:27.769372,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 14.0)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 10.333333333333334)","(4.2, 5.9, 5.25)","(4.4, 7.8, 4.9125)"
04-01-2023 13:50:28.899169,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 14.0)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 10.333333333333334)","(4.2, 5.9, 5.25)","(4.4, 7.8, 4.9125)"
04-01-2023 13:50:30.107371,"(3.2, 4.3, 3.6)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 8.571428571428571)","(4.2, 5.9, 5.25)","(4.4, 7.8, 4.9125)"
04-01-2023 13:50:31.343783,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 8.571428571428571)","(4.2, 5.9, 5.25)","(4.4, 7.8, 4.9125)"
04-01-2023 13:50:32.443077,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 8.571428571428571)","(4.2, 5.9, 5.25)","(4.4, 7.8, 4.9125)"
04-01-2023 13:50:33.630530,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 8.571428571428571)","(4.2, 5.9, 5.140000000000001)","(4.4, 7.8, 5.233333333333333)"
04-01-2023 13:50:34.906322,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 13.145454545454545)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 9.3125)","(4.2, 5.9, 5.140000000000001)","(4.4, 7.8, 5.247058823529412)"
04-01-2023 13:50:36.173598,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.0, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 7.65)","(4.2, 5.9, 5.220000000000001)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:37.422302,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 7.75)","(4.2, 5.9, 5.220000000000001)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:38.635207,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 7.91764705882353)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:39.865937,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.115789473684211)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:41.211117,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 7.720000000000001)","(4.2, 5.9, 5.266666666666667)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:42.556033,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 7.880000000000001)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:44.076921,"(3.2, 4.3, 4.0)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:45.422966,"(3.2, 4.3, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:46.776408,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:48.188335,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.846153846153847)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:49.604018,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 13.5)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:50.975894,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.333333333333334)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 8.490909090909092)","(4.2, 5.9, 5.266666666666667)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:52.339199,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.333333333333334)","(21.0, 55.0, 28.81818181818182)","(5.5, 9.8, 9.875)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:53.682785,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.444444444444445)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.5, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:55.078634,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.444444444444445)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:56.479229,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.444444444444445)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.266666666666667)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:57.967016,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 14.444444444444445)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:50:59.442000,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:00.849469,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:02.229871,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.266666666666667)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:03.719282,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:05.194258,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.4)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:06.588346,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:08.157707,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:09.672801,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:11.112041,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.4)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:12.355055,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.26)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:13.635740,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 16.153846153846153)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 11.275)","(4.2, 5.9, 5.26)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:15.041590,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.277777777777779)","(21.0, 55.0, 28.81818181818182)","(5.5, 12.0, 9.254545454545454)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:16.371099,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 22.18181818181818)","(7.5, 15.5, 11.12)","(7.5, 20.0, 15.277777777777779)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 9.254545454545454)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:17.636015,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.5, 9.414285714285715)","(7.5, 20.0, 15.277777777777779)","(21.0, 55.0, 28.81818181818182)","(5.5, 11.0, 8.653333333333332)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:18.977210,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.5, 9.414285714285715)","(7.5, 20.0, 15.277777777777779)","(21.0, 55.0, 31.0)","(5.5, 11.0, 8.653333333333332)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:20.286819,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.5, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.633333333333333)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:21.735200,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.5, 9.575)","(4.2, 5.9, 5.333333333333334)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:23.243392,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.5, 9.666666666666666)","(4.2, 5.9, 5.26)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:24.641415,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.727272727272727)","(4.2, 5.9, 5.26)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:26.118962,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.727272727272727)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:27.447611,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.628571428571428)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:28.706208,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.628571428571428)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:29.945381,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.628571428571428)","(4.2, 5.9, 4.6875)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:31.233574,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 9.628571428571428)","(4.2, 6.0, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:32.574025,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 10.0, 10.32)","(4.2, 5.9, 5.266666666666667)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:33.852342,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.542857142857143)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:35.017497,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.542857142857143)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:36.161598,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.542857142857143)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:37.365338,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.542857142857143)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:38.623357,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:39.807770,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:41.053197,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:42.400937,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.18)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:43.706445,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:44.973914,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:46.174334,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:47.310934,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:48.524042,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:49.819033,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:51.102398,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:52.353507,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:53.536857,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 10.533333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:54.796578,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:56.057813,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:57.329633,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:58.539040,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:51:59.663688,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:00.907232,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:02.152165,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:03.440454,"(3.2, 4.2, 3.432692307692308)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 11.7)","(7.5, 20.0, 15.0)","(21.0, 55.0, 30.076923076923077)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:05.020839,"(3.2, 4.2, 3.958333333333333)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 13.64)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:06.318782,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 13.64)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:07.515346,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 13.64)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:08.759635,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 13.64)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
04-01-2023 13:52:09.935439,"(3.2, 4.1, 3.958333333333333)","(17.0, 40.0, 23.666666666666664)","(7.5, 15.0, 13.64)","(7.5, 20.0, 15.0)","(21.0, 55.0, 31.0)","(5.5, 11.0, 9.133333333333333)","(4.2, 5.9, 5.12)","(4.4, 7.8, 5.827272727272727)"
