,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:12:00.201632,"(3.5, 4.8, 4.699999999999999)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.8, 6.492307692307692)","(7.5, 8.6, 8.233333333333333)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 141.42857142857142)","(8.0, 11.0, 10.454545454545455)","(51.0, 110.0, 76.66666666666667)","(101.0, 190.0, 128.33333333333334)","(21.0, 30.0, 27.0)","(101.0, 190.0, 130.0)","(101.0, 220.0, 141.42857142857142)","(101.0, 190.0, 128.33333333333334)"
08-01-2023 15:12:01.738906,"(3.5, 4.8, 4.699999999999999)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.8, 6.492307692307692)","(7.5, 8.6, 8.233333333333333)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 141.42857142857142)","(8.0, 11.0, 10.588235294117647)","(51.0, 110.0, 96.25)","(101.0, 220.0, 135.0)","(21.0, 30.0, 27.0)","(101.0, 190.0, 118.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 220.0, 143.33333333333334)"
08-01-2023 15:12:03.215393,"(3.5, 4.8, 4.85)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.8, 6.492307692307692)","(7.5, 8.6, 8.233333333333333)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 110.0, 76.66666666666667)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 190.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:04.612733,"(3.5, 5.1, 4.699999999999999)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.8, 6.475)","(7.5, 8.6, 8.3)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 110.0, 76.66666666666667)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:06.031433,"(3.5, 4.8, 4.6499999999999995)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.6, 6.475)","(7.5, 8.6, 8.347368421052632)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 110.0, 95.71428571428572)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:07.433529,"(3.5, 4.8, 4.6499999999999995)","(101.0, 200.0, 141.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.6, 6.475)","(7.5, 8.6, 8.347368421052632)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 110.0, 77.5)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:08.854385,"(3.5, 4.8, 4.6499999999999995)","(101.0, 200.0, 156.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.6, 6.475)","(7.5, 8.6, 8.347368421052632)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 95.0, 77.5)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:10.274118,"(3.5, 4.8, 4.6499999999999995)","(101.0, 210.0, 156.66666666666666)","(2.35, 3.45, 3.3785714285714286)","(6.0, 6.6, 6.475)","(7.5, 8.6, 8.347368421052632)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 95.0, 89.16666666666666)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 141.42857142857142)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:11.739336,"(3.5, 4.8, 4.6499999999999995)","(101.0, 210.0, 156.66666666666666)","(2.35, 3.45, 3.3625)","(6.0, 6.6, 6.514285714285714)","(7.5, 8.6, 8.347368421052632)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.588235294117647)","(51.0, 95.0, 77.5)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 220.0, 170.0)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:13.242064,"(3.5, 4.8, 4.6499999999999995)","(101.0, 210.0, 156.66666666666666)","(2.35, 3.4, 3.272222222222222)","(6.0, 6.8, 6.523076923076923)","(7.5, 8.6, 8.381818181818181)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 137.5)","(8.0, 11.0, 10.76923076923077)","(51.0, 95.0, 77.5)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.0)","(101.0, 180.0, 158.75)","(101.0, 230.0, 170.0)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:14.783821,"(3.5, 4.8, 4.641666666666667)","(101.0, 210.0, 156.66666666666666)","(2.35, 3.35, 3.268181818181818)","(6.0, 6.8, 6.5777777777777775)","(7.5, 8.6, 8.3)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 154.0)","(8.0, 11.0, 10.65)","(51.0, 95.0, 85.0)","(101.0, 210.0, 135.0)","(21.0, 30.0, 27.0)","(101.0, 180.0, 140.0)","(101.0, 230.0, 172.85714285714286)","(101.0, 210.0, 143.33333333333334)"
08-01-2023 15:12:16.312385,"(3.5, 4.8, 4.652631578947368)","(101.0, 210.0, 156.66666666666666)","(2.35, 3.35, 3.2642857142857142)","(6.0, 6.8, 6.5777777777777775)","(7.5, 8.6, 8.3)","(26.0, 32.0, 29.333333333333332)","(101.0, 220.0, 154.0)","(8.0, 11.0, 10.65)","(51.0, 95.0, 85.0)","(101.0, 210.0, 135.0)","(21.0, 30.0, 28.666666666666664)","(101.0, 170.0, 140.0)","(101.0, 220.0, 172.85714285714286)","(101.0, 210.0, 125.0)"
08-01-2023 15:12:17.921976,"(3.5, 4.8, 4.86)","(101.0, 210.0, 170.0)","(2.35, 3.35, 3.1875)","(6.0, 6.8, 6.6)","(7.5, 8.6, 8.28)","(26.0, 32.0, 31.0)","(101.0, 220.0, 136.66666666666666)","(8.0, 11.0, 10.65)","(51.0, 95.0, 102.85714285714286)","(101.0, 210.0, 160.0)","(21.0, 30.0, 28.666666666666664)","(101.0, 170.0, 140.0)","(101.0, 220.0, 165.0)","(101.0, 200.0, 125.0)"
08-01-2023 15:12:19.443260,"(3.5, 4.9, 4.7444444444444445)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1285714285714286)","(6.0, 6.8, 6.6)","(7.5, 8.6, 8.28)","(26.0, 32.0, 31.0)","(101.0, 220.0, 136.66666666666666)","(8.0, 11.0, 10.666666666666666)","(51.0, 110.0, 111.42857142857143)","(101.0, 210.0, 160.0)","(21.0, 30.0, 26.666666666666668)","(101.0, 170.0, 135.0)","(101.0, 220.0, 170.0)","(101.0, 200.0, 125.0)"
08-01-2023 15:12:20.860294,"(3.5, 4.8, 4.7444444444444445)","(101.0, 210.0, 170.0)","(2.35, 3.15, 3.094444444444444)","(6.0, 6.8, 6.6)","(7.5, 8.6, 8.28)","(26.0, 32.0, 31.0)","(101.0, 220.0, 193.33333333333331)","(8.0, 11.0, 10.666666666666666)","(51.0, 120.0, 97.5)","(101.0, 210.0, 160.0)","(21.0, 30.0, 26.666666666666668)","(101.0, 170.0, 140.0)","(101.0, 220.0, 170.0)","(101.0, 200.0, 125.0)"
08-01-2023 15:12:22.285928,"(3.5, 4.8, 4.684615384615384)","(101.0, 210.0, 170.0)","(2.35, 3.15, 3.094444444444444)","(6.0, 6.8, 6.6)","(7.5, 8.6, 8.28)","(26.0, 32.0, 31.0)","(101.0, 230.0, 193.33333333333331)","(8.0, 11.0, 10.666666666666666)","(51.0, 110.0, 97.5)","(101.0, 210.0, 160.0)","(21.0, 30.0, 29.09090909090909)","(101.0, 170.0, 135.0)","(101.0, 220.0, 170.0)","(101.0, 200.0, 125.0)"
08-01-2023 15:12:23.801741,"(3.5, 4.8, 4.684615384615384)","(101.0, 210.0, 170.0)","(2.35, 3.15, 3.125)","(6.0, 6.8, 6.6571428571428575)","(7.5, 8.6, 6.812244897959183)","(26.0, 32.0, 32.5)","(101.0, 230.0, 186.66666666666669)","(8.0, 11.0, 10.703125)","(51.0, 110.0, 87.5)","(101.0, 210.0, 160.0)","(21.0, 30.0, 30.785714285714285)","(101.0, 170.0, 109.54545454545455)","(101.0, 220.0, 153.33333333333334)","(101.0, 200.0, 128.0)"
08-01-2023 15:12:25.295061,"(3.5, 4.8, 4.7176470588235295)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1500000000000004)","(6.0, 7.0, 6.621052631578948)","(7.5, 7.0, 8.0)","(26.0, 36.0, 33.2)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.67741935483871)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 34.0, 32.36363636363637)","(101.0, 170.0, 130.0)","(101.0, 220.0, 183.33333333333331)","(101.0, 200.0, 128.33333333333334)"
08-01-2023 15:12:26.763966,"(3.5, 4.8, 4.7176470588235295)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1692307692307695)","(6.0, 7.0, 6.6571428571428575)","(7.5, 8.6, 6.809523809523809)","(26.0, 36.0, 34.833333333333336)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.703125)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 34.0, 32.36363636363637)","(101.0, 160.0, 130.0)","(101.0, 220.0, 183.33333333333331)","(101.0, 220.0, 128.33333333333334)"
08-01-2023 15:12:28.254421,"(3.5, 4.8, 5.0)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1500000000000004)","(6.0, 7.0, 6.621052631578948)","(7.5, 7.0, 7.0)","(26.0, 36.0, 35.0)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.67741935483871)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 34.0, 34.75)","(101.0, 160.0, 145.0)","(101.0, 220.0, 183.33333333333331)","(101.0, 220.0, 151.25)"
08-01-2023 15:12:29.666228,"(3.5, 5.4, 5.0)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1500000000000004)","(6.0, 7.0, 6.621052631578948)","(7.5, 8.4, 7.583333333333334)","(26.0, 36.0, 32.5)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.67741935483871)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 38.0, 34.75)","(101.0, 160.0, 130.0)","(101.0, 220.0, 183.33333333333331)","(101.0, 220.0, 128.33333333333334)"
08-01-2023 15:12:31.125746,"(3.5, 5.2, 5.0)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1500000000000004)","(6.0, 7.0, 6.621052631578948)","(7.5, 8.4, 7.171428571428572)","(26.0, 36.0, 32.5)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.703125)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 38.0, 34.75)","(101.0, 160.0, 130.0)","(101.0, 220.0, 183.33333333333331)","(101.0, 220.0, 128.33333333333334)"
08-01-2023 15:12:32.491946,"(3.5, 5.2, 5.0)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1500000000000004)","(6.0, 7.0, 6.621052631578948)","(7.5, 8.2, 6.820895522388059)","(26.0, 36.0, 32.5)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.703125)","(51.0, 110.0, 102.5)","(101.0, 210.0, 160.0)","(21.0, 38.0, 33.25)","(101.0, 160.0, 116.66666666666667)","(101.0, 220.0, 183.33333333333331)","(101.0, 220.0, 190.0)"
08-01-2023 15:12:33.928620,"(3.5, 5.2, 5.0)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1037037037037036)","(6.0, 7.0, 6.621052631578948)","(7.5, 7.0, 6.709375)","(26.0, 36.0, 34.833333333333336)","(101.0, 220.0, 186.66666666666669)","(8.0, 11.5, 10.846153846153847)","(51.0, 110.0, 87.5)","(101.0, 210.0, 160.0)","(21.0, 36.0, 32.61538461538461)","(101.0, 150.0, 121.42857142857143)","(101.0, 220.0, 183.33333333333331)","(101.0, 230.0, 190.0)"
08-01-2023 15:12:35.348474,"(3.5, 5.2, 5.156521739130435)","(101.0, 210.0, 170.0)","(2.35, 3.2, 3.1125)","(6.0, 7.0, 6.429473684210526)","(7.5, 7.0, 7.15)","(26.0, 36.0, 31.63157894736842)","(101.0, 220.0, 205.0)","(8.0, 11.5, 10.571428571428571)","(51.0, 110.0, 73.75)","(101.0, 210.0, 160.0)","(21.0, 36.0, 32.61538461538461)","(101.0, 150.0, 141.42857142857142)","(101.0, 220.0, 196.66666666666666)","(101.0, 230.0, 203.33333333333334)"
08-01-2023 15:12:36.808115,"(3.5, 5.2, 5.192)","(101.0, 210.0, 194.0)","(2.35, 3.15, 3.1125)","(6.0, 6.8, 6.428571428571429)","(7.5, 7.4, 6.777777777777778)","(26.0, 34.0, 29.90909090909091)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.571428571428571)","(51.0, 100.0, 73.75)","(101.0, 210.0, 160.0)","(21.0, 36.0, 32.857142857142854)","(101.0, 150.0, 141.42857142857142)","(101.0, 220.0, 196.66666666666666)","(101.0, 230.0, 203.33333333333334)"
08-01-2023 15:12:38.174674,"(3.5, 5.2, 5.192248062015504)","(101.0, 210.0, 194.0)","(2.35, 3.15, 3.1227272727272726)","(5.5, 6.8, 6.441509433962264)","(7.0, 6.8, 6.77391304347826)","(26.0, 34.0, 31.1875)","(101.0, 220.0, 195.0)","(8.0, 11.0, 10.573529411764707)","(51.0, 100.0, 86.875)","(101.0, 210.0, 160.0)","(21.0, 36.0, 32.25)","(101.0, 150.0, 142.5)","(101.0, 220.0, 180.0)","(101.0, 230.0, 183.33333333333334)"
08-01-2023 15:12:39.564647,"(3.5, 5.5, 5.3)","(101.0, 210.0, 195.0)","(2.35, 3.15, 3.1125)","(5.5, 6.8, 6.441509433962264)","(7.0, 6.8, 6.778181818181818)","(26.0, 34.0, 31.1875)","(101.0, 220.0, 195.0)","(8.0, 11.0, 10.573529411764707)","(51.0, 100.0, 86.875)","(101.0, 210.0, 160.0)","(21.0, 36.0, 32.25)","(101.0, 150.0, 142.5)","(101.0, 220.0, 180.0)","(101.0, 230.0, 180.0)"
08-01-2023 15:12:40.889454,"(3.5, 5.5, 5.3)","(101.0, 210.0, 200.0)","(2.35, 3.15, 3.1125)","(5.5, 6.8, 6.441509433962264)","(7.0, 6.8, 6.7368421052631575)","(26.0, 34.0, 31.1875)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.573529411764707)","(51.0, 100.0, 73.75)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.125)","(101.0, 150.0, 136.66666666666666)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:42.205868,"(3.5, 5.5, 5.3545454545454545)","(101.0, 210.0, 200.0)","(2.35, 3.15, 3.169230769230769)","(5.5, 6.8, 6.5375)","(7.0, 6.8, 6.713043478260869)","(26.0, 34.0, 31.1875)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.573529411764707)","(51.0, 100.0, 73.75)","(101.0, 210.0, 160.0)","(21.0, 36.0, 33.27272727272727)","(101.0, 150.0, 136.66666666666666)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:43.570205,"(3.5, 5.5, 5.3545454545454545)","(101.0, 210.0, 200.0)","(2.35, 3.3, 3.225)","(5.5, 6.6, 6.426666666666667)","(7.0, 6.8, 6.7444444444444445)","(26.0, 34.0, 31.1875)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.546875)","(51.0, 100.0, 73.75)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.05882352941177)","(101.0, 150.0, 142.5)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:44.969080,"(3.5, 5.2, 5.1)","(101.0, 210.0, 200.0)","(2.35, 3.3, 3.276666666666667)","(5.5, 6.8, 6.493333333333333)","(7.0, 6.8, 6.96)","(26.0, 34.0, 32.18181818181818)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.55)","(51.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.625)","(101.0, 150.0, 133.04347826086956)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:46.377105,"(3.5, 5.2, 4.942857142857143)","(101.0, 210.0, 200.0)","(2.35, 3.35, 3.5375)","(5.5, 6.6, 6.507692307692308)","(7.0, 7.0, 6.962962962962963)","(26.0, 34.0, 30.666666666666668)","(101.0, 220.0, 205.0)","(8.0, 11.0, 10.34375)","(51.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 170.0, 133.04347826086956)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:47.764180,"(3.5, 5.0, 4.97)","(101.0, 210.0, 200.0)","(2.4, 3.65, 3.5500000000000003)","(5.5, 6.6, 6.507692307692308)","(6.5, 7.0, 6.962962962962963)","(26.0, 34.0, 32.0)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.333333333333336)","(101.0, 170.0, 133.04347826086956)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:49.146283,"(3.5, 5.0, 4.977777777777778)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5875)","(5.5, 6.6, 6.507692307692308)","(6.5, 7.0, 6.962962962962963)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 170.0, 133.04347826086956)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:50.494208,"(3.5, 5.0, 4.955555555555556)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.6, 6.141666666666667)","(6.5, 7.0, 7.090909090909091)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 170.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:51.851399,"(3.5, 5.0, 4.955555555555556)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.6, 5.977777777777778)","(6.5, 7.2, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:53.269568,"(3.5, 5.0, 4.92)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.2, 5.977777777777778)","(6.5, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:54.649396,"(3.5, 5.0, 4.92)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.2, 5.977777777777778)","(6.5, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:56.030801,"(3.5, 5.0, 4.92)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.2, 5.977777777777778)","(6.5, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:57.443864,"(3.5, 5.0, 4.98695652173913)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.566666666666667)","(5.5, 6.2, 5.977777777777778)","(6.5, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:12:58.842866,"(3.5, 5.0, 4.98695652173913)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.54)","(5.5, 6.2, 5.977777777777778)","(6.5, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 33.0)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:00.230583,"(3.6, 5.0, 4.98695652173913)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.54)","(5.5, 6.2, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 33.333333333333336)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:01.625550,"(3.6, 5.0, 4.98695652173913)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.54)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 76.66666666666667)","(101.0, 210.0, 160.0)","(21.0, 36.0, 31.0)","(101.0, 160.0, 148.57142857142858)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:03.015863,"(3.6, 5.0, 4.98695652173913)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.54)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 32.4)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 88.33333333333333)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.333333333333336)","(101.0, 160.0, 148.57142857142858)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:04.410761,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5250000000000004)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 92.22222222222223)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.75)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:05.775670,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5250000000000004)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 205.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 88.33333333333333)","(101.0, 210.0, 160.0)","(21.0, 36.0, 33.5)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:07.110836,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5250000000000004)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 208.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 92.22222222222223)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.75)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:08.490849,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5250000000000004)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 208.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 92.22222222222223)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.75)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:09.863394,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.5250000000000004)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 208.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 92.22222222222223)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.75)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
08-01-2023 15:13:11.251514,"(3.6, 5.0, 4.985365853658537)","(101.0, 210.0, 200.0)","(2.4, 3.6, 3.511764705882353)","(5.5, 6.0, 5.864)","(6.0, 7.6, 7.25)","(26.0, 34.0, 31.77777777777778)","(101.0, 220.0, 208.0)","(8.0, 10.5, 10.25)","(61.0, 100.0, 92.22222222222223)","(101.0, 210.0, 160.0)","(21.0, 36.0, 34.75)","(101.0, 160.0, 140.0)","(101.0, 220.0, 196.66666666666666)","(101.0, 220.0, 196.66666666666666)"
