,Nixon Bale,Zhenye Bale,Zipping Pip,Love A Collision,Mt View Bee,Under His Spell,Black Power
12-01-2023 15:49:37.289601,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 25.272727272727273)","(15.0, 32.0, 28.9)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:38.337319,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:39.551867,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:40.718581,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:41.859899,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:43.005366,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:44.366287,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:45.611492,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:46.747174,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:47.920410,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:49.010866,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.291162790697674)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:50.164044,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:51.149647,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:52.177092,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:53.327622,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:54.515796,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:55.592604,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.4, 4.167659574468085)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:56.713326,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:57.770412,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.3, 4.198139534883721)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:58.848120,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:49:59.796647,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:00.840541,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:01.931392,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:03.046349,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:04.175482,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:05.320635,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:06.408072,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:07.457483,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:08.475717,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:09.534299,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:10.504215,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:11.565380,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:12.645727,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:13.597575,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 34.54545454545455)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:14.677766,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:15.908688,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:17.053057,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:18.172939,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:19.301616,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:20.515030,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:21.688696,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:22.759130,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:23.726495,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 36.041666666666664)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:24.778277,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:25.869233,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.433333333333334)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:27.023848,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:28.090725,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:29.212266,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:30.335027,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:31.448246,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:32.506814,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:33.648599,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:34.813632,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:35.972766,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:37.050801,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:38.013838,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:39.086058,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:40.130721,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:41.250907,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:42.381288,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:43.538076,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:44.647947,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:45.721029,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:46.937949,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:48.176063,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:49.315787,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:50.527694,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:51.676996,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:52.890137,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:54.093823,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:55.275397,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.012093023255813)","(5.5, 10.0, 5.783333333333333)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:56.492603,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.114285714285714)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:57.710194,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.114285714285714)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:58.859469,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 8.114285714285714)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:50:59.964411,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:01.124884,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:02.338796,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:03.553338,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 11.726923076923077)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:04.688598,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:05.901363,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:07.082280,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 12.257831325301204)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:08.248000,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:09.414831,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:10.619141,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:11.823746,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:12.984259,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 35.625)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:14.073828,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 43.61111111111111)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:15.266719,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 4.012093023255813)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 43.61111111111111)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:16.408145,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.1, 3.9356521739130432)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 43.61111111111111)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:17.527874,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 39.0)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:18.711875,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 39.0)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
12-01-2023 15:51:19.840288,"(3.8, 6.8, 4.871428571428571)","(2.9, 4.2, 4.022608695652174)","(5.5, 10.0, 5.691666666666666)","(16.0, 50.0, 39.0)","(15.0, 32.0, 30.0)","(6.0, 12.5, 9.8)","(4.2, 8.0, 5.357142857142857)"
