,Chipping Campden,Darra Linen,Little Ms Dreamer,Queen Of Tayrona,Schiller Effect,Empress Of Sydney,Misty Gold,Savvy Bee,Shikishi,Ask,Epsom Magic
07-01-2023 12:23:46.280633,"(31.0, 40.0, 38.70967741935484)","(15.0, 19.0, 18.555555555555557)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 101.42857142857143)","(2.15, 2.5, 2.4685714285714284)","(11.0, 13.0, 12.614285714285714)","(8.0, 10.5, 10.245283018867925)","(4.8, 6.6, 6.536842105263158)","(8.0, 9.6, 9.327659574468084)","(19.0, 23.0, 21.857142857142858)","(81.0, 120.0, 108.0)"
07-01-2023 12:23:47.684874,"(31.0, 40.0, 38.15384615384615)","(15.0, 19.0, 18.555555555555557)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 101.42857142857143)","(2.15, 2.5, 2.474285714285714)","(11.0, 13.5, 12.833333333333334)","(8.0, 10.5, 10.245283018867925)","(4.8, 6.6, 6.428571428571429)","(8.0, 9.6, 9.50909090909091)","(19.0, 22.0, 21.857142857142858)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:49.105902,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.48)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 101.42857142857143)","(2.15, 2.5, 2.476216216216216)","(11.0, 13.0, 12.7)","(8.0, 10.5, 10.245283018867925)","(4.8, 6.6, 6.595918367346939)","(8.0, 9.6, 9.50909090909091)","(19.0, 22.0, 21.857142857142858)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:50.421668,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.48)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 101.42857142857143)","(2.15, 2.5, 2.476216216216216)","(11.0, 13.0, 12.75)","(8.0, 10.5, 10.245283018867925)","(4.8, 6.8, 6.595918367346939)","(8.0, 9.6, 9.47323943661972)","(19.0, 22.0, 21.714285714285715)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:51.808712,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.48)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 101.42857142857143)","(2.15, 2.5, 2.490666666666667)","(11.0, 13.0, 12.852941176470589)","(8.0, 10.5, 10.231481481481481)","(4.8, 6.8, 6.504545454545455)","(8.0, 9.8, 9.496296296296297)","(19.0, 22.0, 21.083333333333332)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:53.187528,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.48)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 90.0)","(2.15, 2.5, 2.4667924528301888)","(11.0, 13.0, 12.863636363636363)","(8.0, 10.5, 10.231481481481481)","(4.8, 6.6, 6.373737373737374)","(8.0, 9.6, 9.496296296296297)","(19.0, 22.0, 21.083333333333332)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:54.531566,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.483606557377048)","(61.0, 95.0, 92.8125)","(51.0, 130.0, 90.0)","(2.15, 2.52, 2.4905723905723907)","(11.0, 13.0, 13.02)","(8.0, 10.5, 10.25)","(4.8, 6.4, 6.525925925925926)","(8.0, 9.6, 9.58)","(19.0, 22.0, 20.939393939393938)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:55.830391,"(31.0, 40.0, 38.15384615384615)","(15.0, 18.5, 18.333333333333332)","(61.0, 95.0, 93.38709677419355)","(51.0, 130.0, 90.0)","(2.15, 2.5, 2.4482993197278913)","(11.0, 13.5, 13.071428571428571)","(8.0, 10.5, 10.258333333333333)","(5.0, 6.6, 6.571428571428571)","(8.0, 9.6, 9.58095238095238)","(18.0, 21.0, 21.48148148148148)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:57.142480,"(31.0, 40.0, 38.10526315789474)","(15.0, 18.5, 18.428571428571427)","(61.0, 95.0, 93.38709677419355)","(51.0, 130.0, 92.5)","(2.15, 2.46, 2.44)","(11.0, 13.5, 13.11111111111111)","(8.0, 10.5, 10.258333333333333)","(5.0, 6.6, 6.571428571428571)","(8.0, 9.6, 9.586666666666666)","(18.0, 22.0, 21.29032258064516)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:58.431422,"(31.0, 40.0, 38.13333333333333)","(15.0, 18.5, 18.428571428571427)","(61.0, 95.0, 93.38709677419355)","(51.0, 130.0, 92.5)","(2.15, 2.46, 2.441224489795918)","(11.0, 13.5, 13.3)","(8.0, 10.5, 10.25)","(4.8, 6.6, 6.5702127659574465)","(8.0, 9.6, 9.36)","(18.0, 22.0, 21.29032258064516)","(81.0, 110.0, 108.0)"
07-01-2023 12:23:59.753882,"(31.0, 40.0, 38.13333333333333)","(15.0, 18.5, 18.428571428571427)","(61.0, 95.0, 93.38709677419355)","(51.0, 130.0, 92.5)","(2.15, 2.46, 2.441224489795918)","(11.0, 13.5, 12.884615384615385)","(8.0, 10.5, 10.283582089552239)","(4.8, 6.6, 6.697560975609756)","(8.0, 9.4, 9.56)","(18.0, 22.0, 21.29032258064516)","(81.0, 110.0, 108.0)"
07-01-2023 12:24:01.051457,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.5, 18.428571428571427)","(61.0, 95.0, 93.125)","(51.0, 130.0, 96.66666666666667)","(2.15, 2.44, 2.4255999999999998)","(11.0, 12.5, 12.287234042553191)","(8.0, 10.5, 10.296875)","(4.8, 7.0, 6.708333333333333)","(8.0, 9.8, 9.68936170212766)","(18.0, 22.0, 21.25)","(81.0, 110.0, 113.33333333333333)"
07-01-2023 12:24:02.293082,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.5, 18.428571428571427)","(61.0, 95.0, 93.125)","(51.0, 130.0, 96.66666666666667)","(2.15, 2.44, 2.4255999999999998)","(11.0, 12.5, 12.287234042553191)","(8.0, 10.5, 10.296875)","(4.8, 6.8, 6.708333333333333)","(8.0, 9.8, 9.68936170212766)","(18.0, 22.0, 21.25)","(81.0, 120.0, 113.33333333333333)"
07-01-2023 12:24:03.543124,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.0, 17.814285714285713)","(61.0, 95.0, 93.125)","(51.0, 130.0, 96.66666666666667)","(2.15, 2.44, 2.4374285714285713)","(11.0, 12.5, 12.421875)","(8.0, 10.5, 10.338983050847457)","(4.8, 6.8, 6.7542857142857144)","(8.0, 9.8, 9.709090909090909)","(18.0, 22.0, 18.636363636363637)","(81.0, 190.0, 173.84615384615387)"
07-01-2023 12:24:04.853532,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.0, 17.806930693069308)","(61.0, 95.0, 93.125)","(51.0, 130.0, 94.0)","(2.15, 2.44, 2.4360526315789475)","(11.0, 12.5, 12.458333333333334)","(8.0, 10.5, 10.375)","(5.0, 6.8, 6.76986301369863)","(8.0, 9.8, 9.818181818181818)","(18.0, 19.0, 18.61904761904762)","(81.0, 180.0, 173.84615384615387)"
07-01-2023 12:24:06.172031,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.0, 17.862068965517242)","(61.0, 95.0, 93.125)","(51.0, 130.0, 104.28571428571428)","(2.15, 2.44, 2.4190243902439024)","(11.0, 12.5, 13.904761904761905)","(8.0, 10.5, 10.386363636363637)","(5.0, 7.0, 6.736)","(8.0, 10.0, 9.65)","(18.0, 19.0, 18.6)","(81.0, 180.0, 177.64705882352942)"
07-01-2023 12:24:07.521940,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.0, 17.862068965517242)","(61.0, 95.0, 93.125)","(51.0, 130.0, 104.28571428571428)","(2.15, 2.44, 2.4182278481012656)","(11.0, 14.0, 13.633333333333333)","(8.0, 10.5, 10.272727272727273)","(5.0, 6.8, 6.6343749999999995)","(8.0, 10.0, 9.641463414634147)","(18.0, 19.0, 18.227272727272727)","(81.0, 210.0, 185.71428571428572)"
07-01-2023 12:24:08.817036,"(31.0, 40.0, 38.111111111111114)","(15.0, 18.0, 17.862068965517242)","(61.0, 95.0, 86.42857142857143)","(51.0, 130.0, 110.0)","(2.15, 2.44, 2.3502439024390243)","(11.0, 14.0, 13.906976744186046)","(8.0, 10.5, 10.366071428571429)","(5.0, 6.8, 6.8870588235294115)","(8.0, 10.0, 9.906666666666666)","(18.0, 18.5, 18.357142857142858)","(91.0, 200.0, 140.0)"
07-01-2023 12:24:10.118485,"(31.0, 40.0, 38.375)","(15.0, 18.0, 17.892857142857142)","(61.0, 95.0, 90.83333333333333)","(51.0, 130.0, 113.125)","(2.15, 2.36, 2.3512)","(11.0, 14.0, 13.948717948717949)","(8.0, 10.5, 10.425)","(5.0, 7.0, 6.9399999999999995)","(8.0, 10.0, 9.892307692307693)","(18.0, 18.5, 18.375)","(91.0, 200.0, 177.5)"
07-01-2023 12:24:11.505268,"(31.0, 40.0, 38.375)","(15.0, 18.0, 17.892857142857142)","(61.0, 95.0, 90.83333333333333)","(51.0, 130.0, 115.0)","(2.15, 2.36, 2.3460162601626013)","(11.0, 14.0, 13.948717948717949)","(8.0, 10.5, 10.425)","(5.0, 7.0, 6.881481481481481)","(8.0, 10.0, 9.892307692307693)","(17.0, 18.5, 18.375)","(81.0, 200.0, 182.0)"
07-01-2023 12:24:12.800863,"(31.0, 40.0, 39.2)","(15.0, 18.0, 17.892857142857142)","(61.0, 95.0, 90.71428571428571)","(51.0, 130.0, 115.0)","(2.15, 2.36, 2.345785123966942)","(11.0, 14.0, 13.955555555555556)","(8.0, 10.5, 10.425)","(5.0, 7.0, 6.9071428571428575)","(8.0, 10.0, 9.872)","(17.0, 18.5, 18.34375)","(81.0, 200.0, 182.0)"
07-01-2023 12:24:14.088497,"(31.0, 42.0, 41.125)","(15.0, 18.0, 17.892857142857142)","(61.0, 95.0, 90.71428571428571)","(51.0, 130.0, 112.0)","(2.15, 2.36, 2.3406741573033707)","(11.0, 14.0, 13.872727272727273)","(8.0, 10.5, 10.4296875)","(5.0, 7.0, 6.9071428571428575)","(8.0, 10.0, 9.905882352941177)","(17.0, 18.5, 18.36842105263158)","(91.0, 200.0, 182.0)"
07-01-2023 12:24:15.425911,"(31.0, 42.0, 40.81818181818182)","(15.0, 18.0, 17.905263157894737)","(61.0, 95.0, 91.66666666666667)","(51.0, 130.0, 107.14285714285714)","(2.15, 2.36, 2.3464315352697094)","(11.0, 14.0, 14.045454545454545)","(8.0, 10.5, 10.525641025641026)","(5.0, 7.0, 6.787179487179487)","(8.0, 10.0, 10.008333333333335)","(17.0, 18.5, 18.53846153846154)","(91.0, 200.0, 146.66666666666666)"
07-01-2023 12:24:16.775649,"(31.0, 42.0, 41.28)","(15.0, 18.0, 17.905263157894737)","(61.0, 95.0, 92.6923076923077)","(51.0, 130.0, 103.33333333333333)","(2.15, 2.36, 2.3195800524934382)","(11.0, 14.5, 13.902173913043478)","(8.0, 11.0, 10.735294117647058)","(5.0, 6.8, 6.789130434782608)","(8.0, 10.5, 10.01639344262295)","(17.0, 19.0, 17.054945054945055)","(91.0, 200.0, 188.57142857142856)"
07-01-2023 12:24:18.132686,"(31.0, 42.0, 41.28)","(15.0, 18.0, 17.98125)","(61.0, 95.0, 93.21428571428571)","(51.0, 130.0, 112.5)","(2.15, 2.32, 2.3341850220264315)","(11.0, 14.0, 14.008474576271187)","(8.0, 11.0, 10.800970873786408)","(5.0, 6.8, 6.435897435897436)","(8.0, 10.5, 10.25)","(17.0, 17.5, 16.869565217391305)","(91.0, 200.0, 172.0)"
07-01-2023 12:24:19.541449,"(31.0, 42.0, 41.333333333333336)","(15.0, 18.5, 18.464285714285715)","(61.0, 95.0, 93.46153846153847)","(51.0, 130.0, 114.0)","(2.15, 2.34, 2.3242857142857143)","(11.0, 14.5, 13.954545454545455)","(8.0, 11.5, 10.798076923076923)","(5.0, 6.6, 6.367441860465116)","(8.0, 10.5, 10.301470588235293)","(17.0, 17.0, 17.852941176470587)","(91.0, 200.0, 160.0)"
07-01-2023 12:24:20.872881,"(31.0, 42.0, 41.6)","(15.0, 18.5, 18.457142857142856)","(61.0, 95.0, 93.46153846153847)","(51.0, 130.0, 115.0)","(2.15, 2.34, 2.325333333333333)","(11.0, 14.5, 13.96376811594203)","(8.0, 11.5, 10.795238095238096)","(5.0, 6.6, 6.32)","(8.0, 10.5, 10.275)","(17.0, 18.5, 18.142857142857142)","(91.0, 200.0, 180.0)"
07-01-2023 12:24:22.284507,"(31.0, 42.0, 41.6)","(15.0, 18.5, 18.471014492753625)","(61.0, 95.0, 93.46153846153847)","(51.0, 130.0, 114.0)","(2.15, 2.34, 2.3245652173913043)","(11.0, 14.5, 13.96376811594203)","(8.0, 11.5, 10.795238095238096)","(5.0, 6.6, 6.375)","(8.0, 10.5, 10.313953488372093)","(17.0, 18.5, 18.142857142857142)","(91.0, 200.0, 185.0)"
07-01-2023 12:24:23.737160,"(31.0, 42.0, 41.84615384615385)","(15.0, 18.5, 18.571428571428573)","(61.0, 95.0, 94.0625)","(51.0, 130.0, 120.0)","(2.15, 2.36, 2.3375757575757574)","(11.0, 14.5, 13.99367088607595)","(8.0, 11.5, 11.027472527472527)","(5.0, 6.4, 6.37283950617284)","(8.0, 10.5, 10.310126582278482)","(17.0, 18.5, 18.416666666666668)","(91.0, 200.0, 188.0)"
07-01-2023 12:24:25.029631,"(31.0, 42.0, 41.84615384615385)","(15.0, 19.0, 18.571428571428573)","(61.0, 95.0, 94.0625)","(51.0, 130.0, 120.0)","(2.15, 2.34, 2.3344827586206893)","(11.0, 14.5, 13.983516483516484)","(8.0, 11.5, 11.027472527472527)","(5.0, 6.4, 6.37283950617284)","(8.0, 10.5, 10.310126582278482)","(17.0, 18.5, 18.38235294117647)","(91.0, 200.0, 188.0)"
07-01-2023 12:24:26.447664,"(31.0, 44.0, 43.39393939393939)","(15.0, 19.0, 18.357142857142858)","(61.0, 95.0, 93.61111111111111)","(51.0, 130.0, 120.0)","(2.15, 2.34, 2.3396805111821086)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.027472527472527)","(5.0, 6.4, 6.37283950617284)","(8.0, 10.5, 10.310126582278482)","(17.0, 18.5, 18.22)","(91.0, 200.0, 188.0)"
07-01-2023 12:24:27.952675,"(31.0, 44.0, 43.42857142857143)","(15.0, 19.0, 17.8141592920354)","(71.0, 95.0, 93.42105263157895)","(61.0, 130.0, 115.71428571428571)","(2.15, 2.34, 2.33587982832618)","(11.0, 14.5, 14.1875)","(8.0, 11.5, 11.042553191489361)","(5.0, 6.4, 6.381818181818182)","(8.0, 10.5, 10.317073170731707)","(17.0, 18.5, 18.203125)","(91.0, 200.0, 175.0)"
07-01-2023 12:24:29.229010,"(31.0, 44.0, 43.42857142857143)","(15.0, 18.0, 17.8141592920354)","(71.0, 95.0, 92.4)","(61.0, 130.0, 117.5)","(2.15, 2.34, 2.3340540540540538)","(11.0, 14.5, 14.23404255319149)","(8.0, 11.5, 11.040229885057471)","(5.0, 6.4, 6.496216216216216)","(8.0, 10.5, 10.448275862068966)","(17.0, 18.5, 18.464285714285715)","(91.0, 200.0, 162.85714285714286)"
07-01-2023 12:24:30.552218,"(31.0, 42.0, 40.793103448275865)","(15.0, 18.0, 17.828703703703702)","(71.0, 95.0, 92.5)","(51.0, 120.0, 118.88888888888889)","(2.15, 2.34, 2.334140127388535)","(11.0, 14.5, 14.25)","(8.0, 11.5, 11.03888888888889)","(5.0, 6.6, 6.491304347826087)","(8.0, 10.5, 10.353658536585366)","(17.0, 18.5, 18.595238095238095)","(91.0, 180.0, 170.0)"
07-01-2023 12:24:31.961944,"(31.0, 42.0, 40.775510204081634)","(15.0, 18.0, 17.822115384615383)","(71.0, 95.0, 91.75675675675676)","(51.0, 130.0, 118.88888888888889)","(2.15, 2.34, 2.361683967704729)","(11.0, 14.5, 14.25)","(8.0, 11.5, 11.053763440860216)","(5.0, 6.6, 6.48950276243094)","(8.0, 10.5, 10.353658536585366)","(17.0, 19.0, 18.145454545454545)","(91.0, 180.0, 166.66666666666666)"
07-01-2023 12:24:33.390044,"(31.0, 42.0, 40.867924528301884)","(15.0, 18.0, 17.822115384615383)","(71.0, 95.0, 91.09756097560975)","(51.0, 130.0, 118.88888888888889)","(2.15, 2.38, 2.3553153153153152)","(11.0, 14.5, 14.21551724137931)","(8.0, 11.5, 11.043956043956044)","(5.0, 6.6, 6.174025974025974)","(8.0, 10.5, 10.34020618556701)","(17.0, 18.5, 18.15686274509804)","(91.0, 170.0, 166.66666666666666)"
07-01-2023 12:24:34.859670,"(31.0, 42.0, 40.8)","(15.0, 18.0, 17.823809523809523)","(71.0, 95.0, 91.27906976744185)","(51.0, 130.0, 125.0)","(2.15, 2.36, 2.3476190476190473)","(11.0, 14.5, 14.280701754385966)","(8.0, 11.5, 11.149122807017545)","(5.0, 6.2, 6.279545454545455)","(8.0, 10.5, 10.41304347826087)","(17.0, 18.5, 18.19298245614035)","(91.0, 170.0, 166.66666666666666)"
07-01-2023 12:24:36.207188,"(31.0, 42.0, 40.5)","(15.0, 18.0, 17.833333333333332)","(71.0, 95.0, 89.28571428571429)","(51.0, 130.0, 112.85714285714286)","(2.15, 2.36, 2.3579816513761465)","(11.0, 14.5, 14.307692307692308)","(8.0, 11.5, 11.205882352941176)","(5.0, 6.4, 6.073964497041421)","(8.0, 10.5, 10.39873417721519)","(17.0, 18.5, 18.135416666666668)","(91.0, 170.0, 167.27272727272728)"
07-01-2023 12:24:37.507475,"(31.0, 42.0, 40.5)","(15.0, 18.0, 17.833333333333332)","(71.0, 95.0, 89.28571428571429)","(51.0, 130.0, 115.0)","(2.15, 2.36, 2.3494623655913975)","(11.0, 14.5, 14.32258064516129)","(8.0, 11.5, 11.205882352941176)","(5.0, 6.2, 6.080886426592798)","(8.0, 10.5, 10.39873417721519)","(17.0, 18.5, 18.145833333333332)","(91.0, 170.0, 167.27272727272728)"
07-01-2023 12:24:38.841850,"(31.0, 42.0, 40.0)","(15.0, 18.0, 17.72159090909091)","(61.0, 95.0, 89.28571428571429)","(61.0, 130.0, 120.0)","(2.15, 2.36, 2.3656315789473683)","(11.0, 14.5, 14.328125)","(9.0, 11.5, 11.205882352941176)","(5.5, 6.2, 6.096634615384615)","(8.5, 10.5, 10.456521739130435)","(16.0, 18.5, 18.169811320754718)","(91.0, 170.0, 166.25)"
07-01-2023 12:24:40.207685,"(31.0, 40.0, 39.411764705882355)","(15.0, 18.0, 17.72159090909091)","(61.0, 95.0, 89.0)","(61.0, 130.0, 118.57142857142857)","(2.15, 2.38, 2.366553767993226)","(11.0, 14.5, 14.328125)","(9.0, 11.5, 11.228571428571428)","(5.5, 6.2, 6.096634615384615)","(8.5, 10.5, 10.455882352941176)","(16.0, 18.5, 18.169811320754718)","(91.0, 170.0, 167.5)"
07-01-2023 12:24:41.602655,"(31.0, 40.0, 38.8235294117647)","(15.0, 18.0, 17.763513513513512)","(61.0, 95.0, 89.0)","(61.0, 130.0, 118.0)","(2.15, 2.38, 2.3666666666666667)","(11.0, 14.5, 14.143835616438356)","(9.0, 11.5, 11.232394366197184)","(5.5, 6.2, 6.081868131868132)","(8.5, 10.5, 10.4625)","(16.0, 18.5, 18.083333333333332)","(91.0, 170.0, 168.1818181818182)"
07-01-2023 12:24:42.898033,"(31.0, 40.0, 39.07692307692308)","(15.0, 18.0, 17.76510067114094)","(61.0, 95.0, 89.0)","(61.0, 130.0, 118.0)","(2.15, 2.38, 2.366728813559322)","(11.0, 14.5, 14.066666666666666)","(9.0, 11.5, 11.268518518518519)","(5.5, 6.2, 6.081868131868132)","(8.5, 10.5, 10.35135135135135)","(16.0, 18.5, 18.4375)","(91.0, 170.0, 168.57142857142858)"
07-01-2023 12:24:44.272108,"(31.0, 40.0, 39.294117647058826)","(15.0, 18.0, 17.76510067114094)","(61.0, 95.0, 89.19354838709677)","(61.0, 130.0, 121.42857142857143)","(2.15, 2.38, 2.3672786352558894)","(11.0, 14.5, 14.25925925925926)","(9.0, 11.5, 11.271341463414634)","(5.5, 6.2, 5.9010989010989015)","(8.5, 10.5, 10.387755102040817)","(16.0, 18.5, 18.458333333333332)","(91.0, 170.0, 168.57142857142858)"
07-01-2023 12:24:45.576712,"(31.0, 40.0, 37.46478873239437)","(15.0, 18.0, 17.774193548387096)","(61.0, 95.0, 89.19354838709677)","(61.0, 130.0, 126.0)","(2.15, 2.38, 2.3675143560295324)","(12.0, 14.5, 14.310344827586206)","(9.0, 11.5, 11.281976744186046)","(5.5, 6.0, 5.909547738693468)","(8.5, 10.5, 10.378260869565217)","(16.0, 18.5, 18.473684210526315)","(91.0, 170.0, 169.0909090909091)"
07-01-2023 12:24:46.906184,"(31.0, 40.0, 37.55223880597015)","(15.0, 18.0, 17.85123966942149)","(61.0, 95.0, 89.19354838709677)","(61.0, 130.0, 119.41176470588235)","(2.15, 2.38, 2.36752052545156)","(12.0, 14.5, 14.310344827586206)","(9.0, 11.5, 11.281976744186046)","(5.5, 6.0, 5.90935960591133)","(8.5, 10.5, 10.378260869565217)","(16.0, 18.5, 18.473684210526315)","(91.0, 170.0, 169.0909090909091)"
07-01-2023 12:24:48.294187,"(31.0, 40.0, 37.55223880597015)","(15.0, 18.0, 17.854166666666668)","(61.0, 95.0, 89.33333333333333)","(61.0, 130.0, 116.66666666666667)","(2.15, 2.38, 2.367396351575456)","(12.0, 14.5, 14.310344827586206)","(9.0, 11.5, 11.278481012658228)","(5.5, 6.0, 5.914876033057851)","(8.5, 10.5, 10.376106194690266)","(16.0, 18.5, 18.566666666666666)","(91.0, 170.0, 169.0909090909091)"
07-01-2023 12:24:49.660581,"(31.0, 40.0, 37.4054054054054)","(15.0, 18.0, 17.72222222222222)","(61.0, 90.0, 89.33333333333333)","(61.0, 130.0, 121.42857142857143)","(2.15, 2.38, 2.3676723438767233)","(11.0, 14.5, 13.95)","(9.0, 11.5, 11.278481012658228)","(5.5, 6.0, 5.914876033057851)","(8.5, 10.5, 10.553571428571429)","(16.0, 19.5, 18.566666666666666)","(91.0, 170.0, 169.0909090909091)"
07-01-2023 12:24:51.061881,"(31.0, 40.0, 37.63380281690141)","(15.0, 18.0, 17.672727272727272)","(61.0, 90.0, 88.88888888888889)","(61.0, 130.0, 122.5)","(2.15, 2.38, 2.3676750216076057)","(11.0, 14.0, 13.928571428571429)","(9.0, 11.5, 11.29530201342282)","(5.5, 6.0, 5.857692307692308)","(8.5, 11.0, 10.560185185185185)","(16.0, 19.5, 19.11111111111111)","(91.0, 170.0, 169.0)"
07-01-2023 12:24:52.468590,"(31.0, 40.0, 37.63380281690141)","(15.0, 18.0, 17.7)","(61.0, 90.0, 89.16666666666667)","(61.0, 130.0, 122.0)","(2.15, 2.38, 2.368307426597582)","(12.0, 14.0, 13.945945945945946)","(9.0, 11.5, 11.309375)","(5.5, 5.9, 5.861739130434783)","(8.5, 11.0, 10.611607142857142)","(16.0, 19.5, 19.318181818181817)","(91.0, 170.0, 169.0909090909091)"
07-01-2023 12:24:53.894977,"(31.0, 40.0, 37.729729729729726)","(15.0, 18.0, 17.746478873239436)","(61.0, 90.0, 88.28571428571429)","(61.0, 130.0, 121.42857142857143)","(2.15, 2.38, 2.370531914893617)","(12.0, 14.0, 13.703296703296703)","(9.0, 11.5, 11.349753694581281)","(5.5, 5.9, 5.77292817679558)","(8.5, 11.0, 10.759668508287293)","(16.0, 20.0, 19.680851063829788)","(91.0, 170.0, 169.16666666666666)"
07-01-2023 12:24:55.299810,"(31.0, 40.0, 38.18666666666667)","(15.0, 18.0, 16.085616438356166)","(61.0, 90.0, 88.59375)","(61.0, 130.0, 126.25)","(2.15, 2.38, 2.3883129584352076)","(11.0, 14.0, 13.807692307692308)","(9.0, 11.5, 11.403508771929825)","(5.5, 5.8, 5.851948051948052)","(8.5, 11.0, 10.834745762711865)","(16.0, 20.0, 19.57894736842105)","(91.0, 170.0, 196.66666666666669)"
07-01-2023 12:24:56.597881,"(31.0, 40.0, 38.23376623376623)","(15.0, 16.5, 16.073943661971832)","(61.0, 90.0, 113.9655172413793)","(61.0, 130.0, 127.14285714285714)","(2.15, 2.4, 2.38351724137931)","(11.0, 14.0, 13.827586206896552)","(9.0, 11.5, 11.438095238095238)","(5.5, 5.9, 5.8078125)","(8.5, 11.0, 10.721649484536082)","(16.0, 21.0, 20.025641025641026)","(91.0, 200.0, 196.66666666666669)"
07-01-2023 12:24:57.904665,"(31.0, 40.0, 38.23376623376623)","(15.0, 16.5, 16.073943661971832)","(61.0, 120.0, 103.57142857142857)","(61.0, 130.0, 127.5)","(2.15, 2.4, 2.3829893238434163)","(11.0, 14.0, 13.827586206896552)","(9.0, 11.5, 11.438095238095238)","(5.5, 5.9, 5.806060606060606)","(8.5, 11.0, 10.721649484536082)","(16.0, 21.0, 20.022222222222222)","(91.0, 200.0, 196.66666666666669)"
07-01-2023 12:24:59.236648,"(31.0, 40.0, 38.23376623376623)","(15.0, 16.5, 16.073943661971832)","(61.0, 110.0, 105.71428571428571)","(61.0, 130.0, 127.5)","(2.15, 2.4, 2.3845423728813557)","(11.0, 14.0, 13.887096774193548)","(9.0, 11.5, 11.414414414414415)","(5.5, 5.9, 5.752)","(8.5, 11.0, 10.780701754385966)","(16.0, 21.0, 20.01818181818182)","(91.0, 200.0, 196.66666666666669)"
07-01-2023 12:25:00.604885,"(31.0, 40.0, 38.21176470588235)","(15.0, 16.5, 16.05960264900662)","(61.0, 110.0, 98.75)","(61.0, 130.0, 127.5)","(2.15, 2.4, 2.392333333333333)","(11.0, 14.0, 13.842857142857143)","(9.0, 11.5, 11.449074074074074)","(5.5, 5.8, 5.811242603550296)","(8.5, 11.0, 10.790076335877863)","(16.0, 21.0, 20.05263157894737)","(91.0, 200.0, 185.0)"
07-01-2023 12:25:01.919602,"(31.0, 40.0, 37.67213114754098)","(15.0, 16.5, 16.079113924050635)","(61.0, 110.0, 104.54545454545455)","(61.0, 130.0, 128.0)","(2.15, 2.4, 2.3958095238095236)","(11.0, 14.0, 13.733333333333333)","(9.0, 11.5, 11.432098765432098)","(5.5, 5.9, 5.805454545454546)","(8.5, 11.0, 10.771317829457365)","(16.0, 21.0, 20.069767441860463)","(91.0, 200.0, 182.0)"
07-01-2023 12:25:03.216220,"(31.0, 38.0, 37.67213114754098)","(15.0, 16.5, 15.897727272727273)","(61.0, 110.0, 104.54545454545455)","(61.0, 130.0, 128.0)","(2.15, 2.4, 2.4177391304347826)","(11.0, 14.0, 13.78)","(9.0, 11.5, 11.6796875)","(5.5, 5.9, 5.819148936170213)","(8.5, 11.0, 10.783870967741935)","(16.0, 21.0, 20.26)","(91.0, 200.0, 163.0769230769231)"
07-01-2023 12:25:04.533434,"(31.0, 38.0, 37.67213114754098)","(15.0, 16.0, 15.897727272727273)","(71.0, 110.0, 108.0952380952381)","(71.0, 130.0, 148.88888888888889)","(2.15, 2.42, 2.4155895865237365)","(11.0, 14.0, 13.958646616541353)","(9.0, 12.0, 11.923295454545455)","(5.0, 5.9, 5.861503416856492)","(8.5, 11.0, 10.372131147540983)","(16.0, 21.0, 20.715384615384615)","(101.0, 190.0, 183.75)"
07-01-2023 12:25:05.821523,"(31.0, 40.0, 39.06122448979592)","(15.0, 16.5, 16.244318181818183)","(71.0, 110.0, 108.0952380952381)","(71.0, 150.0, 148.88888888888889)","(2.15, 2.42, 2.399327217125382)","(11.0, 14.0, 14.022058823529411)","(9.0, 12.0, 11.955813953488372)","(5.0, 5.9, 5.862360801781738)","(8.5, 10.5, 10.326370757180158)","(16.0, 21.0, 20.74125874125874)","(101.0, 190.0, 166.36363636363637)"
