,Betterthankkylie,Flirts Diva,Our Aunty Ash,Rippin Good Feelin,Brie,Gemmas Express,Mac Stubborn,Blissfull Donna,Faiselle
10-01-2023 17:18:49.212226,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 61.71428571428571)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:50.729803,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5176923076923077)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 61.71428571428571)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:52.357912,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 61.71428571428571)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:53.778947,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 61.71428571428571)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:55.027108,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 69.25)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:56.182415,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 69.25)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:57.377051,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 69.25)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:58.614980,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 69.25)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:18:59.789895,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 37.0)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:00.911736,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 37.0)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:02.115596,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:03.284849,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:04.594055,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:06.145719,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:07.499240,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:08.956569,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:10.266257,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:11.509072,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:12.757640,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:13.934599,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:15.127755,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5176923076923077)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:16.337727,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:17.441912,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:18.645289,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:19.863333,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:21.141230,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:22.532886,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:23.898292,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:25.282434,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:26.665337,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:28.519341,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:30.594375,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:32.205413,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:33.485915,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:34.886183,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:36.381279,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:37.676114,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:38.833766,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:39.931209,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:41.120842,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:42.277056,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:43.430175,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:44.569657,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:45.821802,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:47.139790,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:48.303630,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:49.473131,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:50.673576,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:52.078007,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:53.387473,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:54.620557,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 36.66666666666667)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:55.821539,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:57.093397,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:58.225343,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:19:59.447126,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:00.618363,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:01.674246,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:02.766755,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:03.846599,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:05.081858,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5176923076923077)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:06.360317,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:07.523208,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:08.906563,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:10.236517,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:11.466414,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:12.633470,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:13.848265,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:14.974003,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:16.095226,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:17.272147,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
10-01-2023 17:20:18.438120,"(9.0, 25.0, 14.333333333333332)","(17.0, 55.0, 42.0)","(1.4, 1.85, 1.5218987341772152)","(71.0, 220.0, 178.57142857142858)","(101.0, 220.0, 170.85714285714286)","(21.0, 80.0, 58.333333333333336)","(8.0, 17.0, 10.733333333333333)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 178.57142857142858)"
